date,USDJPY,CHFJPY,EURGBP,empty,sum
2021.10.12,899.0000000000009,1256.999999999991,-220.00000000000907,,1935.9999999999827
2021.10.12,945.0000000000074,1259.999999999991,-260.00000000000466,,1944.9999999999936
2021.10.12,1059.0000000000118,1319.9999999999932,-242.00000000000887,,2136.9999999999964
2021.10.12,1161.0000000000014,1356.9999999999993,-356.00000000000074,,2162.0
2021.10.12,1205.0000000000125,1399.9999999999914,-264.0000000000087,,2340.999999999995
2021.10.12,1225.0000000000086,1405.9999999999918,-190.00000000000128,,2440.999999999999
2021.10.12,1130.0000000000095,1367.999999999995,-172.00000000000549,,2325.999999999999
2021.10.12,1166.000000000011,1296.999999999997,-165.00000000000404,,2298.000000000004
2021.10.12,1184.0000000000118,1305.9999999999973,-110.00000000001009,,2379.999999999999
2021.10.12,1208.0000000000127,1292.9999999999923,-40.00000000000669,,2460.999999999998
2021.10.12,1160.000000000011,1335.9999999999986,-28.000000000005798,,2468.0000000000036
2021.10.12,1252.0000000000095,1309.9999999999882,4.999999999999449,,2566.9999999999973
2021.10.12,1425.0000000000114,1366.9999999999902,-8.000000000008,,2783.9999999999936
2021.10.12,1398.0000000000105,1324.9999999999886,-16.0000000000049,,2706.999999999994
2021.10.12,1361.000000000004,1314.9999999999977,-96.00000000000719,,2579.9999999999945
2021.10.12,1350.0000000000086,1287.9999999999968,-179.00000000000693,,2458.9999999999986
2021.10.12,1502.0000000000095,1341.9999999999986,-168.00000000000148,,2676.000000000007
2021.10.12,1478.0000000000086,1421.999999999997,-106.00000000000608,,2793.9999999999995
2021.10.12,1536.0000000000014,1369.9999999999905,-50.0000000000056,,2855.9999999999864
2021.10.12,1495.0000000000045,1361.9999999999948,-56.0000000000005,,2800.9999999999986
2021.10.12,1465.0000000000034,1268.0000000000007,-59.000000000009045,,2673.999999999995
2021.10.12,1497.0,1253.9999999999907,-60.99999999999994,,2689.999999999991
2021.10.12,1523.0000000000105,1274.000000000001,-53.00000000000304,,2744.000000000008
2021.10.12,1484.9999999999995,1283.9999999999918,-26.000000000003798,,2742.9999999999877
2021.10.12,1510.000000000005,1322.9999999999932,-13.00000000000745,,2819.999999999991
2021.10.12,1492.0000000000045,1295.0000000000018,-14.000000000002899,,2773.0000000000036
2021.10.12,1456.0000000000032,1268.9999999999914,-43.00000000000415,,2681.9999999999905
2021.10.12,1489.0000000000043,1278.9999999999964,-31.000000000003247,,2736.9999999999977
2021.10.12,1493.000000000009,1275.9999999999964,-27.00000000001035,,2741.999999999995
2021.10.13,1460.000000000008,1137.999999999991,-2.000000000002,,2595.9999999999973
2021.10.13,1459.0000000000032,1174.9999999999973,-20.0000000000089,,2613.9999999999914
2021.10.13,1460.000000000008,1219.9999999999989,-38.0000000000047,,2642.0000000000023
2021.10.13,1469.0000000000082,1253.9999999999907,-37.00000000000925,,2685.99999999999
2021.10.13,1409.000000000006,1208.999999999989,-67.00000000000594,,2550.999999999989
2021.10.13,1411.0000000000014,1216.9999999999986,-107.00000000000153,,2520.9999999999986
2021.10.13,1388.0000000000052,1197.9999999999932,-107.00000000000153,,2478.999999999997
2021.10.13,1335.000000000008,1212.9999999999939,-92.00000000000318,,2455.9999999999986
2021.10.13,1281.000000000006,1179.9999999999927,-66.00000000001049,,2394.999999999988
2021.10.13,1288.000000000011,1207.9999999999984,-65.00000000000395,,2431.000000000005
2021.10.13,1243.000000000009,1250.9999999999905,-42.0000000000087,,2451.999999999991
2021.10.13,1277.000000000001,1248.9999999999952,-62.000000000006494,,2463.99999999999
2021.10.13,1292.0000000000016,1256.0000000000002,-35.00000000000725,,2512.9999999999945
2021.10.13,1334.0000000000032,1289.0000000000014,-36.0000000000027,,2587.000000000002
2021.10.13,1338.9999999999986,1298.9999999999923,-26.000000000003798,,2611.9999999999873
2021.10.13,1350.999999999999,1307.9999999999927,-25.00000000000835,,2633.9999999999836
2021.10.13,1353.0000000000086,1263.999999999996,-54.00000000000959,,2562.999999999995
2021.10.13,1359.0000000000089,1275.9999999999964,-58.000000000002494,,2577.000000000003
2021.10.13,1298.0000000000018,1283.0000000000014,-84.0000000000063,,2496.999999999997
2021.10.13,1365.000000000009,1332.9999999999984,-53.00000000000304,,2645.000000000004
2021.10.13,1403.000000000006,1390.0000000000005,-65.00000000000395,,2728.0000000000023
2021.10.13,1440.0000000000118,1427.9999999999973,-8.000000000008,,2860.000000000001
2021.10.13,1379.000000000005,1439.9999999999977,17.000000000000348,,2836.000000000003
2021.10.13,1395.0000000000102,1456.9999999999936,8.999999999992347,,2860.999999999996
2021.10.13,1443.000000000012,1510.9999999999957,-2.000000000002,,2952.000000000006
2021.10.13,1424.0000000000066,1569.9999999999932,-10.000000000010001,,2983.99999999999
2021.10.13,1424.0000000000066,1629.9999999999955,0.999999999995449,,3054.9999999999973
2021.10.13,1425.0000000000114,1637.999999999991,-51.000000000001044,,3012.0000000000014
2021.10.13,1434.0000000000118,1661.9999999999918,-75.00000000000284,,3021.000000000001
2021.10.13,1404.0000000000105,1661.0000000000014,-87.00000000000374,,2978.000000000008
2021.10.13,1427.0000000000068,1632.9999999999955,-121.99999999999989,,2938.0000000000023
2021.10.13,1412.0000000000061,1524.000000000001,-130.0000000000079,,2805.9999999999995
2021.10.13,1405.0000000000011,1545.9999999999923,-78.00000000000028,,2872.999999999993
2021.10.13,1237.9999999999995,1543.9999999999968,-29.000000000001247,,2752.999999999995
2021.10.13,1201.0000000000077,1518.9999999999914,-33.000000000005244,,2686.9999999999936
2021.10.13,1123.0000000000045,1488.99999999999,-76.0000000000094,,2535.999999999985
2021.10.13,1236.000000000004,1599.9999999999943,-75.00000000000284,,2760.9999999999955
2021.10.13,1299.0000000000066,1664.0000000000014,-18.0000000000069,,2945.0000000000014
2021.10.13,1292.0000000000016,1747.0,12.999999999996348,,3051.999999999998
2021.10.13,1284.000000000006,1743.9999999999998,-43.00000000000415,,2985.0000000000014
2021.10.13,1216.9999999999986,1780.9999999999918,-56.0000000000005,,2941.99999999999
2021.10.13,1237.000000000009,1860.99999999999,-97.00000000000264,,3000.9999999999964
2021.10.13,1265.0000000000005,1888.999999999996,-133.00000000000534,,3020.999999999991
2021.10.13,1247.0,1872.0,-153.00000000000313,,2965.999999999997
2021.10.13,1191.0000000000025,1857.99999999999,-133.00000000000534,,2915.9999999999873
2021.10.13,1140.0000000000005,1832.9999999999984,-73.00000000000084,,2899.999999999998
2021.10.13,1159.000000000006,1847.999999999999,-53.00000000000304,,2954.000000000002
2021.10.13,1140.0000000000005,1757.9999999999955,-62.000000000006494,,2835.9999999999895
2021.10.14,1109.9999999999995,1661.9999999999918,-36.0000000000027,,2735.9999999999886
2021.10.14,1115.000000000009,1723.9999999999895,-52.000000000007596,,2786.999999999991
2021.10.14,1118.9999999999998,1762.999999999991,-55.000000000005045,,2826.999999999986
2021.10.14,1105.000000000004,1786.0000000000014,-30.000000000007798,,2860.9999999999977
2021.10.14,1133.0000000000098,1807.9999999999927,-42.0000000000087,,2898.999999999994
2021.10.14,1172.0000000000114,1815.9999999999882,-34.000000000000696,,2953.9999999999986
2021.10.14,1173.0000000000018,1834.9999999999936,-39.00000000000014,,2968.9999999999955
2021.10.14,1246.0000000000093,1956.9999999999936,-42.0000000000087,,3160.999999999994
2021.10.14,1257.000000000005,1997.9999999999905,-47.00000000000814,,3207.9999999999873
2021.10.14,1335.9999999999986,2007.9999999999955,-37.00000000000925,,3306.999999999985
2021.10.14,1383.0000000000098,2030.0000000000011,-20.0000000000089,,3393.000000000002
2021.10.14,1374.0000000000095,2076.999999999998,-17.000000000000348,,3434.0000000000073
2021.10.14,1383.0000000000098,2111.9999999999945,-12.000000000000899,,3483.0000000000036
2021.10.14,1397.0000000000055,2119.0,2.999999999997449,,3519.0000000000027
2021.10.14,1423.0000000000018,2195.999999999998,-20.0000000000089,,3598.999999999991
2021.10.14,1429.000000000002,2192.9999999999977,-17.000000000000348,,3604.9999999999995
2021.10.14,1436.000000000007,2202.9999999999886,-8.000000000008,,3630.9999999999873
2021.10.14,1403.000000000006,2181.999999999988,2.999999999997449,,3587.9999999999914
2021.10.14,1329.0000000000077,2185.9999999999927,-17.000000000000348,,3498.0
2021.10.14,1334.0000000000032,2298.9999999999923,36.999999999998145,,3669.9999999999936
2021.10.14,1304.000000000002,2301.9999999999927,20.999999999993246,,3626.9999999999877
2021.10.14,1239.0000000000043,2325.9999999999936,37.99999999999359,,3602.999999999992
2021.10.14,1206.0000000000032,2347.999999999999,33.9999999999896,,3587.999999999992
2021.10.14,1233.000000000004,2405.999999999992,39.999999999995595,,3678.9999999999914
2021.10.14,1194.0000000000027,2427.9999999999973,63.99999999999739,,3685.9999999999973
2021.10.14,1198.0000000000075,2361.9999999999945,124.99999999999733,,3684.999999999999
2021.10.14,1182.0000000000023,2298.9999999999923,206.99999999999054,,3687.999999999985
2021.10.14,1281.000000000006,2359.9999999999995,136.99999999999824,,3778.0000000000036
2021.10.14,1219.0000000000082,2408.0000000000014,135.99999999999167,,3763.0000000000014
2021.10.14,1249.0000000000095,2411.0000000000014,148.99999999999915,,3809.00000000001
2021.10.14,1283.0000000000014,2378.999999999991,147.99999999999258,,3809.999999999985
2021.10.14,1322.0000000000027,2341.9999999999986,149.99999999999457,,3813.999999999996
2021.10.14,1361.000000000004,2372.0,170.99999999999892,,3904.000000000003
2021.10.14,1396.000000000001,2370.999999999995,162.99999999999093,,3929.999999999987
2021.10.14,1436.000000000007,2334.9999999999936,181.9999999999933,,3952.999999999994
2021.10.14,1496.0000000000093,2328.9999999999936,115.99999999999389,,3940.999999999997
2021.10.14,1523.0000000000105,2251.9999999999955,90.99999999999665,,3866.0000000000027
2021.10.14,1434.0000000000118,2208.999999999989,108.99999999999244,,3751.999999999993
2021.10.14,1382.000000000005,2215.999999999994,116.99999999998934,,3714.9999999999886
2021.10.14,1456.0000000000032,2220.9999999999895,105.99999999999498,,3782.9999999999877
2021.10.14,1536.0000000000014,2251.9999999999955,107.99999999999699,,3895.9999999999936
2021.10.14,1544.0000000000111,2274.000000000001,97.9999999999981,,3916.00000000001
2021.10.14,1537.0000000000061,2287.999999999997,98.99999999999353,,3923.9999999999964
2021.10.14,1544.0000000000111,2304.9999999999927,78.99999999999574,,3927.9999999999995
2021.10.14,1547.0000000000114,2311.9999999999977,55.99999999998939,,3914.9999999999986
2021.10.14,1489.0000000000043,2269.999999999996,-5.000000000010552,,3753.9999999999895
2021.10.14,1540.0000000000064,2277.000000000001,-12.000000000000899,,3805.0000000000064
2021.10.14,1561.000000000007,2287.999999999997,0.999999999995449,,3849.999999999999
2021.10.15,1544.0000000000111,2218.999999999994,37.99999999999359,,3800.999999999999
2021.10.15,1539.0000000000014,2226.9999999999895,33.9999999999896,,3799.9999999999804
2021.10.15,1539.0000000000014,2280.999999999992,7.9999999999968985,,3827.99999999999
2021.10.15,1579.0000000000077,2298.000000000002,13.999999999991797,,3891.0000000000014
2021.10.15,1614.0000000000043,2347.999999999999,14.999999999998348,,3977.000000000002
2021.10.15,1641.0000000000055,2332.999999999998,23.999999999990695,,3997.9999999999945
2021.10.15,1707.0000000000077,2367.999999999995,28.999999999990145,,4103.999999999993
2021.10.15,1760.000000000005,2408.999999999992,41.9999999999976,,4210.999999999994
2021.10.15,1712.0000000000032,2399.000000000001,32.999999999994145,,4143.999999999998
2021.10.15,1715.0000000000034,2414.0000000000014,-7.0000000000014495,,4122.000000000003
2021.10.15,1743.9999999999998,2500.0,-9.00000000000345,,4234.999999999996
2021.10.15,1737.000000000009,2509.0000000000005,-10.000000000010001,,4235.999999999999
2021.10.15,1798.0000000000018,2607.99999999999,-9.00000000000345,,4396.999999999988
2021.10.15,1805.0000000000068,2638.999999999996,-6.0000000000060005,,4437.999999999996
2021.10.15,1824.0000000000123,2668.999999999997,2.999999999997449,,4496.000000000006
2021.10.15,1831.0000000000032,2684.999999999988,0.999999999995449,,4516.999999999986
2021.10.15,1853.999999999999,2699.9999999999886,0.999999999995449,,4554.999999999983
2021.10.15,1945.0000000000073,2775.9999999999964,-37.00000000000925,,4683.9999999999945
2021.10.15,1890.0000000000005,2780.999999999992,-41.000000000002146,,4629.999999999991
2021.10.15,1853.0000000000086,2712.9999999999936,-34.000000000000696,,4532.000000000001
2021.10.15,1919.0000000000111,2801.000000000002,30.999999999992145,,4751.000000000005
2021.10.15,1981.0000000000086,2786.999999999992,166.99999999999494,,4934.9999999999945
2021.10.15,1989.0000000000043,2809.999999999988,183.99999999999528,,4982.999999999988
2021.10.15,1999.0000000000095,2872.9999999999905,186.99999999999272,,5058.999999999993
2021.10.15,2141.0000000000055,3021.9999999999914,249.99999999999466,,5412.999999999991
2021.10.15,2228.999999999999,2983.9999999999945,261.0000000000001,,5473.999999999994
2021.10.15,2143.000000000001,2926.000000000002,278.9999999999959,,5347.999999999998
2021.10.15,2164.0000000000014,2949.9999999999886,290.9999999999968,,5404.999999999987
2021.10.15,2173.000000000002,2948.999999999998,346.9999999999973,,5468.999999999997
2021.10.15,2182.0000000000023,2862.9999999999995,422.00000000000017,,5467.000000000002
2021.10.15,2161.0000000000014,2677.9999999999973,430.9999999999925,,5269.999999999991
2021.10.15,2172.0000000000114,2664.999999999992,409.99999999999926,,5247.000000000003
2021.10.15,2278.000000000006,2812.999999999988,379.9999999999915,,5470.999999999986
2021.10.15,2250.0,2893.000000000001,383.99999999999545,,5526.999999999996
2021.10.15,2135.000000000005,2786.999999999992,489.99999999999045,,5411.999999999987
2021.10.15,1882.000000000005,2714.999999999989,512.9999999999968,,5109.999999999991
2021.10.15,1949.0000000000123,2810.9999999999927,497.99999999999847,,5258.000000000004
2021.10.15,2062.000000000012,2862.9999999999995,514.9999999999987,,5440.00000000001
2021.10.15,2140.0000000000005,2840.999999999994,544.0,,5524.9999999999945
2021.10.15,2102.0000000000036,2825.9999999999936,535.999999999992,,5463.999999999989
2021.10.15,2150.0000000000055,2902.999999999992,522.0000000000002,,5574.999999999997
2021.10.15,2161.0000000000014,2945.999999999998,508.9999999999928,,5615.999999999993
2021.10.15,2173.000000000002,2931.999999999988,502.9999999999979,,5607.999999999988
2021.10.15,2140.0000000000005,2908.0000000000014,415.99999999999415,,5463.999999999996
2021.10.15,2126.0000000000045,3006.999999999991,379.9999999999915,,5512.999999999987
2021.10.15,2084.000000000003,3012.999999999991,400.00000000000034,,5496.9999999999945
2021.10.15,2102.0000000000036,3021.9999999999914,391.9999999999924,,5515.999999999987
2021.10.15,2136.00000000001,2979.99999999999,400.9999999999958,,5516.999999999995
