date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,AUDNZD,empty,sum
2017.05.22,-35.00000000000725,0.0,-83.9999999999952,-2.0000000000095497,-76.99999999999375,-9.00000000000345,-69.9999999999923,-46.999999999997044,-215.99999999999397,-56.99999999999594,-197.00000000000273,-102.00000000000209,0.0,-364.0000000000043,-70.99999999999883,-482.00000000000466,-287.9999999999967,-241.00000000000233,-286.99999999999284,-304.9999999999997,-63.00000000000239,-184.99999999999073,,-3181.9999999999854
2017.05.22,-70.0000000000034,212.99999999999653,-86.0000000000083,-147.00000000000557,-59.000000000009045,5.999999999994898,25.999999999992696,-8.999999999992347,-295.0000000000017,-80.00000000000229,-141.99999999999767,-116.00000000000499,45.000000000006146,-401.00000000001046,170.99999999998784,-538.0000000000163,-284.9999999999966,-285.99999999998624,-183.99999999998417,-360.0000000000048,-70.00000000000739,86.0000000000083,,-2581.0000000000446
2017.05.22,-32.0000000000098,123.99999999999079,-89.00000000000574,116.99999999999022,-60.99999999999994,-24.000000000001798,78.00000000000028,-52.000000000007596,-352.99999999999443,11.00000000000545,-85.00000000000173,-65.00000000000395,26.000000000003798,-557.9999999999927,116.99999999998934,-476.0000000000098,-412.9999999999967,-238.99999999998923,-112.99999999998533,-252.99999999999213,-187.00000000001182,86.99999999999264,,-2440.0000000000305
2017.05.22,-3.0000000000085514,177.99999999998929,-80.99999999999774,179.9999999999926,-48.000000000003595,-76.0000000000094,121.99999999999989,-45.000000000006146,-387.00000000000045,60.00000000000449,-33.000000000005244,17.999999999995797,45.000000000006146,-551.9999999999925,175.99999999999838,-459.0000000000094,-420.99999999999227,-232.99999999999432,-116.99999999998934,-195.9999999999962,-297.00000000001125,1.0000000000065512,,-2168.000000000023
2017.05.22,-31.000000000003247,204.00000000000418,-112.000000000001,129.99999999999545,-55.000000000005045,-60.00000000000449,83.00000000001084,-21.00000000000435,-387.00000000000045,36.0000000000027,-21.00000000000435,78.99999999999574,41.9999999999976,-537.0000000000061,200.99999999998454,-368.00000000001273,-429.9999999999926,-275.000000000003,-55.000000000005045,-18.999999999991246,-294.00000000001114,-9.999999999998899,,-1900.0000000000523
2017.05.22,-2.000000000002,150.00000000000568,-66.00000000001049,180.99999999999739,-18.999999999991246,-19.00000000000235,49.00000000001015,-17.000000000000348,-432.9999999999927,33.000000000005244,-55.000000000005045,42.999999999993044,21.999999999999797,-520.0000000000102,134.99999999999625,-351.99999999999676,-436.9999999999976,-255.00000000000523,-124.99999999999733,-79.00000000000685,-318.00000000001205,-25.999999999992696,,-2110.0000000000155
2017.05.22,34.000000000000696,-45.000000000006146,-45.000000000006146,214.9999999999892,9.999999999998899,-9.00000000000345,-25.999999999992696,-24.000000000001798,-543.9999999999969,43.00000000000415,-46.999999999997044,46.999999999997044,-22.999999999995246,-686.000000000007,-18.0000000000069,-341.00000000001353,-568.9999999999884,-258.99999999998704,-119.00000000000244,-78.00000000000028,-350.0000000000085,7.0000000000014495,,-2827.0000000000223
2017.05.22,66.99999999999484,-201.00000000000674,4.999999999988347,364.9999999999949,52.99999999999194,7.9999999999968985,-126.99999999998823,-14.999999999987246,-495.9999999999951,19.00000000000235,-39.999999999995595,48.99999999999905,-100.00000000000009,-483.0000000000041,-60.000000000015596,-144.0000000000108,-510.9999999999957,-275.000000000003,-78.00000000000028,-70.99999999999883,-344.99999999999886,1.999999999990898,,-2378.000000000041
2017.05.22,135.99999999999167,-136.00000000000279,97.9999999999981,411.00000000000136,200.00000000000017,74.99999999999174,-63.99999999999739,-15.999999999993797,-536.9999999999919,28.000000000005798,-39.999999999995595,75.9999999999983,-54.999999999993946,-597.0000000000084,43.999999999999595,-270.99999999999903,-555.9999999999974,-268.0000000000016,-102.00000000000209,-1.999999999990898,-390.00000000000057,-12.999999999996348,,-1978.999999999985
2017.05.22,121.99999999999989,-75.00000000000284,48.99999999998794,433.9999999999975,129.00000000000134,71.99999999999429,25.999999999992696,-31.000000000003247,-492.999999999995,46.999999999997044,-56.0000000000005,73.99999999999629,-17.000000000000348,-584.0000000000032,88.99999999998354,-327.00000000001063,-539.0000000000015,-258.99999999998704,-151.9999999999966,-31.999999999987594,-400.0000000000057,-95.00000000000064,,-2018.000000000044
2017.05.22,125.99999999999278,-29.999999999996696,55.99999999998939,431.99999999998795,93.00000000000975,68.99999999999685,43.999999999999595,-24.999999999986144,-515.0000000000006,61.999999999995396,-61.999999999995396,126.99999999999933,-2.999999999997449,-670.0000000000159,42.999999999993044,-402.9999999999978,-549.9999999999972,-228.00000000000597,-174.99999999999181,80.00000000001339,-448.0000000000075,-126.99999999998823,,-2104.000000000003
2017.05.22,114.99999999999844,-22.0000000000109,68.99999999998573,442.99999999999784,99.00000000000463,17.000000000000348,52.99999999999194,-7.0000000000014495,-512.0000000000005,63.00000000000195,-4.999999999999449,148.0000000000037,24.999999999997247,-652.9999999999916,68.00000000000139,-260.0000000000158,-530.9999999999917,-202.9999999999976,-17.999999999984695,167.00000000000603,-472.0000000000084,-82.00000000000429,,-1498.000000000017
2017.05.22,112.000000000001,21.00000000000435,55.99999999998939,414.0000000000015,110.00000000001009,60.99999999999994,65.00000000000395,-11.999999999989797,-477.99999999999443,58.000000000002494,-21.00000000000435,146.99999999999713,21.999999999999797,-652.9999999999916,143.99999999998857,-365.99999999999966,-504.99999999999545,-214.00000000000307,-61.99999999998429,170.00000000000347,-436.00000000000705,-139.00000000000023,,-1505.9999999999682
2017.05.22,102.99999999999754,58.000000000002494,25.999999999992696,425.9999999999877,83.00000000001084,29.999999999996696,99.00000000000463,-35.00000000000725,-512.0000000000005,67.00000000000594,-14.999999999998348,181.9999999999933,34.000000000000696,-752.0000000000095,166.99999999998383,-395.99999999999636,-574.9999999999886,-221.00000000000452,-78.99999999998464,234.00000000000088,-505.00000000000966,-177.00000000000495,,-1758.0000000000268
2017.05.22,115.99999999999389,92.00000000000318,45.99999999999049,488.9999999999901,66.00000000001049,90.99999999999665,127.00000000001043,-34.000000000000696,-558.9999999999975,78.99999999999574,-41.9999999999976,185.99999999999727,53.00000000000304,-775.0000000000057,163.00000000000205,-442.00000000000904,-614.9999999999949,-197.99999999998707,-134.99999999999625,204.00000000000418,-521.0000000000008,-221.99999999998886,,-1830.9999999999811
2017.05.22,128.99999999999022,29.999999999996696,46.999999999997044,467.9999999999893,76.0000000000094,70.99999999999883,120.99999999999334,-31.999999999987594,-539.999999999992,60.00000000000449,-36.999999999998145,202.0000000000022,41.9999999999976,-765.9999999999911,164.99999999999292,-433.0000000000167,-598.9999999999895,-245.0000000000063,-126.0000000000039,248.00000000000378,-536.0000000000014,-208.99999999999253,,-1864.0000000000032
2017.05.22,122.99999999999534,14.000000000002899,70.99999999999883,438.99999999999295,127.00000000001043,61.999999999995396,73.99999999999629,-36.999999999998145,-466.99999999999875,67.00000000000594,-16.0000000000049,200.99999999999562,24.999999999997247,-647.9999999999961,130.99999999999224,-364.00000000000875,-509.00000000000034,-245.99999999999068,-79.99999999999119,282.0000000000045,-487.000000000009,-207.00000000000162,,-1445.0000000000116
2017.05.22,132.99999999999423,-2.0000000000131024,45.99999999999049,435.99999999999284,109.00000000000354,59.99999999999339,95.00000000000064,-86.99999999999264,-447.00000000000273,78.00000000000028,2.000000000002,198.99999999999363,29.000000000001247,-688.0000000000166,131.99999999999878,-378.999999999996,-542.9999999999922,-243.99999999999977,-62.99999999999084,252.0000000000078,-474.00000000000375,-177.99999999998929,,-1534.000000000018
2017.05.22,141.99999999999767,-146.00000000000168,-22.999999999995246,294.9999999999875,107.99999999999699,39.999999999995595,-28.999999999990145,-113.00000000000753,-444.0000000000026,65.00000000000395,-17.999999999995797,207.00000000000162,-102.00000000000209,-689.9999999999977,-53.999999999998494,-347.0000000000084,-567.9999999999978,-304.9999999999997,-153.00000000000313,200.00000000000017,-484.99999999999943,-197.00000000000273,,-2617.0000000000186
2017.05.22,161.00000000000003,-70.99999999999883,46.999999999997044,309.99999999998806,96.00000000000719,11.999999999989797,82.00000000000429,-85.00000000000173,-329.9999999999983,95.99999999999609,29.999999999996696,220.99999999999343,-5.999999999994898,-533.9999999999918,32.999999999994145,-331.0000000000146,-409.9999999999966,-234.00000000000088,-59.99999999999339,236.00000000001398,-423.0000000000018,-177.99999999998929,,-1338.0000000000014
2017.05.22,189.99999999999017,-124.99999999999733,51.000000000001044,228.9999999999992,-52.99999999999194,-132.0000000000099,59.000000000009045,-144.99999999999514,-238.9999999999901,129.00000000000134,114.00000000000298,268.0000000000016,-78.00000000000028,-430.0000000000068,-280.9999999999979,-153.00000000000313,-320.99999999999795,-130.99999999999224,170.00000000000347,415.99999999999415,-569.0000000000026,-221.99999999998886,,-1252.9999999999714
2017.05.22,217.0000000000005,-276.00000000000955,48.000000000003595,125.99999999999056,-65.00000000000395,-112.000000000001,-32.999999999994145,-136.99999999998712,-182.00000000000216,222.99999999999542,202.0000000000022,436.00000000000307,-114.00000000000298,-233.0000000000041,-455.0000000000054,263.99999999999756,-307.9999999999927,-49.99999999999449,276.00000000000955,687.9999999999998,-552.0000000000067,-245.99999999999068,,-282.99999999999284
2017.05.22,152.99999999999204,-178.00000000001148,198.99999999999363,208.99999999998897,-52.000000000007596,-91.00000000000774,-72.99999999998974,0.0,-304.9999999999926,156.99999999999602,115.99999999999389,356.00000000000074,4.999999999999449,-325.00000000001705,-321.0000000000157,73.99999999999629,-158.00000000000125,130.0000000000079,405.0000000000109,819.0000000000142,-550.0000000000114,-235.00000000000742,,334.99999999993213
2017.05.22,142.99999999999312,-283.000000000011,245.99999999999068,322.9999999999933,45.99999999999049,-19.00000000000235,-170.99999999998784,95.00000000000064,-371.9999999999999,121.00000000000443,87.99999999999919,315.9999999999941,-24.999999999997247,-348.0000000000132,-350.00000000000585,65.00000000000395,-203.99999999999352,112.000000000001,365.99999999999966,754.0000000000102,-537.0000000000061,-221.00000000000452,,144.99999999995921
2017.05.22,90.0000000000012,-263.99999999999756,221.00000000000452,362.99999999999955,55.000000000005045,-20.0000000000089,-209.9999999999991,121.99999999999989,-484.99999999999943,68.99999999999685,10.999999999994348,263.99999999999756,-26.999999999999247,-360.99999999999,-321.0000000000157,141.99999999999767,-300.9999999999877,51.000000000001044,251.00000000000122,697.0000000000143,-567.0000000000073,-229.99999999999687,,-449.9999999999886
2017.05.22,-60.00000000000449,-198.99999999999363,-80.99999999999774,268.0000000000007,-9.999999999998899,-62.000000000006494,-164.00000000000858,43.999999999999595,-539.0000000000015,2.999999999997449,-26.000000000003798,247.99999999999267,-82.99999999999974,-453.00000000000296,-246.00000000001288,-49.00000000001015,-492.999999999995,-251.00000000000122,11.00000000000545,478.0000000000006,-573.9999999999981,-303.0000000000088,,-2541.0000000000473
2017.05.22,-278.00000000000045,24.000000000001798,-353.0000000000033,341.99999999999875,-78.00000000000028,-51.000000000001044,-397.99999999998727,-2.999999999997449,-927.9999999999973,-122.99999999999534,-211.00000000000563,80.00000000000229,-234.99999999999633,-706.9999999999936,-82.00000000000429,-273.0000000000121,-955.9999999999889,-548.9999999999995,-397.99999999998727,83.00000000001084,-671.0000000000065,-344.99999999999534,,-6109.999999999958
2017.05.22,-230.000000000008,-59.000000000009045,-378.00000000001165,369.99999999999034,-45.000000000006146,-96.00000000000719,-421.0000000000047,-83.9999999999952,-866.9999999999902,-119.99999999999788,-180.0000000000024,124.99999999999733,-304.9999999999997,-616.9999999999902,-113.00000000000753,-80.00000000001339,-979.9999999999898,-675.0000000000034,-357.99999999999164,96.00000000000719,-689.0000000000072,-296.9999999999917,,-6003.000000000033
2017.05.22,-295.0000000000008,-73.00000000001194,-475.0000000000032,345.9999999999894,-148.99999999999915,-235.00000000000742,-496.00000000000756,-79.00000000000685,-884.9999999999909,-143.9999999999997,-89.00000000000574,197.99999999999818,-363.0000000000022,-570.999999999998,-217.0000000000005,79.99999999999119,-1027.000000000001,-666.9999999999953,-286.99999999999284,209.9999999999991,-793.0000000000064,-334.9999999999964,,-6346.000000000047
2017.05.22,-246.00000000000176,38.99999999998904,-414.00000000000324,333.999999999989,-211.00000000000563,-202.0000000000022,-384.9999999999909,-131.99999999999878,-826.9999999999982,-75.9999999999983,-56.99999999999594,242.99999999999324,-317.0000000000006,-645.0000000000102,-160.00000000000458,103.99999999999298,-963.9999999999986,-573.9999999999857,-204.99999999998852,292.00000000000335,-822.0000000000027,-363.0000000000022,,-5588.000000000019
2017.05.22,-268.0000000000016,140.0000000000068,-460.000000000016,238.9999999999901,-282.9999999999888,-249.00000000001032,-272.99999999998994,-109.00000000000354,-775.9999999999962,-71.99999999999429,-26.000000000003798,302.9999999999977,-283.99999999999534,-698.0000000000075,-131.00000000001444,52.99999999999194,-915.9999999999968,-573.0000000000013,-174.99999999999181,419.9999999999982,-835.9999999999985,-361.9999999999957,,-5336.000000000021
2017.05.22,-328.0000000000061,120.99999999999334,-510.99999999999477,152.9999999999916,-262.999999999991,-291.0000000000079,-387.99999999998835,-104.99999999999955,-765.9999999999911,-90.99999999999665,-17.000000000000348,286.99999999999284,-327.99999999999494,-539.999999999992,-178.00000000001148,278.00000000000045,-917.0000000000016,-653.999999999999,-139.00000000000023,377.0000000000051,-787.0000000000061,-337.0000000000095,,-5424.000000000007
2017.05.22,-312.00000000000114,28.999999999990145,-500.9999999999959,233.99999999999466,-185.99999999999727,-254.00000000000978,-452.00000000000796,-119.99999999998678,-816.0000000000025,-144.99999999999514,-90.99999999999665,221.99999999999997,-375.0000000000031,-515.0000000000148,-114.99999999999844,163.00000000000205,-963.9999999999986,-733.0000000000059,-295.0000000000008,228.00000000000597,-761.0000000000099,-336.00000000000296,,-6095.000000000035
2017.05.22,-345.0000000000064,56.99999999999594,-601.000000000007,88.99999999999864,-231.0000000000034,-335.0000000000075,-384.00000000000654,-153.00000000000313,-784.9999999999966,-139.99999999999568,-38.0000000000047,273.000000000001,-369.99999999999255,-625.0,-90.00000000001229,144.99999999999514,-993.9999999999998,-817.000000000001,-251.99999999998556,300.00000000001137,-818.000000000012,-363.0000000000022,,-6477.000000000034
2017.05.22,-365.99999999999966,226.99999999999943,-646.9999999999976,36.99999999999193,-242.00000000000887,-354.0000000000099,-344.99999999999534,-252.99999999999213,-736.9999999999948,-163.00000000000205,2.999999999997449,329.00000000000153,-375.9999999999986,-591.0000000000082,51.000000000001044,81.9999999999821,-957.9999999999984,-902.9999999999872,-215.99999999999397,373.00000000000114,-847.0000000000084,-387.000000000004,,-6283.000000000025
2017.05.22,-201.00000000000674,192.99999999999872,-548.9999999999995,-47.000000000011255,-282.9999999999888,-372.0000000000057,-87.99999999999919,-424.00000000000216,-542.9999999999922,-10.999999999994348,139.00000000000023,441.99999999999795,-283.99999999999534,-543.0000000000064,-136.00000000000279,253.99999999999866,-847.999999999999,-675.9999999999877,-63.99999999999739,497.0000000000141,-823.0000000000075,-436.9999999999985,,-4803.9999999999845
2017.05.22,-54.00000000000959,21.00000000000435,-530.0000000000082,-96.00000000000364,-287.9999999999994,-381.0000000000091,19.999999999997797,-472.00000000000574,-206.99999999999363,146.00000000000168,273.9999999999965,595.9999999999966,-309.99999999999915,-239.00000000000432,-207.00000000000162,454.9999999999832,-641.9999999999959,-573.9999999999857,19.999999999997797,669.9999999999928,-774.0000000000009,-408.9999999999927,,-2981.000000000039
2017.05.22,83.9999999999952,48.99999999998794,-363.0000000000022,65.99999999998829,-148.99999999999915,-290.00000000000136,90.00000000001229,-409.99999999999926,-191.0000000000025,161.99999999999548,280.9999999999979,639.9999999999961,-269.9999999999925,-282.0000000000107,-170.00000000000347,326.9999999999884,-617.999999999995,-544.9999999999955,31.000000000003247,764.0000000000091,-823.9999999999981,-509.00000000000387,,-2127.000000000029
