date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDNZD,empty,sum
2017.05.22,-34.000000000000696,222.99999999999542,-60.000000000015596,101.99999999998965,-28.000000000005798,60.99999999999994,59.99999999999339,26.999999999999247,-203.99999999999352,-34.000000000000696,-78.00000000000028,-57.00000000000705,70.0000000000034,334.0000000000032,197.99999999998707,-312.00000000000114,-246.9999999999999,-177.00000000000495,-78.99999999998464,-255.00000000000523,123.99999999999079,,-366.00000000005736
2017.05.22,17.000000000000348,221.99999999998886,-17.000000000000348,146.99999999999136,-42.0000000000087,45.99999999999049,120.99999999999334,32.0000000000098,-234.99999999999943,12.999999999996348,-50.0000000000056,-33.000000000005244,109.99999999999899,381.0000000000002,185.99999999999727,-391.000000000008,-237.99999999999955,-116.00000000000499,-55.000000000005045,-185.99999999999727,129.00000000000134,,40.99999999993416
2017.05.22,63.99999999999739,177.99999999998929,-22.0000000000109,268.0000000000007,5.999999999994898,20.999999999993246,141.99999999999767,-25.999999999992696,-338.99999999999864,89.00000000000574,4.999999999999449,25.999999999992696,60.99999999999994,504.99999999999545,186.99999999998164,-317.0000000000117,-387.999999999991,-177.99999999998929,-43.999999999999595,-160.00000000000458,134.99999999999625,,212.9999999999457
2017.05.22,5.999999999994898,238.99999999998923,-77.00000000001594,239.99999999999488,-34.000000000000696,-59.000000000009045,130.0000000000079,-14.999999999987246,-381.0000000000002,70.0000000000034,37.99999999999359,109.99999999999899,56.0000000000005,533.9999999999918,219.99999999999798,-214.00000000000307,-420.0000000000017,-208.99999999999253,39.00000000001125,65.00000000000395,51.000000000001044,,388.99999999997885
2017.05.22,13.999999999991797,205.99999999999508,-45.000000000006146,194.99999999999318,-8.999999999992347,4.999999999999449,96.99999999999153,8.999999999992347,-328.9999999999935,58.000000000002494,-21.00000000000435,98.99999999999353,56.0000000000005,431.0000000000116,200.99999999998454,-320.00000000000915,-332.9999999999984,-194.0000000000053,-41.000000000002146,59.99999999999339,-9.999999999998899,,128.99999999993932
2017.05.22,34.99999999999615,157.00000000000713,-45.000000000006146,256.9999999999908,38.0000000000047,-9.00000000000345,78.00000000000028,-14.999999999987246,-367.999999999995,51.000000000001044,9.999999999998899,98.99999999999353,24.000000000001798,461.9999999999891,197.00000000000273,-222.00000000001108,-402.9999999999916,-246.99999999999721,-21.999999999988695,25.999999999992696,32.999999999994145,,135.99999999999253
2017.05.22,90.99999999999665,-11.00000000000545,52.99999999999194,406.9999999999965,78.00000000000028,17.999999999995797,-11.00000000000545,17.000000000000348,-459.0000000000032,72.0000000000054,22.999999999995246,76.99999999999375,-14.000000000002899,469.99999999999886,20.999999999982144,-68.00000000000139,-462.99999999999386,-160.99999999998892,56.99999999999594,25.999999999992696,90.99999999999665,,313.9999999999409
2017.05.22,151.00000000000114,-121.99999999999989,120.99999999999334,436.9999999999976,222.99999999999542,107.99999999999699,-45.000000000006146,15.00000000000945,-415.9999999999968,39.00000000000014,-16.0000000000049,85.99999999999719,-37.99999999999359,378.0000000000143,55.99999999998939,-120.00000000000898,-415.9999999999968,-234.00000000000088,-28.999999999990145,42.0000000000087,8.000000000008,,228.00000000001364
2017.05.22,157.99999999999147,-56.000000000011596,106.99999999999044,493.9999999999998,218.00000000000708,87.99999999999919,35.999999999991594,-7.0000000000014495,-468.0000000000035,48.99999999999905,9.999999999998899,95.99999999999609,-0.999999999995449,532.0000000000107,142.99999999998204,-171.00000000001003,-497.99999999999045,-245.0000000000063,-7.0000000000014495,24.000000000001798,41.000000000002146,,542.9999999999501
2017.05.22,124.99999999999733,2.999999999997449,56.99999999999594,433.9999999999975,143.00000000000423,100.00000000000009,46.0000000000127,-18.0000000000069,-445.99999999999795,63.99999999999739,-29.000000000001247,137.9999999999937,-0.999999999995449,521.000000000015,123.99999999999079,-280.0000000000136,-486.99999999999477,-226.99999999999943,-99.00000000000463,120.00000000000898,-86.0000000000083,,201.99999999998863
2017.05.22,169.99999999999238,-9.999999999998899,133.00000000000534,507.99999999999557,143.00000000000423,87.99999999999919,92.00000000000318,2.999999999997449,-469.99999999999886,97.9999999999981,15.999999999993797,168.99999999999693,46.999999999997044,603.0000000000086,105.99999999998388,-228.00000000000597,-485.99999999999,-124.99999999999733,26.999999999999247,219.00000000001364,-62.99999999999084,,1040.0000000000068
2017.05.22,114.99999999999844,41.99999999998649,68.99999999998573,442.99999999999784,129.00000000000134,67.9999999999903,75.00000000000284,5.999999999994898,-466.99999999999875,65.00000000000395,-4.000000000004,148.0000000000037,33.000000000005244,575.9999999999934,156.99999999998494,-253.00000000001432,-484.99999999999943,-194.99999999998963,-17.999999999984695,175.00000000001404,-69.9999999999923,,608.9999999999802
2017.05.22,112.000000000001,69.9999999999923,59.99999999999339,442.99999999999784,116.00000000000499,68.99999999999685,99.00000000000463,2.0000000000131024,-468.9999999999941,68.99999999999685,-6.0000000000060005,180.99999999999784,46.999999999997044,604.9999999999898,182.99999999999983,-290.9999999999968,-491.9999999999902,-194.0000000000053,-26.999999999999247,246.99999999999721,-126.0000000000039,,697.999999999987
