names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['GBPAUD', 'USDCHF']",80.0,0.9836666666666666,B
GBPUSD,10,['CADJPY'],100.0,1.0,B
EURUSD,10,['GBPAUD'],80.0,-0.2783015873015874,S
USDJPY,30,"['NZDCAD', 'GBPUSD', 'GBPCAD', 'EURCAD', 'EURUSD', 'NZDUSD']",100.0,0.78,B
USDCAD,10,"['GBPUSD', 'GBPCAD', 'NZDUSD', 'GBPJPY']",100.0,0.26,B
AUDUSD,10,"['GBPCAD', 'GBPUSD', 'USDCHF', 'EURCHF']",100.0,-0.1,S
GBPCHF,10,"['AUDNZD', 'GBPCHF', 'NZDCAD']",80.0,0.8,B
EURCHF,10,"['GBPJPY', 'USDJPY', 'GBPAUD']",100.0,-0.92,S
CHFJPY,10,"['GBPCHF', 'AUDJPY']",100.0,-0.72,S
CADCHF,10,"['AUDNZD', 'GBPCHF', 'AUDCAD']",100.0,0.96,B
AUDCHF,10,"['GBPCHF', 'EURGBP', 'EURNZD', 'EURAUD', 'AUDCHF']",80.0,1.0,B
NZDCHF,20,"['AUDNZD', 'GBPCHF', 'AUDCAD']",100.0,0.4629920634920637,B
EURGBP,10,"['EURUSD', 'USDCHF']",100.0,-1.0,S
GBPJPY,10,['AUDJPY'],80.0,0.2987777777777778,B
GBPCAD,10,"['CADJPY', 'AUDCAD']",80.0,0.29109523809523824,B
GBPAUD,10,"['EURGBP', 'GBPCHF', 'EURCHF']",80.0,-0.88,S
EURJPY,10,"['GBPCHF', 'AUDJPY']",100.0,-0.78,S
EURCAD,10,"['GBPCHF', 'EURGBP']",100.0,-0.9840000000000001,S
EURAUD,10,"['GBPCHF', 'EURGBP', 'EURNZD', 'EURAUD', 'AUDCHF']",80.0,-1.0,S
EURNZD,20,"['GBPCHF', 'EURGBP', 'EURNZD', 'EURAUD', 'AUDCHF', 'NZDCHF', 'CADCHF']",100.0,-0.96,S
AUDNZD,20,"['AUDNZD', 'GBPCHF', 'EURNZD', 'EURAUD', 'AUDCHF', 'NZDCHF', 'CADCHF', 'EURGBP', 'USDCAD']",100.0,1.0,B
