names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['USDCHF', 'GBPUSD', 'EURUSD', 'NZDCAD']",80.0,0.88,S
GBPUSD,10,"['AUDCAD', 'EURGBP', 'NZDCAD', 'CADCHF']",80.0,-0.06,B
EURUSD,10,"['AUDCAD', 'EURGBP', 'NZDCAD', 'CADCHF']",100.0,0.04,S
USDJPY,10,"['AUDCAD', 'NZDJPY', 'CADJPY', 'NZDCHF']",100.0,0.62,S
AUDUSD,10,['EURCHF'],80.0,-1.0,B
GBPCHF,10,"['NZDJPY', 'NZDCHF']",80.0,0.2023571428571428,S
EURCHF,10,"['NZDJPY', 'NZDCHF']",80.0,0.2893333333333332,S
CHFJPY,20,"['EURGBP', 'EURCAD', 'CADCHF', 'AUDNZD']",100.0,-0.16,B
AUDCHF,10,"['GBPCHF', 'AUDCAD']",80.0,-0.82,B
GBPCAD,15,"['AUDNZD', 'EURCAD', 'CHFJPY']",80.0,-0.36,B
GBPAUD,10,['EURCHF'],80.0,1.0,S
EURCAD,10,"['EURNZD', 'NZDUSD', 'EURCHF', 'AUDNZD']",100.0,0.26,S
EURAUD,10,['EURCHF'],80.0,1.0,S
EURNZD,10,"['NZDJPY', 'NZDCHF']",100.0,-0.21973809523809526,B
AUDJPY,10,['EURCAD'],80.0,0.3110793650793651,S
NZDJPY,15,['USDCHF'],80.0,0.7473268398268398,S
AUDCAD,10,['USDCAD'],80.0,-0.9179999999999999,B
