date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.06.10,58.99999999998684,12.999999999996348,-31.999999999996476,-55.000000000005045,0.0,130.99999999999224,32.999999999994145,-2.999999999997449,-2.000000000002,-146.99999999999713,-36.000000000001364,97.9999999999981,200.00000000000017,-37.9999999999967,53.999999999998494,-75.99999999998718,1.0000000000047748,-18.000000000000682,-24.00000000000091,38.0000000000047,-38.0000000000047,34.99999999998504,,192.99999999997127
2019.06.10,78.00000000000028,-45.000000000006146,9.000000000000341,-144.0000000000108,14.000000000002899,106.99999999999044,52.99999999999194,-73.00000000000084,21.00000000000435,-209.9999999999991,-67.99999999998363,289.9999999999903,238.0000000000049,-60.99999999999284,212.99999999999653,-187.00000000000384,85.99999999999852,21.99999999999136,10.99999999999568,75.00000000000284,-88.00000000001029,80.99999999999774,,421.9999999999606
2019.06.10,-2.999999999997449,5.999999999994898,-70.99999999999795,-224.000000000002,62.000000000006494,106.99999999999044,66.99999999999484,-57.99999999999139,28.000000000005798,-251.00000000000122,-82.99999999999841,285.00000000000193,279.00000000000705,-86.99999999998909,252.99999999999213,-242.99999999999324,58.000000000006935,22.999999999996135,-34.99999999999659,68.99999999999685,-127.00000000001043,35.999999999991594,,91.00000000000728
2019.06.10,-19.999999999997797,58.99999999998684,5.000000000009663,-279.00000000000705,96.00000000000719,150.99999999999002,72.99999999998974,-46.999999999997044,26.000000000003798,-219.99999999999798,31.00000000000591,323.99999999999096,337.99999999999386,55.00000000000682,239.99999999999577,-244.9999999999841,147.00000000000557,111.99999999999477,25.99999999999625,66.99999999999484,-148.0000000000037,1.999999999990898,,792.9999999999754
2019.06.10,-25.00000000000835,51.000000000001044,21.000000000000796,-289.0000000000059,104.00000000000409,196.99999999998053,124.99999999999733,-21.999999999999797,6.0000000000060005,-231.99999999999886,60.000000000002274,323.99999999999096,356.00000000000074,67.00000000000728,261.0000000000001,-278.9999999999848,165.00000000000625,132.99999999999557,36.000000000001364,60.99999999999994,-157.00000000000713,-9.000000000014552,,953.9999999999749
2019.06.10,-19.00000000001345,36.999999999998145,21.000000000000796,-282.0000000000045,90.0000000000012,180.99999999998673,116.99999999998934,-31.999999999998696,6.0000000000060005,-236.99999999999832,52.00000000002092,330.9999999999924,326.0000000000041,49.000000000006594,275.000000000003,-261.9999999999845,160.0000000000108,116.99999999999022,21.99999999999136,75.00000000000284,-167.00000000000603,-5.000000000010552,,854.9999999999884
2019.06.10,1.999999999990898,17.999999999984695,99.00000000000375,-289.0000000000059,106.00000000000608,160.99999999998892,99.99999999998899,-57.99999999999139,43.999999999999595,-237.99999999999378,129.0000000000191,363.0000000000022,407.0000000000018,118.00000000000921,304.9999999999997,-330.9999999999924,224.00000000000375,189.99999999999773,46.999999999997044,58.000000000002494,-205.00000000001074,-68.00000000000139,,1182.0000000000005
2019.06.10,-38.0000000000047,64.99999999998174,21.000000000000796,-334.00000000001205,169.00000000000804,178.99999999999582,103.99999999999298,-49.99999999999449,75.00000000000284,-229.00000000000142,73.0000000000075,368.9999999999971,513.0000000000078,79.00000000000773,292.00000000000335,-407.99999999998613,192.00000000000728,203.99999999999352,36.000000000001364,4.999999999999449,-184.00000000000637,-106.00000000000608,,1026.9999999999961
2019.06.10,-87.99999999999919,93.99999999999409,-42.999999999992156,-290.00000000001245,202.9999999999976,205.99999999999508,141.99999999999767,18.0000000000069,69.00000000000794,-242.99999999999324,43.00000000000637,246.99999999999721,530.0000000000082,39.00000000000148,207.00000000000162,-446.9999999999974,117.00000000000443,196.99999999998852,54.000000000002046,-70.99999999999883,-84.0000000000063,-73.00000000001194,,826.999999999998
2019.06.10,-55.000000000005045,73.99999999999629,1.0000000000047748,-290.00000000001245,204.00000000000418,187.99999999998818,120.99999999999334,-12.000000000000899,94.00000000000519,-234.99999999999633,66.0000000000025,289.9999999999903,571.9999999999948,66.0000000000025,234.00000000000088,-476.9999999999941,150.00000000000568,226.99999999998965,85.99999999999852,-70.99999999999883,-78.00000000000028,-67.00000000001705,,1087.999999999952
2019.06.10,-77.00000000001594,102.99999999998644,-25.99999999999625,-303.0000000000088,231.0000000000034,205.99999999999508,126.99999999998823,8.000000000008,97.9999999999981,-225.99999999999287,55.00000000000682,276.9999999999939,612.9999999999969,68.00000000001205,205.99999999999508,-503.99999999999335,136.0000000000099,238.9999999999901,99.00000000000375,-104.00000000000409,-47.00000000000814,-63.000000000013046,,1115.9999999999552
2019.06.10,-5.999999999994898,95.999999999985,-12.000000000000455,-334.9999999999964,230.000000000008,247.99999999998158,108.99999999998133,-29.000000000001247,114.00000000000298,-181.9999999999933,-7.999999999981355,415.99999999999415,713.0000000000081,76.00000000000762,254.999999999983,-506.9999999999908,168.00000000000637,244.99999999999034,121.99999999999989,-73.00000000000084,-54.00000000000959,-39.999999999995595,,1545.9999999999843
2019.06.10,-39.00000000001125,95.999999999985,-7.999999999995566,-343.00000000000443,302.0000000000023,205.99999999999508,96.99999999999153,-40.99999999999105,192.00000000000327,-202.9999999999976,36.000000000001364,377.9999999999894,863.9999999999981,80.0000000000125,261.0000000000001,-680.9999999999983,175.00000000001137,326.9999999999982,201.99999999999818,-161.99999999999548,32.999999999994145,-36.999999999998145,,1734.9999999999886
2019.06.10,-95.00000000000064,116.99999999998934,-69.00000000000261,-324.9999999999975,313.00000000000773,178.99999999999582,106.99999999999044,-4.999999999999449,184.00000000000637,-232.99999999999432,22.00000000001978,266.999999999995,798.9999999999942,37.00000000000614,202.9999999999976,-670.9999999999993,114.00000000000432,296.99999999999704,171.99999999999704,-197.99999999999818,67.9999999999903,-35.00000000000725,,1247.9999999999916
2019.06.10,-146.00000000000168,153.9999999999875,-146.0000000000008,-358.9999999999982,326.0000000000041,170.99999999998784,102.99999999998644,-4.999999999999449,175.00000000000293,-236.00000000000287,-24.00000000000091,256.99999999999613,764.9999999999934,-10.99999999999568,200.00000000000017,-645.999999999991,79.9999999999983,256.9999999999908,131.9999999999908,-183.99999999999528,50.99999999998994,-39.00000000001125,,874.9999999999314
2019.06.10,-143.00000000000423,149.9999999999835,-189.99999999999773,-331.0000000000146,336.00000000000296,187.99999999998818,121.99999999999989,18.0000000000069,177.00000000000495,-232.99999999999432,-81.99999999999363,225.99999999999287,794.0000000000058,-64.99999999999773,175.99999999999838,-673.9999999999968,33.00000000000125,237.99999999999955,114.99999999999488,-217.0000000000005,83.9999999999952,-38.0000000000047,,683.9999999999701
