date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.06.10,-200.99999999999562,-39.999999999995595,79.99999999999119,-24.00000000000091,-357.00000000000733,224.9999999999974,203.99999999998198,20.999999999993246,-197.00000000000273,-204.99999999999963,-40.99999999999682,377.9999999999894,697.9999999999986,49.000000000006594,241.00000000000233,-685.9999999999866,148.00000000001035,236.99999999999477,114.00000000000432,-170.99999999999892,-54.00000000000959,-75.00000000000284,,343.9999999999735
2019.06.10,-239.0000000000003,-99.00000000000463,95.999999999985,-75.00000000000284,-344.00000000001097,296.0000000000074,176.99999999998272,-7.0000000000014495,-206.00000000000617,-236.00000000000287,-58.000000000021146,261.0000000000001,791.9999999999927,30.000000000001137,194.99999999998963,-702.0000000000026,109.00000000000887,280.9999999999917,158.99999999999181,-197.99999999999818,18.999999999991246,-55.000000000005045,,195.99999999988614
2019.06.10,-248.99999999999923,-148.99999999999915,112.99999999998533,-161.00000000000136,-358.9999999999982,297.00000000000284,156.00000000000057,-4.000000000004,-196.00000000000728,-237.99999999999378,-44.00000000001114,242.99999999999324,746.0000000000023,-33.999999999991815,170.00000000000347,-679.9999999999917,53.00000000001148,247.99999999999045,126.00000000000477,-217.0000000000005,42.999999999993044,-50.0000000000167,,-186.00000000002728
2019.06.10,-259.9999999999936,-161.00000000001114,103.99999999999298,-194.00000000000261,-367.0000000000062,296.0000000000074,148.99999999999915,-20.0000000000089,-187.9999999999993,-251.00000000000122,-12.000000000000455,222.99999999999542,719.000000000003,-82.99999999999841,168.99999999999693,-693.9999999999947,25.000000000005684,218.9999999999941,108.00000000000409,-222.99999999999542,44.99999999999504,-41.000000000002146,,-437.0000000000203
2019.06.10,-264.999999999993,-188.00000000001037,139.00000000000023,-189.99999999999773,-353.0000000000033,328.0000000000061,131.99999999999878,-19.00000000000235,-206.00000000000617,-249.99999999999466,10.99999999999568,187.00000000000384,771.9999999999949,-69.99999999999318,160.99999999998892,-720.9999999999939,31.00000000000591,233.99999999999466,114.99999999999488,-241.00000000000233,81.9999999999932,-39.999999999995595,,-351.0000000000157
2019.06.10,-263.0000000000021,-225.00000000000853,173.99999999998528,-198.99999999999807,-351.0000000000124,351.0000000000013,99.99999999998899,-21.999999999999797,-231.0000000000034,-253.0000000000032,-16.000000000019554,123.00000000000644,758.9999999999985,-32.99999999998704,104.99999999999955,-712.9999999999859,27.000000000001023,259.00000000000034,155.9999999999917,-273.9999999999965,116.99999999998934,-15.00000000000945,,-424.00000000006344
2019.06.10,-251.00000000000122,-218.00000000000708,120.99999999999334,-182.99999999999272,-321.0000000000157,309.99999999999915,70.99999999999883,-68.00000000000139,-234.00000000000088,-281.99999999999335,-42.00000000000159,11.00000000000545,702.0000000000026,-61.99999999999761,36.999999999998145,-739.0000000000008,-33.00000000000125,231.99999999999932,129.0000000000049,-326.9999999999995,138.99999999998914,-21.00000000000435,,-1029.0000000000268
2019.06.10,-207.00000000000162,-218.00000000000708,99.99999999998899,-203.00000000000296,-224.000000000002,326.9999999999995,15.999999999993797,-62.000000000006494,-261.0000000000001,-305.99999999999517,-16.999999999995907,-89.00000000000574,700.0000000000117,-115.99999999999966,4.000000000004,-817.9999999999854,-70.99999999999795,243.99999999999977,153.99999999999636,-360.0000000000048,197.99999999999818,-21.00000000000435,,-1230.0000000000168
2019.06.10,-261.99999999999557,-199.00000000001583,114.99999999999844,-203.00000000000296,-278.00000000000045,345.0000000000064,82.99999999998863,-72.0000000000054,-265.99999999999955,-256.0000000000007,12.999999999976808,17.000000000000348,805.0000000000113,-99.99999999999432,-66.00000000001049,-814.0000000000036,-45.000000000001705,259.9999999999909,188.0000000000024,-358.0000000000028,216.99999999998943,1.999999999990898,,-874.0000000000779
2019.06.10,-302.0000000000023,-229.99999999999687,228.99999999999034,-203.99999999999352,-378.999999999996,382.00000000000455,104.99999999999955,-67.00000000000594,-270.0000000000036,-202.0000000000022,2.999999999985903,86.0000000000083,865.0000000000047,30.000000000001137,-85.00000000000173,-714.999999999999,-16.999999999995907,290.9999999999968,262.00000000000045,-341.0000000000024,288.9999999999948,93.99999999999409,,-176.0000000000186
2019.06.10,-292.9999999999988,-160.00000000000458,213.99999999998087,-242.999999999995,-313.00000000000773,365.0000000000042,172.99999999997874,-70.0000000000034,-275.99999999999847,-131.99999999999878,64.99999999999773,173.00000000000094,931.9999999999995,14.000000000010004,-83.00000000001084,-699.0000000000052,-39.00000000000148,262.999999999991,256.0000000000002,-363.99999999999767,304.9999999999997,116.99999999998934,,204.9999999999304
2019.06.10,-218.99999999999142,-388.0000000000106,209.9999999999991,-173.99999999999238,-295.0000000000008,363.99999999999767,-146.00000000000168,-33.000000000005244,-297.00000000000284,-334.00000000000097,-231.99999999999932,-168.99999999999693,585.0000000000133,27.000000000001023,-86.0000000000083,-687.9999999999998,-12.000000000000455,280.9999999999917,274.0000000000009,-349.99999999999477,299.99999999998914,115.99999999998278,,-1266.0000000000302
2019.06.10,-273.000000000001,-402.0000000000135,192.99999999999872,-152.9999999999916,-358.00000000001387,346.9999999999973,-79.00000000000685,-51.000000000001044,-256.0000000000007,-342.9999999999933,-323.0000000000075,-161.00000000001114,486.999999999993,79.00000000000773,-63.000000000013046,-692.0000000000038,14.000000000010004,311.9999999999976,302.99999999999727,-339.0000000000004,235.99999999999176,104.99999999999955,,-1417.0000000000641
2019.06.10,-265.99999999999955,-358.00000000001387,161.99999999999548,-95.99999999998943,-350.00000000000585,334.00000000000097,-68.00000000000139,-35.00000000000725,-236.99999999999832,-371.99999999999454,-284.00000000002024,-70.99999999999883,507.9999999999973,56.000000000011596,65.99999999998829,-709.9999999999884,84.00000000000318,306.99999999998795,322.00000000000273,-287.0000000000039,259.9999999999936,123.99999999999079,,-911.0000000000497
2019.06.10,-252.99999999999213,-402.0000000000135,134.99999999999625,-134.9999999999909,-378.00000000001165,331.999999999999,-95.00000000000064,-36.0000000000027,-252.0000000000078,-408.9999999999927,-288.0000000000109,-171.99999999999437,500.00000000001154,7.000000000005002,95.999999999985,-771.9999999999949,43.00000000000637,298.9999999999924,316.99999999999307,-304.00000000000426,274.9999999999919,163.00000000000205,,-1329.0000000000339
2019.06.10,-251.99999999999667,-493.0000000000101,131.99999999999878,-168.99999999999693,-385.99999999999744,331.999999999999,-239.00000000001143,-35.00000000000725,-297.00000000000284,-481.9999999999935,-361.0000000000184,-201.00000000000674,482.00000000000466,-40.99999999999682,103.99999999999298,-851.0000000000017,22.00000000000557,290.9999999999968,310.99999999999284,-300.99999999999574,283.99999999999534,164.99999999999292,,-1985.0000000000575
2019.06.10,-235.99999999999176,-591.0000000000082,121.99999999999989,-188.0000000000024,-368.00000000001273,385.99999999999744,-343.00000000000443,-28.000000000005798,-314.0000000000032,-541.9999999999981,-449.0000000000123,-381.99999999999346,360.0000000000048,-59.99999999998806,51.99999999998539,-875.999999999988,7.000000000005002,329.9999999999983,301.9999999999925,-371.99999999999454,317.9999999999961,99.00000000000463,,-2773.0000000000205
2019.06.10,-322.00000000000006,-696.0000000000077,181.9999999999933,-200.9999999999934,-358.9999999999982,422.00000000000017,-346.0000000000019,-62.000000000006494,-302.0000000000023,-563.9999999999978,-514.00000000001,-526.0000000000042,258.0000000000027,-17.99999999998647,1.999999999990898,-855.0000000000058,-10.99999999999568,330.99999999998886,304.00000000000205,-393.9999999999944,302.9999999999977,88.99999999998354,,-3279.000000000045
2019.06.10,-317.9999999999961,-709.0000000000041,178.99999999999582,-200.9999999999934,-402.9999999999978,380.999999999998,-306.00000000000625,-70.99999999999883,-275.99999999999847,-561.0000000000003,-533.0000000000155,-504.9999999999999,273.0000000000121,2.0000000000095497,34.99999999998504,-819.9999999999985,11.00000000000989,336.9999999999891,314.9999999999977,-363.0000000000022,257.9999999999916,104.99999999999955,,-3170.000000000023
2019.06.10,-271.9999999999945,-592.0000000000148,113.99999999999189,-149.0000000000009,-367.0000000000062,323.0000000000066,-304.9999999999997,-38.0000000000047,-282.0000000000045,-527.9999999999951,-539.0000000000157,-390.0000000000015,234.00000000000088,-4.9999999999954525,48.000000000003595,-753.0000000000036,51.00000000000193,298.9999999999924,271.99999999999136,-309.99999999999915,197.99999999999818,65.99999999998829,,-2925.0000000000614
2019.06.10,-186.99999999999272,-548.9999999999995,28.999999999990145,-60.000000000002274,-282.0000000000045,319.99999999999807,-358.00000000001387,-8.000000000008,-297.00000000000284,-558.9999999999984,-538.0000000000109,-426.9999999999996,286.99999999999284,6.000000000000227,65.99999999998829,-852.9999999999926,53.00000000001148,343.9999999999941,301.9999999999925,-332.99999999999443,206.99999999999054,65.00000000000395,,-2772.0000000000573
2019.06.10,-261.99999999999557,-556.0000000000009,39.999999999995595,-129.99999999999545,-316.0000000000052,316.0000000000052,-338.0000000000161,-53.999999999998494,-292.00000000000335,-542.9999999999935,-496.0000000000093,-468.00000000000176,289.0000000000059,-31.999999999996476,43.999999999999595,-829.9999999999974,-9.999999999990905,310.99999999999284,274.9999999999915,-365.99999999999966,271.9999999999945,55.99999999998939,,-3090.0000000000296
2019.06.10,-351.0000000000013,-612.9999999999969,135.9999999999806,-150.99999999999625,-351.0000000000124,341.0000000000024,-216.00000000001617,-113.00000000000753,-268.99999999999704,-456.9999999999963,-491.00000000001387,-405.0000000000109,360.0000000000048,49.000000000006594,-60.99999999999994,-768.9999999999975,38.000000000010914,321.9999999999885,296.99999999999704,-360.0000000000048,259.9999999999936,69.9999999999923,,-2734.000000000074
2019.06.10,-271.9999999999945,-473.0000000000123,52.99999999999194,-99.99999999999432,-348.9999999999993,341.0000000000024,-164.00000000000858,-43.999999999999595,-301.0000000000068,-464.9999999999932,-413.0000000000109,-253.99999999999866,408.00000000000836,12.000000000000455,104.99999999999955,-878.000000000001,68.00000000001205,331.99999999999363,301.00000000000193,-327.99999999999494,255.99999999998957,99.00000000000463,,-2066.00000000001
2019.06.10,-173.9999999999964,-424.00000000000216,28.999999999990145,-63.00000000000239,-290.9999999999968,346.0000000000019,-251.00000000000122,-26.999999999999247,-331.0000000000035,-473.99999999999665,-417.0000000000016,-285.00000000000193,524.0000000000133,-12.999999999991019,99.99999999998899,-912.0000000000017,49.000000000006594,364.9999999999949,376.99999999999534,-370.9999999999991,319.99999999999807,156.00000000000057,,-1767.0000000000036
2019.06.10,-163.99999999999747,-463.0000000000134,80.99999999999774,-99.99999999999432,-273.0000000000121,370.00000000000364,-290.00000000001245,-13.00000000000745,-338.00000000000495,-492.999999999999,-456.0000000000173,-324.9999999999975,461.0000000000003,19.000000000005457,51.99999999998539,-902.0000000000028,19.000000000005457,370.9999999999951,396.0000000000008,-402.9999999999978,364.9999999999931,166.99999999998383,,-1919.0000000000857
2019.06.10,-156.00000000000057,-429.99999999999704,51.99999999998539,-113.99999999999011,-248.00000000000378,385.99999999999744,-272.00000000000557,-18.0000000000069,-368.9999999999971,-468.9999999999972,-388.00000000000523,-317.0000000000117,580.0000000000027,-6.999999999990791,38.0000000000047,-948.9999999999999,6.000000000000227,373.9999999999952,382.99999999999557,-417.0000000000007,375.9999999999986,130.99999999999224,,-1828.0000000000346
2019.06.10,-124.00000000000189,-378.999999999996,52.99999999999194,-105.99999999999454,-253.00000000001432,387.99999999999943,-251.00000000000122,24.999999999997247,-375.9999999999986,-463.0000000000023,-324.0000000000123,-224.000000000002,642.0000000000092,-42.999999999992156,112.99999999998533,-975.9999999999991,28.000000000005798,384.00000000000034,384.9999999999909,-409.99999999999926,386.9999999999929,136.00000000000279,,-1388.0000000000377
2019.06.10,-182.99999999999983,-414.00000000000324,45.99999999999049,-110.99999999999,-317.0000000000117,395.0000000000009,-245.0000000000063,12.999999999996348,-372.0000000000057,-463.9999999999977,-331.0000000000173,-235.99999999999176,625.0000000000089,-44.999999999987494,136.99999999998712,-1032.999999999995,23.000000000010346,372.99999999999045,390.00000000000057,-422.00000000000017,405.9999999999952,163.00000000000205,,-1602.000000000024
2019.06.10,-166.99999999999494,-398.00000000000944,63.99999999999739,-101.99999999998965,-300.00000000001137,413.0000000000078,-207.00000000000162,18.999999999991246,-394.00000000000546,-446.00000000000193,-383.0000000000098,-168.99999999999693,720.9999999999939,-9.000000000000341,143.00000000000423,-1061.000000000001,64.00000000000716,418.99999999999693,445.99999999999795,-427.99999999999505,426.9999999999996,177.99999999998929,,-1170.0000000000314
2019.06.10,-134.0000000000008,-348.9999999999993,-16.000000000016,-21.99999999999136,-351.0000000000124,401.00000000000693,-235.00000000000742,57.99999999999139,-439.0000000000005,-447.99999999999284,-439.0000000000214,-106.00000000000608,800.0000000000007,52.00000000000671,204.99999999998852,-1114.9999999999993,130.00000000000966,480.99999999999454,466.99999999999875,-405.9999999999952,329.999999999997,103.99999999999298,,-1032.0000000000557
2019.06.10,-126.99999999999933,-382.0000000000157,60.99999999999994,18.000000000000682,-307.99999999999716,443.0000000000045,-242.00000000000887,46.999999999997044,-414.9999999999987,-449.9999999999948,-474.00000000001796,-133.99999999998968,774.000000000008,98.00000000001319,187.99999999998818,-1073.9999999999973,164.00000000000148,507.99999999999557,484.99999999999943,-416.00000000000523,372.99999999999,109.99999999998789,,-753.0000000000389
2019.06.10,-114.99999999999844,-351.99999999999676,51.99999999998539,11.00000000000989,-299.00000000000483,418.0000000000073,-224.000000000002,36.999999999998145,-407.0000000000018,-442.9999999999934,-450.00000000001705,-180.0000000000024,757.999999999992,86.00000000001273,137.9999999999937,-1065.999999999989,127.00000000000955,487.99999999999955,498.00000000000466,-434.000000000001,418.9999999999916,146.00000000000168,,-792.0000000000006
2019.06.10,-104.99999999999955,-341.00000000001353,35.999999999991594,20.000000000010232,-280.0000000000136,416.00000000000523,-215.00000000000963,43.999999999999595,-390.99999999999693,-443.99999999999994,-420.0000000000159,-157.99999999999147,746.0000000000023,67.00000000000728,170.99999999998784,-1044.9999999999848,135.00000000000512,480.99999999999454,493.9999999999998,-410.9999999999947,405.9999999999952,160.00000000000458,,-634.000000000017
2019.06.10,-131.99999999999878,-361.0000000000113,41.000000000002146,5.000000000009663,-287.000000000015,419.00000000000273,-205.00000000001074,36.999999999998145,-392.00000000000347,-451.9999999999969,-406.0000000000059,-148.99999999999915,756.0000000000011,50.00000000001137,200.00000000000017,-1061.9999999999852,136.0000000000099,471.9999999999942,510.9999999999957,-410.9999999999947,437.999999999994,190.00000000000128,,-602.0000000000011
2019.06.10,-165.9999999999995,-407.0000000000018,72.99999999998974,-27.000000000001023,-290.00000000001245,424.9999999999976,-253.00000000001432,17.999999999995797,-400.00000000000034,-453.99999999999886,-495.00000000000455,-226.99999999999943,651.0000000000016,57.00000000000216,141.99999999999767,-1036.999999999999,115.99999999999966,470.9999999999894,521.0000000000008,-434.9999999999965,457.99999999999176,173.00000000000094,,-1086.0000000000605
2019.06.11,-143.9999999999997,-419.9999999999982,87.99999999999919,17.000000000010118,-306.00000000000625,434.000000000001,-365.0000000000153,43.999999999999595,-461.0000000000003,-437.999999999994,-522.0000000000198,-252.0000000000078,649.0000000000107,118.99999999999977,109.00000000000354,-1038.99999999999,162.00000000000614,501.99999999999534,542.9999999999922,-434.9999999999965,457.99999999999176,153.00000000000313,,-1104.0000000000146
2019.06.11,-151.9999999999966,-436.9999999999985,88.99999999998354,17.000000000010118,-320.00000000000915,431.0000000000036,-350.00000000000585,69.9999999999923,-446.00000000000193,-458.00000000000284,-506.0000000000002,-194.0000000000053,676.0000000000099,103.00000000000864,149.9999999999835,-1055.9999999999902,174.0000000000066,492.999999999995,519.999999999996,-412.00000000000125,426.9999999999996,170.99999999998784,,-1010.0000000000358
2019.06.11,-117.00000000000044,-419.0000000000138,88.99999999998354,29.000000000010573,-300.00000000001137,424.9999999999976,-299.00000000000483,39.999999999995595,-407.0000000000018,-448.9999999999994,-503.0000000000143,-192.99999999999872,672.0000000000059,121.99999999999989,153.00000000000313,-1004.0000000000049,160.0000000000108,490.99999999999966,533.9999999999918,-412.00000000000125,456.9999999999963,204.00000000000418,,-727.0000000000517
2019.06.11,-125.99999999999278,-384.00000000000654,78.99999999998464,25.000000000005684,-275.000000000003,431.99999999999903,-243.99999999999977,29.000000000001247,-402.9999999999978,-446.00000000000193,-483.0000000000041,-194.0000000000053,706.0000000000066,118.99999999999977,151.9999999999966,-1031.9999999999884,152.00000000000102,489.9999999999949,525.9999999999962,-426.00000000000415,447.99999999999284,170.99999999998784,,-684.0000000000373
2019.06.11,-134.0000000000008,-365.0000000000153,66.99999999999484,46.00000000000648,-275.000000000003,426.00000000000415,-245.0000000000063,24.999999999997247,-418.0000000000073,-446.9999999999974,-503.0000000000143,-194.99999999998963,713.0000000000081,118.99999999999977,156.99999999998494,-1096.9999999999925,150.00000000000568,498.9999999999952,518.9999999999912,-446.00000000000193,445.99999999999085,164.99999999999292,,-793.0000000000568
2019.06.11,-102.99999999999754,-354.9999999999942,43.999999999999595,82.00000000000784,-255.00000000000523,409.99999999999926,-234.00000000000088,40.99999999999105,-404.0000000000044,-452.99999999999227,-522.9999999999961,-167.00000000000603,714.999999999999,148.00000000001035,180.0000000000024,-1061.9999999999852,183.00000000000693,519.999999999996,557.0000000000022,-426.00000000000415,450.9999999999903,180.99999999998673,,-469.99999999999466
2019.06.11,-143.9999999999997,-402.0000000000135,41.000000000002146,18.000000000000682,-293.0000000000099,409.99999999999926,-230.00000000001907,34.99999999999615,-440.00000000000705,-451.9999999999969,-510.9999999999957,-194.0000000000053,723.0000000000069,136.0000000000099,130.99999999999224,-1126.999999999989,153.0000000000058,515.9999999999911,552.9999999999973,-490.999999999997,439.99999999999596,147.99999999999258,,-980.0000000000429
2019.06.11,-146.99999999999713,-381.0000000000091,61.99999999998429,-27.999999999991587,-284.00000000001756,463.9999999999977,-211.00000000000563,25.999999999992696,-434.000000000001,-449.9999999999948,-474.00000000001796,-165.9999999999995,824.0000000000025,34.000000000006025,143.99999999998857,-1153.000000000004,109.00000000000887,498.9999999999952,509.00000000000034,-480.99999999999807,468.9999999999972,140.99999999999113,,-928.0000000000725
2019.06.11,-131.99999999999878,-387.000000000004,39.999999999995595,-143.99999999999125,-277.00000000001614,377.0000000000051,-248.00000000000378,17.000000000000348,-416.00000000000523,-469.99999999999267,-395.00000000001023,-229.99999999999687,580.0000000000027,-105.99999999999454,129.99999999998568,-1117.9999999999968,2.0000000000095497,328.9999999999935,409.9999999999966,-460.00000000000483,462.9999999999912,183.99999999998417,,-1851.0000000000507
2019.06.11,-173.00000000000094,-436.00000000001415,65.99999999998829,-144.99999999999602,-294.0000000000165,382.00000000000455,-242.00000000000887,21.999999999999797,-416.00000000000523,-463.0000000000023,-336.00000000001273,-221.00000000000452,588.0000000000107,-92.99999999998931,134.99999999999625,-1099.0000000000055,9.000000000000341,328.9999999999935,423.0000000000018,-470.9999999999992,476.9999999999941,251.00000000000122,,-1707.0000000000643
2019.06.11,-163.99999999999747,-468.00000000000176,106.99999999999044,-140.99999999999113,-277.00000000001614,460.00000000000483,-256.00000000001177,12.999999999996348,-421.0000000000047,-470.9999999999992,-354.0000000000134,-279.00000000000705,720.0000000000095,-37.9999999999967,107.99999999999699,-1090.9999999999975,21.000000000000796,418.99999999999693,522.9999999999961,-483.99999999999557,575.9999999999987,256.99999999999613,,-1240.0000000000457
2019.06.11,-153.99999999999858,-432.9999999999945,66.99999999999484,-170.99999999999227,-263.00000000001324,419.9999999999982,-246.00000000001288,7.0000000000014495,-402.00000000000233,-490.00000000000153,-308.9999999999975,-287.9999999999994,631.0000000000038,-103.9999999999992,126.99999999998823,-1075.9999999999882,-6.999999999990791,359.99999999999943,498.00000000000466,-473.99999999999665,585.9999999999976,299.99999999998914,,-1421.00000000001
2019.06.11,-161.99999999999548,-434.000000000001,64.99999999998174,-153.99999999999636,-248.00000000000378,418.0000000000073,-235.00000000000742,7.0000000000014495,-368.9999999999971,-490.00000000000153,-328.00000000000296,-268.0000000000016,628.0000000000064,-104.99999999998977,147.99999999999258,-1045.9999999999914,-3.0000000000001137,359.99999999999943,495.00000000000455,-431.99999999999903,580.9999999999982,336.00000000000296,,-1235.999999999993
2019.06.11,-159.9999999999935,-432.0000000000102,68.99999999998573,-146.0000000000008,-256.99999999999613,436.9999999999985,-232.00000000000998,12.999999999996348,-394.00000000000546,-490.00000000000153,-320.0000000000216,-261.0000000000001,673.0000000000125,-88.99999999999864,158.99999999999804,-1099.9999999999898,13.00000000000523,400.99999999999625,551.9999999999925,-463.0000000000023,616.9999999999898,358.9999999999982,,-1051.0000000000564
2019.06.11,-174.99999999999181,-453.0000000000145,80.99999999999774,-149.99999999999147,-253.00000000001432,461.0000000000003,-251.00000000000122,-7.0000000000014495,-407.99999999999727,-500.00000000000045,-337.0000000000175,-306.00000000000625,707.0000000000132,-86.99999999998909,129.99999999998568,-1136.0000000000036,2.0000000000095497,412.9999999999967,554.9999999999926,-495.000000000001,635.9999999999922,343.99999999998875,,-1229.0000000000528
2019.06.11,-156.00000000000057,-448.000000000004,45.99999999999049,-147.99999999999613,-238.0000000000049,458.9999999999983,-247.00000000001944,-7.0000000000014495,-412.00000000000125,-508.9999999999928,-332.00000000002206,-313.00000000000773,726.0000000000044,-119.99999999999034,141.99999999999767,-1153.9999999999884,-9.999999999990905,409.9999999999966,551.9999999999925,-502.00000000000244,645.999999999991,343.00000000000443,,-1272.0000000000473
2019.06.11,-171.99999999999437,-456.00000000001194,44.99999999998394,-155.00000000000114,-239.99999999999577,463.0000000000023,-255.00000000000523,-25.00000000000835,-485.0000000000021,-519.0000000000028,-347.0000000000084,-340.00000000000693,743.0000000000048,-119.99999999999034,133.99999999998968,-1344.9999999999961,-19.99999999999602,423.9999999999924,563.999999999993,-599.0000000000051,662.9999999999914,275.000000000003,,-1767.0000000000634
2019.06.11,-181.9999999999933,-466.9999999999952,34.000000000000696,-137.00000000000045,-232.00000000000998,507.9999999999973,-252.0000000000078,-38.0000000000047,-475.99999999999864,-531.9999999999991,-377.00000000000955,-367.99999999999056,832.0000000000105,-128.99999999999068,109.99999999998789,-1324.9999999999984,-12.000000000000455,460.9999999999985,587.9999999999939,-597.9999999999985,703.9999999999935,322.00000000000006,,-1566.0000000000146
