date,EURNZD,AUDCAD,AUDNZD,empty,sum
2018.06.04,302.0000000000023,898.9999999999942,-664.9999999999823,,536.0000000000141
2018.06.04,365.99999999999966,824.999999999998,-622.9999999999958,,568.0000000000019
2018.06.05,296.0000000000074,817.9999999999965,-631.0000000000038,,483.0000000000001
2018.06.05,290.00000000001245,859.9999999999941,-675.0000000000034,,475.0000000000032
2018.06.05,304.00000000001535,879.9999999999919,-662.9999999999914,,521.0000000000159
2018.06.05,328.00000000001717,864.9999999999935,-666.9999999999953,,526.0000000000153
2018.06.05,337.0000000000095,891.9999999999928,-680.9999999999983,,548.000000000004
2018.06.05,355.0000000000164,888.9999999999953,-646.9999999999976,,597.0000000000142
2018.06.05,355.0000000000164,803.9999999999936,-649.999999999995,,509.000000000015
2018.06.05,389.0000000000171,783.9999999999958,-515.9999999999832,,657.0000000000298
2018.06.05,458.00000000000284,783.9999999999958,-496.99999999999187,,745.0000000000068
2018.06.05,526.0000000000042,762.9999999999915,-472.9999999999901,,816.0000000000056
2018.06.05,373.00000000000114,719.9999999999984,-547.999999999993,,545.0000000000066
2018.06.05,470.9999999999992,709.9999999999995,-405.9999999999952,,775.0000000000034
2018.06.05,408.00000000000836,688.9999999999952,-456.9999999999963,,640.0000000000073
2018.06.05,402.0000000000135,747.9999999999931,-472.9999999999901,,677.0000000000165
2018.06.05,392.00000000001455,728.9999999999908,-479.99999999999153,,641.0000000000139
2018.06.05,269.00000000000813,664.9999999999934,-570.0000000000039,,363.9999999999977
2018.06.05,287.000000000015,661.0000000000005,-547.999999999993,,400.0000000000225
2018.06.05,307.00000000001285,646.9999999999976,-486.999999999993,,467.00000000001745
2018.06.05,394.00000000000546,658.9999999999985,-425.99999999999307,,627.000000000011
2018.06.05,430.00000000001927,669.9999999999928,-384.9999999999909,,715.0000000000211
2018.06.05,456.00000000001194,683.9999999999957,-453.99999999999886,,686.0000000000089
2018.06.05,533.0000000000057,725.9999999999933,-448.000000000004,,810.9999999999951
2018.06.05,414.00000000000324,661.9999999999959,-383.99999999998437,,692.0000000000148
2018.06.05,407.0000000000018,644.0000000000001,-283.99999999999534,,767.0000000000065
2018.06.05,432.0000000000102,639.9999999999961,-261.0000000000001,,811.0000000000063
2018.06.05,430.00000000001927,683.0000000000002,-265.99999999998846,,847.0000000000312
2018.06.05,347.0000000000084,784.9999999999912,-302.9999999999866,,829.000000000013
2018.06.05,342.00000000002007,863.9999999999981,-336.9999999999873,,869.0000000000309
2018.06.05,310.0000000000103,844.0000000000003,-346.0000000000019,,808.0000000000089
2018.06.05,276.00000000000955,848.9999999999998,-346.0000000000019,,779.0000000000075
2018.06.05,228.00000000000597,656.9999999999965,-371.99999999999454,,513.000000000008
2018.06.05,365.99999999999966,854.9999999999947,-384.9999999999909,,836.0000000000034
2018.06.05,326.0000000000041,820.999999999994,-370.00000000000364,,776.9999999999945
2018.06.05,229.00000000001253,878.000000000001,-336.00000000000296,,771.0000000000107
2018.06.05,191.00000000000784,1019.9999999999986,-356.00000000000074,,855.0000000000057
2018.06.05,284.00000000001756,873.999999999997,-341.99999999999784,,816.0000000000167
2018.06.05,72.0000000000054,824.999999999998,-360.9999999999891,,536.0000000000143
2018.06.05,202.00000000001327,887.9999999999999,-344.99999999999534,,745.0000000000178
2018.06.05,-109.99999999998789,897.9999999999987,-313.99999999999204,,474.0000000000189
2018.06.05,-71.99999999998319,946.9999999999978,-252.99999999999213,,622.0000000000225
2018.06.05,-73.99999999999629,868.9999999999975,-251.99999999998556,,543.0000000000157
2018.06.05,-2.999999999997449,853.9999999999992,-207.00000000000162,,644.0000000000001
2018.06.05,-29.999999999996696,795.0000000000013,-209.9999999999991,,555.0000000000055
2018.06.05,71.00000000002105,766.0,-157.99999999999147,,679.0000000000296
2018.06.05,-1.999999999990898,751.9999999999972,-168.99999999999693,,581.0000000000093
2018.06.05,-25.999999999992696,744.0000000000002,-174.99999999999181,,543.0000000000157
2018.06.05,-35.999999999991594,762.9999999999915,-207.99999999998596,,519.0000000000139
2018.06.05,-42.999999999993044,735.9999999999923,-231.0000000000034,,461.9999999999958
2018.06.06,4.000000000004,686.9999999999932,-241.00000000000233,,449.9999999999948
2018.06.06,8.000000000008,746.9999999999976,-373.99999999998545,,381.0000000000201
2018.06.06,-31.999999999987594,754.9999999999945,-238.99999999998923,,484.00000000001774
2018.06.06,-48.99999999998794,763.9999999999981,-255.99999999998957,,459.0000000000206
2018.06.06,-29.999999999996696,666.9999999999953,-295.99999999998516,,341.0000000000135
2018.06.06,-70.99999999999883,618.9999999999918,-309.99999999998806,,238.0000000000049
2018.06.06,-93.99999999999409,651.0000000000016,-373.99999999998545,,183.00000000002206
2018.06.06,41.000000000002146,778.0000000000009,-365.99999999999966,,453.0000000000034
2018.06.06,24.000000000001798,786.9999999999933,-388.9999999999949,,422.0000000000002
2018.06.06,26.0000000000149,808.9999999999931,-737.9999999999942,,97.00000000001376
2018.06.06,83.00000000001084,1031.9999999999995,-664.9999999999823,,450.0000000000282
2018.06.06,119.00000000000244,1027.9999999999957,-598.999999999994,,548.0000000000042
2018.06.06,245.0000000000063,1054.9999999999948,-584.9999999999911,,715.00000000001
2018.06.06,238.0000000000049,1047.9999999999934,-566.9999999999842,,719.000000000014
2018.06.06,256.00000000001177,1044.999999999996,-595.9999999999966,,705.0000000000111
2018.06.06,276.00000000000955,1052.9999999999927,-590.999999999986,,738.0000000000163
2018.06.06,315.0000000000208,1040.999999999992,-631.0000000000038,,725.000000000009
2018.06.06,303.0000000000088,1074.9999999999927,-680.9999999999983,,697.0000000000033
2018.06.06,336.00000000000296,1085.9999999999982,-586.999999999982,,835.0000000000191
2018.06.06,229.00000000001253,998.9999999999943,-470.9999999999992,,757.0000000000076
2018.06.06,-257.99999999998045,983.999999999996,-488.9999999999839,,237.00000000003166
2018.06.06,-360.9999999999891,952.9999999999927,-497.99999999999847,,94.00000000000517
2018.06.06,-462.9999999999912,961.9999999999961,-524.9999999999977,,-25.99999999999278
2018.06.06,-343.99999999998875,996.9999999999924,-573.9999999999857,,79.00000000001796
2018.06.06,-389.99999999997925,970.9999999999997,-548.9999999999995,,32.00000000002092
2018.06.06,-436.9999999999985,935.9999999999924,-540.9999999999915,,-41.99999999999761
2018.06.06,-491.99999999998136,814.9999999999991,-536.9999999999875,,-213.99999999996976
2018.06.06,-511.99999999997914,812.999999999997,-549.9999999999839,,-248.99999999996595
2018.06.06,-543.999999999989,795.9999999999967,-607.0000000000019,,-354.9999999999942
2018.06.06,-457.9999999999807,727.9999999999953,-539.999999999985,,-269.9999999999703
2018.06.06,-387.99999999998835,562.9999999999912,-559.9999999999827,,-384.9999999999798
2018.06.06,-275.9999999999874,522.9999999999957,-556.0000000000009,,-308.9999999999926
2018.06.06,-265.99999999998846,698.9999999999941,-567.9999999999907,,-134.99999999998505
2018.06.06,-515.9999999999832,734.0000000000014,-676.9999999999943,,-458.9999999999761
2018.06.06,-502.9999999999868,726.9999999999999,-726.9999999999887,,-502.99999999997567
2018.06.06,-684.9999999999801,805.9999999999956,-827.9999999999843,,-706.9999999999688
2018.06.06,-746.9999999999866,918.999999999992,-822.9999999999959,,-650.9999999999905
2018.06.06,-475.99999999998755,1036.999999999999,-829.9999999999974,,-268.9999999999858
2018.06.06,-547.999999999993,1057.9999999999923,-785.9999999999978,,-275.9999999999985
2018.06.06,-670.9999999999993,1080.9999999999986,-807.9999999999865,,-397.99999999998715
2018.06.06,-703.9999999999935,1127.9999999999957,-827.0,,-402.99999999999784
2018.06.06,-694.999999999979,1144.0000000000007,-828.9999999999909,,-379.9999999999692
2018.06.06,-559.9999999999827,1156.9999999999968,-793.9999999999836,,-196.99999999996953
2018.06.06,-594.99999999999,1183.0000000000007,-821.9999999999894,,-233.99999999997874
2018.06.06,-649.999999999995,1229.9999999999977,-786.9999999999822,,-206.99999999997942
2018.06.06,-656.9999999999965,1266.999999999996,-787.9999999999887,,-177.9999999999893
2018.06.06,-646.9999999999976,1276.9999999999948,-791.9999999999927,,-161.99999999999557
2018.06.06,-637.9999999999831,1217.9999999999968,-814.999999999988,,-234.9999999999742
2018.06.07,-667.9999999999798,1213.999999999993,-831.000000000004,,-284.9999999999908
2018.06.07,-626.9999999999998,1234.9999999999973,-836.9999999999989,,-229.00000000000136
2018.06.07,-674.9999999999811,1253.9999999999995,-824.0000000000025,,-244.99999999998408
2018.06.07,-686.9999999999932,1245.9999999999916,-807.0000000000022,,-248.00000000000375
2018.06.07,-684.9999999999801,1223.9999999999918,-812.999999999997,,-273.99999999998533
2018.06.07,-673.9999999999968,1206.9999999999914,-777.9999999999898,,-244.99999999999523
2018.06.07,-726.9999999999887,1196.9999999999925,-770.000000000004,,-300.0000000000002
2018.06.07,-716.9999999999899,1178.9999999999968,-716.9999999999899,,-254.99999999998295
2018.06.07,-705.9999999999844,1197.999999999999,-658.9999999999874,,-166.99999999997272
2018.06.07,-724.9999999999978,1024.9999999999982,-662.9999999999914,,-362.999999999991
2018.06.07,-767.9999999999909,989.9999999999909,-541.9999999999981,,-319.99999999999807
2018.06.07,-786.9999999999822,1009.9999999999998,-576.9999999999831,,-353.99999999996544
2018.06.07,-905.0000000000002,996.9999999999924,-567.9999999999907,,-475.9999999999985
2018.06.07,-689.9999999999907,1023.9999999999916,-497.99999999999847,,-163.99999999999756
2018.06.07,-758.9999999999985,1023.9999999999916,-525.999999999982,,-260.999999999989
2018.06.07,-740.9999999999917,1051.9999999999973,-525.999999999982,,-214.99999999997647
2018.06.07,-661.9999999999848,1070.9999999999998,-509.99999999998823,,-100.99999999997323
2018.06.07,-728.9999999999797,1084.9999999999916,-526.9999999999886,,-170.9999999999767
2018.06.07,-726.9999999999887,1072.9999999999907,-509.00000000000387,,-163.00000000000193
2018.06.07,-813.9999999999814,1059.9999999999943,-419.9999999999982,,-173.99999999998522
2018.06.07,-877.9999999999789,1056.9999999999968,-371.99999999999454,,-192.99999999997658
2018.06.07,-1040.999999999981,1098.9999999999943,-394.9999999999898,,-336.9999999999764
2018.06.07,-1001.9999999999918,1118.9999999999923,-390.0000000000015,,-273.000000000001
2018.06.07,-1001.9999999999918,1088.9999999999955,-387.000000000004,,-300.00000000000034
2018.06.07,-1041.9999999999873,1095.999999999997,-388.9999999999949,,-334.9999999999851
2018.06.07,-983.9999999999849,1088.0,-415.99999999999415,,-311.999999999979
2018.06.07,-1092.9999999999884,1071.9999999999952,-429.99999999999704,,-450.9999999999902
2018.06.07,-1120.9999999999943,1085.9999999999982,-438.9999999999894,,-473.99999999998556
2018.06.07,-1191.9999999999932,1100.9999999999964,-476.9999999999941,,-567.9999999999909
2018.06.07,-1150.999999999991,1113.9999999999927,-510.99999999999477,,-547.999999999993
2018.06.07,-1213.9999999999818,996.9999999999924,-498.9999999999828,,-715.9999999999723
2018.06.07,-1076.9999999999945,1001.9999999999918,-377.9999999999894,,-452.99999999999216
2018.06.07,-1140.999999999992,988.0,-329.99999999998585,,-482.9999999999779
2018.06.07,-1003.9999999999827,1027.9999999999957,-371.99999999999454,,-347.9999999999816
2018.06.07,-1116.9999999999902,1081.999999999994,-432.9999999999945,,-467.9999999999906
2018.06.07,-1113.9999999999927,1036.999999999999,-371.99999999999454,,-448.9999999999882
2018.06.07,-1206.9999999999802,1027.9999999999957,-319.999999999987,,-498.9999999999715
2018.06.07,-1445.9999999999918,1073.9999999999973,-363.0000000000022,,-734.9999999999968
2018.06.07,-1402.9999999999986,1006.9999999999912,-383.99999999998437,,-779.9999999999918
2018.06.07,-1430.9999999999823,905.0000000000002,-365.99999999999966,,-891.9999999999817
2018.06.07,-1347.9999999999936,885.999999999998,-346.9999999999862,,-808.9999999999818
2018.06.07,-1402.9999999999986,913.9999999999926,-268.0000000000016,,-757.0000000000076
2018.06.07,-1335.9999999999816,895.0000000000014,-207.99999999998596,,-648.9999999999661
2018.06.07,-1234.9999999999861,852.9999999999926,-234.99999999998522,,-616.9999999999787
2018.06.07,-1223.9999999999807,853.9999999999992,-219.99999999999798,,-589.9999999999794
2018.06.07,-1156.999999999986,885.999999999998,-225.99999999999287,,-496.9999999999808
2018.06.07,-1143.9999999999895,901.9999999999917,-241.00000000000233,,-483.00000000000017
2018.06.07,-1260.9999999999789,844.9999999999958,-358.9999999999982,,-774.9999999999812
2018.06.08,-1132.999999999984,867.999999999991,-324.9999999999975,,-589.9999999999906
2018.06.08,-1089.999999999991,873.999999999997,-322.00000000000006,,-537.9999999999939
2018.06.08,-1145.9999999999804,888.9999999999953,-329.00000000000153,,-585.9999999999866
2018.06.08,-1171.9999999999952,903.9999999999937,-342.9999999999822,,-610.9999999999836
2018.06.08,-1168.9999999999977,871.999999999995,-340.9999999999913,,-637.9999999999941
2018.06.08,-1282.9999999999898,824.999999999998,-354.9999999999942,,-812.999999999986
2018.06.08,-1357.9999999999925,850.9999999999907,-358.9999999999982,,-866.0
2018.06.08,-1306.9999999999916,880.9999999999984,-326.9999999999884,,-752.9999999999816
2018.06.08,-1340.9999999999923,869.999999999993,-339.99999999998477,,-810.9999999999841
2018.06.08,-1269.9999999999934,883.0000000000005,-309.0000000000037,,-695.9999999999966
2018.06.08,-1300.9999999999966,866.9999999999956,-288.99999999998374,,-722.9999999999848
2018.06.08,-1266.999999999996,868.9999999999975,-261.0000000000001,,-658.9999999999985
2018.06.08,-1320.9999999999943,787.9999999999998,-271.99999999998334,,-804.999999999978
2018.06.08,-1323.9999999999918,751.9999999999972,-227.99999999998377,,-799.9999999999784
2018.06.08,-1357.9999999999925,766.9999999999955,-225.99999999999287,,-816.9999999999899
2018.06.08,-1260.9999999999789,783.9999999999958,-182.99999999999983,,-659.999999999983
2018.06.08,-1349.0000000000002,781.9999999999939,-187.99999999998818,,-754.9999999999945
2018.06.08,-1276.9999999999948,822.0000000000005,-150.99999999999002,,-605.9999999999843
2018.06.08,-1237.9999999999836,586.9999999999931,-71.99999999998319,,-722.9999999999737
2018.06.08,-1213.9999999999818,602.999999999998,-9.999999999998899,,-620.9999999999827
2018.06.08,-1171.9999999999952,549.9999999999949,63.000000000013046,,-558.9999999999873
2018.06.08,-1158.9999999999989,624.9999999999977,11.00000000000545,,-522.9999999999957
2018.06.08,-1086.9999999999936,581.9999999999936,21.00000000000435,,-483.9999999999957
2018.06.08,-1078.9999999999854,520.9999999999936,104.00000000001519,,-453.99999999997664
2018.06.08,-1044.9999999999848,505.99999999999534,219.00000000001364,,-319.9999999999758
2018.06.08,-973.999999999986,504.9999999999999,301.0000000000179,,-167.99999999996822
2018.06.08,-850.9999999999795,459.99999999999375,279.00000000000705,,-111.99999999997874
2018.06.08,-667.9999999999798,453.99999999999886,282.0000000000045,,68.00000000002359
2018.06.08,-629.9999999999973,447.99999999999284,229.00000000001253,,47.0000000000081
2018.06.08,-603.9999999999824,522.9999999999957,164.00000000000858,,83.00000000002188
2018.06.08,-634.9999999999856,469.99999999999267,130.0000000000079,,-34.99999999998499
2018.06.08,-583.9999999999845,485.99999999999756,137.00000000000932,,39.00000000002234
2018.06.08,-697.9999999999986,461.99999999999574,145.00000000001734,,-90.99999999998556
2018.06.08,-768.9999999999975,492.999999999999,120.00000000000898,,-155.99999999998954
2018.06.08,-827.9999999999843,451.9999999999969,93.00000000000975,,-282.9999999999777
2018.06.08,-853.9999999999992,380.999999999998,82.00000000000429,,-390.99999999999693
2018.06.08,-671.9999999999837,446.9999999999974,63.000000000013046,,-161.9999999999733
2018.06.08,-661.9999999999848,390.0000000000015,63.99999999999739,,-207.9999999999859
2018.06.08,-591.9999999999925,456.00000000000085,147.00000000000824,,11.000000000016598
2018.06.08,-592.9999999999991,442.9999999999934,136.00000000000279,,-14.000000000002899
2018.06.08,-569.9999999999816,410.9999999999947,131.00000000001444,,-27.99999999997243
2018.06.08,-472.9999999999901,390.99999999999693,173.00000000000094,,91.00000000000776
2018.06.08,-450.9999999999792,370.9999999999991,170.00000000000347,,90.00000000002336
2018.06.08,-489.99999999999045,286.99999999999284,175.00000000001404,,-27.999999999983572
2018.06.08,-467.99999999997954,290.00000000000136,182.0000000000155,,4.000000000037318
2018.06.08,-583.9999999999845,261.99999999999557,137.00000000000932,,-184.99999999997965
2018.06.08,-661.9999999999848,207.00000000000162,86.0000000000083,,-368.9999999999749
2018.06.08,-669.9999999999928,147.99999999999258,97.00000000001374,,-424.99999999998647
