date,EURNZD,AUDCAD,AUDNZD,empty,sum
2018.06.05,33.00000000001635,1012.9999999999973,-236.99999999999832,,809.0000000000153
2018.06.05,46.0000000000127,974.9999999999925,-211.99999999998997,,809.0000000000152
2018.06.05,23.00000000001745,868.9999999999975,-193.99999999998306,,698.000000000032
2018.06.05,26.999999999999247,881.9999999999939,-182.99999999999983,,725.9999999999932
2018.06.05,102.00000000000209,814.9999999999991,-139.00000000000023,,778.0000000000009
2018.06.05,101.00000000001774,790.9999999999973,-151.9999999999966,,740.0000000000184
2018.06.05,28.000000000005798,761.0000000000006,-160.99999999998892,,628.0000000000175
2018.06.05,54.0000000000207,785.9999999999978,-146.99999999998602,,693.0000000000325
2018.06.05,3.0000000000196536,775.9999999999989,-192.99999999999872,,586.0000000000198
2018.06.05,-5.999999999994898,752.9999999999926,-193.99999999998306,,553.0000000000147
2018.06.06,35.00000000000725,748.9999999999997,-197.99999999998707,,586.0000000000199
2018.06.06,71.00000000002105,812.999999999997,-205.99999999999508,,678.000000000023
2018.06.06,-7.999999999985796,783.9999999999958,-222.99999999999542,,553.0000000000146
2018.06.06,-6.999999999979245,802.9999999999982,-229.99999999999687,,566.000000000022
2018.06.06,21.00000000000435,722.9999999999959,-275.9999999999874,,468.00000000001285
2018.06.06,-64.99999999998174,666.9999999999953,-276.9999999999939,,325.0000000000197
2018.06.06,46.0000000000127,791.9999999999927,-337.99999999999386,,500.0000000000116
2018.06.06,51.000000000001044,814.9999999999991,-363.0000000000022,,502.9999999999979
2018.06.06,100.0000000000112,823.9999999999914,-298.9999999999826,,625.0000000000199
2018.06.06,113.00000000000753,1071.9999999999952,-618.9999999999918,,566.0000000000109
2018.06.06,151.00000000001222,1052.9999999999927,-585.9999999999976,,618.0000000000074
2018.06.06,280.0000000000136,1056.9999999999968,-495.000000000001,,842.0000000000094
2018.06.06,251.00000000000122,1076.9999999999945,-548.9999999999995,,778.9999999999961
2018.06.06,290.00000000001245,1064.9999999999936,-534.9999999999966,,820.0000000000095
2018.06.06,356.00000000000074,1095.999999999997,-571.9999999999948,,880.000000000003
2018.06.06,370.00000000000364,1056.0000000000014,-551.9999999999969,,874.0000000000081
2018.06.06,333.0000000000055,1102.9999999999984,-617.9999999999852,,818.0000000000186
2018.06.06,415.0000000000098,1100.9999999999964,-554.9999999999944,,961.0000000000117
2018.06.06,460.000000000016,1137.9999999999945,-449.9999999999948,,1148.0000000000157
2018.06.06,558.0000000000141,998.9999999999943,-322.9999999999844,,1234.000000000024
2018.06.06,-243.99999999999977,1050.999999999991,-472.9999999999901,,334.000000000001
2018.06.06,-348.9999999999993,998.9999999999943,-451.99999999998573,,198.00000000000927
2018.06.06,-293.99999999999426,1037.9999999999945,-517.9999999999962,,226.00000000000398
2018.06.06,-181.9999999999933,1007.9999999999978,-530.9999999999926,,295.00000000001194
2018.06.06,-373.99999999998545,1001.9999999999918,-525.999999999982,,102.00000000002433
2018.06.06,-364.9999999999931,954.9999999999948,-499.9999999999893,,90.00000000001228
2018.06.06,-314.99999999999864,847.9999999999932,-476.9999999999941,,56.000000000000455
2018.06.06,-427.99999999998397,873.999999999997,-532.9999999999835,,-86.99999999997044
2018.06.06,-412.9999999999967,814.9999999999991,-498.9999999999828,,-96.99999999998039
2018.06.06,-301.99999999998005,734.9999999999968,-505.99999999998425,,-72.99999999996749
2018.06.06,-166.99999999998383,579.9999999999916,-533.99999999999,,-120.99999999998226
2018.06.06,-184.99999999999073,771.9999999999949,-530.9999999999926,,56.00000000001148
2018.06.06,-186.99999999998164,761.0000000000006,-556.0000000000009,,18.000000000017963
2018.06.06,-461.99999999998465,744.9999999999957,-673.9999999999968,,-390.9999999999858
2018.06.06,-425.99999999999307,806.999999999991,-688.9999999999841,,-307.99999999998613
2018.06.06,-675.9999999999877,962.9999999999916,-777.9999999999898,,-490.9999999999859
2018.06.06,-374.999999999992,1044.0000000000005,-750.9999999999906,,-81.99999999998215
2018.06.06,-404.9999999999887,1088.0,-766.9999999999843,,-83.99999999997294
2018.06.06,-504.9999999999999,1089.999999999991,-722.0000000000005,,-137.00000000000944
2018.06.06,-591.9999999999925,1147.9999999999934,-753.9999999999881,,-197.99999999998715
2018.06.06,-623.9999999999801,1164.9999999999939,-800.9999999999851,,-259.99999999997135
2018.06.06,-526.9999999999886,1184.9999999999916,-763.0000000000026,,-104.99999999999966
2018.06.06,-531.9999999999991,1232.9999999999952,-780.9999999999873,,-79.99999999999113
2018.06.06,-551.9999999999969,1229.9999999999977,-781.9999999999939,,-103.99999999999307
2018.06.06,-616.9999999999786,1283.9999999999964,-757.999999999992,,-90.9999999999743
2018.06.06,-611.9999999999903,1331.9999999999998,-775.9999999999989,,-55.99999999998943
2018.06.06,-587.9999999999885,1297.999999999999,-759.999999999983,,-49.999999999972374
2018.06.06,-625.9999999999932,1249.9999999999955,-797.9999999999876,,-173.99999999998533
2018.06.07,-563.9999999999867,1263.9999999999984,-795.9999999999967,,-95.999999999985
2018.06.07,-592.9999999999991,1275.9999999999993,-801.9999999999916,,-118.99999999999136
2018.06.07,-658.9999999999874,1259.9999999999945,-800.9999999999851,,-199.99999999997794
2018.06.07,-638.9999999999895,1249.9999999999955,-783.9999999999848,,-172.99999999997885
2018.06.07,-635.9999999999922,1246.9999999999982,-749.999999999984,,-138.99999999997794
2018.06.07,-613.9999999999812,1222.9999999999964,-693.9999999999947,,-84.99999999997954
2018.06.07,-657.9999999999808,1222.000000000001,-675.9999999999877,,-111.9999999999676
2018.06.07,-573.9999999999857,1215.9999999999948,-649.999999999995,,-7.999999999985903
2018.06.07,-691.9999999999815,1211.999999999991,-639.9999999999961,,-119.9999999999867
2018.06.07,-703.9999999999935,1028.9999999999911,-453.99999999999886,,-129.00000000000125
2018.06.07,-680.9999999999983,1144.0000000000007,-540.9999999999915,,-77.99999999998909
2018.06.07,-775.9999999999989,1010.9999999999952,-515.9999999999832,,-280.9999999999868
2018.06.07,-615.9999999999943,1076.9999999999945,-458.9999999999872,,2.000000000013017
2018.06.07,-661.0000000000005,1041.9999999999984,-464.9999999999821,,-83.99999999998414
2018.06.07,-706.999999999991,1083.9999999999961,-506.9999999999908,,-129.99999999998568
2018.06.07,-616.9999999999786,1081.999999999994,-475.99999999998755,,-10.99999999997209
2018.06.07,-657.9999999999808,1106.9999999999914,-454.9999999999832,,-5.9999999999726015
2018.06.07,-722.0000000000005,1113.9999999999927,-480.99999999999807,,-89.0000000000058
2018.06.07,-699.9999999999895,1105.999999999996,-417.99999999998505,,-11.999999999978684
2018.06.07,-756.9999999999854,1088.9999999999955,-313.99999999999204,,18.000000000017963
2018.06.07,-875.999999999988,1107.999999999998,-350.9999999999902,,-118.99999999998022
2018.06.07,-937.9999999999944,1136.999999999999,-366.999999999984,,-167.99999999997937
2018.06.07,-939.9999999999853,1154.999999999995,-353.0000000000033,,-137.99999999999363
2018.06.07,-977.99999999999,1162.9999999999918,-385.99999999999744,,-200.99999999999562
2018.06.07,-949.9999999999842,1105.999999999996,-363.9999999999866,,-207.99999999997488
2018.06.07,-881.9999999999828,1166.0000000000005,-390.0000000000015,,-105.99999999998386
2018.06.07,-1090.9999999999975,1084.9999999999916,-414.9999999999876,,-420.9999999999935
2018.06.07,-1056.9999999999968,1168.9999999999977,-429.99999999999704,,-317.99999999999613
2018.06.07,-1073.9999999999973,1137.9999999999945,-468.00000000000176,,-404.0000000000045
2018.06.07,-1146.9999999999868,1156.9999999999968,-476.9999999999941,,-466.9999999999841
2018.06.07,-989.9999999999798,1001.9999999999918,-357.99999999999164,,-345.9999999999796
2018.06.07,-1024.999999999987,1032.999999999995,-278.9999999999848,,-270.99999999997686
2018.06.07,-923.9999999999915,1067.9999999999911,-258.99999999998704,,-114.99999999998738
2018.06.07,-947.9999999999933,1092.9999999999995,-371.99999999999454,,-226.9999999999883
2018.06.07,-1041.9999999999873,1203.9999999999939,-363.0000000000022,,-200.99999999999562
2018.06.07,-1106.9999999999914,1149.0,-290.9999999999968,,-248.99999999998818
2018.06.07,-1153.9999999999884,1097.999999999999,-279.99999999999136,,-335.9999999999807
2018.06.07,-1239.9999999999966,1100.000000000001,-302.0000000000023,,-441.99999999999795
2018.06.07,-1291.999999999982,1029.9999999999975,-319.999999999987,,-581.9999999999716
2018.06.07,-1264.9999999999827,947.9999999999933,-322.9999999999844,,-639.9999999999739
2018.06.07,-1266.999999999996,1025.9999999999936,-258.99999999998704,,-499.9999999999893
2018.06.07,-1246.9999999999982,931.9999999999995,-191.99999999999218,,-506.9999999999908
2018.06.07,-1169.9999999999823,901.9999999999917,-188.9999999999947,,-456.9999999999853
2018.06.07,-1120.9999999999943,898.9999999999942,-163.00000000000205,,-385.00000000000216
2018.06.07,-1145.9999999999804,910.9999999999951,-190.00000000000128,,-424.9999999999866
2018.06.07,-1118.9999999999811,934.0000000000015,-219.99999999999798,,-404.9999999999776
2018.06.07,-1038.99999999999,907.9999999999977,-204.99999999998852,,-335.9999999999808
2018.06.07,-1045.9999999999914,849.9999999999952,-205.99999999999508,,-401.99999999999125
2018.06.08,-1073.9999999999973,930.999999999993,-324.9999999999975,,-468.0000000000018
2018.06.08,-1061.000000000001,928.9999999999909,-271.99999999998334,,-403.99999999999335
2018.06.08,-1095.999999999986,917.9999999999966,-303.9999999999932,,-481.9999999999825
2018.06.08,-1147.9999999999934,913.9999999999926,-324.9999999999975,,-558.9999999999983
2018.06.08,-1168.9999999999977,875.999999999999,-302.0000000000023,,-595.000000000001
2018.06.08,-1247.9999999999825,864.9999999999935,-305.9999999999841,,-688.999999999973
2018.06.08,-1267.9999999999802,883.0000000000005,-305.9999999999841,,-690.9999999999638
2018.06.08,-1233.9999999999795,934.0000000000015,-309.0000000000037,,-608.9999999999818
2018.06.08,-1266.999999999996,905.0000000000002,-303.9999999999932,,-665.9999999999889
2018.06.08,-1244.0000000000007,883.0000000000005,-251.00000000000122,,-612.0000000000015
2018.06.08,-1262.9999999999918,875.999999999999,-254.999999999983,,-641.9999999999759
2018.06.08,-1166.0000000000005,875.999999999999,-214.00000000000307,,-504.00000000000455
2018.06.08,-1242.999999999994,806.999999999991,-173.99999999998528,,-609.9999999999884
2018.06.08,-1268.9999999999868,793.9999999999947,-190.00000000000128,,-664.9999999999934
2018.06.08,-1225.9999999999939,824.999999999998,-165.9999999999995,,-566.9999999999955
2018.06.08,-1244.999999999985,800.9999999999961,-123.99999999999079,,-567.9999999999797
2018.06.08,-1233.9999999999795,840.9999999999917,-133.99999999998968,,-526.9999999999775
2018.06.08,-1163.9999999999873,823.9999999999914,-52.99999999999194,,-392.99999999998784
2018.06.08,-923.9999999999915,662.9999999999914,113.00000000000753,,-147.99999999999258
2018.06.08,-1076.9999999999945,634.0000000000013,95.00000000000064,,-347.99999999999267
2018.06.08,-1085.999999999987,651.0000000000016,90.00000000001229,,-344.99999999997317
2018.06.08,-980.9999999999875,754.9999999999945,49.00000000001015,,-176.9999999999828
2018.06.08,-997.9999999999878,626.9999999999998,114.99999999999844,,-255.99999999998963
2018.06.08,-1004.9999999999892,571.9999999999948,226.00000000001506,,-206.99999999997937
2018.06.08,-883.9999999999959,546.9999999999975,370.00000000000364,,33.00000000000523
2018.06.08,-850.9999999999795,563.9999999999978,319.0000000000026,,32.00000000002092
2018.06.08,-588.9999999999951,554.9999999999944,353.0000000000033,,319.0000000000026
2018.06.08,-612.9999999999969,456.9999999999963,326.0000000000041,,170.00000000000347
2018.06.08,-459.99999999999375,539.0000000000006,252.0000000000078,,331.0000000000146
2018.06.08,-509.99999999998823,561.0000000000003,167.00000000000603,,218.00000000001813
2018.06.08,-487.99999999999955,496.99999999999187,195.9999999999962,,204.99999999998852
2018.06.08,-505.99999999998425,631.9999999999992,187.00000000000384,,313.00000000001876
2018.06.08,-692.9999999999881,524.9999999999977,175.99999999999838,,8.000000000008043
2018.06.08,-641.999999999987,554.9999999999944,157.00000000000713,,70.00000000001452
2018.06.08,-814.999999999988,461.99999999999574,119.00000000000244,,-233.99999999998977
2018.06.08,-546.9999999999864,559.9999999999939,102.00000000000209,,115.00000000000959
2018.06.08,-557.9999999999918,468.9999999999972,104.00000000001519,,15.000000000020592
2018.06.08,-591.9999999999925,478.9999999999961,151.00000000001222,,38.0000000000158
2018.06.08,-478.0000000000006,495.9999999999964,188.00000000001037,,206.00000000000617
2018.06.08,-566.9999999999842,495.9999999999964,139.00000000000023,,68.00000000001245
2018.06.08,-471.9999999999835,410.9999999999947,188.00000000001037,,127.00000000002157
2018.06.08,-422.9999999999956,414.9999999999987,199.00000000001583,,191.0000000000189
2018.06.08,-427.99999999998397,376.99999999999403,189.00000000001694,,138.000000000027
2018.06.08,-459.99999999999375,329.999999999997,187.00000000000384,,57.00000000000708
2018.06.08,-441.99999999998687,293.99999999999426,217.0000000000005,,69.0000000000079
2018.06.08,-577.9999999999897,270.99999999999903,137.00000000000932,,-169.9999999999813
2018.06.08,-637.9999999999831,221.99999999999997,107.99999999999699,,-307.9999999999861
2018.06.08,-621.9999999999892,225.99999999999287,124.00000000001299,,-271.9999999999834
