date,EURUSD,USDCAD,NZDCAD,empty,sum
2019.04.29,0.0,-65.00000000000395,-22.999999999995246,,-87.9999999999992
2019.04.29,79.00000000000685,-95.00000000000064,70.0000000000034,,54.00000000000961
2019.04.29,86.0000000000083,-73.00000000001194,84.0000000000063,,97.00000000000266
2019.04.29,96.00000000000719,-63.99999999999739,85.99999999999719,,118.00000000000699
2019.04.29,93.00000000000975,-60.000000000015596,126.99999999999933,,159.9999999999935
2019.04.29,81.00000000001995,-78.00000000000028,161.99999999999548,,165.00000000001515
2019.04.29,81.00000000001995,-76.0000000000094,206.00000000000617,,211.0000000000167
2019.04.29,79.00000000000685,-23.00000000001745,231.0000000000034,,286.99999999999284
2019.04.29,67.00000000001705,-29.00000000001235,234.99999999999633,,273.000000000001
2019.04.29,56.000000000011596,-66.00000000001049,287.9999999999994,,278.00000000000045
2019.04.29,94.00000000001629,-50.0000000000167,336.00000000000296,,380.00000000000256
2019.04.29,138.0000000000159,-11.00000000000545,304.00000000000426,,431.00000000001467
2019.04.29,162.00000000001768,-12.000000000012001,304.9999999999997,,455.0000000000054
2019.04.29,168.0000000000126,-7.0000000000014495,297.9999999999983,,459.00000000000944
2019.04.29,178.00000000001148,19.999999999997797,307.99999999999716,,506.0000000000064
2019.04.29,186.0000000000195,28.999999999990145,319.0000000000026,,534.0000000000123
2019.04.29,169.00000000001913,0.0,300.0000000000003,,469.00000000001944
2019.04.29,174.00000000000747,15.999999999993797,282.99999999999994,,473.00000000000125
2019.04.29,179.00000000001802,-2.999999999997449,275.000000000003,,451.0000000000236
2019.04.29,167.00000000000603,-52.000000000007596,270.99999999999903,,385.9999999999975
2019.04.29,165.00000000001512,-89.00000000000574,258.9999999999981,,335.0000000000075
2019.04.29,198.00000000000927,-111.00000000001664,241.99999999999778,,328.9999999999904
2019.04.29,170.00000000000347,-131.00000000001444,206.00000000000617,,244.9999999999952
2019.04.29,183.00000000002203,-148.99999999999915,234.00000000000088,,268.00000000002376
2019.04.29,226.00000000001506,-150.00000000000568,263.0000000000021,,339.0000000000115
2019.04.29,203.00000000001984,-189.00000000001694,278.00000000000045,,292.00000000000335
2019.04.29,192.00000000001438,-160.00000000000458,221.99999999999997,,254.00000000000978
2019.04.29,118.00000000001809,-175.00000000001404,228.00000000000597,,171.00000000001
2019.04.29,130.0000000000079,-173.00000000000094,234.99999999999633,,192.0000000000033
2019.04.29,95.00000000000064,-175.99999999999838,234.99999999999633,,153.99999999999858
2019.04.29,85.00000000000173,-243.99999999999977,221.00000000000452,,62.00000000000648
2019.04.29,63.000000000013046,-235.00000000000742,207.99999999999707,,36.0000000000027
2019.04.29,136.00000000000279,-164.00000000000858,251.99999999999667,,223.99999999999088
2019.04.29,109.00000000000354,-232.00000000000998,178.00000000000037,,54.99999999999393
2019.04.29,94.00000000001629,-243.00000000001543,163.00000000000205,,14.000000000002899
