date,EURUSD,USDCAD,EURJPY,AUDJPY,NZDCAD,empty,sum
2015.12.07,-17.000000000000348,-7.999999999985796,-20.999999999986585,0.0,-29.999999999996696,,-75.99999999996942
2015.12.07,12.999999999996348,-28.999999999990145,19.000000000005457,0.0,-12.999999999996348,,-9.999999999984688
2015.12.07,56.99999999999594,-106.99999999999044,51.00000000001614,-43.99999999999693,30.000000000007798,,-12.999999999967482
2015.12.07,117.99999999999588,-234.00000000000088,129.99999999999545,-17.000000000010118,3.0000000000085514,,-1.1116441100966767e-11
2015.12.07,52.99999999999194,-237.99999999998266,42.00000000000159,-40.00000000000625,7.0000000000014495,,-175.99999999999395
2015.12.07,-21.00000000000435,-258.99999999998704,-24.00000000000091,-145.00000000001023,72.0000000000054,,-376.9999999999971
2015.12.07,-52.000000000007596,-275.9999999999874,-45.99999999999227,-123.00000000000466,87.00000000000374,,-409.9999999999882
2015.12.07,-43.999999999999595,-246.99999999999721,-43.99999999998272,-63.00000000000239,137.00000000000932,,-260.9999999999726
2015.12.07,-124.00000000001299,-242.99999999999324,-80.99999999998886,-39.00000000000148,199.00000000000472,,-287.99999999999187
2015.12.07,-143.00000000000423,-279.99999999999136,-103.00000000000864,-76.99999999999818,275.000000000003,,-327.9999999999994
2015.12.07,-92.00000000000318,-314.99999999999864,-30.000000000001137,9.999999999990905,239.0000000000003,,-188.00000000001174
2015.12.07,-96.00000000000719,-289.9999999999903,-40.99999999999682,30.000000000001137,287.9999999999994,,-108.9999999999938
2015.12.07,-93.00000000000975,-304.9999999999997,-32.99999999998704,-24.00000000000091,356.00000000000074,,-98.99999999999665
2015.12.07,-86.0000000000083,-300.99999999999574,-37.99999999998249,-11.00000000000989,365.0000000000042,,-70.99999999999221
2015.12.07,-76.0000000000094,-312.00000000000114,-6.000000000000227,12.000000000000455,360.0000000000048,,-22.000000000005514
2015.12.07,-78.00000000000028,-310.9999999999946,-26.00000000001046,-12.000000000000455,338.00000000000495,,-89.00000000000085
2015.12.07,-80.99999999999774,-310.9999999999946,-14.999999999986358,-16.000000000005343,340.00000000000693,,-82.99999999997709
2015.12.07,-43.999999999999595,-314.99999999999864,37.00000000000614,33.999999999991815,335.0000000000075,,47.00000000000722
2015.12.07,-56.99999999999594,-299.99999999998914,7.000000000005002,7.999999999995566,304.9999999999997,,-36.99999999998482
2015.12.07,-133.00000000000534,-325.99999999998187,-74.99999999998863,6.999999999990791,278.00000000000045,,-248.99999999998465
2015.12.07,-347.0000000000084,-465.99999999998863,-241.99999999999022,-206.00000000000307,343.00000000000443,,-917.999999999986
2015.12.07,-537.0000000000097,-512.0000000000014,-417.0000000000016,-256.0000000000002,415.0000000000098,,-1307.000000000003
2015.12.07,-568.9999999999973,-535.9999999999809,-467.9999999999893,-225.9999999999991,445.0000000000065,,-1353.99999999996
2015.12.07,-568.000000000013,-593.9999999999834,-460.9999999999843,-293.00000000000637,459.0000000000094,,-1456.9999999999777
2015.12.07,-663.0000000000135,-706.999999999991,-536.0000000000014,-277.000000000001,485.0000000000021,,-1698.0000000000048
2015.12.07,-645.0000000000067,-667.9999999999798,-558.9999999999975,-243.0000000000092,483.0000000000001,,-1631.9999999999932
2015.12.07,-574.0000000000078,-634.0000000000013,-484.9999999999852,-299.0000000000066,398.00000000000944,,-1593.9999999999914
2015.12.07,-622.9999999999958,-750.9999999999906,-498.9999999999952,-332.9999999999984,409.0000000000038,,-1796.9999999999761
2015.12.07,-723.0000000000069,-878.9999999999853,-609.9999999999852,-430.0000000000068,406.00000000000637,,-2235.9999999999777
2015.12.07,-683.9999999999957,-830.9999999999818,-587.9999999999939,-448.99999999999807,370.00000000000364,,-2181.999999999966
2015.12.07,-617.0000000000009,-1095.0000000000016,-514.9999999999864,-591.0000000000082,450.00000000000597,,-2367.9999999999914
2015.12.07,-551.0000000000126,-1183.999999999985,-426.9999999999925,-582.0000000000078,377.0000000000051,,-2366.9999999999927
2015.12.07,-618.0000000000074,-1242.999999999994,-515.9999999999911,-564.0000000000072,337.0000000000095,,-2603.9999999999905
2015.12.07,-629.9999999999973,-1281.9999999999832,-537.0000000000061,-621.9999999999999,290.00000000000136,,-2780.999999999985
2015.12.07,-540.0000000000072,-1412.9999999999975,-492.999999999995,-823.9999999999981,297.00000000000284,,-2972.999999999995
2015.12.07,-424.00000000000216,-1454.999999999984,-415.9999999999968,-801.0000000000019,356.00000000000074,,-2739.999999999984
2015.12.07,-253.00000000001432,-1492.9999999999889,-264.99999999998636,-838.9999999999986,309.0000000000037,,-2540.9999999999845
2015.12.07,-299.00000000000483,-1492.9999999999889,-252.00000000000955,-843.0000000000035,290.00000000000136,,-2597.0000000000055
2015.12.07,-323.0000000000066,-1517.999999999997,-274.0000000000009,-819.0000000000026,236.00000000000287,,-2698.0000000000045
2015.12.07,-192.99999999999872,-1539.999999999986,-197.00000000000273,-877.0000000000095,246.00000000000176,,-2560.999999999995
2015.12.07,-232.00000000000998,-1547.9999999999939,-206.99999999999363,-841.9999999999987,207.00000000000162,,-2621.9999999999945
2015.12.07,-292.00000000000335,-1547.9999999999939,-264.99999999998636,-832.9999999999984,196.00000000000728,,-2741.9999999999745
2015.12.07,-287.000000000015,-1491.9999999999823,-228.00000000000864,-796.999999999997,243.99999999999977,,-2560.0000000000027
2015.12.07,-263.99999999999756,-1490.999999999998,-206.99999999999363,-802.0000000000067,248.00000000000378,,-2515.9999999999923
2015.12.07,-256.00000000001177,-1503.9999999999943,-195.99999999999795,-783.0000000000013,238.0000000000049,,-2501.0000000000005
2015.12.07,-273.0000000000121,-1479.9999999999925,-198.99999999998386,-775.0000000000057,276.00000000000955,,-2450.9999999999845
2015.12.07,-361.9999999999957,-1451.9999999999866,-316.0000000000025,-796.999999999997,389.000000000006,,-2537.999999999976
2015.12.07,-363.0000000000022,-1397.9999999999882,-294.9999999999875,-758.0000000000098,374.0000000000077,,-2439.9999999999804
2015.12.08,-344.99999999999534,-1358.999999999999,-287.9999999999825,-740.0000000000091,340.00000000000693,,-2391.9999999999795
2015.12.08,-368.00000000001273,-1417.0000000000016,-288.99999999998727,-819.0000000000026,343.00000000000443,,-2550.0
2015.12.08,-371.00000000001023,-1410.0000000000002,-277.9999999999916,-825.0000000000028,389.000000000006,,-2494.9999999999986
2015.12.08,-361.9999999999957,-1411.9999999999911,-341.99999999998454,-895.0000000000102,365.99999999999966,,-2644.9999999999823
2015.12.08,-351.0000000000124,-1446.9999999999982,-376.0000000000048,-915.9999999999968,375.0000000000031,,-2715.000000000009
2015.12.08,-353.0000000000033,-1471.0,-360.99999999999,-804.000000000002,331.999999999999,,-2656.9999999999964
