,name,direction
0,USDCHF,B
1,GBPUSD,S
2,EURUSD,S
3,USDJPY,B
4,USDCAD,B
5,AUDUSD,S
6,NZDUSD,S
7,GBPCHF,S
8,EURCHF,S
9,CHFJPY,S
10,AUDCHF,S
11,NZDCHF,S
12,GBPJPY,S
13,GBPCAD,B
14,GBPAUD,B
15,EURJPY,S
16,EURAUD,B
17,CADJPY,S
18,AUDJPY,S
19,NZDJPY,S
20,AUDNZD,S
