date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPAUD,EURCAD,CADJPY,AUDCAD,AUDNZD,empty,sum
2020.11.16,-132.99999999999423,52.000000000007596,-58.000000000002494,117.999999999995,63.99999999999739,212.00000000000108,285.9999999999974,-99.00000000000463,-105.99999999998388,-140.99999999999113,-234.00000000000088,6.000000000000227,-191.00000000000784,-180.0000000000024,-67.00000000000728,-306.00000000000625,-177.00000000000495,,-954.0000000000073
2020.11.16,-92.99999999999864,79.00000000000685,-76.0000000000094,24.00000000000091,71.99999999998319,200.00000000000017,243.99999999999977,-197.00000000000273,-66.99999999999484,-204.9999999999983,-203.99999999999307,-213.99999999999864,-107.99999999999699,-164.99999999999292,-149.0000000000009,-285.00000000000193,-194.99999999998963,,-1338.999999999987
2020.11.16,-50.99999999998994,190.00000000000128,-90.00000000001229,16.999999999995907,102.99999999998644,217.99999999999596,250.9999999999901,-405.0000000000109,-11.999999999989797,-170.0000000000017,-143.9999999999997,-312.0000000000118,-26.999999999999247,-238.0000000000049,-177.0000000000067,-302.0000000000023,-262.999999999991,,-1412.0000000000505
2020.11.16,-17.000000000000348,285.00000000000193,-59.000000000009045,-416.000000000011,198.99999999999363,294.00000000000534,300.99999999999574,-745.0000000000178,31.000000000003247,-411.00000000000136,-68.99999999999685,-1070.0000000000216,-76.99999999999375,-689.9999999999907,-689.9999999999977,-322.00000000000006,-286.00000000000847,,-3742.000000000049
2020.11.16,97.00000000000264,76.99999999999375,-92.00000000000318,-359.99999999999943,271.99999999998334,273.9999999999965,249.99999999999466,-693.0000000000102,77.00000000001594,-304.9999999999926,-117.00000000000044,-883.0000000000098,-350.9999999999902,-602.999999999998,-579.0000000000077,-269.00000000000813,-327.00000000001063,,-3532.0000000000437
2020.11.16,52.000000000007596,86.99999999999264,-90.00000000001229,-260.0000000000051,401.99999999999125,324.00000000000205,300.99999999999574,-516.0000000000053,106.00000000000608,-286.00000000000136,-171.99999999999437,-594.0000000000225,-478.0000000000006,-750.0000000000063,-623.0000000000047,-181.00000000000892,-293.0000000000099,,-2971.0000000000764
2020.11.16,129.00000000000134,76.0000000000094,51.99999999998539,-303.0000000000115,417.99999999998505,248.00000000000378,249.99999999999466,-524.9999999999977,97.9999999999981,-222.99999999999898,-147.99999999999258,-534.0000000000202,-482.999999999989,-814.999999999988,-617.0000000000044,-145.00000000000622,-252.0000000000078,,-2774.0000000000387
2020.11.16,174.00000000000747,59.99999999999339,103.99999999999298,-286.00000000000136,339.99999999998477,270.0000000000036,284.9999999999908,-514.0000000000144,55.000000000005045,-155.9999999999917,-73.99999999999629,-504.0000000000191,-336.9999999999873,-836.9999999999989,-594.0000000000083,-179.00000000000693,-249.99999999999466,,-2443.0000000000405
2020.11.16,114.00000000000298,191.99999999999218,72.99999999998974,-149.0000000000009,390.9999999999858,334.00000000000097,359.99999999999363,-531.9999999999991,53.999999999998494,-70.99999999999795,-19.999999999997797,-446.0000000000264,-361.9999999999957,-807.0000000000022,-478.9999999999992,-245.0000000000063,-215.99999999999397,,-1809.000000000056
2020.11.16,51.000000000001044,127.00000000001043,49.99999999999449,-34.000000000006025,325.99999999998187,285.00000000000193,353.99999999999875,-544.0000000000111,-17.999999999984695,-39.99999999999204,-74.99999999999174,-344.0000000000225,-324.9999999999975,-706.0000000000066,-404.0000000000106,-216.0000000000051,-150.00000000000568,,-1663.0000000000448
2020.11.16,13.00000000000745,153.00000000000313,22.999999999995246,102.99999999999443,410.99999999998363,323.0000000000066,390.99999999999693,-407.0000000000018,-24.999999999986144,-4.9999999999954525,-64.99999999999284,-161.00000000000136,-408.9999999999927,-771.9999999999949,-325.00000000000284,-251.00000000000122,-140.99999999999113,,-1143.9999999999732
2020.11.16,-28.999999999990145,69.00000000000794,-19.999999999997797,78.99999999999352,468.9999999999861,422.00000000000017,504.9999999999999,-348.00000000001495,-19.999999999997797,-81.99999999999363,-157.99999999999147,-223.0000000000132,-985.999999999998,-831.000000000004,-400.0000000000057,-364.00000000000875,-219.99999999999798,,-2137.000000000026
2020.11.16,-58.99999999999794,151.00000000001222,-55.000000000005045,118.99999999999977,549.9999999999839,575.0000000000033,574.9999999999922,-372.00000000001677,-24.999999999986144,-55.999999999997385,-134.0000000000008,-224.00000000001796,-987.0000000000045,-783.0000000000003,-384.00000000000034,-409.99999999999926,-262.00000000000665,,-1781.0000000000423
2020.11.16,-50.99999999998994,251.00000000000122,-48.000000000003595,111.99999999999477,513.9999999999923,539.999999999996,559.9999999999939,-363.0000000000022,-21.999999999988695,-36.99999999999193,-92.99999999999864,-205.0000000000125,-736.9999999999877,-750.9999999999906,-367.00000000000443,-384.00000000000654,-215.99999999999397,,-1296.9999999999927
2020.11.16,-37.99999999999359,269.9999999999925,-36.999999999998145,152.9999999999916,507.9999999999973,553.0000000000035,554.9999999999944,-345.0000000000175,-11.999999999989797,-16.999999999995907,-85.00000000000173,-173.00000000000182,-716.9999999999899,-662.9999999999914,-325.00000000000284,-392.00000000000347,-225.00000000000853,,-990.0000000000151
2020.11.16,-25.999999999992696,289.0000000000059,-42.0000000000087,160.99999999998715,427.99999999998397,531.0000000000036,550.9999999999903,-371.00000000001023,2.0000000000131024,-6.000000000000227,-80.99999999999774,-185.00000000000227,-624.0000000000023,-604.0000000000045,-299.0000000000066,-430.00000000000813,-201.00000000000674,,-907.000000000056
2020.11.16,-21.999999999999797,282.0000000000045,-25.00000000000835,157.99999999998704,378.999999999996,495.9999999999964,495.9999999999964,-378.00000000001165,-14.000000000002899,6.000000000000227,-56.99999999999594,-185.00000000000227,-574.9999999999922,-563.9999999999867,-251.00000000000477,-416.00000000000523,-212.99999999999653,,-883.0000000000257
2020.11.16,-50.99999999998994,258.0000000000027,-66.00000000001049,154.99999999998693,353.99999999998766,485.99999999999756,472.9999999999901,-333.0000000000055,-12.999999999996348,1.0000000000047748,-90.0000000000012,-133.00000000000978,-574.9999999999922,-493.99999999999443,-224.00000000000375,-416.00000000000523,-259.9999999999936,,-928.0000000000325
2020.11.16,-0.999999999995449,263.00000000001324,-63.99999999999739,137.00000000000045,353.99999999998766,478.0000000000006,453.99999999999886,-405.0000000000109,12.000000000012001,11.00000000000989,-74.99999999999174,-192.00000000000728,-533.99999999999,-490.999999999997,-249.00000000000944,-417.0000000000007,-259.0000000000092,,-977.9999999999862
2020.11.16,3.0000000000085514,263.99999999999756,-63.000000000013046,119.99999999999034,310.9999999999946,509.9999999999993,522.9999999999957,-375.0000000000142,66.00000000001049,15.000000000000568,-90.99999999999665,-153.00000000002,-568.9999999999973,-429.99999999999704,-222.0000000000084,-461.0000000000003,-195.9999999999962,,-748.0000000000462
2020.11.16,30.000000000007798,251.00000000000122,-51.000000000001044,121.99999999999989,259.9999999999936,485.99999999999756,529.9999999999972,-402.0000000000135,87.00000000001484,19.000000000005457,-107.00000000000153,-193.00000000001205,-570.0000000000039,-374.0000000000077,-210.99999999999852,-481.0000000000092,-174.99999999999181,,-779.000000000022
2020.11.16,1.0000000000065512,297.0000000000139,-124.99999999999733,128.99999999999068,292.9999999999877,487.0000000000041,567.9999999999907,-428.00000000000614,99.00000000000463,13.00000000000523,-113.99999999999189,-196.00000000002638,-600.0000000000006,-377.9999999999894,-213.99999999999864,-521.0000000000048,-106.99999999999044,,-796.000000000002
2020.11.16,3.0000000000085514,334.9999999999964,-148.99999999999915,128.0000000000001,348.9999999999993,543.0000000000045,631.9999999999992,-416.00000000001637,112.000000000001,1.0000000000047748,-119.99999999999788,-237.99999999999955,-595.9999999999966,-400.00000000000034,-286.00000000000136,-500.00000000000045,-87.99999999999919,,-689.999999999997
2020.11.16,-0.999999999995449,341.00000000001353,-168.0000000000126,131.00000000000023,468.9999999999861,561.9999999999958,649.999999999995,-425.0000000000087,121.99999999999989,2.0000000000095497,-125.99999999999278,-246.00000000000932,-652.9999999999925,-553.0000000000035,-355.000000000004,-437.0000000000096,-113.00000000000753,,-800.0000000000355
2020.11.17,-17.000000000000348,187.00000000000384,-158.99999999999804,116.99999999999022,549.9999999999839,534.9999999999966,609.9999999999994,-389.0000000000171,118.00000000001809,9.000000000000341,-129.9999999999968,-222.0000000000084,-784.0000000000069,-588.9999999999951,-349.00000000000375,-379.0000000000071,-103.99999999999298,,-996.0000000000343
2020.11.17,-3.999999999992898,276.00000000000955,-161.00000000001114,128.99999999999068,505.99999999998425,504.9999999999999,508.9999999999928,-392.9999999999989,151.9999999999966,18.000000000000682,-151.9999999999966,-218.00000000001774,-641.0000000000027,-485.99999999998647,-314.9999999999977,-351.0000000000013,-140.0000000000068,,-766.0000000000377
2020.11.17,-10.999999999994348,299.00000000000483,-205.99999999999508,143.99999999999125,508.9999999999817,519.0000000000028,576.9999999999942,-695.0000000000011,158.99999999999804,5.000000000009663,-137.9999999999937,-521.000000000015,-526.0000000000042,-496.00000000000756,-334.0000000000032,-368.00000000000165,-89.00000000000574,,-1172.000000000039
2020.11.17,-17.000000000000348,533.0000000000057,-204.00000000000418,167.99999999999216,535.9999999999809,563.9999999999978,672.9999999999902,-656.0000000000122,178.00000000001148,21.000000000000796,-21.999999999999797,-469.0000000000225,-323.99999999999096,-435.0000000000076,-313.0000000000024,-377.0000000000051,-52.99999999999194,,-197.00000000005798
2020.11.17,-40.99999999999105,554.9999999999944,-222.99999999999542,184.99999999998806,529.999999999986,568.0000000000018,685.9999999999977,-599.0000000000161,158.0000000000137,42.00000000000159,-34.99999999999615,-409.00000000002024,-409.99999999999926,-455.99999999998977,-290.9999999999968,-404.99999999999983,-62.000000000006494,,-207.00000000002768
2020.11.17,-47.9999999999925,551.0000000000126,-246.00000000001288,222.99999999999898,584.9999999999911,597.9999999999985,696.999999999992,-571.0000000000103,162.00000000001768,41.00000000001103,-56.99999999999594,-326.9999999999982,-499.000000000005,-455.99999999998977,-304.00000000000205,-433.0000000000056,-70.99999999999883,,-154.999999999989
2020.11.17,-53.999999999998494,548.9999999999995,-266.0000000000107,210.99999999999852,604.9999999999889,573.9999999999967,665.9999999999999,-550.000000000006,167.00000000000603,28.000000000005798,-61.999999999995396,-359.00000000000887,-417.0000000000007,-468.9999999999861,-322.00000000000273,-386.0000000000086,-76.0000000000094,,-161.00000000003138
2020.11.17,-53.999999999998494,503.000000000009,-263.00000000001324,164.99999999999204,573.0000000000013,502.9999999999979,587.9999999999997,-551.9999999999969,153.00000000000313,-22.999999999996135,-65.99999999999939,-386.0000000000241,-292.00000000000335,-462.0000000000068,-344.99999999999886,-343.00000000000443,-113.99999999999189,,-415.0000000000304
2020.11.17,-54.999999999993946,470.9999999999992,-251.00000000000122,167.99999999999216,563.0000000000024,514.0000000000033,598.999999999994,-524.9999999999977,162.00000000001768,-10.99999999999568,-83.9999999999952,-360.00000000001364,-414.00000000000324,-475.99999999998755,-334.0000000000032,-347.0000000000084,-119.00000000000244,,-498.9999999999934
2020.11.17,-74.99999999999174,527.9999999999951,-270.00000000001467,214.9999999999892,580.999999999987,558.9999999999984,664.9999999999934,-539.0000000000006,140.0000000000068,0.0,-78.00000000000028,-383.0000000000098,-404.0000000000044,-441.99999999998687,-311.9999999999976,-357.00000000000733,-70.99999999999883,,-243.0000000000418
2020.11.17,-44.99999999999504,573.0000000000013,-226.99999999999943,217.9999999999893,601.9999999999915,580.0000000000027,699.9999999999895,-614.0000000000034,157.00000000000713,45.000000000001705,-32.999999999994145,-392.00000000002433,-353.99999999998766,-492.0000000000035,-317.99999999999784,-382.00000000000455,-76.0000000000094,,-58.000000000035996
2020.11.17,-36.999999999998145,615.00000000001,-222.99999999999542,194.99999999999318,603.9999999999824,585.9999999999976,663.999999999998,-626.9999999999998,172.0000000000166,52.99999999999727,6.0000000000060005,-413.0000000000109,-337.99999999999386,-502.9999999999868,-325.00000000000284,-384.00000000000654,-95.00000000000064,,-49.99999999999433
2020.11.17,-6.999999999990347,605.0000000000111,-204.00000000000418,180.99999999999739,583.9999999999845,585.0000000000022,637.9999999999941,-626.0000000000155,182.99999999999983,40.00000000000625,13.00000000000745,-426.00000000001614,-336.00000000000296,-497.99999999999847,-332.9999999999984,-374.0000000000077,-144.99999999999514,,-120.00000000002578
2020.11.17,-11.999999999989797,595.9999999999966,-205.99999999999508,210.99999999999852,580.0000000000027,595.9999999999966,642.9999999999936,-617.0000000000009,181.00000000000892,76.00000000000762,8.000000000008,-386.0000000000241,-344.99999999999534,-482.00000000000466,-296.0000000000065,-386.0000000000086,-141.99999999999767,,18.999999999989882
2020.11.17,0.0,547.999999999993,-191.00000000000784,206.99999999999363,546.000000000002,568.0000000000018,617.9999999999964,-606.0000000000176,182.0000000000155,90.00000000000341,-3.999999999992898,-360.00000000001364,-314.99999999999864,-469.99999999999267,-292.0000000000016,-362.00000000000676,-127.99999999999478,,30.999999999979124
2020.11.17,-7.9999999999968985,529.0000000000017,-189.00000000001694,197.9999999999933,523.9999999999911,550.000000000006,617.9999999999964,-604.0000000000045,175.99999999999838,76.00000000000762,-18.999999999991246,-368.9999999999998,-307.99999999999716,-458.9999999999872,-278.0000000000058,-368.00000000000165,-120.00000000000898,,-51.00000000001597
2020.11.17,-12.999999999996348,513.0000000000078,-168.99999999999693,185.99999999999284,506.9999999999908,514.9999999999987,569.9999999999927,-591.0000000000082,151.9999999999966,55.00000000000682,-24.000000000001798,-358.0000000000041,-322.00000000000006,-479.0000000000072,-289.0000000000015,-365.0000000000042,-150.00000000000568,,-262.0000000000398
2020.11.17,-18.999999999991246,497.0000000000141,-185.99999999999727,156.99999999999648,499.9999999999893,507.0000000000019,562.9999999999912,-526.0000000000042,146.00000000000168,6.000000000000227,-39.999999999995595,-352.00000000000387,-330.9999999999924,-462.0000000000068,-314.00000000000716,-342.000000000009,-153.00000000000313,,-349.00000000001575
2020.11.17,-51.99999999999649,512.0000000000014,-197.00000000000273,149.99999999999147,479.99999999999153,504.00000000000443,545.9999999999909,-622.0000000000115,113.00000000000753,-12.999999999991019,-31.999999999998696,-459.0000000000032,-302.0000000000023,-493.99999999999443,-299.0000000000066,-364.00000000000875,-170.00000000000347,,-699.0000000000318
2020.11.17,-25.999999999992696,326.0000000000041,-141.00000000001333,161.99999999999193,424.00000000000216,395.99999999999636,437.999999999994,-575.9999999999987,102.00000000000209,39.00000000000148,-97.9999999999981,-350.00000000002274,-275.000000000003,-469.99999999999267,-278.0000000000058,-330.0000000000081,-181.9999999999933,,-839.000000000036
2020.11.17,-62.99999999999084,358.9999999999982,-256.99999999999613,230.99999999999454,407.99999999998613,416.00000000000523,442.9999999999934,-507.9999999999973,90.00000000001229,106.00000000000875,-112.000000000001,-197.00000000000273,-299.00000000000483,-456.9999999999963,-213.99999999999864,-318.00000000000716,-241.00000000000233,,-612.9999999999987
2020.11.17,-241.99999999999778,486.00000000000864,-355.0000000000164,326.9999999999982,447.99999999998175,472.00000000000574,457.99999999999176,-484.00000000001774,42.0000000000087,31.00000000000591,-109.99999999999899,-148.00000000002456,-397.0000000000029,-300.99999999999574,-146.0000000000008,-499.000000000005,-330.9999999999924,,-749.0000000000518
2020.11.17,-242.99999999999324,564.9999999999933,-350.00000000000585,354.99999999998977,498.9999999999828,631.0000000000038,549.9999999999949,-522.0000000000002,26.0000000000149,22.00000000000557,-108.99999999999244,-216.00000000000819,-679.9999999999917,-377.0000000000051,-186.9999999999976,-577.0000000000052,-341.99999999999784,,-955.0000000000123
2020.11.17,-214.99999999999852,585.9999999999976,-344.00000000001097,366.9999999999902,500.9999999999959,645.0000000000067,557.9999999999918,-500.00000000001154,33.00000000001635,32.00000000001069,-63.00000000000195,-223.0000000000132,-601.9999999999915,-385.99999999999744,-191.0000000000025,-525.0000000000088,-343.00000000000443,,-670.0000000000316
2020.11.17,-221.99999999999997,598.0000000000097,-299.00000000000483,362.99999999999955,468.00000000000176,575.0000000000033,531.9999999999991,-643.0000000000158,23.00000000001745,-6.000000000000227,-59.99999999999339,-455.0000000000125,-419.9999999999982,-346.9999999999862,-158.00000000000125,-487.99999999999955,-316.0000000000052,,-854.9999999999864
2020.11.17,-254.99999999999412,703.9999999999935,-370.00000000000364,339.9999999999892,495.000000000001,570.0000000000039,533.99999999999,-548.9999999999995,29.00000000001235,-48.00000000000182,1.0000000000065512,-435.0000000000023,-222.99999999999542,-306.00000000000625,-171.99999999999704,-483.0000000000001,-293.0000000000099,,-461.00000000001353
2020.11.17,-322.00000000000006,856.0000000000123,-451.0000000000014,409.9999999999966,509.99999999998823,648.0000000000041,579.9999999999916,-731.9999999999993,40.0000000000178,-3.9999999999906777,46.00000000000159,-478.00000000000864,-217.0000000000005,-282.0000000000045,-151.00000000001046,-519.0000000000028,-317.9999999999961,,-384.00000000000233
2020.11.17,-252.99999999999213,985.0000000000136,-456.00000000001194,448.99999999999807,597.9999999999874,638.0000000000052,601.9999999999915,-761.0000000000117,90.00000000001229,73.99999999999807,100.00000000000009,-500.0,-12.999999999996348,-286.99999999999284,-134.00000000000034,-463.0000000000023,-272.99999999998994,,396.0000000000087
2020.11.17,-247.99999999999267,988.9999999999955,-385.99999999999744,435.99999999999284,492.9999999999879,522.9999999999957,518.9999999999917,-763.0000000000026,67.00000000001705,61.00000000000705,140.0000000000068,-556.0000000000116,192.99999999999872,-286.99999999999284,-121.99999999999989,-396.00000000000745,-252.0000000000078,,410.9999999999806
2020.11.17,-198.99999999999363,936.0000000000035,-411.0000000000058,452.99999999998875,425.99999999999307,514.9999999999987,508.9999999999928,-799.0000000000164,90.99999999999665,106.00000000000875,91.00000000000774,-489.0000000000043,258.0000000000027,-238.0000000000049,-69.00000000000261,-399.0000000000049,-256.99999999999613,,523.999999999964
2020.11.17,-263.99999999999756,882.000000000005,-456.9999999999963,483.99999999999466,306.9999999999906,517.0000000000008,484.999999999991,-754.0000000000102,97.00000000001374,100.00000000000853,25.00000000000835,-437.0000000000118,256.00000000001177,-89.00000000000574,-25.000000000005684,-498.00000000000955,-272.00000000000557,,356.9999999999819
2020.11.17,-354.9999999999942,878.000000000001,-539.0000000000006,516.9999999999959,140.99999999999113,434.000000000001,404.99999999999983,-597.0000000000031,43.00000000001525,54.000000000002046,38.0000000000047,-359.00000000000887,273.9999999999965,146.00000000000168,104.99999999998977,-545.0000000000066,-293.0000000000099,,346.99999999997556
2020.11.17,-314.99999999999864,858.0000000000032,-460.000000000016,475.9999999999991,219.99999999999798,378.999999999996,374.999999999992,-629.0000000000128,29.00000000001235,48.00000000000182,69.00000000000794,-373.0000000000189,524.0000000000133,29.999999999996696,60.000000000002274,-445.0000000000065,-262.999999999991,,582.9999999999791
2020.11.17,-286.99999999999284,873.999999999997,-416.00000000001637,527.000000000001,258.0000000000027,295.0000000000008,385.99999999999744,-646.9999999999976,17.000000000000348,91.00000000000819,72.0000000000054,-314.0000000000214,483.99999999999557,-69.9999999999923,66.0000000000025,-343.00000000000443,-200.00000000000017,,792.9999999999861
2020.11.17,-210.99999999999451,846.9999999999977,-337.0000000000095,525.9999999999962,285.99999999998624,275.000000000003,384.9999999999909,-768.0000000000131,42.0000000000087,231.99999999999932,117.00000000000044,-362.0000000000232,666.000000000011,-129.00000000000134,57.00000000000216,-247.00000000000833,-147.99999999999258,,1230.9999999999536
2020.11.17,-223.99999999999088,838.0000000000055,-365.99999999999966,466.99999999999875,268.0000000000016,284.0000000000065,398.9999999999938,-741.0000000000139,57.00000000001815,153.0000000000058,123.00000000000644,-397.0000000000198,652.0000000000082,-153.9999999999875,52.99999999999727,-286.00000000000847,-72.99999999998974,,1053.0000000000323
2020.11.17,-189.99999999999017,846.0000000000134,-375.0000000000142,471.9999999999942,276.9999999999939,358.9999999999982,483.0000000000001,-743.0000000000048,77.00000000001594,151.00000000001046,106.00000000000608,-382.000000000005,534.9999999999966,-72.0000000000054,57.00000000000216,-317.0000000000006,-66.99999999999484,,1217.000000000016
