date,USDCHF,USDCAD,NZDUSD,GBPCAD,NZDJPY,empty,sum
2016.02.01,0.0,-41.000000000002146,-47.9999999999925,-39.999999999995595,0.0,,-128.99999999999022
2016.02.01,192.99999999999872,72.99999999998974,-7.0000000000014495,65.00000000000395,63.00000000000239,,386.9999999999934
2016.02.01,278.00000000000045,17.000000000000348,92.99999999999864,-73.99999999999629,49.99999999999716,,364.0000000000003
2016.02.01,342.9999999999822,42.999999999993044,123.00000000000644,21.00000000000435,134.9999999999909,,664.9999999999769
2016.02.01,185.99999999999727,18.999999999991246,104.00000000000409,116.00000000000499,90.99999999999397,,515.9999999999916
2016.02.01,133.99999999998968,114.99999999999844,207.00000000000162,222.00000000001108,310.0000000000023,,988.0000000000032
2016.02.01,78.99999999998464,176.99999999998272,146.00000000000168,436.9999999999985,192.99999999999784,,1031.9999999999654
2016.02.01,72.99999999998974,228.99999999999034,60.99999999999994,594.0000000000057,69.00000000000261,,1025.9999999999882
2016.02.01,44.99999999998394,290.9999999999968,63.00000000000195,638.0000000000052,129.99999999999545,,1166.9999999999834
2016.02.01,69.9999999999923,263.99999999999756,43.00000000000415,676.0000000000099,69.99999999999318,,1122.999999999997
2016.02.01,82.99999999998863,279.99999999999136,58.000000000002494,690.9999999999972,116.99999999999022,,1228.9999999999698
2016.02.01,53.999999999998494,362.99999999998,65.00000000000395,744.9999999999957,143.99999999999125,,1370.9999999999695
2016.02.01,51.99999999998539,346.9999999999862,30.000000000007798,743.0000000000048,109.99999999999943,,1281.9999999999836
2016.02.01,54.99999999998284,303.9999999999932,-8.999999999992347,703.0000000000092,57.999999999992724,,1110.9999999999857
2016.02.01,55.99999999998939,202.9999999999976,-12.999999999996348,605.0000000000111,-9.000000000000341,,842.0000000000015
2016.02.01,63.99999999999739,180.99999999998673,2.000000000002,615.00000000001,-7.000000000005002,,854.9999999999911
2016.02.01,59.99999999999339,272.99999999998994,33.000000000005244,697.9999999999986,60.000000000002274,,1123.9999999999895
2016.02.01,56.99999999999594,330.9999999999924,41.000000000002146,784.0000000000069,87.99999999999386,,1300.9999999999914
2016.02.01,48.99999999998794,354.9999999999942,34.000000000000696,835.9999999999923,46.999999999997044,,1320.999999999972
2016.02.01,14.999999999987246,519.9999999999872,153.00000000000313,957.9999999999922,228.9999999999992,,1874.9999999999686
2016.02.01,-7.0000000000014495,552.9999999999812,131.99999999999878,1183.999999999985,283.9999999999918,,2145.9999999999554
2016.02.01,-26.999999999999247,568.9999999999973,108.00000000000809,1380.9999999999877,179.00000000000205,,2209.999999999996
2016.02.01,-42.0000000000087,576.9999999999831,103.00000000000864,1473.0000000000132,176.9999999999925,,2287.999999999989
2016.02.01,21.999999999988695,543.999999999989,86.0000000000083,1169.9999999999823,177.99999999999727,,1999.9999999999654
2016.02.01,40.99999999997994,711.9999999999793,133.00000000000534,1167.0000000000068,265.99999999999113,,2318.9999999999627
2016.02.01,42.999999999993044,675.9999999999877,175.99999999999838,1431.0000000000045,262.999999999991,,2588.9999999999745
2016.02.01,41.99999999998649,577.9999999999897,126.0000000000039,1419.0000000000148,162.9999999999967,,2327.9999999999914
2016.02.01,2.999999999997449,634.9999999999856,137.00000000000932,1323.0000000000075,167.0000000000016,,2265.000000000002
2016.02.01,0.9999999999843467,657.9999999999808,161.00000000000003,1359.0000000000214,180.99999999999739,,2359.9999999999836
