date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,NZDCAD,AUDNZD,empty,sum
2019.08.05,-73.00000000000084,-27.999999999983594,-4.999999999988347,-49.99999999999716,-29.999999999996696,-17.000000000000348,-55.000000000005045,-31.000000000003247,-256.0000000000007,-126.99999999998113,0.0,-139.00000000000023,0.0,-2.999999999997449,-99.00000000000463,0.0,,-912.9999999999594
2019.08.05,-88.99999999999464,302.0000000000023,15.00000000000945,-28.000000000005798,-29.999999999996696,136.00000000000279,-117.00000000001154,-53.00000000000304,-221.99999999999997,231.99999999999932,363.0000000000022,383.0,80.99999999998886,56.000000000011596,-123.00000000000644,-11.00000000000545,,894.9999999999928
2019.08.05,-132.99999999999423,304.9999999999997,32.999999999994145,-49.000000000006594,-31.000000000003247,119.00000000000244,-142.0000000000199,-73.99999999999629,-197.00000000000273,235.00000000001364,354.9999999999942,402.9999999999978,75.9999999999934,126.0000000000039,-85.00000000000173,1.0000000000065512,,941.9999999999812
2019.08.05,-94.00000000000519,291.00000000001904,14.000000000002899,18.000000000000682,-26.000000000003798,166.99999999998383,-142.0000000000199,-75.9999999999983,-202.9999999999976,334.0000000000032,337.99999999999386,478.999999999985,131.00000000000023,210.0000000000213,-28.000000000005798,41.000000000002146,,1453.9999999999816
2019.08.05,-107.99999999999699,312.00000000000114,22.0000000000109,-34.99999999999659,-31.999999999998696,146.99999999998602,-152.0000000000188,-100.00000000000009,-209.00000000000364,247.0000000000141,319.0000000000026,465.0000000000043,87.99999999999386,263.00000000001324,21.00000000000435,85.00000000000173,,1333.0000000000175
2019.08.05,-92.99999999999864,310.0000000000103,32.0000000000098,-31.999999999996476,-21.00000000000435,178.99999999999582,-137.00000000000932,-63.00000000000195,-207.00000000000162,265.0000000000148,354.9999999999942,504.9999999999999,80.99999999998886,320.00000000000915,51.000000000001044,133.00000000000534,,1678.0000000000168
2019.08.05,-338.00000000000495,320.00000000000915,32.999999999994145,-296.99999999999704,-49.99999999999449,24.000000000001798,-212.00000000001216,-185.99999999999727,-258.0000000000027,45.000000000015916,378.999999999996,580.0000000000027,-70.00000000000739,415.0000000000098,68.99999999999685,112.000000000001,,566.0000000000115
2019.08.05,-354.9999999999942,453.0000000000145,219.00000000001364,-296.99999999999704,-126.0000000000039,-2.0000000000131024,-236.00000000001398,-207.99999999999707,-254.99999999999412,110.00000000001364,468.00000000000176,546.9999999999864,13.999999999995794,557.0000000000075,54.999999999993946,205.99999999999508,,1150.0000000000089
2019.08.05,-383.99999999999545,476.0000000000098,164.99999999999292,-549.0000000000066,-107.99999999999699,42.999999999993044,-296.0000000000074,-436.9999999999985,-195.9999999999962,-144.9999999999818,574.9999999999922,604.0000000000045,-329.9999999999983,538.0000000000163,65.99999999999939,25.999999999992696,,48.00000000001971
2019.08.05,-446.9999999999974,419.0000000000138,157.00000000000713,-778.9999999999964,99.00000000000463,-110.00000000001009,-350.00000000000585,-795.0000000000013,-249.99999999999466,-456.99999999999363,585.9999999999976,1120.9999999999943,-587.0000000000033,868.000000000002,170.99999999999892,-49.99999999999449,,-403.9999999999785
2019.08.05,-375.0000000000031,242.00000000000887,86.99999999999264,-704.9999999999983,163.99999999999747,-248.00000000000378,-355.0000000000164,-661.9999999999959,-356.9999999999962,-631.0000000000002,618.0000000000074,1069.9999999999932,-553.0000000000115,940.0000000000075,104.00000000000409,-96.99999999999153,,-758.0000000000055
2019.08.05,-427.99999999999505,243.00000000001543,134.00000000001188,-633.0000000000098,129.00000000000134,-258.0000000000027,-369.0000000000193,-529.0000000000017,-358.0000000000028,-536.9999999999777,676.0000000000099,875.999999999988,-454.00000000000773,683.0000000000114,-80.99999999999774,-49.99999999999449,,-955.9999999999711
2019.08.05,-480.99999999999807,296.0000000000074,190.00000000000128,-787.9999999999967,90.99999999999665,-280.0000000000136,-360.0000000000048,-473.99999999999665,-368.00000000000165,-568.9999999999884,662.000000000007,838.0000000000055,-524.0000000000009,559.0000000000206,-163.00000000000205,-109.00000000000354,,-1479.999999999968
2019.08.05,-473.0000000000012,293.0000000000099,215.99999999999397,-748.0000000000047,60.99999999999994,-255.00000000000523,-345.0000000000175,-424.00000000000216,-375.0000000000031,-572.9999999999791,632.0000000000103,682.9999999999892,-481.9999999999993,504.9999999999999,-168.00000000000148,-113.00000000000753,,-1566.000000000018
2019.08.05,-448.000000000004,293.0000000000099,198.99999999999363,-597.0000000000084,63.99999999999739,-242.00000000000887,-344.00000000001097,-436.00000000000307,-368.00000000000165,-457.9999999999984,649.999999999995,714.999999999999,-364.0000000000043,392.00000000001455,-226.00000000000398,-124.99999999999733,,-1295.0000000000318
2019.08.05,-475.99999999999864,344.00000000001097,226.99999999999943,-599.0000000000038,94.00000000000519,-219.00000000001364,-332.00000000002115,-443.0000000000045,-341.99999999999784,-377.9999999999859,716.0000000000056,861.0000000000007,-328.00000000000296,628.0000000000064,-114.00000000000298,-89.99999999999008,,-450.9999999999935
2019.08.05,-446.00000000000193,272.00000000000557,202.9999999999976,-662.9999999999967,97.9999999999981,-304.9999999999997,-324.0000000000132,-480.99999999999807,-407.99999999999727,-560.9999999999786,628.0000000000064,878.000000000001,-392.0000000000101,704.0000000000157,-85.99999999999719,-66.00000000001049,,-948.9999999999787
2019.08.05,-441.99999999999795,123.00000000000644,222.99999999999542,-704.0000000000077,158.99999999999804,-432.0000000000102,-325.0000000000197,-529.9999999999972,-512.0000000000014,-760.9999999999957,408.00000000000836,744.9999999999957,-444.0000000000026,726.0000000000044,-80.99999999999774,-117.99999999999588,,-1965.0000000000182
