date,CHFJPY,empty,sum
2017.07.17,-18.000000000000682,,-18.000000000000682
2017.07.17,-13.999999999995794,,-13.999999999995794
2017.07.17,-82.99999999999841,,-82.99999999999841
2017.07.17,-86.99999999998909,,-86.99999999998909
2017.07.17,-90.99999999999397,,-90.99999999999397
2017.07.17,-19.99999999999602,,-19.99999999999602
2017.07.17,-1.9999999999953388,,-1.9999999999953388
2017.07.17,-12.999999999991019,,-12.999999999991019
2017.07.17,-73.99999999999807,,-73.99999999999807
2017.07.17,-43.99999999999693,,-43.99999999999693
2017.07.17,-63.99999999999295,,-63.99999999999295
2017.07.17,-75.9999999999934,,-75.9999999999934
2017.07.17,-67.99999999999784,,-67.99999999999784
2017.07.17,-54.000000000002046,,-54.000000000002046
2017.07.17,-39.99999999999204,,-39.99999999999204
2017.07.17,-48.99999999999238,,-48.99999999999238
2017.07.17,-54.000000000002046,,-54.000000000002046
2017.07.17,-87.99999999999386,,-87.99999999999386
2017.07.17,-60.000000000002274,,-60.000000000002274
2017.07.17,-30.9999999999917,,-30.9999999999917
2017.07.17,9.000000000000341,,9.000000000000341
2017.07.17,16.000000000005343,,16.000000000005343
2017.07.17,-132.99999999999557,,-132.99999999999557
2017.07.17,-158.99999999999181,,-158.99999999999181
2017.07.17,-114.99999999999488,,-114.99999999999488
2017.07.17,-129.99999999999545,,-129.99999999999545
2017.07.17,-88.99999999999864,,-88.99999999999864
2017.07.17,-150.99999999999625,,-150.99999999999625
2017.07.17,-227.99999999999443,,-227.99999999999443
2017.07.17,-354.99999999998977,,-354.99999999998977
2017.07.17,-314.9999999999977,,-314.9999999999977
2017.07.17,-364.9999999999949,,-364.9999999999949
2017.07.17,-280.00000000000114,,-280.00000000000114
2017.07.17,-289.0000000000015,,-289.0000000000015
2017.07.17,-232.99999999998988,,-232.99999999998988
2017.07.17,-515.9999999999911,,-515.9999999999911
2017.07.17,-447.9999999999933,,-447.9999999999933
2017.07.17,-400.99999999999625,,-400.99999999999625
2017.07.17,-397.99999999999613,,-397.99999999999613
2017.07.17,-355.99999999999454,,-355.99999999999454
2017.07.17,-359.99999999999943,,-359.99999999999943
2017.07.17,-343.9999999999941,,-343.9999999999941
2017.07.17,-322.9999999999933,,-322.9999999999933
2017.07.17,-329.9999999999983,,-329.9999999999983
2017.07.17,-367.999999999995,,-367.999999999995
2017.07.17,-325.9999999999934,,-325.9999999999934
2017.07.17,-316.99999999999307,,-316.99999999999307
2017.07.17,-281.9999999999965,,-281.9999999999965
2017.07.18,-290.9999999999968,,-290.9999999999968
2017.07.18,-319.0000000000026,,-319.0000000000026
2017.07.18,-292.99999999999216,,-292.99999999999216
2017.07.18,-262.999999999991,,-262.999999999991
2017.07.18,-259.9999999999909,,-259.9999999999909
2017.07.18,-240.99999999999966,,-240.99999999999966
2017.07.18,-174.99999999999716,,-174.99999999999716
2017.07.18,-143.99999999999125,,-143.99999999999125
2017.07.18,-286.00000000000136,,-286.00000000000136
2017.07.18,-275.99999999999625,,-275.99999999999625
2017.07.18,-354.99999999998977,,-354.99999999998977
2017.07.18,-191.99999999999307,,-191.99999999999307
2017.07.18,-131.00000000000023,,-131.00000000000023
2017.07.18,-116.99999999999022,,-116.99999999999022
2017.07.18,-140.00000000000057,,-140.00000000000057
