date,USDCHF,EURUSD,GBPCHF,EURCHF,CADCHF,EURGBP,EURJPY,EURCAD,EURAUD,empty,sum
2015.03.02,-7.0000000000014495,-53.999999999998494,0.0,-39.00000000001125,-24.000000000001798,-41.9999999999976,-41.99999999997317,-80.00000000001339,-188.9999999999947,,-476.99999999999187
2015.03.02,48.000000000003595,-58.000000000002494,53.999999999998494,-46.0000000000127,4.999999999999449,-51.99999999999649,-26.999999999986812,-95.00000000000064,-163.00000000000205,,-333.99999999999966
2015.03.02,9.999999999998899,-15.999999999993797,-1.999999999990898,-26.999999999999247,-37.99999999999359,-19.00000000000235,-9.999999999990905,-50.0000000000167,-289.9999999999903,,-441.99999999997885
2015.03.02,85.99999999999719,83.9999999999952,5.999999999994898,59.99999999999339,-3.999999999992898,-19.999999999997797,47.000000000025466,25.999999999992696,-295.0000000000008,,-9.99999999999261
2015.03.02,100.00000000000009,93.00000000000975,21.00000000000435,4.999999999988347,-5.999999999994898,-20.999999999993246,-76.99999999999818,10.999999999983245,-306.00000000000625,,-180.00000000000682
2015.03.02,199.00000000000472,109.99999999998789,133.99999999998968,-22.0000000000109,56.0000000000005,-27.999999999994696,-54.9999999999784,-15.00000000000945,-374.999999999992,,3.9999999999973284
2015.03.02,130.0000000000079,56.99999999999594,131.99999999999878,-52.000000000007596,48.000000000003595,-39.00000000000014,-82.99999999999841,-34.000000000000696,-429.99999999999704,,-270.9999999999977
2015.03.02,172.00000000000549,63.99999999999739,127.99999999999478,-65.00000000000395,101.00000000000664,-56.99999999999594,-35.99999999997294,19.999999999997797,-404.0000000000044,,-76.9999999999751
2015.03.02,170.00000000000347,21.00000000000435,107.99999999999699,-126.0000000000039,102.99999999999754,-97.9999999999981,-123.99999999999523,-35.00000000000725,-553.9999999999878,,-534.99999999999
2015.03.02,221.99999999999997,29.999999999996696,123.00000000000644,-173.00000000000094,141.99999999999767,-109.99999999999899,-123.99999999999523,1.999999999990898,-665.9999999999889,,-553.9999999999923
2015.03.02,195.00000000000074,45.000000000006146,52.000000000007596,-144.0000000000108,121.00000000000443,-131.99999999999878,-99.99999999999432,-2.999999999997449,-699.9999999999895,,-665.9999999999719
2015.03.02,170.00000000000347,15.00000000000945,35.999999999991594,-114.99999999999844,119.00000000000244,-134.0000000000008,-134.9999999999909,-23.00000000001745,-836.9999999999989,,-903.9999999999995
2015.03.02,169.00000000000804,36.999999999998145,21.00000000000435,-94.00000000001629,121.00000000000443,-129.9999999999968,-122.99999999999045,9.999999999998899,-824.9999999999868,,-813.9999999999765
2015.03.02,170.00000000000347,11.999999999989797,34.000000000000696,-118.00000000001809,126.0000000000039,-131.99999999999878,-152.9999999999916,-9.000000000014552,-822.9999999999959,,-893.000000000021
2015.03.02,174.00000000000747,-4.000000000004,79.00000000000685,-126.0000000000039,126.99999999999933,-124.00000000000189,-173.99999999997817,-25.00000000000835,-838.9999999999898,,-911.9999999999725
2015.03.02,182.00000000000438,-25.999999999992696,127.00000000001043,-158.99999999999804,161.00000000000003,-114.00000000000298,-132.99999999998136,24.000000000001798,-781.9999999999939,,-719.9999999999523
2015.03.02,178.00000000000037,-28.999999999990145,146.00000000000168,-154.0000000000097,153.99999999999858,-110.99999999999443,-131.00000000000023,-14.000000000002899,-685.9999999999866,,-646.9999999999834
2015.03.02,197.99999999999818,-2.999999999997449,83.00000000001084,-174.00000000000747,157.00000000000713,-127.99999999999478,-114.99999999998067,2.999999999997449,-689.0000000000063,,-667.9999999999729
2015.03.02,129.00000000000134,41.000000000002146,-28.000000000005798,-144.0000000000108,82.99999999999974,-112.99999999999643,-41.99999999997317,37.99999999998249,-676.9999999999943,,-712.9999999999948
2015.03.02,129.00000000000134,-1.999999999990898,-35.999999999991594,-158.0000000000137,24.999999999997247,-161.99999999999548,-145.99999999998658,-137.00000000000932,-846.9999999999977,,-1333.9999999999868
2015.03.02,82.00000000000429,-131.99999999999878,-182.99999999999983,-258.0000000000027,-64.99999999999284,-273.000000000001,-358.99999999998045,-341.00000000001353,-923.0000000000072,,-2451.9999999999923
2015.03.02,94.00000000000519,-143.00000000000423,-170.00000000000347,-409.99999999999926,-41.9999999999976,-258.9999999999981,-417.99999999997794,-357.00000000000733,-919.9999999999875,,-2624.99999999997
2015.03.02,330.0000000000081,-185.99999999999727,270.99999999999903,-533.0000000000057,196.00000000000728,-265.99999999999955,-452.99999999997453,-304.00000000001535,-957.0000000000078,,-1901.999999999986
2015.03.02,297.00000000000284,-371.00000000001023,357.00000000000733,-628.0000000000064,226.00000000000398,-291.99999999999227,-615.9999999999854,-424.00000000000216,-1045.9999999999914,,-2496.9999999999736
2015.03.02,309.99999999999915,-367.99999999999056,419.9999999999982,-728.0000000000175,231.99999999999886,-312.9999999999966,-593.9999999999941,-421.0000000000047,-933.9999999999905,,-2395.9999999999977
2015.03.02,302.9999999999977,-378.999999999996,367.99999999999056,-729.0000000000018,318.00000000000716,-322.00000000000006,-562.9999999999882,-417.0000000000007,-966.0000000000002,,-2386.999999999992
2015.03.02,173.00000000000094,-550.9999999999903,205.00000000001074,-683.0000000000114,196.00000000000728,-412.00000000000125,-675.9999999999877,-615.00000000001,-1119.0000000000034,,-3481.9999999999854
2015.03.02,207.99999999999707,-561.9999999999958,222.99999999999542,-768.9999999999975,199.00000000000472,-453.99999999999886,-663.9999999999873,-650.0000000000173,-1085.999999999987,,-3554.9999999999864
2015.03.02,224.9999999999974,-597.0000000000031,148.99999999999915,-804.0000000000047,226.00000000000398,-531.9999999999991,-729.9999999999898,-634.0000000000013,-1178.9999999999968,,-3875.9999999999945
2015.03.02,197.00000000000273,-583.0000000000002,18.999999999991246,-753.0000000000036,177.00000000000495,-536.0000000000032,-670.9999999999923,-652.0000000000082,-1218.000000000008,,-4020.0000000000164
2015.03.02,173.00000000000094,-520.0000000000093,-83.9999999999952,-646.0000000000132,174.00000000000747,-524.9999999999977,-665.9999999999968,-509.00000000000387,-1221.0000000000055,,-3824.0000000000127
2015.03.02,182.99999999999983,-506.0000000000064,-121.99999999999989,-731.9999999999993,148.99999999999915,-515.9999999999942,-733.9999999999804,-602.999999999998,-1214.9999999999884,,-4095.9999999999673
2015.03.02,230.000000000008,-502.00000000000244,35.999999999991594,-754.0000000000102,141.00000000000225,-517.0000000000008,-665.9999999999968,-767.0000000000066,-1282.9999999999898,,-4082.0000000000045
2015.03.02,255.00000000000523,-537.0000000000097,32.999999999994145,-755.0000000000168,-88.99999999999464,-551.9999999999969,-664.999999999992,-1096.0000000000082,-1205.999999999996,,-4612.000000000015
2015.03.02,306.00000000000625,-367.0000000000062,-24.000000000001798,-650.0000000000173,-95.99999999999609,-456.00000000000085,-606.9999999999993,-1056.9999999999968,-1090.9999999999975,,-4042.000000000009
2015.03.02,338.00000000000495,-182.99999999999983,-66.99999999999484,-609.9999999999994,36.0000000000027,-465.9999999999998,-652.9999999999916,-747.0000000000088,-1049.9999999999955,,-3401.999999999982
2015.03.02,339.0000000000004,-192.99999999999872,-109.00000000000354,-514.0000000000144,26.999999999999247,-424.9999999999976,-694.9999999999932,-543.0000000000045,-750.0000000000063,,-2863.0000000000186
2015.03.02,170.99999999999892,-133.00000000000534,-299.99999999998914,-322.00000000000006,-104.99999999999955,-373.00000000000114,-579.9999999999841,-607.0000000000019,-797.0000000000033,,-3045.9999999999854
2015.03.02,153.00000000000313,-79.00000000000685,-290.9999999999968,-323.0000000000066,-70.99999999999883,-373.99999999999653,-487.99999999999955,-470.9999999999992,-746.9999999999866,,-2690.999999999988
2015.03.02,339.0000000000004,-31.000000000003247,-120.00000000000898,-561.0000000000115,65.00000000000395,-364.9999999999931,-467.9999999999893,-416.00000000001637,-790.9999999999861,,-2348.0000000000045
2015.03.02,522.0000000000002,-62.99999999999084,147.00000000000824,-697.0000000000143,235.00000000000742,-393.9999999999944,-510.9999999999957,-469.0000000000083,-831.9999999999883,,-2061.999999999976
2015.03.02,560.0000000000049,-123.99999999999079,340.9999999999913,-684.000000000018,236.99999999999832,-365.99999999999966,-535.9999999999729,-554.00000000001,-906.9999999999911,,-2032.999999999988
2015.03.02,502.9999999999979,-173.00000000000094,275.000000000003,-670.000000000015,185.99999999999727,-400.00000000000034,-589.999999999975,-608.0000000000085,-936.0000000000035,,-2413.000000000005
2015.03.02,561.0000000000003,-144.0000000000108,348.9999999999993,-696.0000000000077,219.99999999999798,-383.0,-588.9999999999986,-595.0000000000122,-889.9999999999908,,-2167.0000000000227
2015.03.02,609.9999999999994,-75.00000000000284,378.999999999996,-690.9999999999972,251.00000000000122,-359.99999999999363,-574.9999999999886,-521.0000000000159,-855.9999999999901,,-1837.9999999999916
2015.03.02,541.9999999999981,-34.000000000000696,276.9999999999939,-655.0000000000056,226.99999999999943,-342.9999999999933,-555.9999999999832,-469.0000000000083,-855.9999999999901,,-1866.9999999999895
2015.03.02,517.0000000000008,-38.0000000000047,242.00000000000887,-597.0000000000031,187.9999999999993,-336.00000000000296,-549.999999999983,-443.99999999999994,-855.0000000000058,,-1872.9999999999905
2015.03.02,531.0000000000036,-35.00000000000725,255.99999999998957,-585.9999999999976,219.00000000000253,-341.0000000000024,-548.9999999999782,-425.0000000000087,-886.9999999999934,,-1816.9999999999918
2015.03.03,390.0000000000015,-39.00000000001125,17.000000000000348,-513.0000000000078,36.999999999998145,-327.99999999999494,-533.9999999999918,-448.000000000004,-948.9999999999999,,-2367.00000000001
2015.03.03,450.00000000000597,-34.000000000000696,121.99999999999989,-489.0000000000061,156.00000000000057,-341.0000000000024,-536.9999999999777,-426.00000000001523,-1000.0000000000009,,-2098.9999999999964
2015.03.03,495.000000000001,-21.00000000000435,161.99999999999548,-517.0000000000119,162.0000000000066,-339.99999999999585,-544.9999999999875,-441.0000000000025,-984.000000000007,,-2029.0000000000061
2015.03.03,506.0000000000064,-28.000000000005798,215.00000000000963,-514.0000000000144,173.00000000000094,-325.99999999999295,-576.9999999999982,-445.0000000000065,-1031.000000000004,,-2027.000000000005
2015.03.03,475.0000000000032,-15.999999999993797,117.99999999999588,-497.99999999999847,143.00000000000423,-343.9999999999999,-523.9999999999725,-453.0000000000145,-1062.9999999999918,,-2161.9999999999677
2015.03.03,387.99999999999943,-46.999999999997044,24.000000000001798,-472.00000000000574,99.00000000000463,-356.00000000000074,-523.9999999999725,-485.0000000000021,-1058.9999999999877,,-2431.99999999996
2015.03.03,370.00000000000364,-46.999999999997044,34.000000000000696,-385.00000000001313,85.99999999999719,-326.9999999999995,-453.9999999999793,-456.9999999999963,-1041.9999999999873,,-2221.999999999971
2015.03.03,270.0000000000036,-131.99999999999878,-75.00000000000284,-419.9999999999982,48.99999999999905,-356.00000000000074,-447.9999999999791,-480.99999999999807,-1035.9999999999925,,-2628.9999999999673
2015.03.03,272.00000000000557,-137.00000000000932,-73.99999999999629,-384.00000000000654,36.999999999998145,-361.0000000000002,-418.9999999999827,-495.000000000001,-1024.999999999987,,-2585.999999999979
2015.03.03,314.0000000000032,-153.00000000000313,-15.00000000000945,-443.99999999999994,57.00000000000705,-366.9999999999951,-395.9999999999866,-507.9999999999973,-960.9999999999897,,-2472.999999999971
2015.03.03,326.9999999999995,-144.99999999999514,45.000000000006146,-451.0000000000014,80.99999999999774,-346.9999999999973,-170.99999999999227,-499.000000000005,-940.9999999999918,,-2100.9999999999795
2015.03.03,292.9999999999988,-150.00000000000568,-25.00000000000835,-425.0000000000087,91.00000000000774,-354.9999999999942,-205.99999999998886,-426.9999999999996,-390.0000000000015,,-1594.0000000000005
2015.03.03,273.000000000001,-167.00000000000603,-42.0000000000087,-412.00000000001234,117.00000000000044,-358.0000000000028,-191.99999999997885,-368.9999999999971,-194.0000000000053,,-1344.0000000000095
2015.03.03,273.000000000001,-195.00000000001182,-15.00000000000945,-415.0000000000098,136.99999999999824,-361.0000000000002,-193.9999999999884,-380.00000000000256,-15.999999999993797,,-1166.0000000000168
2015.03.03,289.0000000000059,-175.99999999999838,28.000000000005798,-451.0000000000014,168.99999999999693,-344.99999999999534,-237.99999999999955,-358.00000000001387,1.0000000000065512,,-1080.9999999999934
2015.03.03,292.00000000000335,-197.00000000000273,32.0000000000098,-527.0000000000108,163.00000000000205,-351.99999999999676,-177.99999999999727,-346.0000000000019,32.0000000000098,,-1080.9999999999843
