date,USDCHF,GBPUSD,EURUSD,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURAUD,EURNZD,empty,sum
2017.05.29,-13.999999999991797,138.0000000000159,90.99999999999665,-43.999999999999595,-191.00000000000784,-22.00000000000557,15.999999999993797,-51.99999999999649,-90.99999999999665,160.99999999998892,245.0000000000063,75.99999999998718,143.99999999998857,,456.99999999997937
2017.05.29,-8.999999999992347,156.00000000000057,99.00000000000463,-7.9999999999968985,-154.0000000000097,-144.99999999999602,-30.000000000007798,-6.0000000000060005,-65.99999999999939,238.0000000000049,359.0000000000204,263.99999999999756,236.99999999999832,,935.0000000000182
2017.05.29,-18.999999999991246,175.99999999999838,121.99999999999989,-24.000000000001798,-191.00000000000784,-134.00000000000034,-45.000000000006146,-28.000000000005798,-101.99999999999099,232.99999999999432,392.00000000001455,312.00000000000114,256.99999999999613,,949.0000000000002
2017.05.29,9.00000000000345,232.99999999999432,161.99999999999548,-31.000000000003247,-200.00000000000017,-162.00000000000614,-25.00000000000835,-14.999999999998348,-82.99999999999974,297.9999999999983,453.0000000000145,353.99999999998766,309.0000000000037,,1301.9999999999814
2017.05.29,-19.999999999997797,205.00000000001074,129.99999999998568,-75.9999999999983,-195.9999999999962,-213.00000000000807,-46.00000000000159,-78.00000000000028,-48.99999999999905,261.0000000000001,309.0000000000037,217.0000000000005,390.0000000000015,,834.0000000000009
2017.05.29,-46.00000000000159,204.00000000000418,99.00000000000463,-39.00000000000014,-195.00000000001182,-147.00000000000557,-36.0000000000027,-60.99999999999994,-51.99999999999649,340.00000000000693,390.0000000000015,244.9999999999841,384.00000000000654,,1085.9999999999895
2017.05.29,-91.99999999999208,205.99999999999508,-1.0000000000065512,-14.000000000002899,-157.99999999999147,-128.0000000000001,-58.99999999999794,-72.0000000000054,-47.9999999999925,363.0000000000022,455.0000000000054,168.99999999999693,334.9999999999964,,956.000000000007
2017.05.29,-29.000000000001247,304.00000000001535,60.99999999999994,-56.99999999999594,-140.99999999999113,-269.00000000000546,-28.000000000005798,-68.99999999999685,29.000000000001247,466.9999999999952,489.0000000000061,164.99999999999292,499.000000000005,,1421.0000000000193
2017.05.29,-61.999999999995396,285.00000000000193,15.999999999993797,-3.999999999992898,-134.99999999999625,-323.0000000000075,-23.00000000000635,-38.0000000000047,22.0000000000109,513.0000000000078,590.0000000000016,213.99999999998087,458.9999999999872,,1513.9999999999811
2017.05.29,-81.9999999999932,252.0000000000078,11.00000000000545,-83.9999999999952,-153.00000000000313,-236.0000000000042,-21.999999999999797,-131.99999999999878,-32.999999999994145,509.00000000000387,355.0000000000164,39.999999999995595,364.00000000000875,,789.0000000000495
