date,USDCHF,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.02.13,-48.000000000003595,207.00000000000162,-25.00000000000835,-97.00000000000264,81.9999999999932,-290.9999999999968,17.000000000000348,-54.999999999993946,121.99999999999989,103.00000000000864,-252.9999999999859,-331.999999999999,-106.00000000000608,-227.99999999998377,28.999999999990145,-50.00000000001137,119.99999999998678,107.00000000000153,-123.00000000000644,,-821.0000000000158
2017.02.13,-80.00000000001339,221.00000000000452,-93.00000000000975,-131.99999999999878,12.999999999996348,-346.9999999999862,41.000000000002146,-73.99999999999629,73.00000000000084,88.00000000001029,-306.99999999998795,-419.9999999999982,-168.99999999999693,-320.9999999999935,182.99999999999983,-70.00000000000739,119.99999999998678,69.00000000000794,-70.0000000000145,,-1274.9999999999943
2017.02.13,-174.00000000000747,180.0000000000024,-353.0000000000033,-75.00000000000284,-69.00000000000794,-426.9999999999996,-14.999999999998348,55.000000000005045,53.00000000000304,51.000000000001044,-557.9999999999927,-705.0000000000001,-297.9999999999983,-92.99999999998754,209.9999999999991,161.99999999999193,-141.00000000001333,155.00000000000514,126.0000000000039,,-1916.0
2017.02.13,-216.00000000001617,154.99999999999403,-365.0000000000153,-78.00000000000028,-91.00000000000774,-452.99999999999227,9.00000000000345,82.99999999999974,58.99999999999794,58.000000000002494,-590.9999999999798,-685.0000000000023,-289.0000000000059,-81.9999999999821,246.99999999999721,196.99999999998852,-143.00000000000423,135.00000000000733,156.99999999998494,,-1893.0000000000305
2017.02.13,-278.00000000000045,182.99999999999983,-363.0000000000022,-173.00000000000094,-165.00000000000404,-556.0000000000009,58.000000000002494,34.000000000000696,24.999999999997247,-9.999999999998899,-867.999999999995,-713.0000000000081,-208.00000000000819,-173.99999999998528,310.9999999999946,238.9999999999901,-16.000000000016,29.000000000001247,139.00000000000023,,-2506.0000000000337
2017.02.13,-198.00000000000927,194.99999999998963,-268.0000000000016,-134.99999999999625,-100.00000000000009,-471.9999999999835,53.999999999998494,14.000000000002899,37.99999999999359,52.000000000007596,-600.9999999999991,-612.9999999999969,-218.99999999999142,-217.0000000000005,290.9999999999968,113.99999999999011,5.999999999994898,54.00000000000959,93.99999999999409,,-1911.000000000001
2017.02.13,-158.0000000000137,185.99999999999727,-245.0000000000063,-107.99999999999699,-65.00000000000395,-409.99999999999926,36.0000000000027,9.00000000000345,43.999999999999595,75.00000000000284,-629.9999999999955,-570.0000000000039,-225.99999999999287,-203.99999999998198,245.99999999999068,167.99999999999216,-12.000000000012001,85.00000000000173,80.99999999999774,,-1698.0000000000184
2017.02.13,-190.00000000000128,235.99999999999176,-181.00000000000892,-31.000000000003247,-48.99999999999905,-500.9999999999959,97.00000000000264,112.000000000001,80.99999999999774,21.999999999999797,-605.9999999999945,-558.9999999999984,-120.00000000000898,-22.999999999995246,177.00000000000495,204.9999999999983,-68.00000000000139,58.000000000002494,161.99999999999548,,-1178.0000000000125
2017.02.13,-187.00000000000384,221.00000000000452,-131.99999999999878,-14.999999999998348,9.999999999998899,-482.999999999989,125.00000000000844,125.00000000000844,139.00000000000023,21.999999999999797,-612.9999999999995,-476.0000000000098,-53.999999999998494,22.0000000000109,41.000000000002146,237.99999999999955,-49.00000000001015,91.00000000000774,99.99999999998899,,-874.9999999999785
2017.02.13,-234.00000000000088,209.9999999999991,-186.0000000000195,-68.00000000000139,-52.000000000007596,-527.9999999999951,130.0000000000079,106.00000000000608,112.99999999999643,-1.999999999990898,-733.0000000000041,-527.0000000000108,-56.99999999999594,-25.999999999992696,107.99999999999699,254.99999999999545,-16.000000000016,60.00000000000449,110.99999999999443,,-1336.000000000034
2017.02.13,-214.00000000000307,208.99999999999253,-229.00000000001253,-78.00000000000028,19.999999999997797,-502.9999999999868,89.00000000000574,81.00000000000884,170.00000000000347,5.000000000010552,-682.9999999999927,-580.0000000000027,-113.99999999999189,-54.99999999998284,-19.00000000001345,218.9999999999941,-37.00000000002035,184.00000000000637,-8.000000000008,,-1542.9999999999952
2017.02.13,-205.99999999999508,258.99999999998704,-229.00000000001253,-128.00000000000588,35.999999999991594,-544.9999999999955,82.00000000000429,25.00000000000835,178.99999999999582,-8.999999999992347,-691.9999999999789,-646.9999999999976,-146.00000000000168,-173.00000000000094,-22.0000000000109,128.99999999999068,26.999999999999247,204.99999999999963,-94.00000000001629,,-1949.0000000000314
2017.02.13,-194.0000000000053,275.000000000003,-165.00000000001512,-121.00000000000443,57.99999999999139,-543.999999999989,111.00000000000554,23.00000000000635,192.00000000000327,-9.999999999998899,-697.9999999999791,-585.0000000000133,-92.99999999998754,-176.99999999998272,-46.999999999997044,131.9999999999908,66.99999999999484,184.00000000000637,-118.00000000001809,,-1709.9999999999889
2017.02.13,-177.00000000000495,282.9999999999888,-119.00000000000244,-126.99999999999933,43.999999999999595,-530.9999999999926,124.00000000000189,5.000000000010552,165.00000000000404,3.0000000000085514,-640.9999999999911,-541.9999999999981,-78.00000000000028,-224.99999999998633,15.999999999993797,79.9999999999983,107.99999999999699,135.00000000000733,-104.00000000001519,,-1580.9999999999804
2017.02.13,-181.00000000000892,343.99999999998875,-167.00000000000603,-119.99999999999788,5.999999999994898,-598.999999999994,100.00000000000009,15.00000000000945,132.99999999999423,-39.999999999995595,-763.9999999999816,-680.9999999999983,-124.99999999999733,-202.9999999999976,82.99999999998863,122.99999999999045,63.99999999999739,121.00000000000443,-39.00000000001125,,-1930.0000000000202
2017.02.13,-141.00000000001333,341.99999999999784,-87.99999999999919,-102.00000000000209,47.9999999999925,-544.9999999999955,114.99999999999844,3.0000000000085514,144.99999999999514,7.0000000000014495,-537.9999999999825,-578.9999999999961,-117.99999999999588,-253.99999999999866,82.99999999998863,4.9999999999954525,101.99999999997988,120.00000000000898,-76.0000000000094,,-1471.0000000000257
2017.02.13,-124.00000000001299,397.0000000000029,-103.00000000000864,-34.000000000000696,127.99999999999478,-578.9999999999961,94.00000000000519,58.000000000002494,214.00000000000307,-4.999999999999449,-530.0000000000011,-668.0000000000019,-171.99999999999437,-162.99999999997982,-39.999999999995595,42.999999999992156,-1.0000000000065512,234.00000000000088,-103.00000000000864,,-1354.0000000000043
2017.02.13,-121.00000000001555,404.9999999999887,-66.00000000001049,-41.000000000002146,115.99999999999389,-584.9999999999911,112.000000000001,47.00000000000814,198.99999999999363,-15.999999999993797,-473.99999999998954,-629.0000000000128,-123.00000000000644,-163.9999999999864,-32.0000000000098,-5.000000000009663,38.99999999998904,186.00000000000838,-95.00000000000064,,-1247.0000000000455
2017.02.13,-100.0000000000112,452.99999999999227,-59.000000000009045,-41.000000000002146,96.99999999999153,-598.999999999994,104.99999999999955,30.000000000007798,161.99999999999548,31.000000000003247,-552.9999999999973,-673.0000000000125,-232.99999999999432,-289.9999999999903,144.99999999999514,13.999999999995794,46.999999999997044,156.00000000000057,-66.00000000001049,,-1374.0000000000427
2017.02.13,-39.999999999995595,441.99999999998687,-3.0000000000196536,-55.000000000005045,131.99999999999878,-519.0000000000028,89.00000000000574,-28.999999999990145,154.99999999999403,58.000000000002494,-435.0000000000023,-602.999999999998,-218.99999999999142,-358.9999999999982,117.99999999999588,-73.0000000000075,105.99999999998388,165.9999999999995,-137.00000000000932,,-1206.0000000000528
2017.02.13,-22.999999999995246,648.0000000000041,-3.0000000000196536,-53.999999999998494,78.00000000000028,-705.9999999999844,78.00000000000028,-39.999999999995595,88.99999999999464,-4.999999999999449,-756.0000000000002,-866.9999999999956,-334.9999999999964,-472.9999999999901,357.99999999999164,-19.000000000005457,102.99999999998644,93.00000000000975,-53.999999999998494,,-1887.999999999992
2017.02.13,-63.000000000013046,483.99999999999557,-52.000000000007596,-50.0000000000056,-3.0000000000085514,-590.999999999986,77.00000000000485,-6.999999999990347,36.0000000000027,80.00000000000229,-644.0000000000055,-717.000000000012,-350.00000000000585,-427.99999999998397,479.99999999999153,30.9999999999917,61.99999999998429,26.999999999999247,66.99999999999484,,-1561.0000000000516
2017.02.13,-39.00000000001125,425.99999999999307,-136.00000000000279,-99.00000000000463,-52.000000000007596,-502.00000000000244,11.00000000000545,-73.99999999999629,-29.999999999996696,36.0000000000027,-681.999999999988,-754.0000000000102,-312.00000000000114,-385.99999999999744,449.9999999999948,37.9999999999967,59.99999999999339,23.00000000000635,73.99999999999629,,-1948.0000000000293
2017.02.13,-48.000000000003595,445.99999999999085,-234.00000000000088,-92.99999999999864,-82.99999999999974,-530.9999999999926,-40.99999999999105,-60.99999999999994,-53.999999999998494,12.000000000000899,-784.9999999999966,-896.000000000008,-392.9999999999989,-352.9999999999811,483.99999999999557,98.99999999998954,-22.0000000000109,55.000000000005045,129.99999999998568,,-2368.0000000000127
2017.02.13,-29.999999999996696,509.99999999998823,-190.00000000000128,-31.999999999998696,-65.99999999999939,-576.9999999999831,-27.999999999994696,-10.999999999994348,-51.000000000001044,-2.999999999997449,-751.9999999999811,-927.9999999999955,-397.0000000000029,-291.9999999999812,506.9999999999908,99.99999999999432,-70.0000000000145,39.00000000000014,190.00000000000128,,-2080.999999999967
2017.02.13,-33.00000000001635,529.999999999986,-165.9999999999995,-12.000000000000899,-53.00000000000304,-597.9999999999874,-10.999999999994348,8.000000000008,-34.000000000000696,-27.999999999994696,-764.9999999999864,-920.9999999999941,-347.0000000000084,-238.99999999998923,451.0000000000014,115.99999999999966,-75.00000000000284,40.00000000000669,197.00000000000273,,-1939.9999999999732
2017.02.13,-38.0000000000047,583.9999999999845,-104.00000000001519,-33.000000000005244,-109.99999999999899,-656.9999999999965,31.000000000003247,-7.9999999999968985,-89.00000000000574,-46.999999999997044,-843.9999999999941,-914.0000000000148,-309.99999999998806,-298.9999999999826,598.999999999994,104.99999999998977,-1.0000000000065512,-78.99999999999574,251.99999999998556,,-1962.000000000045
2017.02.13,-38.0000000000047,614.0000000000034,-69.00000000000794,-65.99999999999939,-129.00000000000134,-685.0000000000023,48.99999999999905,-39.999999999995595,-112.000000000001,-65.99999999999939,-816.9999999999789,-909.0000000000042,-275.000000000003,-364.9999999999931,642.9999999999936,27.999999999991587,68.99999999998573,-127.99999999999478,241.00000000000233,,-2055.0000000000105
2017.02.13,-66.99999999999484,669.9999999999928,-68.00000000000139,-58.99999999999794,-150.00000000000568,-783.0000000000003,72.0000000000054,-9.999999999998899,-107.00000000000153,-130.99999999999224,-876.9999999999811,-983.0000000000006,-231.99999999998778,-307.99999999999716,635.9999999999922,35.99999999998715,60.99999999999994,-154.99999999999403,276.9999999999939,,-2177.999999999982
2017.02.13,-168.0000000000126,512.9999999999857,-114.0000000000141,-117.99999999999588,-191.00000000000784,-749.999999999984,121.99999999999989,5.000000000010552,-73.99999999999629,-72.99999999998974,-751.0000000000048,-832.0000000000105,-197.99999999998707,-336.9999999999873,634.9999999999856,0.0,103.99999999999298,-176.99999999999383,252.99999999999213,,-2151.000000000017
2017.02.13,-191.00000000000784,575.9999999999987,-248.00000000000378,-231.0000000000034,-275.000000000003,-842.9999999999937,60.99999999999994,-89.99999999999008,-143.00000000000423,-161.00000000000003,-881.0000000000002,-1087.0000000000157,-268.0000000000016,-464.9999999999821,736.0000000000033,-90.00000000000341,144.99999999999514,-190.99999999999673,226.99999999999943,,-3419.0000000000095
2017.02.13,-218.00000000000708,472.00000000000574,-260.0000000000158,-268.99999999999704,-287.0000000000039,-771.9999999999949,74.00000000000739,-108.99999999999244,-138.00000000000477,-114.99999999999844,-882.9999999999814,-963.0000000000027,-242.00000000000887,-496.99999999999187,720.9999999999939,-65.00000000001194,189.99999999997908,-201.99999999999108,187.99999999998818,,-3375.000000000028
