date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.06.13,97.9999999999981,612.9999999999969,-10.999999999983245,150.99999999999002,-57.99999999999139,455.0000000000054,-27.999999999983594,681.0000000000116,-202.0000000000022,-12.000000000000899,439.99999999999596,1772.9999999999961,597.0000000000031,822.9999999999959,-253.00000000001432,655.9999999999917,530.0000000000011,661.0000000000014,190.99999999999673,-5.999999999994898,,7099.000000000013
2016.06.13,93.99999999999409,513.9999999999923,-8.999999999992347,148.99999999999915,-132.99999999999423,385.99999999999744,-45.99999999999049,789.0000000000015,-268.99999999999704,-48.000000000003595,425.99999999999307,1841.0000000000082,507.000000000013,926.999999999989,-283.000000000011,746.9999999999999,539.0000000000015,694.0000000000026,214.00000000000307,-73.00000000000084,,6966.0000000000055
2016.06.13,95.99999999999609,492.9999999999879,-9.999999999998899,95.00000000000064,-130.99999999999224,356.00000000000074,-47.99999999998139,774.0000000000009,-278.00000000000045,-65.99999999999939,405.9999999999952,1768.0000000000007,522.0000000000002,930.999999999993,-268.0000000000016,711.9999999999891,506.0000000000002,647.0000000000056,258.0000000000027,-73.99999999999629,,6689.000000000002
2016.06.13,10.999999999994348,346.0000000000019,25.00000000000835,9.999999999998899,-189.99999999999017,293.99999999999426,-87.99999999999919,753.0000000000001,-287.0000000000039,-62.000000000006494,364.9999999999931,1747.000000000014,458.00000000000284,859.0000000000098,-215.00000000000963,667.9999999999922,492.999999999995,677.0000000000067,238.0000000000049,-5.999999999994898,,6096.000000000013
2016.06.13,-4.000000000004,465.0000000000043,95.00000000000064,-17.000000000000348,-235.99999999999176,417.0000000000007,-112.000000000001,579.9999999999983,-319.99999999999807,-84.0000000000063,444.9999999999954,1729.0000000000134,653.999999999999,1028.0000000000066,-228.00000000000597,530.9999999999917,347.999999999999,520.0000000000102,255.00000000000523,-29.000000000001247,,6037.000000000016
2016.06.13,-38.0000000000047,506.9999999999908,76.0000000000094,-149.00000000002134,-226.99999999999943,424.00000000000216,-106.99999999999044,489.0000000000043,-338.00000000000495,-202.9999999999976,465.9999999999998,1438.0000000000166,923.0000000000072,1181.999999999994,-198.00000000000927,348.99999999998954,250.99999999999056,325.00000000000284,201.00000000000674,-107.99999999999699,,5262.999999999988
2016.06.13,58.000000000002494,526.9999999999886,53.00000000001415,-143.00000000000423,-253.99999999999866,409.99999999999926,-148.99999999999915,514.00000000001,-361.0000000000002,-197.00000000000273,461.99999999999574,1475.0000000000227,969.0000000000199,1252.999999999993,-117.00000000001154,355.99999999999454,245.9999999999951,328.00000000000296,185.99999999999727,-73.99999999999629,,5542.000000000023
2016.06.13,10.999999999994348,536.9999999999875,178.00000000001148,-243.00000000001543,-353.99999999999875,367.99999999999056,-261.0000000000001,460.00000000000796,-504.9999999999999,-322.9999999999955,564.9999999999933,1393.0000000000007,1094.0000000000173,1473.9999999999975,-144.0000000000108,244.99999999999034,78.00000000000296,207.00000000000784,253.0000000000032,-109.00000000000354,,4923.999999999981
2016.06.13,148.99999999999915,724.9999999999978,139.00000000000023,-226.00000000001506,-316.99999999998954,485.0000000000021,-309.99999999998806,648.0000000000103,-502.9999999999979,-324.9999999999975,644.9999999999956,1731.000000000023,1314.9999999999995,1743.0000000000057,-222.99999999999542,320.99999999999795,162.9999999999967,277.000000000001,265.99999999999955,-87.00000000000374,,6616.000000000042
2016.06.13,115.99999999999389,1038.99999999999,206.00000000001728,-114.0000000000141,-278.00000000000045,794.0000000000058,-316.99999999998954,803.0000000000115,-473.0000000000012,-324.00000000000205,856.9999999999967,2304.000000000002,1541.9999999999989,2079.0000000000086,-323.0000000000066,545.9999999999923,335.9999999999985,418.00000000000637,270.99999999999903,-219.99999999999798,,9262.000000000007
2016.06.13,146.00000000000168,1031.9999999999884,90.00000000001229,-225.00000000000853,-333.9999999999899,625.9999999999932,-320.9999999999935,868.0000000000092,-545.0000000000066,-407.99999999999727,751.9999999999972,2308.9999999999973,1604.0000000000055,2054.0000000000005,-165.9999999999995,525.9999999999962,334.99999999999375,391.00000000000534,243.00000000000432,-214.99999999999852,,8762.000000000011
2016.06.13,192.99999999999872,949.9999999999842,98.0000000000203,-200.00000000000017,-285.9999999999974,597.0000000000031,-303.9999999999932,801.0000000000019,-531.0000000000036,-385.99999999999744,722.9999999999959,2141.0000000000196,1518.0000000000193,1858.9999999999884,-49.00000000001015,431.99999999998795,316.0000000000025,342.00000000001296,211.00000000000563,-144.99999999999514,,8280.000000000044
2016.06.13,202.0000000000022,814.999999999988,163.00000000000205,-172.0000000000166,-285.9999999999974,462.9999999999912,-386.9999999999818,803.0000000000115,-519.9999999999983,-402.9999999999978,707.000000000002,1957.9999999999984,1236.9999999999993,1714.9999999999998,-224.000000000002,458.999999999989,284.9999999999966,334.0000000000032,216.0000000000051,-202.0000000000022,,7162.999999999993
2016.06.13,195.00000000000074,686.9999999999932,184.00000000000637,-164.00000000000858,-335.99999999999187,323.99999999999096,-388.9999999999949,805.0000000000068,-550.000000000006,-463.0000000000023,619.0000000000028,1782.0000000000107,1124.0000000000139,1617.0000000000018,-225.00000000000853,431.99999999998795,236.99999999999477,239.00000000000432,287.0000000000039,-307.0000000000017,,6098.000000000005
2016.06.13,202.0000000000022,605.9999999999955,187.00000000000384,-243.00000000001543,-354.9999999999942,320.00000000000915,-404.9999999999887,746.9999999999999,-568.0000000000018,-483.99999999999557,609.9999999999994,1721.0000000000036,1091.0000000000198,1563.0000000000032,-208.00000000000819,356.9999999999993,188.99999999999295,186.00000000000705,233.00000000000543,-275.000000000003,,5474.000000000034
2016.06.13,252.99999999999213,768.9999999999975,112.000000000001,-220.00000000002018,-279.99999999999136,313.00000000000773,-411.99999999999017,798.0000000000018,-533.0000000000057,-422.00000000000017,630.9999999999927,1856.000000000023,1242.0000000000098,1524.9999999999986,-131.00000000001444,356.9999999999993,250.99999999999056,284.000000000006,197.99999999999818,-159.9999999999935,,6431.000000000003
2016.06.13,287.9999999999994,698.999999999983,23.00000000001745,-91.00000000001884,-204.99999999999963,232.99999999999432,-413.99999999998107,911.0000000000014,-514.9999999999987,-378.999999999996,554.9999999999944,1859.0000000000089,937.00000000001,1309.0000000000045,-202.9999999999976,473.99999999998954,350.9999999999991,406.0000000000059,224.9999999999974,-148.99999999999915,,6314.000000000015
2016.06.13,307.0000000000017,774.9999999999924,-104.99999999999955,73.99999999999629,-154.99999999999403,265.0000000000041,-326.9999999999884,948.0000000000075,-492.999999999999,-339.0000000000004,532.9999999999945,1950.000000000017,647.0000000000198,1275.0000000000039,-412.00000000001234,656.9999999999965,448.99999999999807,483.0000000000041,273.9999999999965,-332.99999999999443,,6473.000000000044
2016.06.13,290.9999999999968,-106.00000000000608,1.0000000000065512,-40.0000000000178,-293.99999999999426,-558.9999999999984,-436.9999999999985,496.9999999999999,-605.0,-460.00000000000483,120.99999999999334,401.00000000001046,-217.99999999998488,337.99999999999386,-364.00000000000875,263.9999999999958,22.999999999996135,97.00000000000841,331.999999999999,-309.0000000000037,,-1027.000000000017
2016.06.13,119.00000000000244,-506.0000000000064,194.0000000000053,-138.0000000000159,-302.9999999999977,-808.9999999999931,-481.99999999998244,289.0000000000015,-573.0000000000013,-431.0000000000036,29.999999999996696,9.000000000014552,-509.99999999998823,-35.999999999991594,-544.9999999999955,170.99999999999227,-54.000000000002046,74.00000000001228,270.99999999999903,-293.99999999999426,,-3523.999999999948
2016.06.13,158.99999999999804,-641.0000000000027,371.00000000001023,-372.00000000001677,-337.99999999999386,-862.0000000000072,-698.999999999983,222.0000000000084,-563.0000000000024,-456.00000000000085,125.99999999999278,-100.99999999999909,-344.99999999999534,-7.0000000000014495,-445.0000000000065,9.999999999990905,-82.00000000000784,5.000000000009663,168.00000000000148,-202.9999999999976,,-4053.0000000000036
2016.06.13,239.0000000000003,-293.0000000000099,414.00000000000324,-326.0000000000041,-349.99999999999477,-641.0000000000027,-733.9999999999902,548.0000000000018,-624.0000000000023,-516.0000000000053,310.9999999999946,408.00000000001546,162.00000000001768,333.9999999999899,-449.9999999999948,119.99999999999034,-2.0000000000095497,41.00000000001103,151.00000000000114,-243.99999999999977,,-1451.9999999999882
2016.06.13,251.99999999999667,-228.00000000000597,319.0000000000026,-230.00000000001907,-313.99999999999204,-604.0000000000045,-700.999999999996,625.0,-612.0000000000015,-509.9999999999993,298.9999999999937,479.0000000000134,-45.99999999999049,371.99999999999454,-514.9999999999987,177.99999999999727,27.999999999991587,58.000000000006935,268.0000000000016,-280.9999999999979,,-1163.0000000000073
2016.06.13,186.99999999999272,-720.0000000000095,287.000000000015,-109.00000000000354,-300.0000000000003,-917.9999999999966,-527.9999999999951,481.9999999999993,-492.999999999999,-377.0000000000051,-28.000000000005798,68.00000000001205,-670.9999999999993,-229.99999999999687,-482.00000000000466,262.00000000000045,55.999999999997385,121.00000000000932,253.99999999999866,-249.99999999999466,,-3388.999999999985
2016.06.13,130.99999999999224,170.00000000000347,298.00000000002046,-211.00000000000563,-256.99999999999613,-51.000000000001044,-434.9999999999854,615.9999999999997,-461.0000000000003,-346.0000000000019,439.99999999999596,1098.0000000000132,568.000000000013,821.9999999999894,-329.00000000000153,302.99999999999727,222.99999999999898,262.00000000000045,161.00000000000003,-164.99999999999292,,2837.0000000000396
2016.06.13,148.99999999999915,259.9999999999936,343.00000000000443,-216.00000000001617,-244.99999999999523,36.999999999998145,-469.99999999999267,643.0000000000007,-409.99999999999926,-275.99999999999847,502.9999999999979,1249.0000000000236,664.0000000000201,868.000000000002,-405.0000000000109,357.9999999999899,274.9999999999915,342.00000000001296,180.0000000000024,-85.00000000000173,,3764.0000000000223
2016.06.13,119.00000000000244,431.99999999998795,386.00000000001967,-155.00000000001623,-206.99999999999054,208.00000000000819,-451.0000000000014,510.0000000000051,-380.00000000000256,-246.99999999999721,619.0000000000028,1296.999999999997,706.0000000000066,973.0000000000016,-565.9999999999999,351.99999999998965,251.99999999999534,337.0000000000033,182.99999999999983,-75.00000000000284,,4293.000000000009
2016.06.13,46.00000000000159,365.99999999999966,435.0000000000076,-55.000000000005045,-186.99999999999272,302.0000000000023,-429.99999999999704,503.0000000000001,-302.9999999999977,-116.00000000000499,639.9999999999961,1350.0000000000227,538.0000000000163,872.0000000000061,-639.9999999999961,420.99999999999227,284.9999999999966,419.00000000001114,228.00000000000597,-53.00000000000304,,4621.000000000063
2016.06.13,39.999999999995595,279.99999999999136,435.0000000000076,-18.0000000000069,-184.99999999999073,174.99999999999181,-420.9999999999825,460.00000000000796,-297.00000000000284,-70.99999999999883,565.9999999999999,1183.9999999999975,299.00000000000483,731.9999999999993,-716.0000000000056,441.99999999999307,272.99999999999613,436.00000000000705,233.00000000000543,-63.99999999999739,,3783.0000000000136
2016.06.13,75.9999999999983,272.99999999998994,409.0000000000149,38.99999999998904,-147.99999999999258,170.00000000000347,-419.9999999999982,463.0000000000081,-282.99999999999994,-72.0000000000054,546.9999999999975,1128.0000000000143,205.00000000001074,687.9999999999998,-724.0000000000135,449.99999999998863,287.9999999999967,435.0000000000023,268.99999999999704,-98.99999999999353,,3694.0000000000073
2016.06.13,12.000000000000899,234.99999999998522,409.0000000000149,142.99999999998204,-147.99999999999258,181.00000000000892,-376.9999999999829,383.0000000000098,-265.0000000000041,-58.99999999999794,539.0000000000006,1097.0000000000084,112.000000000001,608.0000000000085,-795.9999999999967,506.9999999999908,289.0000000000015,404.0000000000106,323.0000000000066,-153.99999999999858,,3443.000000000056
2016.06.13,-14.000000000002899,174.99999999999181,443.0000000000156,133.99999999998968,-163.99999999999747,130.99999999999224,-367.99999999999056,386.0000000000099,-231.0000000000034,-56.0000000000005,510.99999999999477,1080.0000000000125,11.00000000000545,524.9999999999977,-819.0000000000142,507.99999999999557,283.00000000000125,423.0000000000018,326.9999999999995,-166.99999999999494,,3118.0000000000036
2016.06.13,24.999999999997247,-243.99999999999977,409.0000000000149,184.99999999999073,-150.99999999999002,-314.99999999999864,-425.99999999999307,433.00000000000693,-263.99999999999756,-197.99999999999818,219.99999999999798,536.0000000000014,-960.9999999999897,-12.999999999996348,-1151.9999999999975,566.9999999999931,280.00000000000114,268.0000000000007,362.00000000000676,-517.0000000000008,,-955.9999999999509
2016.06.14,17.999999999995797,-62.000000000006494,397.0000000000029,252.99999999999213,-141.99999999999767,-123.00000000000644,-360.9999999999891,468.0000000000035,-265.0000000000041,-170.00000000000347,273.000000000001,765.0000000000148,-663.999999999998,249.99999999999466,-1076.9999999999945,666.9999999999874,325.9999999999934,318.00000000001205,428.00000000000614,-448.9999999999994,,850.0000000000048
2016.06.14,29.000000000001247,304.9999999999997,376.00000000002075,294.9999999999786,-127.99999999999478,252.99999999999213,-393.99999999998323,531.0000000000059,-248.00000000000378,-126.99999999999933,551.9999999999969,1277.0000000000152,-17.999999999984695,717.9999999999964,-971.0000000000107,677.9999999999973,358.99999999999466,384.00000000000034,375.9999999999986,-346.9999999999973,,3900.0000000000246
2016.06.14,19.999999999997797,373.00000000000114,388.0000000000106,300.99999999999574,-122.99999999999534,322.00000000000006,-325.99999999998187,466.99999999999875,-202.9999999999976,-124.99999999999733,576.9999999999942,1314.9999999999977,45.000000000006146,707.9999999999975,-930.0000000000086,666.9999999999874,375.0,377.00000000000955,402.9999999999978,-334.9999999999964,,4296.000000000017
2016.06.14,-55.000000000005045,388.9999999999949,394.00000000000546,303.9999999999932,-122.99999999999534,370.999999999988,-299.99999999998914,495.00000000000455,-209.9999999999991,-102.99999999999754,600.0000000000006,1420.000000000016,148.99999999999915,821.000000000005,-951.000000000013,692.9999999999978,391.9999999999959,424.0000000000066,375.0000000000031,-309.0000000000037,,4776.000000000006
2016.06.14,-80.00000000000229,463.9999999999977,426.00000000001523,317.9999999999961,-72.99999999998974,564.9999999999933,-234.99999999998522,456.00000000000307,-95.00000000000064,61.999999999995396,668.0000000000019,1564.0000000000214,180.0000000000024,758.9999999999985,-994.000000000006,753.9999999999907,487.99999999999955,577.0000000000124,370.00000000000364,-205.99999999999508,,5968.000000000052
2016.06.14,-102.00000000000209,478.999999999985,392.00000000001455,356.9999999999851,-86.99999999999264,605.9999999999955,-212.99999999999653,257.000000000005,-85.99999999999719,76.99999999999375,663.0000000000025,1335.000000000008,129.00000000000134,719.000000000003,-998.9999999999943,655.0000000000011,348.99999999998954,500.0,392.9999999999989,-212.99999999999653,,5211.000000000005
2016.06.14,-62.000000000006494,381.99999999999346,369.0000000000193,370.999999999988,-86.99999999999264,408.00000000000836,-278.00000000000045,189.00000000000716,-152.00000000000767,2.000000000002,590.999999999997,1028.00000000002,13.000000000018552,656.9999999999965,-1012.9999999999973,525.9999999999962,245.9999999999951,351.0000000000133,385.000000000002,-261.99999999999557,,3664.000000000057
2016.06.14,-45.000000000006146,397.0000000000029,401.00000000000693,293.99999999999426,-197.99999999999818,432.9999999999945,-279.99999999999136,231.99999999999932,-229.00000000000142,-9.999999999998899,620.9999999999937,1105.0000000000182,97.00000000001374,790.0000000000018,-1002.000000000014,528.9999999999964,222.99999999999898,339.00000000001285,428.00000000000614,-244.99999999999523,,3880.0000000000346
2016.06.14,-58.000000000002494,398.9999999999938,458.00000000000284,276.9999999999939,-243.99999999999977,483.99999999999557,-304.9999999999997,451.0000000000076,-272.00000000000557,-4.000000000004,649.999999999995,1459.0000000000032,157.00000000000713,973.0000000000016,-964.9999999999936,693.9999999999884,313.99999999999295,503.0000000000001,502.9999999999979,-249.99999999999466,,5223.99999999998
2016.06.14,-43.00000000000415,466.9999999999952,454.00000000002103,301.99999999998005,-221.99999999999997,523.9999999999911,-327.99999999999494,471.00000000000364,-260.00000000000466,9.00000000000345,690.9999999999972,1548.0000000000018,237.00000000002052,1038.0000000000057,-978.0000000000122,716.9999999999987,320.99999999999795,542.0000000000016,492.999999999999,-220.99999999999343,,5762.000000000007
2016.06.14,-26.000000000003798,540.9999999999915,455.0000000000054,306.9999999999906,-184.99999999999073,577.0000000000052,-310.9999999999946,493.0000000000092,-226.99999999999943,65.99999999999939,725.9999999999933,1646.000000000015,323.0000000000066,991.9999999999928,-1017.0000000000013,735.99999999999,368.9999999999998,608.0000000000041,423.0000000000067,-129.9999999999968,,6366.000000000025
2016.06.14,-13.00000000000745,618.9999999999918,424.00000000000216,369.99999999998147,-136.99999999999824,644.0000000000001,-339.99999999998477,498.00000000000466,-199.00000000000472,143.9999999999997,778.9999999999964,1697.0000000000027,337.0000000000095,1078.0000000000011,-1048.0000000000045,762.999999999991,426.00000000000193,740.0000000000091,434.000000000001,-53.999999999998494,,7161.999999999994
2016.06.14,-8.000000000008,651.0000000000016,461.0000000000003,374.999999999992,-112.99999999999643,658.0000000000031,-349.99999999998363,582.9999999999984,-175.99999999999838,165.00000000000404,797.9999999999987,1826.9999999999982,365.0000000000153,1080.9999999999986,-1070.9999999999998,814.9999999999977,472.999999999999,762.0000000000005,443.0000000000045,-34.99999999999615,,7704.00000000003
2016.06.14,-14.000000000002899,631.0000000000038,436.00000000001415,385.99999999999744,-144.99999999999514,618.9999999999918,-329.00000000000153,569.0000000000026,-209.00000000000364,178.99999999999582,761.999999999996,1788.000000000011,319.0000000000026,1058.0000000000034,-1049.0000000000111,812.9999999999882,444.9999999999932,790.0000000000063,453.0000000000034,-22.999999999995246,,7479.0
2016.06.14,4.999999999999449,614.0000000000034,419.0000000000138,361.9999999999957,-147.99999999999258,611.000000000006,-347.9999999999928,582.0000000000078,-224.9999999999974,153.00000000000313,766.9999999999955,1788.000000000011,327.00000000001063,1123.9999999999916,-1029.0000000000132,804.9999999999926,444.9999999999932,758.0000000000098,470.9999999999992,-34.99999999999615,,7446.00000000004
2016.06.14,20.999999999993246,685.0000000000023,374.0000000000077,339.99999999998477,-251.99999999999667,611.9999999999903,-335.9999999999808,576.9999999999982,-356.00000000000074,102.99999999999754,761.0000000000006,1830.0000000000125,457.00000000001853,1292.9999999999886,-987.0000000000045,769.999999999996,323.99999999999807,719.0000000000083,487.99999999999955,-51.99999999999649,,7371.000000000018
2016.06.14,31.999999999998696,702.0000000000026,345.0000000000175,383.99999999998437,-292.9999999999988,652.0000000000082,-315.99999999998295,698.0000000000075,-378.00000000000057,97.9999999999981,756.9999999999966,1980.0000000000182,395.000000000012,1459.9999999999945,-992.9999999999994,859.9999999999994,384.9999999999909,811.000000000007,618.0000000000074,-82.99999999999974,,8114.000000000062
2016.06.14,51.99999999999649,690.9999999999972,341.00000000001353,385.99999999999744,-288.9999999999948,608.9999999999928,-323.99999999999096,733.0000000000041,-384.00000000000654,82.99999999999974,744.9999999999957,2021.000000000015,375.0000000000142,1581.9999999999945,-961.9999999999961,896.9999999999914,372.99999999999045,778.0000000000058,633.0000000000058,-102.99999999999754,,8237.000000000027
2016.06.14,4.999999999999449,724.9999999999978,256.00000000001177,385.99999999999744,-284.9999999999908,703.9999999999935,-280.9999999999979,677.0000000000067,-368.00000000000165,51.000000000001044,766.9999999999955,2028.9999999999964,443.99999999999994,1673.9999999999977,-964.0000000000093,885.9999999999957,345.9999999999894,739.0000000000043,626.9999999999998,-180.0000000000024,,8237.999999999985
2016.06.14,34.99999999999615,912.0000000000017,118.00000000001809,286.99999999999284,-295.99999999999625,774.000000000008,-295.0000000000008,834.0000000000032,-448.9999999999994,-148.0000000000037,747.9999999999931,2370.0000000000045,668.0000000000019,1761.9999999999968,-887.9999999999999,884.9999999999909,435.0000000000023,665.0000000000063,572.0000000000058,-287.0000000000039,,8702.000000000016
2016.06.14,-46.00000000000159,1015.9999999999947,-8.999999999992347,377.9999999999894,-235.99999999999176,844.0000000000003,-146.00000000000168,783.0000000000013,-387.99999999999943,-26.999999999999247,758.0000000000031,2598.000000000013,785.0000000000134,1445.9999999999918,-768.0000000000131,1030.9999999999918,545.0000000000017,844.0000000000083,263.0000000000021,-207.99999999999707,,9463.000000000016
2016.06.14,-63.00000000000195,842.9999999999937,18.0000000000069,322.9999999999844,-56.0000000000005,868.000000000002,-0.9999999999843467,472.999999999999,-90.0000000000012,117.99999999999588,634.9999999999967,1981.000000000023,670.9999999999993,1177.000000000006,-722.0000000000005,747.9999999999905,504.99999999999545,698.0000000000075,284.0000000000065,-161.99999999999548,,8248.000000000022
2016.06.14,14.999999999998348,991.9999999999928,-34.99999999998504,470.9999999999992,113.00000000000753,757.0000000000076,-51.99999999998539,710.9999999999985,2.999999999997449,85.00000000000173,641.0000000000027,2391.0000000000196,619.000000000014,733.0000000000059,-717.000000000012,942.9999999999978,786.0000000000014,808.0000000000069,143.00000000000423,-159.9999999999935,,9247.00000000008
2016.06.14,142.99999999999312,933.9999999999905,-195.9999999999962,450.9999999999792,207.00000000000162,628.9999999999907,-68.00000000000139,1000.0,-36.0000000000027,39.00000000000014,568.9999999999973,2436.0000000000073,617.0000000000009,520.9999999999936,-565.9999999999999,1001.9999999999953,950.9999999999934,935.0000000000023,24.000000000001798,-41.000000000002146,,9550.999999999945
2016.06.14,151.00000000000114,934.9999999999969,-369.99999999998147,499.9999999999893,237.00000000000944,591.9999999999925,67.00000000001705,1031.000000000006,47.9999999999925,154.99999999999403,434.000000000001,2418.0000000000064,361.0000000000113,331.999999999999,-456.00000000001194,1111.9999999999948,1054.000000000002,1073.0000000000075,41.000000000002146,-27.999999999994696,,9687.000000000035
2016.06.14,239.0000000000003,1102.9999999999873,-396.9999999999807,601.9999999999915,340.00000000000693,670.9999999999993,98.0000000000203,1100.999999999999,58.000000000002494,137.9999999999937,471.99999999999466,2545.000000000016,448.000000000004,415.99999999999415,-445.0000000000065,1161.9999999999918,1128.9999999999907,1129.000000000005,2.999999999997449,-32.999999999994145,,10779.000000000015
