,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDCHF,20,['EURCHF'],80.0,0.42779771978021675,B
1,1,GBPUSD,10,"['EURUSD', 'AUDUSD']",100.0,1.0,B
2,2,EURUSD,30,"['AUDNZD', 'GBPAUD']",100.0,-0.5885557978133111,S
3,3,USDJPY,15,"['EURCHF', 'CADCHF']",80.0,0.5979976781551937,B
4,4,AUDUSD,20,"['AUDNZD', 'GBPCAD']",80.0,0.8097658110572694,B
5,5,EURCHF,15,['AUDCAD'],80.0,-0.42986908175157734,S
6,6,CHFJPY,20,"['EURGBP', 'USDJPY', 'USDCHF', 'EURNZD', 'CADJPY', 'CADCHF', 'AUDUSD', 'EURUSD']",100.0,0.7877,B
7,7,CADCHF,50,"['EURCHF', 'EURAUD', 'AUDCHF', 'AUDCAD', 'NZDCAD', 'GBPCHF', 'USDCHF', 'NZDCHF', 'GBPAUD']",100.0,0.8357416666666666,B
8,8,AUDCHF,30,"['NZDCAD', 'GBPCHF']",80.0,0.5028008642578605,B
9,9,EURGBP,10,['CADCHF'],80.0,-0.42980646825396124,S
10,10,GBPJPY,20,"['USDCHF', 'CADCHF', 'NZDUSD', 'GBPUSD']",80.0,0.9998733333333332,B
11,11,EURJPY,10,"['EURGBP', 'GBPCHF']",80.0,-0.0008,S
12,12,EURCAD,10,"['AUDJPY', 'AUDUSD']",80.0,0.4986376587301608,B
13,13,EURAUD,30,['EURNZD'],80.0,-0.17672023216508867,S
14,14,EURNZD,10,['AUDCHF'],80.0,-0.6684334920634959,S
15,15,CADJPY,10,['EURGBP'],80.0,-0.9915199999999998,S
16,16,AUDJPY,10,"['EURGBP', 'EURAUD', 'EURNZD']",100.0,-0.69,S
17,17,AUDCAD,10,['EURGBP'],80.0,0.9918399999999996,B
18,18,AUDNZD,10,['AUDUSD'],80.0,0.42708067460316823,B
