date,USDCHF,GBPUSD,EURUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2015.10.26,141.00000000000225,197.00000000000273,-313.99999999999204,48.000000000003595,-82.99999999999841,33.000000000005244,207.99999999999707,-273.9999999999965,-87.99999999999919,658.0000000000031,209.9999999999991,326.9999999999884,-512.0000000000014,-192.00000000000728,174.0000000000066,441.99999999999795,-472.00000000000574,,503.0000000000056
2015.10.26,202.0000000000022,265.0000000000041,-314.99999999999864,7.999999999985796,-22.999999999996135,63.99999999999739,273.000000000001,-307.99999999999716,-84.0000000000063,937.00000000001,249.99999999999466,550.9999999999903,-618.9999999999918,-153.0000000000058,287.9999999999967,519.0000000000028,-554.00000000001,,1300.999999999979
2015.10.26,255.00000000000523,275.000000000003,-320.9999999999935,-4.000000000004,-19.99999999999602,87.99999999999919,273.000000000001,-228.00000000000597,-85.00000000000173,941.9999999999984,231.0000000000034,553.9999999999878,-474.999999999981,-156.0000000000059,290.00000000000625,522.0000000000002,-485.0000000000021,,1656.0000000000143
2015.10.26,227.99999999999488,252.99999999999213,-320.9999999999935,-5.000000000010552,-63.00000000000239,85.00000000000173,246.99999999999721,-243.00000000000432,-82.00000000000429,846.9999999999977,212.00000000001216,485.99999999998647,-529.999999999986,-195.99999999999795,213.99999999999864,470.9999999999992,-479.0000000000072,,1123.999999999974
2015.10.26,231.99999999999886,241.99999999998667,-314.99999999999864,-11.00000000000545,-96.9999999999942,95.99999999999609,239.0000000000003,-243.00000000000432,-80.00000000000229,835.000000000008,222.99999999999542,485.99999999998647,-503.99999999999335,-221.00000000000364,189.00000000000716,468.9999999999972,-487.0000000000041,,1052.99999999997
2015.10.26,244.99999999999523,226.99999999999943,-315.99999999998295,-22.999999999995246,-64.00000000000716,100.00000000000009,207.99999999999707,-221.00000000000452,-91.00000000000774,777.9999999999898,228.99999999999034,414.9999999999876,-466.9999999999952,-228.00000000000864,183.9999999999975,446.00000000000193,-472.00000000000574,,949.9999999999516
2015.10.26,156.00000000000057,153.9999999999875,-353.0000000000033,24.000000000001798,-129.99999999999545,61.999999999995396,238.0000000000049,-256.99999999999613,-123.00000000000644,821.000000000005,222.00000000001108,397.0000000000029,-495.99999999998533,-198.99999999999807,210.99999999999852,458.00000000000284,-482.00000000000466,,703.0000000000213
2015.10.26,97.9999999999981,150.00000000000568,-286.99999999999284,34.99999999998504,-192.00000000000728,7.0000000000014495,278.00000000000045,-307.0000000000017,-112.000000000001,904.0000000000159,154.0000000000097,480.99999999999807,-539.999999999985,-204.9999999999983,204.00000000000773,480.0000000000027,-521.0000000000048,,627.0000000000339
2015.10.26,102.00000000000209,48.000000000003595,-383.99999999998437,9.999999999998899,-236.99999999999477,26.000000000003798,187.9999999999993,-282.99999999999994,-216.0000000000051,838.0000000000276,252.99999999999213,279.99999999999136,-437.99999999998283,-353.9999999999992,79.9999999999983,475.0000000000032,-462.0000000000068,,-73.9999999999527
2015.10.26,180.99999999999784,127.99999999999478,-414.9999999999876,38.99999999998904,-248.99999999999523,55.000000000005045,241.00000000000233,-126.0000000000039,-197.00000000000273,885.9999999999868,225.99999999999287,329.00000000000153,-149.9999999999835,-334.0000000000032,100.00000000000853,487.99999999999955,-353.0000000000033,,848.9999999999987
2015.10.26,185.00000000000182,168.99999999999693,-488.9999999999839,24.000000000001798,-355.000000000004,34.99999999999615,206.00000000000617,-131.99999999999878,-204.00000000000418,832.9999999999949,208.99999999999253,263.99999999999756,-165.9999999999995,-375.0,85.00000000000796,480.0000000000027,-285.00000000000193,,484.000000000006
2015.10.26,56.0000000000005,209.9999999999991,-427.99999999998397,62.99999999999084,-448.99999999999807,-112.000000000001,273.9999999999965,-221.99999999999997,-146.00000000000168,899.9999999999897,62.000000000006494,408.9999999999927,-232.99999999999432,-384.00000000000034,75.00000000000284,456.9999999999963,-255.00000000000523,,276.9999999999902
2015.10.26,-9.999999999998899,154.99999999999403,-390.9999999999858,68.00000000000139,-430.0000000000068,-144.99999999999514,309.99999999999915,-187.00000000000384,-113.00000000000753,838.0000000000276,-21.999999999988695,469.99999999999267,-171.99999999999437,-246.9999999999999,153.0000000000058,451.9999999999969,-210.00000000001017,,519.0000000000264
2015.10.26,-90.99999999999665,245.99999999999068,-252.99999999999213,130.99999999999224,-454.9999999999983,-246.00000000000176,385.000000000002,-216.0000000000051,-43.999999999999595,674.000000000019,-82.99999999998863,609.9999999999994,-62.99999999999084,-161.00000000000136,210.99999999999852,376.99999999999403,-142.00000000000878,,880.0000000000128
2015.10.26,-146.99999999999713,209.9999999999991,-265.99999999998846,208.99999999999253,-530.0000000000011,-268.99999999999704,443.99999999999994,-272.00000000000557,-60.00000000000449,716.9999999999899,-80.99999999999774,540.0000000000072,-105.99999999998388,-136.0000000000099,194.00000000000261,380.00000000000256,-140.0000000000068,,687.0000000000016
2015.10.26,-204.00000000000418,224.99999999998633,-332.9999999999833,312.00000000000114,-614.0000000000043,-317.9999999999961,453.0000000000034,-361.9999999999957,-94.00000000000519,581.9999999999936,62.000000000006494,385.99999999999744,-95.999999999985,-146.0000000000008,159.00000000000603,324.9999999999975,-173.00000000000094,,164.0000000000164
2015.10.26,-278.9999999999959,283.99999999999534,-271.99999999998334,391.9999999999924,-784.9999999999966,-426.00000000000415,506.0000000000064,-455.0000000000054,-45.000000000006146,629.9999999999973,-167.00000000000603,434.000000000001,-322.9999999999844,-162.00000000000614,155.00000000000114,324.00000000000205,-190.00000000000128,,-378.99999999999386
2015.10.26,-287.0000000000039,285.00000000000193,-245.99999999999068,387.000000000004,-759.0000000000003,-387.99999999999943,551.9999999999969,-439.0000000000005,3.999999999992898,665.0000000000044,-107.99999999999699,575.9999999999987,-340.9999999999913,-140.00000000000057,132.000000000005,312.9999999999966,-203.00000000000873,,3.0000000000081
2015.10.26,-402.9999999999978,241.99999999998667,-200.99999999998454,407.0000000000018,-977.0000000000039,-466.9999999999952,594.0000000000057,-633.0000000000058,4.999999999999449,674.000000000019,-208.00000000000819,651.9999999999859,-702.0000000000026,-250.0,173.00000000000182,364.9999999999931,-370.00000000000364,,-1099.0000000000082
2015.10.26,-436.9999999999985,224.000000000002,-167.9999999999904,478.0000000000006,-1007.000000000005,-485.99999999999756,707.9999999999975,-639.9999999999961,31.999999999998696,858.9999999999875,-160.99999999998892,763.9999999999869,-654.9999999999834,-237.99999999999955,165.00000000000625,407.99999999999727,-348.00000000000387,,-501.9999999999866
2015.10.26,-500.9999999999959,163.00000000000205,-92.99999999998754,387.99999999998835,-1066.0000000000025,-493.99999999999443,636.9999999999986,-658.9999999999985,29.000000000001247,797.0000000000255,-235.99999999999176,724.9999999999978,-780.9999999999873,-233.0000000000041,126.00000000000477,392.00000000000347,-361.0000000000002,,-1166.9999999999407
2015.10.26,-460.00000000000483,170.99999999998784,-262.999999999991,465.0000000000043,-1046.999999999997,-509.9999999999993,641.0000000000027,-670.000000000004,-33.000000000005244,831.9999999999883,-262.999999999991,614.0000000000034,-783.0000000000003,-362.000000000009,48.00000000000182,424.9999999999976,-455.0000000000054,,-1650.0000000000214
2015.10.26,-292.00000000000335,341.99999999999784,-441.99999999998687,436.9999999999985,-1067.0000000000073,-363.0000000000022,509.9999999999993,-580.9999999999982,-53.00000000000304,472.00000000002797,69.9999999999923,424.00000000000216,-541.9999999999981,-481.00000000000875,-22.999999999996135,446.9999999999974,-542.0000000000091,,-1683.9999999999973
2015.10.26,-227.99999999999488,489.0000000000061,-424.00000000000216,451.0000000000014,-816.0000000000025,-329.999999999997,585.9999999999976,-600.999999999996,8.999999999992347,573.9999999999857,113.00000000000753,519.0000000000028,-595.9999999999966,-338.0000000000081,131.00000000000023,476.9999999999941,-471.0000000000103,,-455.0000000000197
2015.10.26,-334.00000000000097,485.0000000000021,-472.9999999999901,486.999999999993,-900.9999999999962,-400.9999999999958,573.9999999999967,-621.0000000000049,-57.00000000000705,527.9999999999951,181.9999999999933,333.9999999999899,-454.9999999999832,-284.9999999999966,126.00000000000477,419.00000000000273,-467.0000000000063,,-859.0000000000036
2015.10.26,-319.0000000000026,431.0000000000036,-470.9999999999992,635.9999999999922,-899.0000000000009,-426.00000000000415,622.0000000000003,-655.0000000000056,-95.00000000000064,531.0000000000148,187.00000000000384,354.9999999999942,-454.9999999999832,-225.00000000000853,150.00000000000568,400.00000000000034,-465.0000000000043,,-697.9999999999942
2015.10.26,-334.00000000000097,449.9999999999948,-512.9999999999857,687.9999999999998,-902.000000000001,-471.99999999999466,663.0000000000025,-773.0000000000015,-96.00000000000719,631.0000000000038,70.99999999999883,375.9999999999986,-697.9999999999986,-192.99999999999784,162.00000000000614,371.99999999999454,-531.0000000000036,,-1098.9999999999925
2015.10.26,-351.99999999999676,452.00000000000796,-476.9999999999941,636.9999999999986,-902.000000000001,-514.0000000000033,641.9999999999982,-716.0000000000056,-98.0000000000092,622.9999999999958,78.00000000000028,324.9999999999975,-570.9999999999882,-129.0000000000049,174.0000000000066,344.99999999999534,-446.00000000000193,,-929.0000000000044
2015.10.26,-412.9999999999967,483.99999999999557,-610.9999999999837,790.9999999999861,-956.0000000000031,-509.00000000000387,687.9999999999998,-707.000000000002,-117.00000000000044,471.0000000000214,165.9999999999995,198.99999999999363,-412.9999999999967,-149.0000000000009,158.00000000000125,315.9999999999941,-418.0000000000073,,-1020.0000000000033
2015.10.26,-465.9999999999998,479.0000000000072,-485.99999999998647,856.9999999999967,-968.0000000000035,-570.0000000000039,689.0000000000063,-739.0000000000008,-70.99999999999883,391.9999999999924,130.99999999999224,208.99999999999253,-365.99999999999966,-149.0000000000009,141.9999999999959,293.99999999999426,-400.00000000000034,,-1022.0000000000167
2015.10.26,-482.00000000000466,516.0000000000053,-470.9999999999992,866.9999999999956,-977.0000000000039,-495.9999999999964,695.0000000000011,-746.9999999999976,-48.99999999999905,384.00000000002876,258.0000000000027,214.00000000000307,-387.99999999998835,-203.00000000000296,144.99999999999602,351.0000000000013,-504.00000000000443,,-886.9999999999625
2015.10.26,-494.00000000000557,405.9999999999952,-419.9999999999982,861.999999999985,-998.9999999999952,-478.0000000000006,714.0000000000035,-773.9999999999969,-65.00000000000395,363.9999999999866,340.9999999999913,273.9999999999965,-481.99999999998244,-258.0000000000098,152.00000000000102,431.99999999999903,-555.0000000000055,,-980.0000000000398
2015.10.26,-487.99999999999955,341.99999999999784,-434.000000000001,838.9999999999898,-992.0000000000044,-414.9999999999987,667.0000000000065,-743.0000000000048,-112.000000000001,477.0000000000163,442.9999999999934,208.99999999999253,-395.99999999999636,-323.99999999999807,117.00000000000443,468.9999999999972,-619.0000000000028,,-960.0000000000089
2015.10.26,-429.0000000000016,397.0000000000029,-448.9999999999883,832.9999999999949,-939.9999999999977,-358.0000000000028,653.0000000000035,-700.0000000000006,-104.99999999999955,430.00000000001927,510.99999999999477,164.99999999999292,-324.9999999999975,-323.99999999999807,97.00000000000841,480.99999999999807,-559.0000000000094,,-621.9999999999806
2015.10.26,-470.00000000000375,367.0000000000062,-500.9999999999959,845.9999999999912,-995.9999999999951,-400.00000000000034,600.0000000000006,-695.0000000000011,-150.00000000000568,331.999999999999,529.0000000000017,9.999999999998899,-286.99999999999284,-310.0000000000023,49.99999999999716,402.9999999999978,-549.0000000000106,,-1221.000000000015
2015.10.26,-485.99999999999756,419.9999999999982,-522.9999999999845,944.9999999999958,-996.9999999999999,-441.0000000000025,658.9999999999985,-761.999999999996,-148.99999999999915,310.9999999999946,519.0000000000028,48.000000000003595,-348.9999999999993,-269.999999999996,67.00000000000728,385.000000000002,-582.0000000000048,,-1204.9999999999768
2015.10.26,-461.99999999999574,392.9999999999989,-497.99999999999847,940.9999999999918,-974.0000000000038,-436.9999999999985,592.0000000000036,-716.0000000000056,-131.99999999999878,161.99999999999548,456.00000000001194,-93.99999999999409,-387.99999999998835,-249.00000000000944,28.999999999996362,273.000000000001,-519.0000000000028,,-1622.9999999999964
2015.10.26,-470.00000000000375,391.9999999999924,-480.99999999999807,858.0000000000032,-989.0000000000043,-407.99999999999727,575.0000000000033,-724.0000000000024,-121.99999999999989,204.00000000000418,499.000000000005,-36.0000000000138,-329.99999999998585,-286.00000000000136,-6.000000000000227,314.99999999999864,-538.0000000000051,,-1547.0000000000055
2015.10.27,-412.00000000000125,380.00000000000256,-483.99999999999557,861.0000000000007,-945.0000000000074,-361.0000000000002,600.0000000000006,-641.0000000000027,-135.00000000000733,381.0000000000091,514.9999999999987,51.000000000001044,-198.99999999999363,-296.99999999999704,43.00000000000637,381.99999999999346,-480.0000000000027,,-740.9999999999953
2015.10.27,-417.99999999999613,388.9999999999949,-529.999999999986,899.9999999999897,-921.0000000000065,-365.99999999999966,602.0000000000025,-609.000000000004,-159.00000000000912,349.0000000000215,556.0000000000009,-46.0000000000127,-34.99999999998504,-269.999999999996,60.000000000002274,373.99999999999653,-434.000000000001,,-557.999999999988
2015.10.27,-402.9999999999978,402.9999999999978,-526.9999999999886,893.9999999999948,-890.0000000000006,-356.00000000000074,600.999999999996,-689.0000000000063,-157.00000000000713,328.00000000001717,551.9999999999969,-42.999999999993044,-217.99999999998488,-255.00000000000966,70.00000000000739,380.00000000000256,-539.0000000000006,,-848.9999999999766
2015.10.27,-410.9999999999947,438.00000000000506,-563.9999999999867,899.0000000000053,-968.0000000000035,-354.9999999999942,624.0000000000023,-636.9999999999986,-146.00000000000168,310.9999999999946,580.0000000000027,21.999999999988695,-117.99999999999588,-323.0000000000075,64.00000000000716,409.0000000000038,-478.0000000000006,,-652.9999999999739
2015.10.27,-419.00000000000273,425.99999999999307,-543.999999999989,852.9999999999926,-1075.0000000000027,-383.99999999999545,626.0000000000043,-650.0000000000061,-150.00000000000568,397.99999999998727,537.0000000000097,46.999999999997044,-176.99999999998272,-387.00000000000045,-18.000000000000682,420.9999999999936,-496.00000000000756,,-992.0000000000155
2015.10.27,-417.99999999999613,408.9999999999927,-497.99999999999847,861.0000000000007,-1218.0000000000036,-353.0000000000033,611.000000000006,-629.9999999999973,-113.00000000000753,342.00000000002007,493.0000000000101,60.99999999999994,-173.00000000000094,-489.0000000000043,-79.9999999999983,434.000000000001,-489.0000000000061,,-1249.9999999999854
2015.10.27,-451.0000000000014,407.0000000000018,-458.9999999999872,817.9999999999854,-1254.9999999999955,-373.99999999999653,631.0000000000038,-607.9999999999974,-102.00000000000209,392.9999999999989,476.9999999999941,150.00000000000568,-119.99999999998678,-500.0,-99.00000000000375,449.9999999999948,-458.00000000000284,,-1099.999999999989
2015.10.27,-383.0,424.00000000000216,-468.9999999999861,817.9999999999854,-1135.9999999999957,-348.00000000000387,646.9999999999976,-585.0000000000022,-90.0000000000012,506.9999999999908,456.9999999999963,214.00000000000307,-141.99999999999767,-456.00000000000307,-36.000000000001364,473.0000000000012,-421.0000000000047,,-526.0000000000191
2015.10.27,-378.00000000000057,385.99999999999744,-556.9999999999853,791.9999999999927,-1215.0000000000034,-343.9999999999999,404.0000000000044,-551.9999999999969,-157.00000000000713,-80.99999999999774,462.0000000000068,-327.00000000001063,-55.99999999998939,-682.0000000000022,-408.9999999999918,300.99999999999574,-433.0000000000056,,-2845.999999999993
2015.10.27,-277.000000000005,431.0000000000036,-618.9999999999918,807.9999999999865,-1281.000000000006,-205.99999999999508,360.0000000000048,-473.0000000000012,-189.00000000000583,-145.99999999997948,739.0000000000008,-421.0000000000047,160.00000000000458,-737.000000000009,-492.999999999995,271.9999999999945,-442.00000000000904,,-2514.0000000000073
2015.10.27,-277.000000000005,436.9999999999985,-581.9999999999936,795.9999999999967,-1227.0000000000039,-231.0000000000034,409.0000000000038,-500.00000000000045,-168.00000000000148,-17.999999999984695,693.0000000000102,-310.0000000000103,75.00000000000284,-683.0000000000069,-411.00000000000136,287.0000000000039,-443.0000000000045,,-2152.9999999999995
2015.10.27,-255.00000000000523,438.00000000000506,-610.9999999999837,794.0000000000058,-1179.000000000002,-222.99999999999542,389.000000000006,-514.9999999999987,-178.00000000000037,-34.000000000000696,678.0000000000008,-350.00000000000585,26.0000000000149,-677.0000000000067,-378.0000000000001,312.9999999999966,-474.00000000000773,,-2235.9999999999773
2015.10.27,-226.99999999999943,475.0000000000032,-610.9999999999837,805.9999999999956,-1201.0000000000077,-182.00000000000438,363.0000000000022,-461.0000000000003,-177.00000000000495,-124.00000000001299,784.9999999999912,-405.0000000000109,185.99999999999727,-716.9999999999987,-421.99999999999704,282.99999999999994,-452.00000000000796,,-2081.0000000000387
2015.10.27,-239.99999999999577,462.0000000000068,-597.9999999999874,790.0000000000018,-1180.9999999999973,-182.00000000000438,375.0000000000031,-455.0000000000054,-168.00000000000148,-71.99999999998319,774.000000000008,-358.00000000001387,201.00000000000674,-710.000000000008,-426.9999999999925,309.99999999999915,-438.00000000000506,,-1916.9999999999688
2015.10.27,-272.00000000000557,424.00000000000216,-564.9999999999933,785.9999999999978,-1206.0000000000032,-207.99999999999707,397.99999999999835,-490.999999999997,-159.00000000000912,-38.99999999998904,707.9999999999975,-317.9999999999961,76.0000000000094,-671.999999999997,-396.99999999999136,312.9999999999966,-456.00000000000085,,-2077.9999999999777
2015.10.27,-231.99999999999886,451.0000000000014,-597.9999999999874,770.000000000004,-1173.0000000000018,-200.99999999999562,402.00000000000233,-485.0000000000021,-173.00000000000094,19.999999999997797,710.999999999995,-286.99999999999284,79.00000000000685,-652.000000000001,-355.000000000004,326.0000000000041,-473.0000000000012,,-1869.9999999999743
2015.10.27,-248.00000000000378,409.99999999999926,-578.9999999999961,736.0000000000033,-1099.0000000000036,-217.99999999999596,433.0000000000056,-553.0000000000035,-170.99999999999892,172.0000000000166,669.9999999999928,-181.9999999999933,-127.99999999999478,-608.0000000000041,-280.00000000000114,373.00000000000114,-555.0000000000055,,-1826.999999999982
2015.10.27,-334.9999999999964,395.99999999999636,-531.9999999999991,750.9999999999906,-1186.9999999999977,-275.000000000003,514.0000000000033,-589.0000000000061,-154.0000000000097,288.0000000000216,665.0000000000044,-59.99999999999339,-159.99999999998238,-590.0000000000034,-206.00000000000307,407.0000000000018,-567.0000000000064,,-1633.9999999999827
2015.10.27,-387.000000000004,323.99999999999096,-551.9999999999969,797.9999999999876,-1296.999999999997,-290.9999999999968,514.9999999999987,-577.0000000000052,-206.00000000000617,275.9999999999874,626.9999999999998,-117.99999999999588,-115.99999999998278,-694.0000000000026,-263.00000000000523,407.0000000000018,-526.0000000000042,,-2080.0000000000305
2015.10.27,-397.99999999999835,333.0000000000055,-634.0000000000013,800.0000000000007,-1432.0000000000023,-275.99999999999847,522.0000000000002,-590.0000000000016,-217.0000000000005,438.9999999999894,642.9999999999936,-66.99999999999484,-122.99999999998423,-793.9999999999969,-304.9999999999926,495.9999999999964,-543.0000000000045,,-2145.9999999999895
2015.10.27,-417.99999999999613,336.9999999999873,-508.9999999999817,805.9999999999956,-1582.9999999999984,-268.0000000000016,612.0000000000015,-636.0000000000032,-170.00000000000347,458.00000000002507,675.0000000000034,96.99999999999153,-148.99999999999915,-911.0000000000014,-325.00000000000284,546.9999999999975,-603.0000000000091,,-2039.9999999999948
2015.10.27,-465.0000000000043,339.0000000000004,-485.99999999998647,835.9999999999923,-1561.9999999999977,-282.99999999999994,678.0000000000008,-655.0000000000056,-153.00000000000313,644.0000000000001,639.9999999999961,224.99999999998633,-251.99999999998556,-868.9999999999998,-271.0000000000008,646.0000000000022,-600.0000000000006,,-1588.0000000000057
2015.10.27,-519.0000000000028,139.00000000000023,-369.99999999998147,780.000000000003,-1667.0000000000016,-282.0000000000045,717.000000000001,-656.9999999999965,-145.00000000000622,583.0000000000002,624.0000000000023,340.9999999999913,-226.99999999999943,-942.9999999999978,-313.0000000000024,666.9999999999953,-604.0000000000045,,-1876.0000000000036
2015.10.27,-548.9999999999995,5.999999999994898,-445.99999999999085,832.9999999999949,-1674.0000000000066,-324.9999999999975,705.9999999999956,-753.0000000000036,-216.0000000000051,708.0000000000198,661.0000000000005,195.9999999999962,-305.9999999999841,-935.0000000000023,-307.00000000000216,619.9999999999983,-680.0000000000028,,-2460.9999999999945
2015.10.27,-555.0000000000055,191.00000000000784,-483.99999999999557,890.9999999999974,-1656.000000000006,-339.99999999999585,619.0000000000028,-739.9999999999962,-165.00000000000404,315.0000000000208,641.0000000000027,-9.999999999998899,-324.9999999999975,-957.0000000000078,-429.9999999999926,563.0000000000024,-677.0000000000053,,-3118.999999999972
2015.10.27,-548.0000000000041,317.9999999999961,-500.9999999999959,919.9999999999875,-1701.9999999999982,-292.00000000000335,607.9999999999974,-758.9999999999985,-169.00000000000804,300.00000000001137,832.9999999999949,-35.00000000000725,-251.00000000000122,-975.0000000000085,-414.0000000000015,570.9999999999993,-778.0000000000009,,-2874.000000000041
2015.10.27,-600.0000000000006,252.99999999999213,-523.9999999999911,1062.9999999999918,-1882.9999999999955,-346.9999999999973,739.0000000000008,-883.9999999999959,-196.00000000000728,513.9999999999923,849.0000000000109,51.000000000001044,-397.99999999998727,-1034.000000000006,-430.9999999999974,646.0000000000022,-823.000000000007,,-3004.9999999999936
2015.10.27,-595.9999999999966,212.99999999999653,-584.9999999999911,1086.9999999999936,-1899.000000000001,-339.0000000000004,685.0000000000023,-870.0000000000041,-265.99999999999955,506.00000000002865,852.0000000000083,-116.00000000000499,-417.0000000000007,-1046.0000000000064,-435.0000000000023,568.9999999999973,-824.0000000000025,,-3480.9999999999827
2015.10.27,-561.0000000000003,212.99999999999653,-702.9999999999869,961.9999999999961,-1769.0000000000055,-337.99999999999386,534.0000000000011,-794.0000000000058,-273.000000000001,319.0000000000026,865.0000000000047,-251.00000000000122,-341.99999999999784,-1019.0000000000055,-557.9999999999927,478.9999999999961,-862.0000000000072,,-4098.0
2015.10.27,-560.0000000000049,187.00000000000384,-708.9999999999818,985.999999999998,-1727.9999999999945,-292.00000000000335,495.000000000001,-919.0000000000032,-270.99999999999903,193.00000000002092,856.9999999999967,-310.9999999999946,-624.0000000000023,-1052.9999999999973,-543.9999999999969,441.0000000000025,-992.000000000004,,-4843.999999999958
2015.10.27,-592.0000000000036,167.00000000000603,-590.0000000000016,1014.9999999999882,-1929.000000000002,-248.99999999999923,511.0000000000059,-1022.9999999999961,-272.00000000000557,35.00000000000725,947.000000000009,-442.00000000000904,-837.9999999999832,-1280.0000000000011,-668.9999999999969,524.9999999999977,-1236.0000000000039,,-5919.999999999989
2015.10.27,-619.9999999999983,45.000000000006146,-536.0000000000032,970.0000000000042,-1890.0000000000005,-149.99999999999457,580.0000000000027,-985.0000000000025,-263.0000000000021,304.9999999999997,1122.0000000000007,-147.00000000000824,-758.9999999999985,-1299.9999999999973,-618.9999999999998,702.0000000000026,-1202.000000000003,,-4746.999999999992
2015.10.27,-634.9999999999967,-205.00000000001074,-445.99999999999085,839.9999999999964,-1891.999999999996,-124.99999999999733,487.0000000000041,-883.0000000000005,-287.9999999999994,249.99999999999466,1102.000000000003,-242.00000000000887,-734.9999999999968,-1426.0000000000018,-760.9999999999957,685.9999999999977,-1185.0000000000027,,-5458.000000000003
2015.10.27,-573.9999999999967,-133.00000000000534,-417.0000000000007,841.9999999999872,-1850.999999999999,-92.00000000000318,468.9999999999972,-911.0000000000063,-304.00000000000426,405.9999999999952,1075.0000000000036,-272.00000000000557,-800.9999999999851,-1423.0000000000018,-724.0000000000038,658.9999999999985,-1245.0000000000073,,-5296.000000000036
2015.10.27,-700.0000000000006,-256.00000000001177,-383.99999999998437,936.0000000000035,-1881.0000000000002,-170.00000000000347,490.999999999997,-956.0000000000013,-341.0000000000024,428.00000000000614,1103.9999999999939,-331.999999999999,-678.9999999999852,-1331.0000000000032,-680.9999999999974,647.9999999999931,-1163.000000000003,,-5266.999999999998
2015.10.27,-644.0000000000001,-246.99999999999721,-532.9999999999835,980.0000000000031,-1932.0000000000023,-90.99999999999665,497.000000000003,-970.0000000000042,-375.0000000000031,363.9999999999866,1249.0000000000111,-478.0000000000006,-644.9999999999844,-1382.000000000005,-683.9999999999975,683.9999999999957,-1272.0000000000064,,-5478.999999999982
