date,EURUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.11.23,-8.000000000008,33.000000000005244,-32.999999999994145,-9.00000000000345,226.00000000000398,82.99999999999841,-218.00000000000708,-50.99999999998772,-139.00000000000023,-42.0000000000087,-59.000000000009045,11.00000000000989,16.000000000005343,78.00000000000028,322.9999999999955,63.99999999999739,,274.9999999999977
2015.11.23,-59.99999999999339,11.00000000000545,-29.000000000001247,-53.999999999998494,182.00000000000438,62.99999999998818,-274.9999999999808,-96.00000000000364,-144.99999999999514,-131.99999999999878,-140.0000000000068,-21.99999999999136,-15.999999999991132,18.0000000000069,273.000000000001,70.99999999999883,,-350.9999999999559
2015.11.23,11.999999999989797,-41.9999999999976,-29.000000000001247,12.000000000000899,190.00000000000128,189.99999999999773,-355.0000000000164,-16.999999999995907,-180.99999999998673,-6.000000000017103,-206.00000000001728,7.000000000005002,-72.99999999999329,126.99999999999933,288.9999999999948,215.00000000000963,,132.99999999997286
2015.11.23,0.0,-161.99999999999548,-53.999999999998494,-29.000000000001247,81.00000000000884,187.99999999998818,-450.9999999999792,-79.00000000000773,-269.9999999999925,-136.00000000000279,-528.0000000000174,-26.999999999986812,-194.99999999999318,106.00000000000608,178.00000000000037,334.00000000001205,,-1043.999999999959
2015.11.23,59.000000000009045,-232.99999999999432,-48.000000000003595,-51.99999999999649,14.000000000002899,197.99999999997908,-505.99999999998425,-38.99999999998727,-200.99999999998454,-121.99999999999989,-613.0000000000191,-43.99999999999693,-265.00000000000057,69.00000000000794,83.9999999999952,408.00000000000836,,-1290.9999999999643
2015.11.23,28.999999999990145,-253.0000000000032,-68.00000000000139,-168.99999999999693,-36.999999999998145,217.9999999999893,-734.0000000000124,-103.00000000000864,-219.99999999999798,-339.0000000000004,-711.0000000000172,-131.9999999999908,-271.0000000000008,-61.999999999995396,44.99999999999504,313.99999999999204,,-2493.0000000000573
2015.11.23,35.00000000000725,-231.0000000000034,-156.99999999999602,-248.99999999999923,-22.999999999995246,169.9999999999875,-944.0000000000115,-56.99999999998795,-351.99999999999676,-467.0000000000174,-653.0000000000147,-237.99999999999955,-268.99999999999125,-52.99999999999194,158.0000000000026,178.00000000001148,,-3151.999999999996
2015.11.23,242.00000000000887,-329.00000000000153,-126.99999999999933,-285.9999999999974,-29.999999999996696,222.99999999998477,-1119.0000000000034,36.000000000001364,-211.99999999998997,-450.00000000001705,-579.0000000000184,-288.99999999998727,-287.9999999999967,-137.9999999999937,114.00000000000298,139.00000000000023,,-3093.0000000000027
2015.11.23,293.99999999999426,-443.99999999999994,-190.99999999999673,-483.0000000000001,-158.99999999999804,262.9999999999768,-1603.0000000000211,25.000000000005684,-251.99999999998556,-770.000000000004,-788.0000000000109,-470.9999999999894,-384.00000000000034,-315.9999999999941,21.999999999999797,43.999999999999595,,-5213.000000000024
2015.11.23,293.0000000000099,-478.0000000000006,-122.99999999999534,-446.9999999999974,-136.99999999999824,349.9999999999943,-1649.0000000000116,-43.00000000000637,-235.99999999999176,-804.0000000000047,-875.0000000000035,-448.99999999999807,-381.9999999999908,-350.9999999999902,-26.000000000003798,73.99999999999629,,-5282.999999999992
