date,USDCAD,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2016.05.09,-340.9999999999913,-797.0000000000113,-78.99999999999574,-79.99999999999119,-1003.0000000000143,-849.0000000000038,-667.9999999999922,-496.9999999999999,-503.9999999999907,,-4817.99999999999
2016.05.09,-272.00000000000557,-787.0000000000061,18.0000000000069,109.00000000000354,-756.0000000000002,-807.0000000000022,-626.9999999999953,-432.9999999999927,-445.99999999999795,,-4000.99999999999
2016.05.09,-106.00000000000608,-850.0000000000085,143.00000000000423,87.99999999999919,-568.9999999999884,-646.0000000000008,-506.9999999999908,-288.99999999998727,-337.0000000000033,,-3072.999999999982
2016.05.09,-86.99999999999264,-993.0000000000092,159.00000000000912,-43.999999999999595,-1026.0000000000105,-757.9999999999956,-625.9999999999906,-384.9999999999909,-439.9999999999977,,-4199.999999999977
2016.05.09,-184.00000000000637,-1177.0000000000068,133.00000000000534,-118.99999999999133,-1337.9999999999939,-885.0000000000051,-781.9999999999965,-552.9999999999973,-605.000000000004,,-5509.999999999995
2016.05.09,-319.999999999987,-1256.0000000000002,50.0000000000056,-173.00000000000094,-1521.9999999999914,-968.9999999999941,-909.9999999999966,-629.9999999999955,-703.000000000003,,-6432.999999999962
2016.05.09,-341.99999999999784,-1269.0000000000055,96.00000000000719,-271.9999999999945,-1854.9999999999898,-1045.0000000000018,-920.0000000000017,-619.9999999999903,-686.9999999999976,,-6913.999999999971
2016.05.09,-380.00000000000256,-1317.0000000000073,14.000000000002899,-356.9999999999962,-1944.9999999999932,-1081.0000000000032,-1040.9999999999968,-676.9999999999925,-733.9999999999947,,-7517.999999999984
2016.05.09,-259.9999999999936,-1322.0000000000027,98.0000000000092,-243.99999999999977,-1783.9999999999918,-1042.0000000000016,-983.9999999999947,-652.9999999999916,-718.0000000000035,,-6908.999999999971
2016.05.09,-275.000000000003,-1547.0000000000114,164.00000000000858,-261.99999999999557,-2007.000000000005,-1328.9999999999936,-1117.999999999995,-702.9999999999887,-762.0000000000005,,-7838.999999999984
2016.05.09,-173.99999999998528,-1563.0000000000023,165.00000000000404,-195.00000000000074,-2074.9999999999886,-1373.9999999999952,-1149.000000000001,-737.9999999999995,-786.9999999999919,,-7889.999999999961
2016.05.09,-63.99999999999739,-1611.000000000004,294.00000000000534,-92.99999999999864,-2058.9999999999973,-1490.9999999999995,-1047.9999999999877,-606.9999999999993,-621.9999999999999,,-7300.999999999979
2016.05.09,12.999999999996348,-1634.0000000000005,564.000000000009,-48.99999999999905,-1943.000000000012,-1507.9999999999955,-923.9999999999924,-575.9999999999934,-378.9999999999907,,-6435.999999999979
2016.05.09,218.00000000000708,-1679.000000000002,663.0000000000025,-46.999999999997044,-2004.9999999999955,-1566.0000000000025,-899.9999999999915,-550.9999999999877,-332.9999999999984,,-6199.999999999965
2016.05.09,194.0000000000053,-1783.0000000000014,538.0000000000051,-78.00000000000028,-2080.999999999989,-1679.000000000002,-984.9999999999994,-635.9999999999957,-460.9999999999985,,-6970.9999999999745
2016.05.09,217.0000000000005,-1784.000000000006,453.99999999999886,20.0000000000089,-2090.0000000000036,-1697.0000000000027,-1066.9999999999932,-708.999999999989,-522.9999999999961,,-7178.999999999982
2016.05.09,282.0000000000045,-1663.000000000011,526.0000000000042,73.00000000000084,-1937.9999999999882,-1689.9999999999977,-908.0000000000013,-634.9999999999909,-444.0000000000026,,-6396.999999999982
2016.05.09,207.00000000000162,-1632.000000000005,521.0000000000048,79.00000000000685,-1831.9999999999936,-1609.9999999999995,-952.9999999999887,-581.9999999999936,-424.99999999999716,,-6226.999999999965
2016.05.09,411.0000000000058,-1646.000000000001,555.0000000000055,85.00000000000173,-1844.9999999999989,-1622.0,-817.9999999999978,-611.9999999999948,-423.9999999999924,,-5915.999999999972
2016.05.09,400.00000000000034,-1674.0000000000066,580.0000000000027,65.00000000000395,-1885.9999999999957,-1632.000000000005,-823.9999999999981,-600.9999999999991,-423.9999999999924,,-5995.99999999999
2016.05.09,441.0000000000025,-1651.0000000000105,580.0000000000027,67.00000000000594,-1823.0000000000075,-1560.9999999999927,-802.9999999999973,-597.999999999999,-423.9999999999924,,-5771.999999999988
2016.05.09,496.00000000000756,-1590.0000000000034,592.0000000000036,68.00000000000139,-1769.0000000000055,-1503.0,-784.9999999999966,-540.9999999999968,-350.9999999999991,,-5382.999999999988
2016.05.09,512.0000000000014,-1575.0000000000027,558.000000000003,34.000000000000696,-1733.000000000004,-1475.999999999999,-759.9999999999909,-510.9999999999957,-341.99999999999875,,-5292.999999999986
2016.05.09,295.0000000000008,-1614.0000000000043,512.0000000000014,3.0000000000085514,-1961.0000000000127,-1548.0000000000018,-961.9999999999891,-600.9999999999991,-459.99999999999375,,-6335.99999999999
2016.05.09,192.00000000001438,-1640.0000000000005,502.00000000000244,-24.999999999997247,-2046.999999999997,-1566.9999999999932,-1036.9999999999918,-638.9999999999958,-471.9999999999942,,-6732.999999999953
2016.05.09,197.00000000000273,-1600.999999999999,514.9999999999987,-8.999999999992347,-1963.9999999999986,-1519.999999999996,-1019.999999999996,-613.9999999999901,-456.00000000000307,,-6471.999999999974
2016.05.09,158.0000000000137,-1570.0000000000073,553.999999999999,-27.999999999994696,-1917.0000000000016,-1490.9999999999995,-985.99999999999,-548.9999999999924,-396.99999999999136,,-6225.999999999965
2016.05.09,56.000000000011596,-1489.0000000000043,539.0000000000006,-53.999999999998494,-1825.9999999999934,-1361.000000000004,-1015.9999999999911,-497.99999999999045,-335.9999999999985,,-5984.999999999967
2016.05.09,19.00000000001345,-1439.0000000000073,548.0000000000041,-48.99999999999905,-1829.0000000000077,-1343.999999999994,-1049.9999999999973,-504.99999999999545,-319.0000000000026,,-5967.999999999985
2016.05.10,165.00000000001512,-1486.000000000004,575.9999999999987,-57.99999999999139,-1834.0000000000032,-1394.0000000000055,-984.9999999999994,-503.9999999999907,-295.99999999999227,,-5815.999999999973
2016.05.10,148.99999999999915,-1545.0000000000018,614.0000000000034,-65.99999999999939,-1963.9999999999986,-1456.9999999999936,-1046.999999999997,-563.999999999993,-311.9999999999976,,-6191.999999999978
2016.05.10,100.0000000000112,-1546.0000000000064,569.0000000000084,-58.99999999999794,-1947.0000000000027,-1453.9999999999936,-1063.999999999993,-556.999999999988,-343.0000000000035,,-6300.999999999965
2016.05.10,123.00000000000644,-1481.9999999999993,548.0000000000041,-51.000000000001044,-1873.9999999999952,-1382.9999999999955,-1012.0000000000005,-512.0000000000005,-337.0000000000033,,-5979.999999999984
2016.05.10,66.99999999999484,-1521.000000000001,511.0000000000059,-58.99999999999794,-1937.0000000000118,-1432.0000000000023,-1058.9999999999975,-590.999999999994,-393.0000000000007,,-6414.000000000005
2016.05.10,60.000000000015596,-1506.0000000000002,506.0000000000064,-56.0000000000005,-1914.999999999992,-1423.0000000000018,-1047.9999999999877,-576.9999999999982,-384.9999999999909,,-6343.999999999949
2016.05.10,151.9999999999966,-1524.000000000001,584.0000000000067,-57.99999999999139,-1943.000000000012,-1421.0000000000064,-1019.999999999996,-524.0000000000009,-301.9999999999925,,-6055.999999999997
2016.05.10,236.99999999999832,-1704.9999999999982,796.0000000000078,-53.999999999998494,-2150.0000000000055,-1612.9999999999995,-1057.9999999999927,-521.9999999999914,-112.99999999999955,,-6181.99999999998
2016.05.10,236.99999999999832,-1612.9999999999995,868.000000000002,-53.999999999998494,-2007.000000000005,-1481.9999999999993,-938.999999999993,-531.9999999999965,-54.000000000002046,,-5575.999999999993
2016.05.10,175.99999999999838,-1879.000000000005,817.000000000001,-86.99999999999264,-2423.000000000002,-1798.0000000000018,-1199.9999999999886,-786.9999999999919,-224.00000000000375,,-7404.999999999986
2016.05.10,141.99999999999767,-1901.0000000000105,705.0000000000001,-93.99999999999409,-2427.9999999999973,-1825.0000000000027,-1321.9999999999886,-997.9999999999905,-384.9999999999909,,-8105.999999999978
2016.05.10,202.00000000001327,-1808.0000000000068,735.0000000000078,-78.00000000000028,-2326.999999999998,-1739.0000000000043,-1251.9999999999955,-946.9999999999885,-334.99999999999375,,-7548.999999999966
2016.05.10,75.00000000000284,-1725.0000000000086,705.0000000000001,-42.999999999993044,-2204.0000000000077,-1659.9999999999966,-1216.9999999999986,-918.9999999999969,-332.9999999999984,,-7320.999999999997
2016.05.10,59.000000000009045,-1837.0000000000032,699.0000000000052,-64.99999999999284,-2352.0000000000036,-1739.0000000000043,-1286.0000000000014,-970.9999999999894,-384.00000000000034,,-7875.99999999998
2016.05.10,171.99999999999437,-1865.000000000009,729.0000000000018,-37.99999999999359,-2375.0,-1826.9999999999982,-1310.9999999999927,-976.9999999999897,-341.99999999999875,,-7833.999999999986
2016.05.10,164.00000000000858,-1885.000000000005,740.0000000000073,-47.9999999999925,-2459.000000000003,-1849.0000000000036,-1351.9999999999895,-1050.9999999999877,-358.0000000000041,,-8097.999999999969
2016.05.10,219.00000000001364,-1846.0000000000036,752.0000000000082,-51.99999999999649,-2402.999999999992,-1826.9999999999982,-1317.9999999999977,-1040.9999999999968,-355.99999999999454,,-7871.999999999956
2016.05.10,192.00000000001438,-1865.000000000009,764.0000000000091,-64.99999999999284,-2443.000000000012,-1837.9999999999939,-1289.999999999992,-986.9999999999948,-344.99999999999886,,-7876.99999999997
2016.05.10,150.00000000000568,-1901.0000000000105,736.9999999999987,-52.99999999999194,-2462.9999999999936,-1852.9999999999945,-1268.0000000000007,-941.9999999999931,-359.99999999999943,,-7952.999999999979
2016.05.10,-14.999999999987246,-1986.000000000004,674.000000000008,-74.99999999999174,-2616.0000000000136,-1987.9999999999995,-1424.9999999999973,-1155.0000000000011,-509.9999999999909,,-9095.999999999978
2016.05.10,-120.99999999999334,-2032.0000000000107,704.0000000000047,-173.00000000000094,-2832.999999999998,-2007.9999999999955,-1491.9999999999902,-1182.9999999999927,-500.99999999999056,,-9638.999999999967
2016.05.10,-76.99999999999375,-2094.999999999999,783.0000000000003,-122.99999999999534,-2852.0000000000036,-2093.999999999994,-1500.0,-1217.9999999999893,-466.99999999999875,,-9642.999999999973
2016.05.10,11.00000000000545,-2035.000000000011,818.0000000000076,-110.99999999999443,-2825.9999999999936,-2061.9999999999977,-1490.9999999999995,-1262.0000000000005,-381.0000000000002,,-9338.999999999984
2016.05.10,-259.9999999999936,-2100.0000000000086,621.0000000000049,-200.00000000000017,-3198.0000000000073,-2194.0000000000027,-1728.999999999999,-1572.9999999999932,-655.9999999999917,,-11288.99999999999
2016.05.10,-228.99999999999034,-2117.0000000000045,642.0000000000092,-230.99999999999233,-3342.0000000000127,-2269.999999999996,-1711.999999999989,-1540.9999999999968,-625.0,,-11424.999999999973
2016.05.10,-130.99999999999224,-2170.000000000002,626.9999999999998,-323.99999999999096,-3575.9999999999936,-2379.000000000005,-1783.9999999999918,-1506.999999999991,-617.999999999995,,-11861.99999999996
2016.05.10,-31.999999999987594,-2051.000000000002,577.0000000000052,-273.000000000001,-3532.000000000011,-2328.9999999999936,-1724.9999999999943,-1472.999999999999,-619.9999999999903,,-11457.999999999973
2016.05.10,9.000000000014552,-2034.000000000006,597.0000000000031,-300.0000000000003,-3471.0000000000036,-2275.9999999999964,-1704.9999999999982,-1470.9999999999895,-625.9999999999906,,-11276.999999999965
2016.05.10,205.00000000001074,-1841.9999999999986,660.000000000005,-288.9999999999948,-3138.0000000000055,-2040.0000000000064,-1527.9999999999916,-1300.9999999999877,-421.99999999999704,,-9694.999999999965
2016.05.10,253.99999999999866,-2090.0000000000036,714.999999999999,-275.99999999999847,-3336.0000000000127,-2230.9999999999945,-1559.9999999999882,-1335.9999999999986,-445.99999999999795,,-10305.999999999996
2016.05.10,171.00000000001003,-1981.0000000000086,677.0000000000053,-308.9999999999926,-3358.000000000004,-2244.0,-1566.9999999999932,-1399.000000000001,-456.00000000000307,,-10465.999999999989
2016.05.10,53.999999999998494,-1947.0000000000027,652.0000000000082,-279.99999999999136,-3300.0000000000114,-2239.999999999995,-1585.9999999999986,-1313.999999999993,-453.00000000000296,,-10413.999999999989
2016.05.10,60.99999999999994,-1878.0,696.0000000000077,-249.99999999999466,-3240.000000000009,-2153.9999999999964,-1552.9999999999973,-1387.999999999991,-403.99999999999636,,-10109.999999999976
2016.05.10,-238.99999999998923,-1984.0000000000089,581.0000000000093,-252.99999999999213,-3293.0000000000064,-2206.000000000003,-1724.9999999999943,-1542.9999999999923,-534.9999999999966,,-11196.999999999975
2016.05.10,-90.99999999999665,-1940.0000000000118,537.0000000000097,-247.99999999999267,-3350.999999999999,-2257.9999999999955,-1667.0000000000016,-1564.9999999999977,-649.0000000000009,,-11231.999999999985
2016.05.10,-69.9999999999923,-2001.0000000000048,489.0000000000061,-262.999999999991,-3513.0000000000055,-2424.9999999999973,-1662.9999999999968,-1634.999999999991,-709.9999999999937,,-11790.999999999967
2016.05.10,-26.999999999999247,-1948.0000000000075,546.000000000002,-304.9999999999997,-3473.9999999999895,-2335.9999999999986,-1613.99999999999,-1604.9999999999898,-625.9999999999906,,-11388.999999999962
2016.05.10,78.00000000000028,-1954.9999999999982,534.0000000000011,-290.9999999999968,-3522.9999999999964,-2352.9999999999945,-1638.999999999996,-1506.999999999991,-626.9999999999953,,-11282.999999999965
2016.05.10,-17.000000000000348,-1990.9999999999995,496.00000000000756,-258.9999999999981,-3530.000000000001,-2373.9999999999955,-1715.999999999994,-1528.9999999999964,-703.9999999999935,,-11623.99999999997
2016.05.10,-22.999999999995246,-1959.0000000000032,465.0000000000043,-237.99999999999378,-3443.000000000012,-2381.0,-1740.9999999999995,-1559.9999999999882,-724.9999999999943,,-11604.999999999984
2016.05.10,25.00000000000835,-2003.0,502.00000000000244,-196.99999999999162,-3454.0000000000077,-2430.000000000007,-1803.9999999999877,-1541.9999999999873,-727.0000000000039,,-11629.999999999973
2016.05.10,-238.99999999998923,-1960.9999999999986,440.00000000000705,-246.00000000000176,-3481.999999999999,-2379.000000000005,-1970.9999999999895,-1590.999999999994,-772.9999999999961,,-12201.999999999967
2016.05.10,-241.99999999998667,-1925.0000000000114,382.00000000000455,-264.999999999993,-3437.999999999988,-2305.9999999999973,-1946.9999999999886,-1607.99999999999,-807.0000000000022,,-12155.99999999995
2016.05.10,-246.99999999999721,-1932.0000000000023,389.000000000006,-276.9999999999939,-3429.000000000002,-2274.000000000001,-1927.9999999999973,-1652.9999999999916,-804.000000000002,,-12154.99999999998
2016.05.10,-337.99999999999386,-1929.000000000002,329.00000000000153,-290.00000000000136,-3437.000000000012,-2278.9999999999964,-1982.99999999999,-1736.9999999999948,-838.9999999999986,,-12502.999999999985
2016.05.10,-317.9999999999961,-1918.0000000000064,339.0000000000004,-307.99999999999716,-3498.9999999999955,-2257.9999999999955,-1993.9999999999998,-1721.999999999994,-822.9999999999933,,-12500.999999999976
2016.05.10,-360.0000000000048,-1886.00000000001,353.0000000000033,-308.9999999999926,-3519.0000000000055,-2275.9999999999964,-2009.999999999991,-1702.9999999999886,-828.000000000003,,-12537.999999999989
2016.05.10,-351.99999999999676,-1844.9999999999989,307.0000000000017,-310.9999999999946,-3492.999999999995,-2265.0000000000005,-2001.9999999999955,-1683.9999999999975,-846.0000000000036,,-12490.99999999998
2016.05.11,-394.00000000000546,-1870.0000000000045,-273.000000000001,-334.00000000000097,-3552.9999999999973,-2299.9999999999973,-1998.9999999999952,-1860.99999999999,-1504.9999999999955,,-14088.999999999989
2016.05.11,-356.9999999999851,-1937.0000000000118,-114.99999999999844,-334.00000000000097,-3657.000000000011,-2376.9999999999955,-2058.9999999999973,-1861.9999999999948,-1362.9999999999995,,-14060.999999999995
2016.05.11,-361.9999999999957,-1914.0000000000014,-40.99999999999105,-334.00000000000097,-3603.0000000000086,-2316.0000000000027,-2040.9999999999968,-1821.9999999999886,-1278.9999999999964,,-13711.999999999982
2016.05.11,-337.99999999999386,-1907.0000000000107,87.99999999999919,-317.9999999999961,-3562.999999999988,-2313.0000000000023,-1997.9999999999905,-1799.9999999999973,-1129.9999999999955,,-13278.999999999975
2016.05.11,-322.00000000000006,-1889.00000000001,-117.99999999999588,-347.9999999999928,-3531.000000000006,-2268.000000000001,-1975.999999999999,-1809.9999999999882,-1338.9999999999986,,-13600.99999999999
2016.05.11,-324.9999999999975,-1879.000000000005,-163.99999999999747,-362.99999999999113,-3552.9999999999973,-2237.9999999999995,-1955.9999999999889,-1803.9999999999877,-1379.9999999999955,,-13661.99999999996
2016.05.11,-407.0000000000018,-1841.0000000000082,-157.99999999999147,-361.0000000000002,-3473.000000000013,-2209.000000000003,-1903.9999999999964,-1736.9999999999948,-1313.999999999993,,-13404.000000000002
2016.05.11,-425.99999999999307,-1804.000000000002,-214.99999999999852,-374.999999999992,-3515.999999999991,-2167.000000000002,-1935.9999999999927,-1842.9999999999893,-1387.0000000000005,,-13668.99999999996
2016.05.11,-358.9999999999982,-1861.000000000004,-154.99999999999403,-337.99999999999386,-3491.0000000000136,-2227.9999999999945,-1930.9999999999973,-1813.999999999993,-1349.0000000000036,,-13525.999999999993
2016.05.11,-324.9999999999975,-1896.000000000001,-127.99999999999478,-290.00000000000136,-3413.000000000011,-2227.0000000000036,-1873.9999999999952,-1762.999999999991,-1352.0000000000039,,-13267.999999999998
2016.05.11,-211.00000000000563,-1603.0000000000086,-25.999999999992696,-243.99999999999977,-2866.0000000000136,-1881.0000000000002,-1525.9999999999964,-1302.9999999999973,-1060.0000000000023,,-10720.000000000016
2016.05.11,-133.00000000000534,-1549.0000000000066,42.0000000000087,-234.00000000000088,-2795.9999999999923,-1843.999999999994,-1451.9999999999982,-1218.999999999994,-935.0000000000023,,-10119.999999999985
2016.05.11,-140.99999999999113,-1636.00000000001,60.00000000000449,-225.99999999999287,-2914.0000000000155,-1923.0000000000018,-1536.9999999999918,-1320.999999999998,-980.9999999999945,,-10618.999999999993
2016.05.11,-130.99999999999224,-1660.000000000011,37.00000000000925,-251.99999999999667,-2978.0000000000086,-1944.9999999999932,-1573.9999999999982,-1357.99999999999,-1025.9999999999964,,-10886.999999999978
2016.05.11,-103.99999999999298,-1643.0000000000007,104.99999999999955,-236.99999999999832,-2902.999999999992,-1917.0000000000016,-1533.0000000000014,-1237.9999999999995,-887.0000000000005,,-10356.999999999987
2016.05.11,-143.00000000000423,-1596.0000000000036,134.0000000000008,-271.9999999999945,-2862.9999999999995,-1864.999999999995,-1485.99999999999,-1201.9999999999982,-835.9999999999985,,-10128.999999999984
2016.05.11,-225.99999999999287,-1587.0000000000032,76.0000000000094,-274.9999999999919,-2944.999999999993,-1876.9999999999955,-1561.9999999999977,-1317.9999999999977,-932.0000000000022,,-10645.999999999965
2016.05.11,-356.9999999999851,-1576.9999999999982,53.00000000000304,-268.0000000000016,-2895.00000000001,-1864.999999999995,-1553.9999999999877,-1308.9999999999975,-927.9999999999973,,-10699.99999999997
2016.05.11,-561.9999999999958,-1579.9999999999982,28.000000000005798,-288.9999999999948,-2872.9999999999905,-1799.0000000000066,-1655.0000000000011,-1318.9999999999884,-929.000000000002,,-10977.999999999973
2016.05.11,-509.00000000000387,-1642.00000000001,104.00000000000409,-281.99999999999335,-2899.000000000001,-1870.999999999995,-1671.999999999997,-1309.9999999999882,-908.9999999999918,,-10989.999999999975
2016.05.11,-390.9999999999858,-1700.0000000000027,125.00000000000844,-209.9999999999991,-2866.99999999999,-1927.0000000000068,-1647.9999999999961,-1216.9999999999986,-903.9999999999964,,-10738.999999999967
2016.05.11,-241.99999999998667,-1579.9999999999982,146.00000000000168,-113.99999999999189,-2546.9999999999973,-1834.0000000000032,-1488.99999999999,-1200.9999999999934,-849.0000000000038,,-9709.999999999964
2016.05.11,-245.99999999999068,-1522.0000000000055,165.00000000000404,-114.99999999999844,-2463.9999999999986,-1765.0000000000005,-1417.9999999999923,-1078.9999999999936,-774.9999999999915,,-9218.999999999965
2016.05.11,-241.00000000000233,-1528.000000000006,204.00000000000418,-107.00000000000153,-2417.000000000002,-1795.0000000000018,-1468.999999999994,-1049.9999999999973,-703.9999999999935,,-9106.999999999993
2016.05.11,-312.00000000000114,-1448.0000000000075,139.00000000000023,-47.9999999999925,-2362.9999999999995,-1769.999999999996,-1464.999999999989,-1047.9999999999877,-706.0000000000031,,-9020.999999999976
2016.05.11,-408.9999999999927,-1553.0000000000114,139.00000000000023,-52.99999999999194,-2473.000000000013,-1843.999999999994,-1563.999999999993,-1158.0000000000014,-810.9999999999928,,-9725.99999999999
2016.05.11,-458.9999999999872,-1522.0000000000055,47.00000000000814,-91.99999999999208,-2462.9999999999936,-1834.0000000000032,-1594.9999999999989,-1168.9999999999968,-872.9999999999905,,-9959.99999999996
2016.05.11,-760.0000000000051,-1503.0,-13.999999999991797,-112.000000000001,-2573.0000000000073,-1950.9999999999934,-1836.999999999989,-1322.9999999999932,-962.9999999999939,,-11035.999999999976
2016.05.11,-757.999999999992,-1548.0000000000018,-12.000000000000899,-79.99999999999119,-2651.0000000000105,-1993.9999999999998,-1858.9999999999945,-1372.9999999999905,-975.9999999999991,,-11250.999999999982
2016.05.11,-641.0000000000027,-1531.000000000006,40.00000000000669,-141.99999999999767,-2713.9999999999986,-1954.9999999999982,-1780.9999999999918,-1329.9999999999982,-921.999999999997,,-10975.999999999984
2016.05.11,-764.9999999999934,-1803.0000000000114,102.00000000000209,-108.99999999999244,-2973.9999999999895,-2213.9999999999986,-1908.0000000000014,-1497.0,-995.9999999999951,,-12163.999999999978
2016.05.11,-754.9999999999945,-1768.0000000000007,102.00000000000209,-69.9999999999923,-2884.0000000000146,-2156.000000000006,-1870.999999999995,-1488.99999999999,-1033.0000000000014,,-11923.99999999999
2016.05.11,-607.0000000000019,-1706.0000000000032,118.00000000000699,-14.999999999998348,-2689.9999999999977,-2103.999999999999,-1756.999999999991,-1355.9999999999945,-947.0000000000027,,-11063.999999999982
2016.05.11,-709.0000000000041,-1638.0000000000052,114.00000000000298,-24.999999999997247,-2562.999999999988,-1986.000000000004,-1662.9999999999968,-1253.9999999999907,-884.9999999999909,,-10608.999999999973
2016.05.11,-607.9999999999864,-1652.000000000001,134.0000000000008,45.000000000006146,-2423.000000000002,-2105.000000000004,-1543.9999999999968,-1177.9999999999973,-843.9999999999941,,-10174.999999999973
2016.05.11,-961.9999999999961,-1772.0000000000055,42.0000000000087,-20.999999999993246,-2789.999999999992,-2188.0000000000023,-1888.999999999996,-1458.999999999989,-1090.0000000000034,,-12128.999999999969
2016.05.11,-1095.999999999986,-1822.0000000000027,-48.99999999999905,-48.99999999999905,-2962.9999999999936,-2251.9999999999955,-1956.9999999999936,-1555.9999999999973,-1219.9999999999989,,-12963.999999999962
2016.05.11,-1139.0000000000011,-1816.0000000000025,-75.9999999999983,-51.99999999999649,-2935.0000000000023,-2272.9999999999964,-1987.9999999999995,-1541.9999999999873,-1221.999999999994,,-13042.999999999978
2016.05.11,-1102.9999999999873,-1731.0000000000086,-60.99999999999994,-24.999999999997247,-2781.000000000006,-2180.000000000007,-1923.9999999999923,-1482.99999999999,-1176.9999999999925,,-12464.999999999982
2016.05.11,-1069.9999999999932,-1678.0000000000114,-134.99999999999625,-15.999999999993797,-2753.0000000000146,-2137.0000000000005,-1956.9999999999936,-1477.9999999999945,-1198.9999999999982,,-12422.999999999996
2016.05.11,-1083.9999999999961,-1678.0000000000114,-118.99999999999133,-26.999999999999247,-2673.000000000002,-2075.9999999999936,-1893.0000000000007,-1429.9999999999927,-1185.0000000000023,,-12164.999999999989
2016.05.11,-1139.0000000000011,-1665.0000000000064,-90.99999999999665,-14.999999999998348,-2669.000000000011,-2069.999999999993,-1944.9999999999932,-1456.9999999999936,-1158.9999999999918,,-12209.999999999985
2016.05.11,-1109.9999999999889,-1608.000000000004,-59.99999999999339,-5.999999999994898,-2487.9999999999995,-1945.999999999998,-1853.999999999999,-1327.9999999999886,-1072.0000000000027,,-11471.99999999997
