date,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2016.10.17,0.0,-46.999999999997044,-6.0000000000060005,-21.99999999999136,-30.999999999992145,-24.999999999997247,-58.000000000002494,-113.99999999999189,-47.99999999998761,-279.00000000000705,-59.000000000009045,-83.9999999999952,-2.0000000000095497,-39.99999999999204,-8.999999999992347,-4.999999999999449,,-828.9999999999706
2016.10.17,185.99999999999727,-26.000000000003798,-4.000000000004,-41.99999999998738,-12.000000000000899,-29.999999999996696,234.00000000000088,212.99999999999653,-56.99999999998795,-197.00000000000273,36.999999999998145,-35.00000000000725,162.9999999999967,-37.9999999999967,51.000000000001044,82.99999999999974,,526.0000000000028
2016.10.17,181.9999999999933,-53.999999999998494,-18.0000000000069,-18.999999999991246,-51.000000000001044,-24.999999999997247,235.00000000000742,97.9999999999981,-18.999999999991246,-263.99999999999756,2.999999999997449,-7.0000000000014495,122.99999999999045,-37.9999999999967,99.00000000000463,66.99999999999484,,312.00000000000426
2016.10.17,229.99999999999687,-33.000000000005244,48.99999999999905,40.00000000000625,-31.999999999998696,8.000000000008,248.00000000000378,173.00000000000094,27.000000000001023,-286.00000000000847,59.000000000009045,165.9999999999995,116.99999999999022,2.0000000000095497,4.999999999999449,-4.999999999999449,,768.0000000000118
2016.10.17,261.0000000000001,53.999999999998494,39.999999999995595,75.00000000000284,63.00000000000195,123.00000000000644,258.0000000000027,309.99999999998806,44.00000000001114,-326.0000000000041,259.0000000000092,201.00000000000674,50.99999999998772,157.0000000000107,-73.00000000000084,-7.9999999999968985,,1489.0000000000202
2016.10.17,226.99999999999943,125.99999999999278,8.999999999992347,170.0000000000017,135.00000000000733,-36.0000000000027,303.0000000000088,524.9999999999977,146.0000000000008,-259.0000000000092,364.00000000000875,41.000000000002146,-15.000000000000568,270.00000000001023,-158.0000000000026,76.99999999999375,,1925.0000000000005
2016.10.17,262.00000000000665,152.99999999999204,-21.999999999999797,124.00000000000944,174.00000000000747,-27.999999999994696,422.00000000001125,726.0000000000044,153.0000000000058,-313.99999999999204,418.9999999999916,28.000000000005798,-26.00000000001046,280.00000000000114,-192.99999999999872,95.99999999999609,,2254.0000000000364
2016.10.17,346.0000000000019,161.00000000000003,-12.000000000000899,62.00000000001182,160.00000000000458,14.000000000002899,422.00000000001125,611.000000000006,81.00000000000307,-365.99999999999966,385.99999999999744,-5.000000000010552,10.99999999999568,239.00000000000432,-73.00000000000084,188.9999999999947,,2226.000000000022
2016.10.17,414.00000000000324,180.0000000000024,8.999999999992347,81.00000000000307,173.00000000000094,85.00000000000173,486.00000000000864,628.9999999999907,74.00000000001228,-541.9999999999981,446.9999999999974,65.99999999998829,-210.00000000000796,255.00000000000966,-134.99999999999625,209.9999999999991,,2222.000000000007
2016.10.17,523.9999999999911,268.99999999999704,-72.0000000000054,202.0000000000124,297.00000000000284,143.9999999999997,572.0000000000169,764.9999999999934,214.00000000001285,-609.9999999999994,687.9999999999998,-36.0000000000138,-259.00000000000034,485.00000000001364,-120.99999999999334,317.0000000000006,,3379.0000000000277
