names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCAD,10,['NZDUSD'],100.0,-1.0,B
AUDUSD,20,"['AUDNZD', 'NZDJPY', 'NZDUSD', 'GBPUSD', 'AUDCAD', 'EURCAD', 'GBPAUD', 'GBPCAD', 'GBPJPY', 'CADJPY', 'CHFJPY', 'EURJPY']",100.0,0.4,S
NZDUSD,10,['AUDCHF'],80.0,0.6699444444444447,S
CHFJPY,20,"['CADCHF', 'AUDUSD', 'AUDCHF']",100.0,0.6723333333333334,S
AUDCHF,10,"['NZDUSD', 'EURNZD']",100.0,0.72,S
EURGBP,30,['EURUSD'],80.0,-0.12148288158200662,B
GBPCAD,15,"['AUDNZD', 'NZDJPY', 'EURCAD']",80.0,-0.3966666666666667,B
GBPAUD,15,"['AUDNZD', 'NZDJPY', 'EURCAD']",80.0,-0.5253333333333333,B
EURJPY,10,"['CADCHF', 'AUDUSD', 'AUDCHF']",80.0,1.0,S
EURCAD,10,['EURNZD'],100.0,0.582952380952381,S
EURAUD,10,"['NZDCHF', 'AUDCHF']",100.0,-0.7041666666666667,B
EURNZD,50,"['AUDUSD', 'EURJPY']",80.0,-0.25740250349925264,B
CADJPY,10,['EURNZD'],80.0,-0.3311507936507937,B
AUDJPY,50,"['AUDCAD', 'USDCHF', 'GBPCAD', 'GBPAUD']",80.0,0.4686904761904762,S
AUDCAD,15,['EURUSD'],80.0,-0.5069409479409479,B
NZDCAD,15,"['AUDNZD', 'GBPCAD', 'AUDCAD', 'GBPAUD', 'USDCHF']",100.0,-0.7143333333333333,B
