date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2017.02.27,-87.99999999999919,-507.000000000013,-73.00000000001194,-52.00000000000671,-55.000000000005045,53.999999999998494,388.9999999999949,80.99999999999774,-105.99999999999454,153.99999999999858,85.00000000000173,417.0000000000007,574.0000000000078,-974.0000000000082,72.0000000000054,-156.99999999998494,-28.000000000005798,-22.999999999996135,130.00000000000966,97.9999999999981,-177.00000000000495,,-186.0000000000172
2017.02.27,-113.00000000000753,-563.0000000000024,-68.00000000000139,-52.00000000000671,-93.00000000000975,27.999999999994696,300.99999999999574,83.9999999999952,-113.99999999999011,111.00000000000554,82.00000000000429,371.99999999999454,479.0000000000072,-1024.0000000000027,75.00000000000284,-147.99999999999258,-52.99999999999194,-31.999999999996476,71.00000000001216,86.99999999999264,-160.00000000000458,,-730.0000000000011
2017.02.27,-102.00000000000209,-612.0000000000125,-198.00000000000927,33.999999999991815,-124.00000000001299,12.000000000000899,353.0000000000033,107.99999999999699,-56.99999999998795,92.00000000000318,31.000000000003247,407.99999999999727,475.0000000000032,-1042.0000000000095,130.0000000000079,-63.99999999999739,-212.99999999999653,0.0,128.0000000000001,76.99999999999375,-189.00000000001694,,-753.0000000000438
2017.02.27,-76.0000000000094,-707.0000000000132,-250.00000000001688,54.000000000002046,-158.0000000000137,46.999999999997044,536.0000000000032,144.0000000000108,81.00000000000307,82.00000000000429,31.999999999998696,568.0000000000018,653.999999999999,-1148.0000000000157,236.99999999999832,-20.999999999982144,-232.99999999999432,50.00000000001137,192.00000000000728,129.9999999999968,-154.0000000000097,,59.9999999999786
2017.02.27,-141.00000000001333,-838.0000000000055,-182.0000000000155,92.99999999998931,-192.00000000001438,31.999999999998696,524.0000000000133,168.0000000000126,42.00000000000159,70.0000000000034,63.99999999999739,558.000000000003,618.0000000000074,-1245.0000000000073,185.99999999999727,-78.00000000000028,-195.9999999999962,36.000000000001364,156.0000000000059,146.00000000000168,-128.000000000017,,-307.0000000000366
2017.02.27,-66.00000000001049,-666.9999999999953,-222.99999999999542,99.99999999999432,-176.00000000002058,68.99999999999685,405.9999999999952,175.99999999999838,71.00000000001216,46.00000000000159,83.9999999999952,497.99999999999847,375.0000000000142,-1057.000000000019,329.00000000000153,70.99999999999883,-144.99999999999514,30.000000000001137,152.00000000000102,185.99999999999727,-48.000000000003595,,210.99999999996652
2017.02.27,-2.999999999997449,-441.0000000000025,-252.0000000000078,76.99999999999818,-223.00000000001762,2.000000000002,358.9999999999982,146.00000000000168,106.00000000000875,-73.00000000000084,-51.000000000001044,465.9999999999998,240.00000000001796,-669.0000000000085,418.0000000000073,219.00000000001364,-373.00000000000114,-41.99999999998738,54.000000000002046,134.99999999999625,-64.0000000000196,,31.000000000001947
2017.02.27,8.999999999992347,-453.99999999999886,-290.00000000001245,66.0000000000025,-198.00000000000927,-51.000000000001044,409.99999999999926,134.00000000001188,147.00000000000557,-66.99999999999484,-100.00000000000009,480.0000000000027,268.0000000000016,-570.0000000000039,421.0000000000047,299.00000000000483,-478.999999999985,-7.999999999995566,67.00000000000728,48.99999999999905,-143.00000000000423,,-9.999999999973426
2017.02.27,-11.00000000000545,-509.00000000000387,-280.0000000000136,109.99999999999943,-209.00000000001472,-48.000000000003595,448.000000000004,134.00000000001188,131.00000000000023,-71.99999999999429,-72.0000000000054,497.000000000003,345.0000000000175,-652.0000000000082,400.00000000000034,269.00000000000813,-476.9999999999941,0.0,42.00000000000159,70.99999999999883,-118.00000000001809,,-1.0000000000163567
2017.02.27,-49.99999999999449,-624.0000000000023,-246.00000000001288,99.99999999999432,-212.00000000001216,-78.00000000000028,499.000000000005,188.9999999999947,77.00000000001239,-80.00000000000229,-73.99999999999629,561.0000000000003,429.99999999999704,-697.9999999999986,407.0000000000018,398.00000000000944,-520.9999999999936,0.0,-3.9999999999906777,3.999999999992898,-76.0000000000094,,1.9999999999949836
2017.02.27,-69.9999999999923,-634.0000000000013,-208.00000000000819,116.99999999999022,-209.00000000001472,-78.00000000000028,466.9999999999952,158.99999999999804,74.00000000001228,-95.99999999999609,-80.99999999999774,546.000000000002,458.00000000000284,-663.0000000000135,381.99999999999346,382.0000000000157,-475.0000000000032,1.0000000000047748,12.000000000000455,12.000000000000899,-78.00000000000028,,17.99999999998856
2017.02.27,-46.999999999997044,-626.9999999999998,-243.99999999999977,140.99999999999113,-242.00000000000887,-53.999999999998494,520.0000000000093,170.00000000000347,126.00000000000477,-95.99999999999609,-70.0000000000034,583.0000000000002,504.9999999999999,-709.0000000000041,428.00000000000614,394.00000000000546,-451.0000000000014,5.000000000009663,42.00000000000159,56.0000000000005,-64.0000000000196,,366.0000000000037
2017.02.27,-85.00000000000173,-636.9999999999986,-239.00000000001143,135.99999999999568,-252.0000000000078,-43.999999999999595,517.0000000000119,205.99999999999508,87.0000000000033,-78.99999999999574,-33.000000000005244,603.9999999999934,470.9999999999992,-701.0000000000183,446.0000000000131,392.00000000001455,-441.99999999998687,2.0000000000095497,37.00000000000614,102.99999999999754,-49.00000000001015,,440.0000000000042
2017.02.27,-104.99999999999955,-646.0000000000132,-260.0000000000158,113.99999999999011,-267.0000000000172,-48.99999999999905,426.9999999999996,225.00000000000853,93.00000000000352,-63.00000000000195,-2.999999999997449,583.9999999999957,440.00000000001813,-747.0000000000088,459.0000000000094,373.00000000000114,-459.99999999999375,-8.99999999998613,37.00000000000614,105.99999999999498,-21.00000000000435,,227.99999999998985
2017.02.27,-100.99999999999554,-551.0000000000126,-389.0000000000171,152.00000000000102,-261.0000000000001,-26.999999999999247,385.00000000001313,280.0000000000136,139.00000000001,-61.999999999995396,2.999999999997449,573.0000000000013,385.00000000001313,-606.0000000000176,480.99999999999807,399.00000000001603,-485.99999999998647,63.00000000000239,103.00000000000864,95.99999999999609,-25.00000000000835,,551.0000000000384
2017.02.27,4.999999999988347,-493.99999999999443,-411.0000000000058,95.99999999998943,-144.0000000000108,53.00000000000304,493.0000000000101,289.0000000000059,166.00000000001103,-109.00000000000354,4.999999999999449,651.999999999997,453.99999999999886,-685.0000000000023,419.0000000000138,465.0000000000043,-478.0000000000006,54.000000000002046,65.00000000001194,115.99999999999389,38.99999999998904,,1050.0000000000007
2017.02.27,-8.000000000008,-514.9999999999987,-456.9999999999963,-35.0000000000108,-93.00000000000975,41.000000000002146,476.0000000000098,286.00000000000847,103.00000000000864,-68.00000000000139,27.999999999994696,626.9999999999998,554.00000000001,-780.000000000003,402.0000000000135,442.00000000000904,-425.99999999999307,36.000000000001364,60.000000000002274,110.99999999999443,10.999999999983245,,795.0000000000165
2017.02.27,-48.000000000003595,-497.99999999999847,-462.0000000000068,-88.00000000000807,-143.00000000000423,24.000000000001798,371.99999999999454,266.0000000000107,55.00000000000682,-92.00000000000318,2.999999999997449,568.0000000000018,357.00000000000733,-656.0000000000122,436.9999999999985,364.00000000000875,-475.99999999998755,-59.99999999998806,-26.999999999986812,119.00000000000244,-19.00000000001345,,-3.99999999998213
2017.02.27,-2.0000000000131024,-331.999999999999,-517.9999999999962,-61.99999999999761,-59.000000000009045,92.99999999999864,104.00000000001519,276.9999999999939,74.00000000001228,-38.0000000000047,56.0000000000005,412.9999999999967,-53.999999999998494,-573.0000000000013,442.9999999999934,374.0000000000077,-400.00000000000034,-28.999999999996362,65.00000000001194,139.99999999999568,1.999999999990898,,-25.999999999999268
2017.02.27,130.99999999999224,-99.00000000000463,-622.0000000000115,-115.99999999999966,-100.0000000000112,141.99999999999767,191.00000000000784,304.9999999999997,97.00000000000841,-85.99999999999719,21.999999999999797,458.9999999999983,-42.999999999993044,-463.0000000000134,682.0000000000048,510.00000000001046,-487.99999999999955,-96.9999999999942,73.0000000000075,217.99999999999596,42.999999999993044,,758.9999999999915
2017.02.27,121.99999999999989,-72.0000000000054,-682.0000000000048,-169.00000000001114,-85.00000000000173,170.99999999999892,184.00000000000637,357.99999999999164,83.00000000001262,-53.999999999998494,65.99999999999939,503.99999999999335,-146.00000000000168,-331.0000000000146,747.9999999999931,534.0000000000123,-472.00000000000574,-118.99999999999977,40.00000000000625,265.99999999999955,52.99999999999194,,998.999999999962
2017.02.27,93.99999999999409,-100.99999999999554,-666.000000000011,-164.00000000000148,-57.00000000001815,182.00000000000438,188.00000000001037,391.9999999999924,68.00000000001205,-26.999999999999247,95.00000000000064,519.0000000000028,-95.00000000000064,-357.00000000000733,720.0000000000095,531.9999999999991,-442.9999999999934,-101.99999999998965,45.000000000001705,271.9999999999945,51.99999999998539,,1146.9999999999905
2017.02.27,-7.0000000000014495,-137.00000000000932,-546.000000000002,28.999999999996362,-209.9999999999991,95.00000000000064,127.00000000001043,377.0000000000051,140.00000000000057,11.00000000000545,71.99999999999429,463.0000000000023,-90.99999999999665,-331.999999999999,658.0000000000031,476.0000000000098,-449.9999999999948,8.000000000009777,150.00000000000568,210.99999999999451,1.999999999990898,,1046.0000000000266
2017.02.27,-131.99999999999878,-225.00000000000853,-443.99999999999994,141.9999999999959,-456.00000000001194,34.000000000000696,29.999999999996696,378.00000000001165,180.00000000000682,7.0000000000014495,63.00000000000195,451.0000000000014,-312.00000000000114,-372.00000000001677,724.0000000000135,461.0000000000003,-478.0000000000006,18.000000000000682,173.00000000000182,256.0000000000007,-3.0000000000196536,,494.99999999997607
2017.02.27,-194.0000000000053,-300.00000000001137,-370.00000000000364,512.0000000000005,-579.0000000000184,12.999999999996348,31.000000000003247,436.9999999999985,320.0000000000074,51.99999999999649,100.99999999999554,456.9999999999963,-342.9999999999822,-368.00000000001273,839.9999999999964,460.000000000016,-490.999999999997,130.00000000000966,370.00000000000455,326.9999999999995,-11.00000000000545,,1393.9999999999845
2017.02.27,-286.00000000000847,-357.00000000000733,-330.0000000000081,568.9999999999884,-634.0000000000013,-77.00000000000485,-22.999999999995246,443.99999999999994,383.0000000000098,61.999999999995396,100.00000000000009,429.0000000000016,-412.9999999999967,-311.0000000000168,866.0000000000113,424.00000000000216,-526.9999999999886,117.00000000000443,420.0000000000017,322.9999999999955,-66.00000000001049,,1112.9999999999725
2017.02.27,-273.0000000000121,-341.00000000001353,-262.00000000000665,629.9999999999955,-605.0000000000111,-72.0000000000054,-15.999999999993797,451.0000000000014,404.0000000000106,87.00000000000374,93.99999999999409,441.99999999999795,-317.9999999999961,-365.99999999999966,858.0000000000032,361.0000000000113,-500.9999999999959,162.00000000000614,437.0000000000118,315.9999999999941,-104.00000000001519,,1383.9999999999802
2017.02.27,-249.00000000001032,-309.0000000000037,-290.9999999999968,625.0,-592.9999999999991,-33.000000000005244,0.0,456.9999999999963,388.00000000000523,124.99999999999733,107.00000000000153,446.00000000000193,-349.99999999998363,-362.00000000001785,875.0000000000035,370.00000000000364,-482.00000000000466,149.0000000000009,465.0000000000034,358.0000000000028,-84.0000000000174,,1611.9999999999782
2017.02.27,-235.99999999999176,-295.0000000000008,-279.00000000000705,579.9999999999983,-696.0000000000077,-53.00000000000304,2.999999999997449,456.9999999999963,359.00000000000887,109.99999999999899,75.9999999999983,449.9999999999948,-483.99999999999557,-367.0000000000062,885.0000000000025,383.0,-548.9999999999995,59.00000000001171,444.0000000000026,320.9999999999935,-127.00000000001043,,1040.9999999999814
2017.02.27,-236.99999999999832,-313.00000000000773,-280.9999999999979,563.0000000000024,-833.000000000017,-58.000000000002494,14.000000000002899,451.0000000000014,341.0000000000082,89.00000000000574,73.99999999999629,444.9999999999954,-595.9999999999966,-343.00000000000443,1044.0000000000005,421.0000000000047,-554.9999999999944,-36.99999999999193,407.0000000000107,412.00000000000125,-104.00000000001519,,904.0000000000033
2017.02.27,-239.99999999999577,-293.0000000000099,-269.00000000000813,557.9999999999927,-847.00000000002,-111.00000000000554,-21.999999999988695,442.00000000000904,302.0000000000067,55.000000000005045,39.00000000000014,420.9999999999936,-673.9999999999968,-319.0000000000026,1086.000000000009,419.0000000000138,-617.9999999999852,-86.99999999998909,351.0000000000133,414.9999999999987,-136.00000000000279,,472.0000000000377
2017.02.28,-246.99999999999721,-330.0000000000081,-278.00000000000045,527.9999999999916,-856.0000000000123,-109.99999999999899,9.999999999998899,341.00000000001353,263.00000000000523,0.999999999995449,-26.999999999999247,408.9999999999927,-659.999999999994,-353.0000000000033,1117.9999999999968,394.00000000000546,-594.99999999999,-94.99999999999886,328.00000000000296,376.99999999999403,-147.00000000000824,,70.99999999998602
2017.02.28,-234.00000000000088,-324.0000000000132,-273.9999999999965,557.0000000000022,-919.0000000000032,-114.00000000000298,39.999999999995595,407.0000000000018,286.00000000000136,51.000000000001044,9.00000000000345,446.00000000000193,-714.999999999999,-354.0000000000099,1156.0000000000014,392.9999999999989,-631.9999999999882,-130.99999999998602,348.0000000000132,432.9999999999945,-170.00000000000347,,259.0000000000121
2017.02.28,-246.99999999999721,-354.0000000000099,-249.00000000001032,568.9999999999884,-923.0000000000072,-153.00000000000313,12.000000000012001,439.0000000000116,338.0000000000081,100.99999999999554,9.00000000000345,439.0000000000005,-739.0000000000008,-388.0000000000106,1212.000000000013,360.0000000000048,-668.9999999999862,-104.99999999998977,412.00000000000614,449.9999999999948,-225.00000000000853,,289.00000000001467
2017.02.28,-276.9999999999939,-371.00000000001023,-224.000000000002,576.9999999999982,-953.0000000000039,-187.9999999999993,19.999999999997797,436.9999999999985,330.0000000000125,107.00000000000153,-14.999999999998348,451.0000000000014,-678.9999999999852,-407.0000000000018,1217.0000000000014,360.0000000000048,-696.999999999992,-131.9999999999908,406.0000000000059,422.00000000000017,-257.0000000000183,,127.00000000002632
2017.02.28,-293.99999999999426,-338.0000000000161,-232.00000000000998,563.0000000000024,-987.0000000000045,-185.00000000000182,-31.999999999987594,443.99999999999994,296.0000000000065,121.00000000000443,2.000000000002,409.99999999999926,-792.9999999999993,-374.0000000000077,1205.999999999996,358.00000000001387,-686.9999999999932,-139.99999999998636,392.0000000000101,431.0000000000036,-259.0000000000092,,-97.99999999997186
2017.02.28,-322.00000000000006,-463.0000000000134,-215.00000000000963,313.0000000000024,-1003.0000000000206,-189.00000000000583,31.000000000003247,384.00000000000654,7.000000000005002,90.99999999999665,-4.000000000004,424.9999999999976,-689.9999999999907,-452.00000000000796,1116.000000000006,290.00000000001245,-666.9999999999953,-353.9999999999992,152.00000000000102,456.00000000000085,-222.00000000001108,,-1316.0000000000261
2017.02.28,-276.00000000000955,-409.99999999999926,-226.99999999999943,438.0000000000024,-979.0000000000188,-182.00000000000438,69.00000000000794,405.9999999999952,193.00000000001205,73.00000000000084,-9.00000000000345,453.0000000000034,-671.9999999999837,-563.0000000000024,1197.0000000000036,234.00000000000088,-668.9999999999862,-229.99999999998977,254.0000000000049,447.99999999999284,-276.00000000000955,,-727.9999999999823
2017.02.28,-225.99999999999287,-419.9999999999982,-238.0000000000049,393.0000000000007,-943.000000000005,-122.99999999999534,109.00000000000354,404.0000000000044,188.0000000000024,177.00000000000495,7.9999999999968985,470.9999999999992,-632.9999999999947,-670.000000000015,1175.000000000015,185.00000000001293,-634.9999999999856,-237.99999999999955,370.00000000000455,468.00000000000176,-335.00000000001864,,-512.9999999999632
2017.02.28,-215.00000000000963,-378.999999999996,-241.00000000000233,396.0000000000008,-947.000000000009,-143.9999999999997,97.9999999999981,388.9999999999949,194.00000000000261,161.99999999999548,-12.999999999996348,461.99999999999574,-668.9999999999862,-646.0000000000132,1225.9999999999939,192.99999999999872,-658.0000000000031,-259.9999999999909,352.00000000000387,465.9999999999998,-363.0000000000022,,-597.0000000000248
2017.02.28,-192.99999999999872,-392.00000000001455,-239.99999999999577,424.99999999999716,-951.000000000013,-190.00000000000128,139.00000000000023,384.00000000000654,240.0000000000091,75.9999999999983,-82.00000000000429,475.0000000000032,-685.0000000000023,-573.0000000000013,1251.000000000002,255.00000000000523,-763.9999999999869,-240.99999999999966,308.00000000000693,422.9999999999956,-323.0000000000066,,-658.0000000000002
2017.02.28,-209.9999999999991,-432.9999999999945,-236.00000000001398,435.99999999999284,-992.0000000000151,-209.00000000000364,173.00000000000094,373.00000000000114,266.00000000000534,82.99999999999974,-97.00000000000264,492.999999999999,-658.0000000000031,-612.0000000000125,1248.0000000000045,256.99999999999613,-794.9999999999901,-242.999999999995,311.00000000000705,405.9999999999952,-377.0000000000051,,-816.0000000000329
2017.02.28,-157.00000000000713,-383.0,-279.00000000000705,479.99999999998977,-941.0000000000141,-165.00000000000404,198.00000000000927,365.99999999999966,354.0000000000134,117.99999999999588,-78.00000000000028,492.999999999999,-646.9999999999976,-614.0000000000034,1266.999999999996,265.0000000000041,-750.0000000000063,-182.99999999999272,427.0000000000067,441.99999999999795,-362.00000000001785,,-149.000000000039
2017.02.28,-151.00000000001222,-415.99999999999415,-268.0000000000016,447.9999999999933,-921.0000000000163,-124.00000000000189,192.00000000001438,344.99999999999534,343.0000000000035,139.00000000000023,-34.000000000000696,491.99999999999244,-610.9999999999837,-731.9999999999993,1241.0000000000032,175.99999999999838,-644.0000000000001,-180.99999999999739,434.0000000000117,485.0000000000021,-355.0000000000164,,-142.0000000000092
2017.02.28,-110.99999999999443,-378.999999999996,-295.0000000000008,414.99999999999204,-870.9999999999995,-92.99999999999864,243.99999999999977,339.0000000000004,329.00000000000773,104.99999999999955,-46.00000000000159,519.9999999999983,-564.9999999999933,-666.000000000011,1168.0000000000134,226.00000000001506,-634.9999999999856,-185.99999999999284,409.000000000006,464.9999999999932,-309.0000000000037,,64.00000000004832
2017.02.28,-120.00000000000898,-367.0000000000062,-273.0000000000121,396.0000000000008,-848.0000000000043,-65.99999999999939,212.99999999999653,339.0000000000004,302.0000000000067,100.99999999999554,-6.0000000000060005,488.999999999995,-558.9999999999984,-668.0000000000019,1158.0000000000146,224.000000000002,-547.999999999993,-193.9999999999884,371.9999999999999,486.999999999993,-271.0000000000212,,160.9999999999646
2017.02.28,-103.99999999999298,-319.0000000000026,-330.0000000000081,343.9999999999941,-809.0000000000152,-68.00000000000139,205.00000000001074,304.9999999999997,309.0000000000117,56.0000000000005,-56.99999999999594,478.0000000000006,-566.9999999999842,-534.0000000000123,1164.0000000000095,283.000000000011,-615.9999999999943,-194.99999999999318,341.0000000000082,470.9999999999992,-242.00000000000887,,115.00000000003638
2017.02.28,-32.999999999994145,-273.9999999999965,-383.0,290.9999999999968,-783.0000000000003,-63.00000000000195,222.00000000001108,304.9999999999997,328.00000000000296,29.000000000001247,-75.9999999999983,473.0000000000012,-641.0000000000027,-502.00000000000244,1204.000000000005,334.00000000001205,-675.9999999999877,-229.99999999998977,323.0000000000075,448.9999999999994,-255.00000000000523,,42.00000000005781
2017.02.28,-32.999999999994145,-324.0000000000132,-411.0000000000058,193.9999999999884,-813.0000000000192,-82.00000000000429,209.9999999999991,304.9999999999997,248.00000000000466,-26.000000000003798,-84.0000000000063,480.99999999999807,-665.9999999999889,-468.00000000000176,1265.000000000005,361.0000000000113,-682.0000000000048,-317.99999999999784,176.00000000000193,464.9999999999932,-272.00000000000557,,-474.0000000000442
2017.02.28,-49.00000000001015,-448.000000000004,-389.0000000000171,222.99999999999898,-856.0000000000123,-160.00000000000458,360.0000000000048,279.00000000000705,230.00000000000398,-73.00000000000084,-155.00000000000514,571.9999999999948,-496.99999999999187,-553.0000000000035,1255.0000000000061,455.0000000000054,-787.0000000000043,-313.99999999999295,157.0000000000107,397.0000000000029,-249.00000000001032,,-602.0000000000224
2017.02.28,-62.000000000006494,-517.0000000000119,-338.0000000000161,123.99999999999523,-885.0000000000025,-158.0000000000026,361.9999999999957,232.99999999999432,130.00000000000966,-39.999999999995595,-148.99999999999915,524.9999999999977,-507.9999999999973,-679.0000000000074,1188.0000000000114,327.00000000001063,-757.999999999992,-396.99999999999136,117.00000000000443,395.99999999999636,-292.00000000000335,,-1381.0000000000102
2017.02.28,-160.00000000000458,-557.0000000000075,-321.0000000000157,162.9999999999967,-858.0000000000032,-160.00000000000458,299.00000000000483,261.0000000000001,78.00000000000296,-29.000000000001247,-138.00000000000477,520.9999999999936,-469.99999999999267,-680.9999999999983,1088.0,320.00000000000915,-723.9999999999914,-337.99999999999386,124.00000000000944,368.9999999999971,-258.0000000000027,,-1471.0000000000066
2017.02.28,-114.99999999999844,-421.0000000000047,-282.0000000000045,257.99999999999557,-873.0000000000126,-138.00000000000477,263.00000000001324,178.99999999999582,214.00000000001285,-66.99999999999484,-131.00000000000333,422.00000000000017,-568.9999999999973,-500.00000000001154,1049.0000000000111,280.0000000000136,-670.9999999999993,-317.99999999999784,162.00000000000614,405.9999999999952,-225.00000000000853,,-1076.999999999994
