date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,NZDCAD,AUDNZD,empty,sum
2020.02.10,-40.00000000000669,-45.99999999999049,-24.999999999986144,-38.0000000000047,0.0,-21.999999999999797,-70.99999999999883,-84.99999999999375,-1.999999999990898,0.0,-87.00000000001751,-29.999999999996696,-104.00000000001519,-9.000000000014552,-102.99999999998644,-67.00000000000594,-25.999999999992696,,-755.0000000000005
2020.02.10,-17.000000000000348,-59.99999999999339,-19.999999999997797,-29.999999999996696,36.0000000000027,-26.999999999999247,-78.00000000000028,-75.00000000000284,17.000000000000348,31.999999999998696,-164.0000000000157,36.999999999998145,-97.00000000001374,41.99999999998649,-106.00000000000608,-67.00000000000594,43.00000000001525,,-534.0000000000305
2020.02.10,-19.999999999997797,-19.999999999997797,-32.999999999994145,-86.0000000000083,51.000000000001044,-47.9999999999925,-62.000000000006494,-66.0000000000025,21.00000000000435,51.000000000001044,-137.00000000000045,49.00000000001015,-158.0000000000137,40.99999999997994,-109.00000000000354,-117.99999999999588,62.000000000006494,,-582.0000000000101
2020.02.10,-46.00000000000159,-48.000000000003595,-81.9999999999821,-90.99999999999665,-4.999999999999449,-22.999999999995246,-51.99999999998539,-70.99999999999795,-6.999999999990347,3.0000000000085514,-56.000000000011596,107.00000000001265,-227.00000000002163,-185.00000000001293,22.999999999995246,-85.00000000000173,75.00000000000284,,-769.9999999999809
2020.02.10,-35.00000000000725,-68.00000000000139,-87.99999999999919,-103.00000000000864,9.00000000000345,6.0000000000060005,-31.000000000003247,-85.99999999999852,-2.999999999997449,31.000000000003247,-76.00000000002183,110.00000000001009,-232.00000000000998,-131.00000000001444,178.00000000001148,-33.000000000005244,162.00000000001768,,-390.0000000000152
2020.02.10,-39.00000000000014,-102.00000000000209,-104.99999999999955,-75.00000000000284,82.00000000000429,-50.99999999998994,-21.00000000000435,-103.9999999999992,2.000000000002,99.00000000000463,-99.00000000001796,99.00000000000463,-243.99999999999977,14.999999999987246,46.0000000000127,-111.00000000000554,152.0000000000188,,-455.99999999998704
2020.02.10,-30.000000000007798,-78.00000000000028,-107.99999999999699,-69.00000000000794,70.0000000000034,-42.999999999993044,-14.999999999987246,-101.99999999998965,1.0000000000065512,77.00000000000485,-102.00000000000387,141.99999999999767,-236.00000000001398,-45.000000000006146,66.99999999999484,-94.00000000000519,164.00000000000858,,-400.9999999999963
2020.02.10,-2.000000000002,-107.99999999999699,-99.99999999998899,-62.99999999999084,109.00000000000354,-57.99999999999139,19.00000000001345,-128.0000000000001,26.000000000003798,130.0000000000079,-267.00000000002433,119.00000000000244,-227.00000000002163,64.99999999998174,-8.999999999992347,-117.99999999999588,273.0000000000121,,-338.9999999999795
2020.02.10,31.999999999998696,-124.99999999999733,-105.99999999998388,-48.000000000003595,202.0000000000022,-142.99999999999312,49.00000000001015,-165.99999999999682,64.0000000000085,252.0000000000078,-354.0000000000134,80.99999999999774,-193.00000000002092,308.9999999999815,-207.99999999998596,-190.00000000000128,294.0000000000165,,-249.99999999997328
2020.02.10,86.99999999999264,-143.00000000000423,-115.99999999998278,63.99999999999739,326.0000000000041,-120.99999999999334,129.00000000000134,-123.99999999999523,176.0000000000095,412.00000000000125,-397.0000000000198,62.000000000006494,-96.00000000000719,578.9999999999961,-158.99999999999804,-122.99999999999534,395.000000000012,,951.000000000025
2020.02.10,71.99999999999429,-161.99999999999548,-115.99999999998278,53.999999999998494,304.9999999999997,-132.99999999999423,96.00000000000719,-137.99999999999102,141.00000000000225,370.9999999999991,-396.000000000015,62.000000000006494,-97.00000000001374,537.9999999999941,-134.99999999999625,-121.00000000000443,424.00000000000216,,765.0000000000108
2020.02.10,39.00000000000014,-112.000000000001,-104.99999999999955,51.000000000001044,292.00000000000335,-52.99999999999194,68.00000000000139,-143.99999999999125,117.00000000000044,353.99999999999875,-287.00000000000614,39.00000000001125,-99.00000000000463,515.9999999999832,18.0000000000069,-41.9999999999976,457.00000000001853,,1109.000000000033
2020.02.10,24.000000000001798,-97.9999999999981,-108.99999999998133,56.000000000011596,282.0000000000045,-56.99999999999594,56.000000000011596,-134.9999999999909,98.0000000000092,314.0000000000032,-221.00000000000364,17.000000000000348,-116.00000000000499,464.9999999999821,22.0000000000109,-48.000000000003595,432.0000000000102,,982.0000000000668
2020.02.10,-8.000000000008,-187.99999999998818,-147.99999999999258,69.00000000000794,290.9999999999968,-80.99999999999774,34.000000000000696,-150.99999999999625,94.00000000000519,313.00000000000773,-294.00000000001114,32.0000000000098,-133.00000000000534,445.99999999999085,-4.999999999988347,-67.00000000000594,409.0000000000149,,613.0000000000404
2020.02.10,-8.000000000008,-208.99999999999253,-149.9999999999835,86.0000000000083,295.99999999999625,-93.99999999999409,56.99999999999594,-153.99999999999636,99.00000000000463,312.00000000000114,-359.00000000000887,129.00000000000134,-134.00000000001188,439.99999999999596,-41.000000000002146,-80.00000000000229,386.00000000001967,,576.0000000000236
2020.02.10,10.999999999994348,-219.99999999999798,-134.99999999999625,100.0000000000112,326.0000000000041,-107.99999999999699,68.00000000000139,-149.0000000000009,111.00000000000554,352.00000000000784,-365.0000000000091,79.00000000000685,-101.00000000001774,530.9999999999926,-65.99999999998829,-85.99999999999719,413.00000000001893,,761.0000000000384
2020.02.10,31.999999999998696,-208.99999999999253,-139.9999999999846,82.00000000000429,331.0000000000035,-98.99999999999353,76.99999999999375,-170.0000000000017,129.00000000000134,380.999999999998,-401.00000000001046,82.00000000000429,-95.00000000000064,574.9999999999922,-48.99999999998794,-68.00000000000139,472.00000000000574,,930.0000000000291
2020.02.10,34.000000000000696,-192.99999999999872,-148.99999999999915,99.00000000000463,360.0000000000048,-89.99999999999008,83.00000000001084,-168.99999999999693,136.00000000000279,396.00000000000745,-398.00000000002456,69.9999999999923,-101.00000000001774,628.9999999999907,-38.99999999998904,-63.99999999999739,495.000000000001,,1099.0000000000016
2020.02.10,52.99999999999194,-140.99999999999113,-110.99999999999443,28.000000000005798,284.0000000000065,-73.99999999999629,86.0000000000083,-135.99999999999568,132.0000000000099,353.0000000000033,-349.00000000001796,-35.00000000000725,-130.0000000000079,490.999999999997,-18.999999999991246,-67.00000000000594,428.00000000000614,,793.000000000021
2020.02.10,70.99999999999883,-59.000000000009045,-111.99999999997878,62.000000000006494,280.00000000000244,-89.99999999999008,36.999999999998145,-126.99999999999534,143.9999999999997,351.0000000000013,-273.00000000002456,-265.99999999998846,-99.00000000000463,557.9999999999918,-55.99999999998939,-58.000000000002494,456.00000000001194,,819.000000000028
2020.02.10,51.99999999999649,4.000000000004,-65.99999999998829,-7.0000000000014495,211.00000000000563,-41.9999999999976,34.000000000000696,-117.999999999995,106.00000000000608,274.00000000000756,-189.00000000002137,-235.99999999999176,-111.00000000001664,367.99999999999056,-21.00000000000435,-39.00000000000014,367.0000000000062,,587.0000000000006
2020.02.10,-8.000000000008,-110.00000000001009,-110.99999999999443,-1.0000000000065512,212.99999999999653,-90.99999999999665,7.0000000000014495,-137.99999999999102,73.00000000000084,248.99999999999923,-219.0000000000225,-151.9999999999966,-135.00000000001845,356.00000000000074,-51.99999999998539,-99.00000000000463,346.0000000000019,,127.99999999996643
2020.02.10,24.000000000001798,-202.9999999999976,-93.99999999999409,42.999999999993044,228.00000000000597,-104.99999999999955,35.00000000000725,-146.0000000000008,118.00000000000699,282.0000000000045,-350.00000000002274,-55.99999999998939,-100.0000000000112,392.9999999999989,-124.99999999999733,-100.99999999999554,339.0000000000004,,182.00000000001066
2020.02.10,49.99999999999449,-282.0000000000045,-93.99999999999409,42.999999999993044,239.0000000000003,-114.99999999999844,62.000000000006494,-93.99999999999409,130.0000000000079,317.0000000000006,-385.0000000000193,141.99999999999767,-103.00000000000864,412.9999999999967,-188.9999999999947,-117.00000000000044,299.00000000000483,,315.99999999998784
2020.02.10,35.999999999991594,-295.0000000000008,-124.99999999999733,46.0000000000127,262.00000000000665,-109.99999999999899,52.000000000007596,-81.99999999999363,121.00000000000443,309.99999999999915,-406.0000000000059,225.99999999999287,-129.00000000000134,408.9999999999927,-104.99999999999955,-129.9999999999968,313.00000000000773,,393.00000000002103
2020.02.10,41.000000000002146,-452.00000000000796,-111.99999999997878,49.00000000001015,246.99999999999721,-123.99999999999079,59.000000000009045,-104.99999999998977,134.0000000000008,312.00000000000114,-626.0000000000048,215.00000000000963,-121.00000000001555,423.99999999997993,-130.99999999999224,-141.99999999999767,314.00000000001427,,-17.999999999953218
2020.02.10,65.99999999999939,-452.99999999999227,-89.99999999999008,68.00000000000139,241.00000000000233,-71.99999999999429,66.99999999999484,-84.99999999999375,150.00000000000568,319.99999999999807,-645.0000000000102,350.00000000000585,-38.0000000000047,407.99999999998613,-34.99999999998504,-36.999999999998145,343.00000000000443,,558.0000000000297
2020.02.10,68.99999999999685,-496.00000000000756,-101.99999999997988,87.99999999999919,236.99999999999832,-78.99999999999574,90.99999999999665,-103.9999999999992,165.00000000000404,314.99999999999864,-701.0000000000218,361.9999999999957,-60.99999999999994,392.9999999999989,-41.000000000002146,-55.000000000005045,328.00000000001717,,408.99999999999415
2020.02.10,81.9999999999932,-453.99999999999886,-92.99999999998754,49.00000000001015,219.00000000000253,-35.999999999991594,85.00000000000173,-63.00000000000239,150.00000000000568,297.9999999999983,-612.9999999999995,300.00000000001137,-94.00000000001629,362.99999999998,35.00000000000725,-4.999999999999449,368.00000000001273,,591.0000000000273
2020.02.10,39.999999999995595,-499.000000000005,-95.00000000000064,-59.99999999999339,165.9999999999995,-5.999999999994898,59.000000000009045,-102.99999999999443,72.0000000000054,245.0000000000063,-633.0000000000098,483.99999999999557,-191.00000000000784,241.99999999998667,150.00000000000568,-17.000000000000348,381.0000000000091,,235.00000000000648
2020.02.10,13.999999999991797,-546.000000000002,-102.99999999998644,-140.99999999999113,173.9999999999964,-30.999999999992145,29.999999999996696,-107.99999999998988,1.0000000000065512,223.00000000000654,-705.0000000000125,699.0000000000052,-314.00000000001427,221.99999999998886,104.00000000001519,-133.00000000000534,369.0000000000193,,-244.99999999996726
2020.02.10,20.999999999993246,-594.99999999999,-101.99999999997988,-232.99999999999432,158.0000000000026,-25.999999999992696,-65.99999999998829,-107.99999999998988,9.00000000000345,251.00000000000122,-747.0000000000141,791.0000000000084,-285.00000000000193,357.99999999999164,58.000000000002494,-109.99999999999899,394.00000000000546,,-231.99999999994145
2020.02.10,49.99999999999449,-534.9999999999966,87.00000000001484,-265.99999999998846,104.00000000000409,47.00000000000814,-133.99999999998968,-19.99999999999602,-31.999999999998696,169.00000000000804,-580.0000000000125,822.0000000000116,-151.00000000001222,387.99999999998835,-1.999999999990898,-85.00000000000173,391.000000000008,,253.00000000005085
2020.02.10,-6.0000000000060005,-580.0000000000027,102.00000000000209,-225.00000000000853,133.00000000000534,67.00000000000594,-191.99999999999218,-118.99999999999977,-54.999999999993946,170.00000000000347,-719.0000000000225,893.9999999999948,-132.00000000002098,458.9999999999872,5.000000000010552,-38.0000000000047,412.00000000001234,,175.99999999997038
2020.02.10,-33.000000000005244,-554.9999999999944,42.0000000000087,-180.0000000000024,165.00000000000404,67.00000000000594,-181.9999999999933,-137.99999999999102,-54.999999999993946,236.99999999999832,-712.0000000000175,832.9999999999949,-165.00000000001512,559.9999999999827,66.00000000001049,-31.999999999998696,514.9999999999987,,432.99999999999216
2020.02.10,-26.999999999999247,-567.0000000000064,43.999999999999595,-201.00000000000674,102.00000000000209,79.00000000000685,-242.99999999999324,-156.99999999999648,-56.0000000000005,151.00000000000114,-675.0000000000114,682.0000000000048,-185.00000000001293,478.0000000000006,100.99999999999554,-24.000000000001798,476.0000000000098,,-22.0000000000083
2020.02.10,15.999999999993797,-387.99999999998835,185.00000000001293,-221.99999999998886,57.00000000000705,145.00000000000622,-249.99999999999466,-116.99999999999022,-24.999999999997247,146.00000000000168,-512.0000000000005,618.9999999999918,23.999999999979593,487.99999999999955,58.000000000002494,58.99999999999794,456.00000000001194,,739.0000000000452
2020.02.10,91.99999999999208,-330.0000000000081,268.0000000000016,-242.99999999999324,68.99999999999685,166.00000000001057,-258.0000000000027,-69.00000000000261,-5.999999999994898,152.00000000000767,-479.0000000000134,641.0000000000027,91.99999999998099,512.9999999999857,7.0000000000014495,56.0000000000005,456.00000000001194,,1126.9999999999773
2020.02.10,49.99999999999449,-331.999999999999,225.00000000000853,-235.00000000000742,70.0000000000034,178.00000000000037,-279.99999999999136,-72.00000000000273,-36.999999999998145,131.99999999999878,-466.0000000000082,652.0000000000082,37.99999999998249,473.99999999999665,107.99999999999699,82.00000000000429,472.00000000000574,,1058.9999999999932
2020.02.10,17.000000000000348,-289.0000000000059,254.00000000002086,-241.99999999998667,51.000000000001044,168.00000000000148,-314.99999999999864,-51.00000000000193,-53.999999999998494,96.00000000000719,-364.0000000000043,587.0000000000042,46.999999999997044,476.9999999999941,56.99999999999594,68.00000000000139,441.0000000000025,,948.0000000000301
2020.02.10,14.999999999998348,-282.9999999999888,258.0000000000027,-214.99999999998744,58.99999999999794,168.00000000000148,-331.999999999999,-72.99999999999329,-41.9999999999976,106.00000000000608,-348.0000000000132,568.9999999999973,104.99999999999955,507.9999999999973,38.0000000000047,92.00000000000318,451.0000000000014,,1076.0000000000307
2020.02.10,13.999999999991797,-299.00000000000483,262.00000000000665,-190.00000000000128,73.00000000000084,156.00000000000057,-331.999999999999,-61.99999999999761,-40.99999999999105,111.00000000000554,-337.0000000000175,592.9999999999991,115.99999999998278,516.9999999999897,5.999999999994898,78.00000000000028,429.00000000001273,,1093.9999999999736
2020.02.10,-16.0000000000049,-340.00000000000693,262.00000000000665,-177.99999999998929,68.99999999999685,150.00000000000568,-350.9999999999902,-81.99999999999363,-47.9999999999925,95.00000000000064,-361.0000000000184,622.0000000000115,139.00000000000023,528.9999999999795,-11.999999999989797,78.99999999999574,440.00000000001813,,997.0000000000293
2020.02.10,-13.00000000000745,-333.9999999999899,266.0000000000107,-175.99999999999838,111.00000000000554,143.9999999999997,-346.0000000000019,-78.00000000000296,-50.99999999998994,125.00000000000844,-362.0000000000232,595.0000000000122,132.99999999998312,604.9999999999889,-18.999999999991246,68.99999999999685,472.00000000000574,,1141.0000000000061
2020.02.10,4.999999999999449,-296.9999999999917,272.00000000000557,-165.9999999999995,118.00000000000699,143.9999999999997,-346.0000000000019,-90.99999999999397,-27.999999999994696,145.00000000000622,-386.0000000000241,547.999999999993,162.99999999997982,647.9999999999819,-45.99999999999049,77.00000000000485,491.0000000000192,,1251.0000000000005
2020.02.10,41.000000000002146,-276.00000000000955,286.00000000000847,-167.9999999999904,116.00000000000499,161.00000000000003,-346.0000000000019,-84.00000000000318,-5.999999999994898,165.00000000000404,-384.00000000001455,512.0000000000014,175.99999999999838,710.999999999995,-58.99999999998684,97.00000000000264,496.00000000000756,,1438.0000000000234
2020.02.10,35.999999999991594,-269.9999999999925,287.9999999999994,-165.9999999999995,136.00000000000279,163.00000000000205,-329.00000000000153,-95.99999999998943,-5.999999999994898,184.00000000000637,-376.0000000000048,507.9999999999973,169.99999999998127,714.999999999999,-31.000000000003247,100.00000000000009,536.0000000000032,,1561.999999999997
2020.02.10,37.99999999999359,-279.00000000000705,309.0000000000037,-178.99999999999582,160.00000000000458,172.00000000000549,-331.999999999999,-97.99999999999898,-5.999999999994898,218.00000000000708,-419.00000000001114,514.9999999999987,190.99999999998562,798.9999999999942,-31.000000000003247,104.00000000000409,580.0000000000027,,1741.9999999999898
2020.02.11,0.999999999995449,-293.99999999999426,306.00000000000625,-157.99999999999147,162.0000000000066,195.00000000000074,-370.999999999988,-102.99999999999443,-43.999999999999595,184.00000000000637,-427.0000000000209,470.9999999999992,204.99999999998852,814.999999999988,-24.999999999986144,143.00000000000423,575.0000000000144,,1635.000000000035
2020.02.11,-4.999999999999449,-287.9999999999994,287.000000000015,-153.00000000000313,162.0000000000066,172.00000000000549,-367.99999999999056,-120.99999999999511,-27.999999999994696,180.99999999999784,-430.0000000000068,441.0000000000025,185.99999999999727,800.9999999999851,-41.000000000002146,121.99999999999989,589.0000000000173,,1507.0000000000355
2020.02.11,24.000000000001798,-272.99999999998994,292.00000000000335,-163.00000000000205,167.00000000000603,171.00000000001003,-356.00000000000074,-106.99999999999932,-5.999999999994898,199.00000000000472,-420.0000000000159,540.0000000000072,181.9999999999933,794.9999999999901,-1.999999999990898,119.99999999999788,628.0000000000064,,1791.000000000027
