date,GBPUSD,EURUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDNZD,empty,sum
2019.08.12,-133.99999999998968,-1.999999999990898,-49.99999999999449,-1.999999999990898,-7.0000000000014495,-7.9999999999968985,-32.999999999994145,-182.99999999999983,-45.000000000001705,-100.99999999999554,-154.99999999999403,0.0,-102.00000000000209,-170.99999999998784,-212.99999999999653,-4.0000000000048885,-4.000000000004,,-1213.999999999945
2019.08.12,-82.00000000000429,0.0,-192.99999999999872,4.000000000004,-44.99999999999504,-24.000000000001798,-86.99999999999264,-257.0000000000072,-51.00000000000193,-93.99999999999409,-148.99999999999915,78.00000000000296,-114.99999999999844,-174.00000000000747,-286.99999999999284,33.00000000000125,21.00000000000435,,-1421.9999999999811
2019.08.12,14.000000000002899,-4.000000000004,-141.00000000001333,9.999999999998899,-51.99999999999649,-31.999999999998696,-73.00000000000084,-293.0000000000099,-48.99999999999238,-86.99999999999264,-197.00000000000273,117.00000000000443,-197.00000000000273,-158.99999999999804,-282.0000000000045,58.9999999999975,62.000000000006494,,-1304.000000000006
2019.08.12,69.00000000000794,26.999999999999247,-212.99999999999653,69.9999999999923,-81.9999999999932,-29.999999999996696,-49.99999999999449,-359.0000000000093,-141.9999999999959,-144.99999999999514,-278.00000000000045,135.99999999999568,-235.00000000000742,-195.9999999999962,-296.9999999999917,45.99999999999227,65.00000000000395,,-1613.9999999999857
2019.08.12,89.00000000000574,26.999999999999247,-353.0000000000033,8.000000000008,-129.9999999999968,-85.00000000000173,-90.99999999999665,-410.00000000001035,-388.9999999999958,-151.9999999999966,-303.9999999999932,-16.999999999995907,-287.000000000015,-225.00000000000853,-334.9999999999964,-57.00000000000216,60.000000000015596,,-2650.999999999984
2019.08.12,165.00000000001512,26.999999999999247,-398.9999999999938,-1.999999999990898,-190.00000000000128,-161.00000000000003,-136.00000000000279,-435.0000000000076,-564.9999999999977,-151.9999999999966,-285.00000000000193,-161.00000000000136,-365.99999999999966,-404.0000000000044,-417.0000000000007,-176.00000000000193,9.999999999998899,,-3646.9999999999873
2019.08.12,26.0000000000149,45.000000000006146,-395.99999999999636,-21.00000000000435,-196.99999999999162,-198.99999999999363,-334.9999999999964,-431.0000000000036,-453.9999999999935,-126.99999999998823,-276.00000000000955,-61.00000000000705,-377.0000000000051,-462.9999999999912,-924.9999999999981,-162.00000000000614,12.000000000012001,,-4340.999999999953
2019.08.12,58.000000000002494,41.000000000002146,-337.99999999999386,-22.0000000000109,-191.99999999999218,-178.00000000000037,-208.99999999999253,-375.0000000000031,-361.0000000000042,-21.00000000000435,-65.00000000000395,-55.999999999997385,-380.00000000000256,-411.99999999999017,-575.9999999999987,-152.00000000000102,33.00000000001635,,-3204.9999999999736
2019.08.12,48.000000000003595,53.999999999998494,-259.0000000000092,1.999999999990898,-192.99999999999872,-139.99999999999568,-146.00000000000168,-343.9999999999999,-298.0000000000018,65.00000000000395,-49.99999999999449,-42.00000000000159,-439.0000000000116,-390.0000000000015,-472.00000000000574,-141.00000000000534,46.999999999997044,,-2698.0000000000337
2019.08.12,-32.999999999994145,67.00000000001705,-208.00000000000819,48.000000000003595,-169.99999999999238,-88.99999999999464,-124.99999999999733,-343.9999999999999,-198.99999999999807,113.00000000000753,-170.00000000000347,40.99999999999682,-460.000000000016,-330.0000000000081,-463.9999999999977,-57.00000000000216,36.999999999998145,,-2342.999999999989
2019.08.12,-41.99999999998649,87.99999999999919,-157.00000000000713,42.0000000000087,-165.9999999999995,-19.999999999997797,-24.999999999997247,-311.00000000000574,-147.99999999999613,168.0000000000126,-314.99999999999864,48.00000000000182,-460.000000000016,-174.99999999999181,-236.99999999999832,18.000000000000682,46.0000000000127,,-1645.999999999959
