names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,50,"['AUDNZD', 'CHFJPY', 'NZDJPY', 'NZDUSD', 'GBPAUD', 'AUDUSD', 'EURCAD', 'AUDCAD']",80.0,0.16333333333333333,S
EURUSD,10,"['CHFJPY', 'NZDJPY', 'NZDUSD', 'AUDJPY', 'EURJPY']",80.0,-0.64,B
GBPCHF,10,['AUDCHF'],80.0,-1.0,B
EURCHF,10,"['NZDCAD', 'AUDUSD']",80.0,-0.986,B
CADCHF,10,"['NZDCAD', 'AUDUSD']",80.0,-1.0,B
AUDCHF,15,"['CHFJPY', 'NZDJPY', 'USDCAD', 'NZDUSD', 'GBPUSD', 'GBPJPY', 'EURJPY']",80.0,-0.84,B
NZDCHF,15,['EURAUD'],80.0,-0.8207670107670108,B
EURGBP,15,['EURGBP'],100.0,1.0,S
GBPJPY,15,"['NZDCHF', 'GBPAUD']",80.0,-0.5883650793650796,B
GBPCAD,15,"['EURCAD', 'NZDCHF', 'EURNZD', 'CADCHF']",80.0,-1.0,B
GBPAUD,20,['EURCAD'],80.0,-0.8412102342102341,B
EURJPY,50,"['EURCHF', 'CADCHF', 'EURUSD']",100.0,-0.5927683982683984,B
EURCAD,10,"['NZDCAD', 'AUDUSD']",80.0,1.0,S
EURAUD,10,['USDCAD'],80.0,1.0,S
EURNZD,15,['EURAUD'],80.0,0.575445831945832,S
AUDJPY,50,['EURAUD'],80.0,-0.3442971418422647,B
AUDNZD,20,"['AUDNZD', 'AUDJPY']",80.0,-0.7230324675324679,B
