date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,GBPJPY,GBPCAD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2016.12.12,-44.99999999998394,-106.99999999999044,-22.999999999996135,49.99999999999449,5.999999999994898,-20.999999999993246,33.00000000000125,-143.00000000000068,-92.00000000000318,-147.00000000000557,-258.0000000000027,-37.00000000000614,12.000000000000455,-96.9999999999942,70.99999999999883,,-797.9999999999862
2016.12.12,-0.9999999999843467,-126.99999999998823,-69.00000000000261,-93.99999999999409,-15.00000000000945,-42.999999999993044,74.99999999998863,-256.0000000000002,12.999999999996348,-210.99999999999852,-360.0000000000048,-145.00000000001023,-47.99999999998761,-84.00000000000318,-3.0000000000085514,,-1368.0
2016.12.12,58.000000000002494,-51.000000000001044,-159.00000000000603,-299.00000000000483,-98.0000000000092,-39.999999999995595,185.99999999999284,-213.99999999999864,439.99999999999596,-216.99999999999875,-255.00000000000523,-367.00000000000443,-208.99999999998897,-19.99999999999602,-53.00000000000304,,-1298.0000000000202
2016.12.12,29.00000000001235,-131.99999999999878,-34.99999999999659,-146.99999999998602,-117.00000000000044,14.000000000002899,106.99999999999932,-229.00000000001342,51.99999999998539,-186.9999999999976,-258.0000000000027,-172.00000000001125,-142.99999999998647,-40.99999999999682,86.99999999999264,,-1171.9999999999973
2016.12.12,188.00000000001037,33.00000000001635,-218.00000000000352,-99.00000000000463,-31.999999999998696,-66.99999999999484,101.99999999998965,-367.00000000001864,99.00000000000463,-186.00000000000705,-184.00000000000637,-274.0000000000009,-176.9999999999925,-7.999999999995566,9.999999999998899,,-1180.000000000003
2016.12.12,121.99999999999989,-39.999999999995595,-111.99999999999477,-143.00000000000423,-104.99999999999955,16.0000000000049,78.99999999999352,-266.9999999999959,117.99999999999588,-159.9999999999966,-123.99999999999079,-228.00000000000864,-183.9999999999975,15.000000000000568,73.00000000000084,,-939.9999999999882
2016.12.12,39.00000000001125,-147.99999999999258,-27.000000000001023,-278.9999999999848,-236.00000000000287,101.00000000000664,83.99999999998897,-139.00000000001,314.99999999999864,-195.99999999999795,-99.00000000000463,-252.00000000000955,-270.9999999999866,51.00000000000193,142.99999999999312,,-913.9999999999895
2016.12.12,-15.999999999993797,-217.0000000000005,-48.00000000000182,-241.00000000000233,-209.00000000000364,155.00000000000514,167.99999999999216,-194.00000000001683,225.99999999999287,-295.0000000000017,-92.00000000000318,-246.00000000000932,-257.99999999999557,126.00000000000477,135.99999999999167,,-1005.0000000000422
2016.12.12,17.000000000000348,-231.99999999998778,128.0000000000001,-215.99999999999397,-195.00000000000074,174.00000000000747,-41.00000000001103,33.999999999991815,202.9999999999976,-126.00000000000477,-68.00000000000139,-93.00000000000352,-107.99999999998988,22.999999999996135,135.99999999999167,,-364.00000000000784
2016.12.12,-51.000000000001044,-303.9999999999932,96.9999999999942,-251.00000000000122,-192.99999999999872,197.00000000000273,62.99999999998818,-33.00000000001546,211.99999999998997,-242.00000000000443,-120.00000000000898,-140.00000000000057,-128.0000000000001,72.00000000000273,107.99999999999699,,-713.0000000000489
2016.12.12,-32.999999999994145,-287.9999999999994,85.99999999999852,-229.99999999999687,-156.00000000000057,180.0000000000024,57.999999999992724,31.00000000000591,280.9999999999979,-234.99999999999943,-134.99999999999625,-134.00000000000034,-93.99999999999409,60.000000000002274,73.99999999999629,,-534.9999999999851
2016.12.12,-5.999999999994898,-268.0000000000016,106.99999999999932,-224.99999999998633,-123.00000000000644,197.00000000000273,6.000000000000227,30.000000000001137,245.99999999999068,-189.99999999999773,-68.00000000000139,-115.99999999999966,-39.99999999999204,64.99999999999773,34.000000000000696,,-350.9999999999876
