date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CADCHF,GBPAUD,EURCAD,AUDJPY,NZDJPY,empty,sum
2021.01.11,-286.00000000000847,-11.00000000000989,-42.0000000000087,-39.999999999995595,-22.999999999995246,0.0,0.0,-226.99999999999943,-102.99999999999443,-63.99999999999295,,-796.0000000000047
2021.01.11,-286.00000000000847,9.000000000000341,-59.99999999999339,-100.00000000000009,-49.99999999999449,5.999999999994898,4.999999999988347,-163.00000000000205,-173.99999999999238,-108.00000000000409,,-921.0000000000114
2021.01.11,-209.9999999999991,66.0000000000025,-26.999999999999247,-53.999999999998494,4.000000000004,63.99999999999739,136.99999999998712,-167.9999999999904,-149.0000000000009,-60.000000000002274,,-396.99999999999943
2021.01.11,-32.0000000000098,104.99999999998977,133.99999999998968,65.00000000000395,93.00000000000975,114.99999999999844,268.9999999999859,-144.99999999999514,-42.999999999992156,19.99999999999602,,580.9999999999765
2021.01.11,109.00000000000354,188.99999999999295,200.00000000000017,204.99999999999963,191.00000000000784,126.99999999999933,453.99999999999886,-109.00000000000354,29.000000000010573,55.999999999997385,,1451.0000000000064
2021.01.11,110.99999999999443,194.99999999999318,266.999999999995,273.000000000001,257.0000000000072,102.99999999999754,488.9999999999839,-148.99999999999915,75.00000000000284,105.00000000000398,,1725.99999999998
2021.01.11,126.0000000000039,192.99999999999784,278.00000000000045,309.0000000000037,265.99999999999955,121.99999999999989,605.9999999999955,-137.9999999999937,115.99999999999966,100.00000000000853,,1978.0000000000155
2021.01.11,251.00000000000122,313.0000000000024,354.9999999999942,370.9999999999991,322.00000000000006,105.99999999999498,608.9999999999928,-208.00000000000819,121.00000000000932,99.00000000000375,,2338.999999999989
2021.01.11,280.9999999999979,278.99999999999636,455.99999999998977,433.0000000000056,343.9999999999999,85.00000000000173,748.9999999999997,-218.00000000000708,185.00000000000227,141.00000000000534,,2734.9999999999914
2021.01.11,238.99999999998923,272.99999999999613,428.00000000000614,386.0000000000086,307.0000000000017,97.9999999999981,655.9999999999899,-204.99999999998852,165.00000000000625,121.99999999999989,,2469.0000000000077
2021.01.11,235.99999999999176,269.999999999996,425.99999999999307,360.0000000000048,287.9999999999994,90.99999999999665,613.9999999999812,-221.99999999998886,136.0000000000099,96.00000000000364,,2294.9999999999873
2021.01.11,306.9999999999906,296.99999999999704,492.9999999999879,408.00000000000836,316.0000000000052,73.00000000000084,647.9999999999819,-235.99999999999176,168.99999999999693,105.00000000000398,,2579.9999999999814
2021.01.11,313.99999999999204,310.99999999999284,513.0000000000078,417.0000000000007,307.0000000000017,63.99999999999739,668.9999999999862,-241.00000000000233,165.99999999999682,93.00000000000352,,2612.999999999977
2021.01.11,377.9999999999894,338.99999999999864,577.9999999999897,509.9999999999993,370.00000000000364,36.999999999998145,791.9999999999927,-314.99999999999864,243.0000000000092,141.00000000000534,,3072.9999999999877
2021.01.11,408.00000000000836,345.9999999999894,580.999999999987,512.0000000000014,370.00000000000364,39.999999999995595,759.999999999983,-312.00000000000114,242.00000000000443,126.99999999999534,,3073.9999999999673
2021.01.11,380.00000000000256,334.0000000000032,577.9999999999897,502.00000000000244,380.00000000000256,15.999999999993797,775.9999999999989,-391.000000000008,243.99999999999977,153.99999999999636,,2972.999999999981
2021.01.11,333.0000000000055,281.9999999999965,550.000000000006,475.0000000000032,360.0000000000048,2.000000000002,768.9999999999975,-431.99999999998795,245.00000000000455,156.0000000000059,,2740.0000000000377
2021.01.11,262.00000000000665,260.9999999999957,495.000000000001,414.9999999999987,311.00000000000574,-4.999999999999449,717.9999999999964,-428.9999999999905,204.9999999999983,129.99999999999545,,2363.0000000000077
2021.01.11,273.9999999999965,251.99999999999534,493.99999999999443,399.0000000000049,291.0000000000079,-9.999999999998899,567.9999999999907,-479.0000000000072,183.00000000000693,109.00000000000887,,2080.999999999999
2021.01.11,421.0000000000047,287.9999999999967,520.9999999999936,418.0000000000073,312.00000000000114,-2.000000000002,542.9999999999824,-455.99999999998977,189.00000000000716,118.00000000000921,,2352.00000000001
2021.01.11,339.0000000000004,253.99999999999068,448.9999999999883,296.0000000000074,258.0000000000027,-33.000000000005244,325.99999999998187,-486.00000000000864,85.99999999999852,79.9999999999983,,1568.999999999954
2021.01.11,306.00000000000625,210.99999999999852,512.0000000000014,328.0000000000061,291.0000000000079,-64.0000000000085,380.9999999999869,-591.9999999999925,120.00000000000455,115.0000000000091,,1608.0000000000198
2021.01.11,245.99999999999068,203.00000000000296,421.99999999998903,330.0000000000081,254.00000000000978,-12.000000000000899,502.9999999999868,-408.00000000000836,164.00000000000148,115.0000000000091,,1816.9999999999886
2021.01.11,286.99999999999284,191.0000000000025,487.99999999999955,292.00000000000335,287.9999999999994,51.000000000001044,384.9999999999909,-360.0000000000048,134.00000000000034,159.9999999999966,,1915.9999999999816
2021.01.11,428.00000000000614,237.99999999999955,659.999999999994,301.0000000000068,345.0000000000064,68.00000000000139,241.00000000000233,-279.99999999999136,88.00000000000807,167.0000000000016,,2256.0000000000346
2021.01.11,375.9999999999986,243.99999999999977,678.0000000000008,309.0000000000037,326.9999999999995,80.99999999999774,282.9999999999888,-377.0000000000051,93.00000000000352,141.00000000000534,,2154.9999999999927
2021.01.11,417.0000000000007,266.9999999999959,685.9999999999866,339.0000000000004,343.9999999999999,46.00000000000159,254.999999999983,-448.9999999999883,118.00000000000921,159.9999999999966,,2182.9999999999864
2021.01.11,381.0000000000091,241.99999999999022,709.9999999999884,356.00000000000074,328.0000000000061,52.99999999999194,356.9999999999851,-428.9999999999905,145.00000000001023,164.00000000000148,,2306.9999999999923
2021.01.11,517.9999999999962,280.9999999999917,699.0000000000052,391.000000000008,361.0000000000002,56.99999999999594,314.99999999999864,-441.0000000000025,168.00000000000637,171.99999999999704,,2520.9999999999973
2021.01.11,531.9999999999991,304.00000000000205,689.9999999999907,382.00000000000455,331.999999999999,80.99999999999774,295.99999999998516,-469.99999999999267,135.00000000000512,106.99999999999932,,2388.99999999999
2021.01.11,575.9999999999987,326.9999999999982,764.9999999999934,404.99999999999983,331.999999999999,57.99999999999139,302.0000000000023,-537.9999999999941,143.00000000000068,105.00000000000398,,2474.999999999994
2021.01.11,693.0000000000102,417.99999999999216,983.0000000000006,553.0000000000035,464.00000000000887,-140.0000000000068,454.9999999999832,-872.9999999999905,224.00000000000375,173.00000000000182,,2950.000000000007
2021.01.11,547.0000000000086,367.999999999995,1150.999999999991,634.0000000000013,559.0000000000094,-168.00000000000148,807.9999999999865,-878.000000000001,353.9999999999992,298.0000000000018,,3672.9999999999905
2021.01.11,556.0000000000009,365.99999999999966,1140.999999999992,614.0000000000034,596.0000000000076,-169.00000000000804,742.9999999999826,-801.0000000000073,322.00000000000273,340.0000000000034,,3707.9999999999773
