date,USDCHF,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURGBP,empty,sum
2015.03.31,-619.0000000000028,-616.0000000000165,-839.0000000000119,-932.999999999995,-636.9999999999986,-197.99999999998707,-4.000000000004,,-3846.0000000000164
2015.03.31,-558.9999999999984,-565.9999999999999,-751.9999999999972,-770.9999999999994,-524.9999999999977,-110.99999999999443,25.999999999992696,,-3257.9999999999945
2015.03.31,-726.0000000000044,-702.0000000000026,-923.9999999999915,-979.999999999992,-634.0000000000013,-197.99999999998707,8.999999999992347,,-4154.999999999986
2015.03.31,-729.9999999999973,-670.9999999999993,-923.0000000000072,-1009.9999999999998,-649.999999999995,-230.9999999999812,17.000000000000348,,-4197.99999999998
2015.03.31,-636.0000000000032,-607.0000000000019,-835.000000000008,-931.9999999999995,-546.000000000002,-139.9999999999846,37.99999999999359,,-3658.0000000000055
2015.03.31,-690.9999999999972,-687.0000000000153,-897.9999999999987,-998.9999999999943,-612.0000000000015,-134.99999999999625,17.000000000000348,,-4005.0000000000027
2015.03.31,-722.0000000000005,-739.0000000000008,-913.9999999999926,-1068.9999999999977,-693.9999999999947,-154.99999999999403,1.999999999990898,,-4290.999999999989
2015.03.31,-729.9999999999973,-820.0000000000207,-964.0000000000093,-1113.9999999999927,-729.9999999999973,-124.99999999999733,-36.0000000000027,,-4519.000000000017
2015.03.31,-868.000000000002,-1011.0000000000064,-1039.000000000012,-1146.999999999998,-781.9999999999939,-234.00000000000088,-116.00000000000499,,-5197.000000000017
2015.03.31,-809.9999999999997,-980.0000000000031,-997.0000000000034,-1092.9999999999995,-753.0000000000036,-197.99999999998707,-111.00000000000554,,-4942.000000000002
2015.03.31,-843.0000000000049,-984.000000000007,-981.999999999994,-1040.999999999992,-741.0000000000027,-229.99999999999687,-111.00000000000554,,-4932.000000000004
2015.03.31,-890.0000000000019,-1070.9999999999998,-1011.0000000000064,-1056.9999999999968,-800.0000000000007,-299.99999999998914,-157.00000000000713,,-5286.000000000002
2015.03.31,-873.0000000000016,-1078.0000000000011,-1012.9999999999973,-1083.9999999999961,-741.0000000000027,-344.99999999999534,-213.00000000000762,,-5347.000000000002
2015.03.31,-902.0000000000028,-1119.0000000000034,-1059.9999999999943,-1095.999999999997,-763.0000000000026,-398.9999999999938,-216.0000000000051,,-5555.0
2015.03.31,-1202.9999999999984,-1244.0000000000007,-1150.0000000000066,-1216.9999999999902,-829.9999999999974,-792.9999999999993,-301.0000000000068,,-6737.999999999998
2015.03.31,-1205.0000000000005,-1392.0000000000155,-1390.0000000000023,-1369.9999999999934,-922.999999999996,-645.999999999991,-323.0000000000066,,-7249.0000000000055
2015.03.31,-1258.0000000000036,-1495.0000000000018,-1357.9999999999925,-1302.9999999999986,-881.9999999999939,-752.9999999999815,-407.0000000000018,,-7455.999999999974
2015.03.31,-1320.9999999999943,-1622.0000000000123,-1453.9999999999998,-1425.9999999999939,-958.9999999999987,-931.9999999999995,-574.0000000000078,,-8288.000000000005
2015.03.31,-1385.000000000003,-1655.0000000000064,-1404.0000000000052,-1380.9999999999989,-961.0000000000008,-924.9999999999981,-556.0000000000009,,-8267.000000000015
2015.03.31,-1385.000000000003,-1718.0000000000196,-1419.999999999999,-1369.9999999999934,-900.0000000000008,-1007.9999999999867,-558.000000000003,,-8359.000000000005
2015.03.31,-1353.000000000004,-1617.0000000000018,-1381.00000000001,-1284.9999999999918,-841.9999999999983,-927.9999999999955,-538.0000000000051,,-7944.000000000007
2015.03.31,-1166.999999999996,-1563.0000000000032,-1483.000000000012,-1300.9999999999966,-839.0000000000009,-841.9999999999872,-560.0000000000049,,-7755.0
2015.03.31,-1137.9999999999945,-1458.0000000000036,-1425.0000000000095,-1280.9999999999989,-734.9999999999968,-994.9999999999903,-609.9999999999994,,-7641.999999999993
2015.03.31,-1224.000000000003,-1497.000000000015,-1693.9999999999955,-1372.999999999991,-832.9999999999949,-875.999999999988,-479.0000000000072,,-7975.9999999999945
2015.03.31,-1212.9999999999975,-1482.0000000000055,-1771.0000000000114,-1359.9999999999945,-831.9999999999994,-808.9999999999931,-461.0000000000003,,-7928.000000000001
2015.03.31,-1163.000000000003,-1422.000000000012,-1635.999999999993,-1320.9999999999943,-761.0000000000006,-834.9999999999858,-476.0000000000098,,-7613.999999999999
2015.03.31,-1151.000000000002,-1487.0000000000161,-1289.9999999999911,-1343.9999999999895,-834.9999999999968,-892.9999999999883,-576.0000000000099,,-7575.999999999993
2015.03.31,-1193.999999999995,-1517.0000000000127,-1256.0000000000127,-1356.999999999997,-861.0000000000007,-901.9999999999806,-590.0000000000016,,-7677.000000000001
2015.03.31,-1305.0000000000007,-1624.0000000000032,-1259.00000000001,-1384.9999999999918,-905.9999999999957,-976.9999999999834,-700.0000000000006,,-8155.999999999985
2015.03.31,-992.000000000004,-1519.0000000000036,-1008.9999999999932,-1266.999999999996,-798.9999999999942,-1097.999999999999,-787.9999999999998,,-7471.99999999999
2015.03.31,-1115.9999999999948,-1554.000000000011,-734.9999999999968,-1097.999999999999,-673.9999999999968,-1295.9999999999861,-811.0000000000061,,-7283.999999999991
2015.03.31,-1007.9999999999978,-1503.0000000000098,-741.9999999999982,-1102.9999999999984,-681.9999999999937,-1253.9999999999995,-838.0000000000055,,-7130.000000000004
2015.03.31,-1092.000000000004,-1529.0000000000025,-863.9999999999981,-1159.9999999999943,-790.9999999999973,-1376.9999999999839,-831.9999999999994,,-7644.999999999979
2015.03.31,-1168.0000000000023,-1607.000000000003,-839.9999999999964,-1185.9999999999982,-809.0000000000042,-1339.9999999999857,-848.9999999999998,,-7798.99999999999
2015.03.31,-1153.000000000004,-1597.0000000000039,-754.0000000000102,-1196.9999999999925,-841.9999999999983,-1406.9999999999804,-887.0000000000044,,-7836.999999999994
2015.03.31,-1139.9999999999966,-1548.000000000016,-730.0000000000084,-1176.9999999999948,-844.0000000000003,-1373.9999999999864,-845.0000000000068,,-7658.000000000009
2015.03.31,-1039.0000000000011,-1478.0000000000016,-615.00000000001,-1164.9999999999939,-846.0000000000023,-1258.999999999988,-829.0000000000019,,-7230.999999999999
2015.03.31,-1080.0000000000032,-1443.0000000000166,-547.999999999993,-1217.9999999999968,-756.0000000000011,-1269.9999999999934,-809.9999999999997,,-7125.000000000004
2015.03.31,-1068.0000000000023,-1442.00000000001,-541.9999999999981,-1246.9999999999982,-770.000000000004,-1251.9999999999864,-762.0000000000072,,-7083.000000000006
2015.03.31,-1075.999999999999,-1395.000000000013,-609.9999999999994,-1238.99999999999,-827.0,-1180.9999999999877,-723.0000000000069,,-7050.999999999996
2015.03.31,-1095.0000000000016,-1427.0000000000005,-699.0000000000052,-1213.999999999993,-797.0000000000033,-1080.9999999999986,-668.0000000000019,,-6981.000000000004
2015.03.31,-1117.9999999999968,-1543.0000000000055,-784.9999999999912,-1288.0000000000002,-851.0000000000017,-1102.9999999999873,-703.0000000000092,,-7390.999999999992
2015.04.01,-1129.0000000000023,-1517.0000000000127,-783.0000000000003,-1308.9999999999934,-880.000000000003,-1105.0000000000005,-724.0000000000024,,-7447.0000000000155
2015.04.01,-1051.9999999999973,-1469.000000000009,-746.0000000000023,-1271.0,-871.999999999995,-1051.9999999999864,-702.0000000000026,,-7163.999999999993
2015.04.01,-1087.0000000000045,-1484.0000000000186,-733.0000000000059,-1242.999999999994,-885.999999999998,-1074.9999999999816,-713.0000000000081,,-7221.000000000012
2015.04.01,-1007.9999999999978,-1476.0000000000107,-717.9999999999964,-1190.9999999999977,-936.0000000000035,-994.9999999999903,-700.0000000000006,,-7023.999999999997
2015.04.01,-1053.0000000000039,-1487.0000000000161,-760.0000000000051,-1207.999999999998,-1000.9999999999964,-1049.9999999999955,-705.0000000000001,,-7264.000000000015
2015.04.01,-1087.0000000000045,-1540.000000000008,-859.9999999999941,-1271.0,-1129.9999999999977,-1059.9999999999943,-712.0000000000015,,-7660.000000000002
2015.04.01,-1017.0000000000013,-1444.000000000001,-831.000000000004,-1196.9999999999925,-1105.999999999996,-1034.999999999986,-696.0000000000077,,-7325.999999999987
2015.04.01,-951.0000000000018,-1422.000000000012,-853.9999999999992,-1109.9999999999998,-1047.9999999999934,-936.9999999999878,-650.0000000000061,,-6972.000000000001
2015.04.01,-839.9999999999964,-1307.0000000000136,-710.999999999995,-979.999999999992,-924.9999999999981,-902.9999999999872,-644.0000000000001,,-6309.999999999983
2015.04.01,-863.9999999999981,-1174.0000000000084,-592.9999999999991,-963.9999999999982,-768.9999999999975,-1044.9999999999848,-629.0000000000018,,-6037.999999999987
2015.04.01,-900.9999999999962,-1217.0000000000014,-611.000000000006,-1053.9999999999993,-844.0000000000003,-1096.9999999999925,-662.000000000007,,-6386.000000000003
2015.04.01,-863.9999999999981,-1141.0000000000143,-563.0000000000024,-1009.9999999999998,-795.0000000000013,-1133.9999999999907,-641.0000000000027,,-6148.000000000009
2015.04.01,-858.0000000000032,-1107.0000000000136,-539.0000000000006,-1072.9999999999907,-834.0000000000014,-1105.0000000000005,-625.0000000000089,,-6141.000000000018
2015.04.01,-865.0000000000047,-1108.00000000002,-556.0000000000009,-1098.9999999999943,-880.000000000003,-1088.0,-609.9999999999994,,-6206.000000000022
2015.04.01,-809.0000000000042,-1042.0000000000095,-439.99999999999596,-1023.9999999999916,-790.0000000000018,-1027.0000000000002,-577.0000000000052,,-5709.000000000008
2015.04.01,-768.000000000002,-1009.9999999999998,-434.000000000001,-1025.9999999999936,-907.9999999999977,-1000.0000000000009,-567.0000000000064,,-5713.000000000002
2015.04.01,-826.0000000000045,-1091.0000000000198,-468.00000000000176,-1049.0,-914.0000000000038,-1035.9999999999925,-590.0000000000016,,-5974.000000000025
2015.04.01,-831.000000000004,-1101.0000000000186,-492.0000000000035,-1083.9999999999961,-949.9999999999953,-1029.9999999999975,-587.9999999999997,,-6076.0000000000155
2015.04.01,-805.0000000000001,-1154.0000000000105,-601.000000000007,-1158.9999999999989,-1015.9999999999947,-913.9999999999926,-594.0000000000057,,-6243.000000000009
2015.04.01,-870.0000000000041,-1273.000000000013,-619.9999999999983,-1111.9999999999907,-1005.0000000000003,-984.9999999999915,-655.0000000000056,,-6520.000000000004
2015.04.01,-1039.0000000000011,-1396.0000000000196,-792.9999999999993,-1118.9999999999923,-1024.9999999999982,-1034.999999999986,-655.0000000000056,,-7062.000000000002
2015.04.01,-1039.9999999999966,-1425.0000000000095,-842.0000000000094,-1189.9999999999911,-1107.0000000000025,-1062.9999999999918,-655.0000000000056,,-7322.000000000007
2015.04.01,-1120.9999999999943,-1497.000000000015,-922.0000000000006,-1289.9999999999911,-1266.999999999996,-1207.9999999999868,-739.0000000000008,,-8043.9999999999845
2015.04.01,-1249.0,-1661.0000000000014,-1025.9999999999936,-1505.9999999999961,-1610.9999999999957,-1330.9999999999934,-807.0000000000022,,-9190.999999999982
2015.04.01,-1180.9999999999986,-1597.0000000000039,-1028.0000000000066,-1494.9999999999907,-1583.9999999999966,-569.9999999999816,-433.0000000000056,,-7887.999999999984
2015.04.01,-985.999999999998,-1546.000000000003,-991.0000000000085,-1436.9999999999993,-1451.9999999999977,-279.99999999999136,-390.0000000000015,,-7082.0
2015.04.01,-924.0000000000026,-1485.000000000003,-887.9999999999999,-1469.9999999999936,-1463.9999999999986,-191.99999999999218,-362.00000000000676,,-6784.999999999996
2015.04.01,-802.9999999999982,-1368.0000000000136,-787.0000000000043,-1460.99999999999,-1490.0000000000025,-159.99999999998238,-361.0000000000002,,-6429.999999999992
2015.04.01,-756.0000000000011,-1328.000000000018,-777.0000000000055,-1349.9999999999957,-1302.9999999999986,-269.9999999999925,-440.00000000000705,,-6224.000000000018
2015.04.01,-805.9999999999956,-1436.9999999999993,-784.0000000000069,-1393.9999999999952,-1339.9999999999968,-134.99999999999625,-409.99999999999926,,-6305.99999999999
2015.04.01,-809.0000000000042,-1378.0000000000125,-710.0000000000106,-1382.9999999999898,-1288.9999999999957,-112.99999999998533,-348.00000000000387,,-6030.000000000002
2015.04.01,-597.9999999999985,-1197.0000000000036,-520.9999999999936,-1218.9999999999923,-1153.000000000004,103.00000000000864,-254.00000000000978,,-4838.999999999994
2015.04.01,-553.999999999999,-1244.0000000000007,-473.0000000000123,-1156.9999999999968,-1186.9999999999936,26.0000000000149,-319.0000000000026,,-4907.99999999999
2015.04.01,-780.9999999999984,-1435.0000000000084,-625.9999999999932,-1261.9999999999964,-1351.0000000000023,-197.99999999998707,-448.000000000004,,-6100.999999999989
2015.04.01,-853.9999999999992,-1574.0000000000086,-649.999999999995,-1298.9999999999945,-1405.9999999999961,-353.99999999998766,-518.0000000000074,,-6654.999999999988
2015.04.01,-632.9999999999947,-1319.0000000000034,-383.0,-1176.9999999999948,-1125.9999999999936,-312.9999999999855,-536.0000000000032,,-5486.9999999999745
2015.04.01,-602.999999999998,-1277.000000000017,-358.9999999999982,-1165.9999999999893,-1088.9999999999955,-329.00000000000153,-513.0000000000078,,-5336.000000000008
2015.04.01,-565.9999999999999,-1210.0,-119.00000000000244,-1223.9999999999918,-958.9999999999987,-395.99999999999636,-533.0000000000057,,-5006.9999999999945
2015.04.01,-590.0000000000016,-1244.0000000000007,-73.00000000001194,-1217.9999999999968,-949.9999999999953,-335.9999999999808,-524.0000000000023,,-4934.999999999989
2015.04.01,-456.9999999999963,-1129.0000000000023,-18.0000000000069,-1188.9999999999957,-890.9999999999974,-180.0000000000024,-470.00000000000375,,-4334.000000000005
2015.04.01,-454.9999999999943,-1108.00000000002,120.00000000000898,-1219.9999999999989,-873.0000000000016,-197.99999999998707,-470.00000000000375,,-4203.999999999997
2015.04.01,-548.9999999999995,-1208.000000000009,-11.00000000000545,-1240.999999999992,-959.9999999999942,-339.99999999998477,-524.0000000000023,,-4832.999999999987
2015.04.01,-497.99999999999847,-1158.9999999999989,-22.0000000000109,-1243.9999999999895,-997.9999999999989,-263.99999999999756,-526.0000000000042,,-4710.999999999998
2015.04.01,-461.0000000000003,-1210.0,-141.99999999999767,-1346.9999999999982,-1056.9999999999968,-273.9999999999965,-540.0000000000072,,-5030.999999999996
2015.04.01,-522.0000000000002,-1280.0000000000146,-182.99999999999983,-1362.999999999992,-1080.9999999999986,-237.99999999998266,-558.000000000003,,-5224.999999999991
2015.04.01,-466.9999999999952,-1280.0000000000146,-215.00000000000963,-1373.9999999999975,-1027.9999999999957,-173.00000000000094,-561.0000000000003,,-5098.000000000014
2015.04.01,-504.00000000000443,-1302.0000000000032,-201.99999999999108,-1371.0,-1041.000000000003,-194.99999999998963,-548.0000000000041,,-5162.999999999996
2015.04.01,-546.9999999999975,-1287.000000000016,-229.00000000001253,-1360.99999999999,-1012.9999999999973,-256.99999999999613,-547.0000000000086,,-5241.000000000018
2015.04.02,-554.9999999999944,-1243.0000000000164,-143.00000000000423,-1358.999999999999,-1025.9999999999936,-272.99999999998994,-541.0000000000026,,-5140.000000000001
2015.04.02,-522.0000000000002,-1219.9999999999989,-171.99999999999437,-1351.9999999999977,-1012.0000000000018,-249.99999999999466,-518.0000000000074,,-5045.9999999999945
2015.04.02,-504.9999999999999,-1186.0000000000205,-168.0000000000126,-1332.9999999999952,-995.0000000000015,-238.99999999998923,-514.9999999999987,,-4941.000000000018
2015.04.02,-485.99999999999756,-1173.0000000000018,-106.00000000000608,-1347.9999999999936,-1092.000000000004,-219.99999999999798,-506.0000000000064,,-4931.000000000008
2015.04.02,-500.00000000000045,-1199.0000000000168,-147.99999999999258,-1377.9999999999905,-1222.000000000001,-234.00000000000088,-518.0000000000074,,-5199.000000000009
2015.04.02,-490.00000000000153,-1223.0000000000184,-171.00000000001003,-1362.999999999992,-1175.9999999999993,-234.99999999998522,-530.0000000000082,,-5188.000000000015
2015.04.02,-500.9999999999959,-1266.0000000000116,-191.00000000000784,-1584.999999999992,-1273.0000000000018,-219.99999999999798,-556.0000000000009,,-5592.000000000008
2015.04.02,-578.0000000000007,-1344.0000000000118,-205.99999999999508,-1578.999999999997,-1276.9999999999948,-257.99999999998045,-581.0000000000093,,-5822.999999999989
2015.04.02,-527.9999999999951,-1327.0000000000116,-120.00000000000898,-1496.9999999999927,-1219.0000000000034,-194.99999999998963,-563.0000000000024,,-5449.000000000005
2015.04.02,-522.0000000000002,-1296.0000000000082,-90.99999999999665,-1413.999999999993,-1103.9999999999939,-213.99999999998087,-564.000000000009,,-5204.999999999982
2015.04.02,-529.9999999999972,-1297.999999999999,-86.0000000000083,-1494.9999999999907,-1095.999999999997,-241.99999999998667,-553.999999999999,,-5300.999999999978
2015.04.02,-485.0000000000021,-1244.0000000000007,-76.0000000000094,-1647.9999999999939,-1131.0000000000043,-215.99999999999397,-533.0000000000057,,-5333.000000000009
2015.04.02,-409.99999999999926,-1185.0000000000139,-49.00000000001015,-1623.999999999992,-1092.000000000004,-131.99999999999878,-531.0000000000036,,-5023.000000000023
2015.04.02,-382.00000000000455,-1175.9999999999993,-26.999999999999247,-1606.9999999999918,-1029.9999999999975,-114.99999999999844,-531.9999999999991,,-4868.99999999999
2015.04.02,-393.9999999999944,-1187.0000000000048,-35.999999999991594,-1602.9999999999989,-919.9999999999986,-144.99999999999514,-544.0,,-4828.999999999984
2015.04.02,-383.0,-1168.0000000000134,25.00000000000835,-1469.9999999999936,-853.0000000000038,-149.9999999999835,-535.0000000000077,,-4533.999999999994
2015.04.02,-353.0000000000033,-1146.0000000000025,4.999999999988347,-1477.9999999999905,-832.9999999999949,-39.999999999995595,-492.999999999999,,-4337.999999999997
2015.04.02,-316.0000000000052,-1047.0000000000202,66.99999999999484,-1432.0,-812.0000000000016,-14.999999999987246,-459.0000000000094,,-4014.0000000000296
2015.04.02,-312.9999999999966,-1045.000000000007,-12.000000000012001,-1566.9999999999961,-831.9999999999994,-24.999999999986144,-439.0000000000005,,-4232.999999999998
2015.04.02,-243.99999999999977,-770.000000000004,-18.999999999991246,-1548.9999999999893,-751.9999999999972,-34.99999999998504,-330.0000000000081,,-3698.999999999975
2015.04.02,-268.0000000000016,-785.0000000000134,-29.00000000001235,-1559.9999999999948,-790.9999999999973,-64.99999999998174,-331.0000000000035,,-3829.0000000000045
2015.04.02,-241.99999999999778,-687.0000000000153,-110.99999999999443,-1506.9999999999916,-753.0000000000036,53.00000000001415,-270.99999999999903,,-3517.9999999999877
2015.04.02,-243.00000000000432,-695.0000000000011,-139.00000000000023,-1477.9999999999905,-729.9999999999973,19.00000000001345,-242.00000000000887,,-3507.999999999989
2015.04.02,-63.00000000000195,-646.0000000000132,-87.99999999999919,-1582.99999999999,-731.0000000000039,357.00000000000733,-165.00000000000404,,-2919.000000000005
2015.04.02,-175.99999999999838,-765.0000000000157,-133.00000000000534,-1787.9999999999895,-892.0000000000039,411.0000000000058,-126.99999999999933,,-3470.0000000000064
2015.04.02,-166.99999999999494,-716.0000000000056,-93.00000000000975,-1757.999999999993,-893.9999999999948,436.9999999999985,-114.00000000000298,,-3305.0000000000027
2015.04.02,-88.99999999999464,-670.9999999999993,-100.0000000000112,-1727.9999999999961,-785.9999999999978,649.0000000000107,-54.00000000000959,,-2778.9999999999977
2015.04.02,-39.999999999995595,-726.0000000000044,-282.0000000000045,-1877.9999999999907,-929.9999999999975,873.0000000000126,15.999999999993797,,-2966.9999999999864
