date,USDCHF,USDCAD,GBPCAD,empty,sum
2015.10.19,0.0,-63.000000000013046,-25.999999999992696,,-89.00000000000574
2015.10.19,213.99999999999199,29.999999999996696,45.000000000006146,,288.9999999999948
2015.10.19,227.99999999999488,32.999999999994145,-5.999999999994898,,254.99999999999415
2015.10.19,224.000000000002,76.99999999999375,56.99999999999594,,357.9999999999917
2015.10.19,212.00000000000108,92.99999999998754,104.99999999999955,,409.9999999999882
2015.10.19,210.99999999999451,92.99999999998754,121.99999999999989,,425.9999999999819
2015.10.19,181.9999999999933,61.99999999998429,55.000000000005045,,298.9999999999826
2015.10.19,171.99999999999437,173.99999999998528,190.00000000000128,,535.9999999999809
2015.10.19,156.00000000000057,153.9999999999875,215.99999999999397,,525.999999999982
2015.10.19,204.99999999999963,285.00000000000193,313.00000000000773,,803.0000000000093
2015.10.19,252.99999999999213,144.99999999999514,143.00000000000423,,540.9999999999915
2015.10.19,326.9999999999995,109.99999999998789,151.00000000001222,,587.9999999999995
2015.10.19,362.99999999999113,112.99999999998533,163.00000000000205,,638.9999999999785
2015.10.19,336.9999999999984,171.99999999999437,256.99999999999613,,765.9999999999889
2015.10.19,339.0000000000004,156.99999999998494,238.0000000000049,,733.9999999999902
2015.10.19,327.99999999999494,167.9999999999904,289.0000000000059,,784.9999999999912
2015.10.19,313.99999999999204,171.99999999999437,322.00000000000006,,807.9999999999865
2015.10.19,313.99999999999204,232.99999999999432,370.00000000000364,,916.99999999999
2015.10.19,239.99999999999577,208.99999999999253,428.00000000000614,,876.9999999999944
2015.10.19,279.99999999999136,168.99999999999693,419.9999999999982,,868.9999999999865
2015.10.19,252.99999999999213,85.00000000000173,192.00000000001438,,530.0000000000082
2015.10.19,320.9999999999935,19.999999999997797,181.9999999999933,,522.9999999999845
2015.10.19,140.99999999999113,-7.0000000000014495,361.0000000000113,,495.000000000001
2015.10.19,196.99999999999162,26.999999999999247,400.00000000000034,,623.9999999999911
2015.10.19,252.99999999999213,89.99999999999008,480.99999999999807,,823.9999999999802
2015.10.19,324.9999999999975,144.99999999999514,439.0000000000116,,909.0000000000042
2015.10.19,526.9999999999997,165.9999999999995,639.9999999999961,,1332.9999999999952
2015.10.19,534.0000000000011,34.99999999998504,653.999999999999,,1222.999999999985
2015.10.19,500.9999999999959,-29.00000000001235,487.99999999999955,,959.9999999999832
2015.10.19,469.99999999999267,11.999999999989797,563.0000000000024,,1044.999999999985
2015.10.19,453.99999999999886,231.99999999998778,892.0000000000261,,1578.0000000000127
2015.10.19,361.0000000000002,272.99999999998994,1005.0000000000115,,1639.0000000000018
2015.10.19,383.0,300.99999999999574,1034.0000000000239,,1718.0000000000196
2015.10.19,383.99999999999545,305.9999999999841,1039.000000000012,,1728.9999999999916
2015.10.19,468.9999999999972,509.99999999998823,1338.000000000017,,2317.0000000000027
2015.10.19,488.999999999995,556.0000000000009,1431.0000000000045,,2476.0000000000005
2015.10.19,458.9999999999983,689.9999999999907,1605.9999999999964,,2754.9999999999854
2015.10.19,456.00000000000085,821.9999999999894,1617.0000000000239,,2895.000000000014
2015.10.19,451.0000000000014,885.9999999999868,1705.9999999999852,,3042.9999999999736
2015.10.19,474.9999999999921,897.9999999999987,1832.0000000000114,,3205.0000000000023
2015.10.19,473.99999999999665,939.9999999999853,1851.0000000000027,,3264.9999999999845
2015.10.19,497.99999999999847,1051.0000000000018,2070.0000000000164,,3619.0000000000164
2015.10.19,517.0000000000008,1054.9999999999836,1975.0000000000157,,3547.0
2015.10.19,490.00000000000153,1134.999999999997,2118.00000000002,,3743.0000000000186
2015.10.19,522.0000000000002,1112.9999999999861,2054.0000000000005,,3688.999999999987
2015.10.19,483.0000000000001,1136.0000000000036,2085.9999999999877,,3704.9999999999914
2015.10.19,546.000000000002,1102.9999999999873,2000.0000000000018,,3648.999999999991
2015.10.19,527.9999999999951,1124.9999999999982,2043.000000000017,,3696.00000000001
2015.10.20,429.0000000000016,1068.0000000000023,1902.000000000026,,3399.00000000003
2015.10.20,493.99999999999443,1082.9999999999895,1940.0000000000084,,3516.9999999999927
2015.10.20,512.0000000000014,1076.9999999999945,1980.000000000004,,3569.0
2015.10.20,527.9999999999951,1117.9999999999968,2038.999999999991,,3684.9999999999827
2015.10.20,529.0000000000017,1129.9999999999866,2030.9999999999827,,3689.999999999971
2015.10.20,515.9999999999942,1137.9999999999945,2095.0000000000023,,3748.999999999991
2015.10.20,547.999999999993,1136.999999999988,2173.9999999999873,,3858.999999999968
2015.10.20,496.99999999999187,1134.999999999997,2190.000000000003,,3821.999999999992
2015.10.20,461.99999999999574,1147.9999999999934,2268.9999999999877,,3878.999999999977
2015.10.20,456.00000000000085,1166.0000000000005,2255.9999999999914,,3877.9999999999927
2015.10.20,492.999999999999,1283.9999999999964,2444.999999999986,,4221.999999999982
2015.10.20,495.9999999999964,1333.9999999999907,2523.0000000000086,,4352.999999999995
2015.10.20,509.9999999999993,1368.999999999998,2595.999999999998,,4474.999999999995
2015.10.20,537.9999999999941,1330.9999999999934,2579.9999999999823,,4448.99999999997
2015.10.20,536.9999999999986,1315.9999999999839,2544.0000000000127,,4396.999999999995
2015.10.20,501.99999999999136,1282.9999999999898,2488.0000000000014,,4272.999999999983
2015.10.20,539.999999999996,1268.0000000000025,2439.9999999999977,,4247.999999999996
2015.10.20,471.99999999999466,1283.9999999999964,2475.000000000005,,4230.999999999996
2015.10.20,454.9999999999943,1205.999999999996,2275.999999999989,,3936.999999999979
2015.10.20,461.0000000000003,1058.9999999999877,2084.000000000019,,3604.0000000000073
2015.10.20,342.9999999999933,966.9999999999845,2136.0000000000045,,3445.9999999999823
2015.10.20,312.9999999999966,834.9999999999858,1942.0000000000214,,3090.0000000000036
2015.10.20,113.99999999999189,899.9999999999897,1858.000000000004,,2871.9999999999854
2015.10.20,2.999999999997449,1105.9999999999848,2267.000000000019,,3376.0000000000014
2015.10.20,-11.00000000000545,1156.0000000000014,2363.0000000000264,,3508.0000000000223
2015.10.20,-11.00000000000545,1115.9999999999836,2327.0000000000123,,3431.9999999999905
2015.10.20,-136.00000000000279,980.9999999999875,2036.0000000000155,,2881.0
2015.10.20,-91.00000000000774,970.0000000000042,1994.0000000000068,,2873.000000000003
2015.10.20,-35.00000000000725,836.9999999999989,1745.0000000000186,,2547.00000000001
2015.10.20,15.999999999993797,751.9999999999972,1650.0000000000182,,2418.000000000009
2015.10.20,46.999999999997044,836.9999999999989,1733.9999999999911,,2617.9999999999873
2015.10.20,76.99999999999375,768.9999999999975,1689.0000000000073,,2534.9999999999986
2015.10.20,63.99999999999739,685.0000000000023,1523.999999999992,,2272.999999999992
2015.10.20,93.99999999999409,641.0000000000027,1474.0000000000198,,2209.0000000000164
2015.10.20,134.99999999999625,432.9999999999945,1089.999999999991,,1657.9999999999816
2015.10.20,235.99999999999176,309.99999999998806,787.0000000000043,,1332.999999999984
2015.10.20,317.9999999999961,358.9999999999982,798.9999999999942,,1475.9999999999886
2015.10.20,307.99999999999716,529.999999999986,1205.999999999996,,2043.999999999979
2015.10.20,322.00000000000006,668.0000000000019,1295.0000000000018,,2285.0000000000036
2015.10.20,434.000000000001,629.9999999999973,1232.9999999999952,,2296.9999999999936
2015.10.20,369.99999999999255,642.9999999999936,1312.9999999999864,,2325.9999999999727
2015.10.20,439.0000000000005,649.999999999995,1211.999999999991,,2300.9999999999864
2015.10.20,558.9999999999984,747.9999999999931,1224.000000000025,,2531.0000000000164
2015.10.20,530.9999999999926,702.0000000000026,1176.0000000000214,,2409.0000000000164
2015.10.20,529.9999999999972,741.9999999999982,1166.0000000000005,,2437.999999999996
2015.10.20,537.9999999999941,714.999999999999,1197.999999999988,,2450.999999999981
2015.10.20,575.9999999999987,717.9999999999964,1173.0000000000018,,2466.999999999997
2015.10.20,512.9999999999968,710.999999999995,1140.0000000000077,,2363.9999999999995
2015.10.21,436.9999999999985,713.9999999999924,1162.0000000000186,,2313.0000000000095
2015.10.21,501.99999999999136,760.9999999999894,1210.9999999999843,,2473.9999999999654
2015.10.21,527.9999999999951,760.0000000000051,1217.9999999999857,,2505.999999999986
2015.10.21,525.9999999999932,768.9999999999975,1276.0000000000105,,2571.000000000001
2015.10.21,527.9999999999951,812.999999999997,1313.999999999993,,2654.9999999999854
2015.10.21,529.0000000000017,819.9999999999985,1345.0000000000184,,2694.0000000000186
2015.10.21,517.9999999999962,754.9999999999945,1264.9999999999827,,2537.9999999999736
2015.10.21,478.9999999999961,648.9999999999885,1094.0000000000173,,2222.000000000002
2015.10.21,491.99999999999244,682.0000000000048,1116.9999999999902,,2290.9999999999873
2015.10.21,447.99999999999284,682.9999999999892,1082.9999999999895,,2213.999999999972
2015.10.21,432.9999999999945,703.9999999999935,1116.9999999999902,,2253.999999999978
2015.10.21,441.99999999999795,709.0000000000041,1113.0000000000084,,2264.0000000000105
2015.10.21,443.99999999999994,700.999999999996,1115.0000000000216,,2260.0000000000173
2015.10.21,439.0000000000005,712.9999999999859,1137.9999999999945,,2289.999999999981
2015.10.21,451.0000000000014,700.999999999996,1143.9999999999895,,2295.9999999999873
2015.10.21,461.0000000000003,639.9999999999961,1062.9999999999918,,2163.999999999988
2015.10.21,453.99999999999886,668.0000000000019,1067.000000000018,,2189.000000000019
2015.10.21,466.9999999999952,692.9999999999881,1048.9999999999889,,2208.999999999972
