date,NZDCHF,GBPJPY,empty,sum
2017.03.06,-31.999999999998696,-501.0000000000048,,-533.0000000000035
2017.03.06,-31.999999999998696,-459.0000000000032,,-491.0000000000019
2017.03.06,-43.999999999999595,-387.00000000000045,,-431.00000000000006
2017.03.06,-56.99999999999594,-498.0000000000189,,-555.0000000000148
2017.03.06,-44.99999999999504,-481.00000000002296,,-526.000000000018
2017.03.06,4.999999999999449,-508.0000000000098,,-503.00000000001035
2017.03.06,-15.999999999993797,-572.0000000000027,,-587.9999999999965
2017.03.06,-25.999999999992696,-600.0000000000227,,-626.0000000000155
2017.03.06,-15.999999999993797,-579.0000000000077,,-595.0000000000015
2017.03.06,18.0000000000069,-576.9999999999982,,-558.9999999999912
2017.03.07,7.0000000000014495,-567.0000000000073,,-560.0000000000058
2017.03.07,4.000000000004,-462.0000000000175,,-458.00000000001353
2017.03.07,-22.999999999995246,-443.00000000001205,,-466.0000000000073
2017.03.07,-24.000000000001798,-519.0000000000055,,-543.0000000000073
2017.03.07,-80.99999999999774,-471.00000000000364,,-552.0000000000014
2017.03.07,21.00000000000435,-415.9999999999968,,-394.9999999999925
2017.03.07,-74.99999999999174,-313.0000000000166,,-388.00000000000836
2017.03.07,-47.9999999999925,-395.00000000001023,,-443.00000000000273
2017.03.07,-63.00000000000195,-373.0000000000189,,-436.0000000000208
2017.03.07,-30.999999999992145,-376.0000000000048,,-406.99999999999693
2017.03.07,-29.999999999996696,-438.0000000000166,,-468.0000000000133
2017.03.07,-97.00000000000264,-427.99999999999727,,-524.9999999999999
2017.03.07,-63.00000000000195,-450.00000000001705,,-513.000000000019
2017.03.07,-102.99999999999754,-483.0000000000041,,-586.0000000000016
2017.03.07,-153.99999999999858,-500.0,,-653.9999999999986
2017.03.07,-93.99999999999409,-495.00000000000455,,-588.9999999999986
2017.03.07,-97.00000000000264,-536.0000000000014,,-633.000000000004
2017.03.07,-65.99999999999939,-608.0000000000041,,-674.0000000000035
2017.03.07,-2.000000000002,-573.0000000000075,,-575.0000000000095
2017.03.07,53.00000000000304,-770.0000000000102,,-717.0000000000072
2017.03.07,101.00000000000664,-930.0000000000068,,-829.0000000000002
2017.03.07,77.00000000000485,-830.0000000000125,,-753.0000000000076
2017.03.07,-7.9999999999968985,-753.0000000000143,,-761.0000000000113
2017.03.07,-52.99999999999194,-832.9999999999984,,-885.9999999999903
2017.03.07,-102.00000000000209,-967.000000000013,,-1069.000000000015
2017.03.07,-112.000000000001,-950.000000000017,,-1062.000000000018
2017.03.07,-102.00000000000209,-1023.0000000000246,,-1125.0000000000266
2017.03.07,-98.99999999999353,-1054.000000000002,,-1152.9999999999957
2017.03.07,-151.9999999999966,-1048.0000000000018,,-1199.9999999999984
2017.03.07,-115.99999999999389,-937.0000000000118,,-1053.0000000000057
2017.03.07,-80.99999999999774,-824.0000000000123,,-905.00000000001
2017.03.07,-236.99999999999832,-840.0000000000034,,-1077.0000000000018
2017.03.07,-261.99999999999557,-897.0000000000198,,-1159.0000000000155
2017.03.07,-154.99999999999403,-1079.0000000000077,,-1234.0000000000018
2017.03.07,-54.999999999993946,-830.0000000000125,,-885.0000000000065
2017.03.07,-13.999999999991797,-929.000000000002,,-942.9999999999939
2017.03.07,-29.000000000001247,-867.0000000000186,,-896.0000000000199
2017.03.07,21.999999999999797,-761.0000000000241,,-739.0000000000243
2017.03.07,68.00000000000139,-868.0000000000234,,-800.000000000022
2017.03.07,36.999999999998145,-795.0000000000159,,-758.0000000000177
2017.03.07,102.99999999999754,-867.0000000000186,,-764.0000000000211
2017.03.07,173.00000000000094,-829.0000000000077,,-656.0000000000068
2017.03.07,187.9999999999993,-776.0000000000105,,-588.0000000000111
2017.03.07,202.9999999999976,-775.0000000000057,,-572.0000000000081
2017.03.07,263.99999999999756,-799.0000000000066,,-535.0000000000091
2017.03.07,247.00000000000833,-796.999999999997,,-549.9999999999887
2017.03.07,295.0000000000008,-850.0000000000227,,-555.0000000000219
2017.03.07,324.00000000000205,-898.0000000000246,,-574.0000000000225
2017.03.08,292.00000000000335,-820.0000000000216,,-528.0000000000182
2017.03.08,269.00000000000813,-796.999999999997,,-527.9999999999889
2017.03.08,231.0000000000034,-889.00000000001,,-658.0000000000066
2017.03.08,231.99999999999886,-910.000000000025,,-678.0000000000261
2017.03.08,261.0000000000001,-911.0000000000014,,-650.0000000000013
2017.03.08,265.0000000000041,-912.0000000000061,,-647.000000000002
2017.03.08,196.00000000000728,-1034.0000000000202,,-838.000000000013
2017.03.08,204.00000000000418,-955.0000000000125,,-751.0000000000083
2017.03.08,229.00000000000142,-1011.0000000000241,,-782.0000000000227
2017.03.08,213.00000000000762,-993.9999999999998,,-780.9999999999922
2017.03.08,191.00000000000784,-1122.000000000014,,-931.0000000000063
2017.03.08,170.99999999999892,-1139.00000000001,,-968.0000000000111
2017.03.08,200.00000000000017,-1229.0000000000134,,-1029.0000000000132
2017.03.08,206.00000000000617,-1186.000000000007,,-980.0000000000009
2017.03.08,165.9999999999995,-1109.0000000000089,,-943.0000000000093
2017.03.08,172.00000000000549,-1112.9999999999995,,-940.9999999999941
2017.03.08,163.99999999999747,-1180.0000000000068,,-1016.0000000000093
2017.03.08,129.00000000000134,-1182.0000000000164,,-1053.000000000015
2017.03.08,131.99999999999878,-1210.000000000008,,-1078.000000000009
2017.03.08,302.0000000000023,-1191.0000000000025,,-889.0000000000002
2017.03.08,345.0000000000064,-1201.0000000000218,,-856.0000000000155
2017.03.08,277.000000000005,-1259.0000000000146,,-982.0000000000095
2017.03.08,445.0000000000065,-1124.0000000000236,,-679.0000000000172
2017.03.08,375.0000000000031,-1240.000000000009,,-865.0000000000059
2017.03.08,407.0000000000018,-1250.0,,-842.9999999999982
2017.03.08,419.00000000000273,-1306.0000000000116,,-887.0000000000089
2017.03.08,428.00000000000614,-1383.0000000000098,,-955.0000000000036
2017.03.08,451.0000000000014,-1432.0000000000164,,-981.000000000015
2017.03.08,455.0000000000054,-1349.000000000018,,-894.0000000000125
2017.03.08,453.0000000000034,-849.000000000018,,-396.00000000001455
2017.03.08,428.00000000000614,-462.0000000000175,,-34.00000000001137
2017.03.08,456.00000000000085,-474.00000000001796,,-18.00000000001711
2017.03.08,458.9999999999983,-356.00000000002296,,102.99999999997533
2017.03.08,491.0000000000081,-546.0000000000207,,-55.00000000001262
2017.03.08,563.9999999999978,-495.00000000000455,,68.99999999999329
2017.03.08,565.9999999999999,-395.00000000001023,,170.99999999998965
2017.03.08,573.0000000000013,-638.0000000000052,,-65.00000000000398
2017.03.08,582.0000000000048,-691.0000000000025,,-108.99999999999773
2017.03.08,604.0000000000045,-698.0000000000075,,-94.00000000000296
2017.03.08,636.9999999999986,-647.0000000000198,,-10.000000000021146
2017.03.08,648.0000000000041,-740.0000000000091,,-92.000000000005
2017.03.08,661.0000000000005,-711.0000000000127,,-50.00000000001228
2017.03.08,665.0000000000044,-796.0000000000207,,-131.00000000001626
2017.03.08,629.0000000000018,-689.0000000000214,,-60.000000000019554
2017.03.08,618.0000000000074,-765.0000000000148,,-147.0000000000074
2017.03.08,631.9999999999992,-807.0000000000164,,-175.00000000001717
2017.03.08,617.0000000000009,-765.0000000000148,,-148.00000000001387
2017.03.08,631.0000000000038,-805.0000000000068,,-174.00000000000307
2017.03.09,617.0000000000009,-718.0000000000177,,-101.00000000001683
2017.03.09,660.000000000005,-671.0000000000207,,-11.000000000015689
2017.03.09,611.000000000006,-596.0000000000036,,15.000000000002387
2017.03.09,617.0000000000009,-647.0000000000198,,-30.000000000018872
2017.03.09,621.0000000000049,-610.0000000000136,,10.999999999991246
2017.03.09,658.9999999999985,-556.0000000000116,,102.99999999998693
2017.03.09,695.0000000000011,-609.0000000000089,,85.99999999999227
2017.03.09,699.0000000000052,-673.0000000000018,,26.00000000000341
2017.03.09,673.0000000000014,-758.0000000000098,,-85.00000000000841
2017.03.09,704.0000000000047,-718.0000000000177,,-14.000000000013074
2017.03.09,672.0000000000059,-725.9999999999991,,-53.99999999999318
2017.03.09,663.0000000000025,-793.0000000000064,,-130.00000000000387
2017.03.09,652.0000000000082,-654.0000000000248,,-2.0000000000165983
2017.03.09,668.0000000000019,-687.0000000000118,,-19.00000000000989
2017.03.09,731.0000000000039,-704.0000000000077,,26.999999999996135
2017.03.09,746.0000000000023,-688.0000000000166,,57.999999999985675
2017.03.09,761.0000000000006,-737.9999999999995,,23.000000000001023
2017.03.09,746.0000000000023,-759.0000000000146,,-13.000000000012278
2017.03.09,751.0000000000017,-719.9999999999989,,31.000000000002842
2017.03.09,758.0000000000031,-709.0000000000032,,48.999999999999886
2017.03.09,790.0000000000018,-485.00000000001364,,304.9999999999882
2017.03.09,791.0000000000084,-276.00000000001046,,514.999999999998
2017.03.09,653.999999999999,-361.0000000000184,,292.99999999998056
2017.03.09,726.9999999999999,-391.00000000001955,,335.99999999998033
2017.03.09,746.0000000000023,-504.0000000000191,,241.99999999998317
2017.03.09,775.0000000000034,-516.0000000000196,,258.99999999998386
2017.03.09,783.0000000000003,-685.0000000000023,,97.99999999999807
2017.03.09,774.000000000008,-592.000000000013,,181.999999999995
2017.03.09,728.0000000000064,-462.0000000000175,,265.99999999998886
2017.03.09,621.0000000000049,-373.0000000000189,,247.99999999998602
2017.03.09,657.0000000000076,-395.00000000001023,,261.9999999999974
2017.03.09,675.0000000000034,-25.000000000005684,,649.9999999999977
2017.03.09,758.0000000000031,13.999999999981583,,771.9999999999847
2017.03.09,821.000000000005,-61.00000000000705,,759.999999999998
2017.03.09,806.0000000000067,-433.9999999999975,,372.0000000000092
2017.03.09,819.9999999999985,-375.0,,444.9999999999985
2017.03.09,797.0000000000033,-444.0000000000168,,352.99999999998647
2017.03.09,799.0000000000052,-391.00000000001955,,407.9999999999857
2017.03.09,875.0000000000035,-316.0000000000025,,559.000000000001
2017.03.09,892.0000000000039,-255.00000000002387,,636.99999999998
2017.03.09,1043.000000000005,-58.9999999999975,,984.0000000000075
2017.03.09,1099.0000000000055,-51.00000000001614,,1047.9999999999893
2017.03.09,1139.0000000000011,-68.00000000001205,,1070.999999999989
2017.03.09,1106.000000000007,-62.00000000001182,,1043.9999999999952
2017.03.09,1058.0000000000034,40.99999999999682,,1099.0000000000002
2017.03.09,977.0000000000057,-54.000000000002046,,923.0000000000036
2017.03.09,975.9999999999991,18.999999999977035,,994.9999999999761
2017.03.09,948.9999999999999,-109.00000000000887,,839.999999999991
2017.03.10,955.0000000000058,-207.9999999999984,,747.0000000000074
2017.03.10,940.0000000000075,-57.00000000001637,,882.9999999999911
2017.03.10,931.9999999999995,28.999999999996362,,960.9999999999959
2017.03.10,963.0000000000027,36.000000000001364,,999.0000000000041
2017.03.10,992.9999999999994,153.99999999999636,,1146.999999999996
2017.03.10,967.0000000000067,81.99999999999363,,1049.0000000000005
2017.03.10,878.000000000001,54.000000000002046,,932.0000000000031
2017.03.10,835.000000000008,87.99999999999386,,923.0000000000018
2017.03.10,823.000000000007,157.99999999998704,,980.9999999999941
2017.03.10,828.0000000000065,161.00000000000136,,989.0000000000078
2017.03.10,824.999999999998,126.99999999998113,,951.9999999999791
2017.03.10,836.9999999999989,150.99999999998204,,987.9999999999809
2017.03.10,827.0,174.99999999998295,,1001.999999999983
2017.03.10,841.9999999999983,301.9999999999925,,1143.999999999991
2017.03.10,853.0000000000038,307.9999999999927,,1160.9999999999964
2017.03.10,805.0000000000001,400.99999999998204,,1205.9999999999823
2017.03.10,814.9999999999991,350.9999999999991,,1165.9999999999982
2017.03.10,741.9999999999982,395.9999999999866,,1137.9999999999848
2017.03.10,785.0000000000024,423.9999999999782,,1208.9999999999804
2017.03.10,807.0000000000022,389.99999999998636,,1196.9999999999886
2017.03.10,892.0000000000039,429.9999999999784,,1321.9999999999823
2017.03.10,777.0000000000055,438.99999999999295,,1215.9999999999984
2017.03.10,750.0000000000063,359.9999999999852,,1109.9999999999914
2017.03.10,756.0000000000011,500.99999999997635,,1256.9999999999775
2017.03.10,791.0000000000084,504.99999999999545,,1296.0000000000039
2017.03.10,763.0000000000026,359.9999999999852,,1122.9999999999877
2017.03.10,694.0000000000057,420.99999999999227,,1114.999999999998
2017.03.10,761.0000000000006,189.99999999999773,,950.9999999999983
2017.03.10,796.0000000000078,271.99999999999136,,1067.999999999999
2017.03.10,792.9999999999993,357.99999999997567,,1150.999999999975
2017.03.10,863.9999999999981,-70.99999999999795,,793.0000000000001
2017.03.10,677.0000000000053,450.9999999999934,,1127.9999999999986
2017.03.10,768.000000000002,272.99999999999613,,1040.9999999999982
2017.03.10,846.9999999999977,-17.00000000002433,,829.9999999999734
2017.03.10,823.000000000007,-163.0000000000109,,659.9999999999961
2017.03.10,761.0000000000006,-58.9999999999975,,702.0000000000031
2017.03.10,875.0000000000035,-54.000000000002046,,821.0000000000015
2017.03.10,861.0000000000007,-100.99999999999909,,760.0000000000016
2017.03.10,846.9999999999977,8.99999999998613,,855.9999999999839
2017.03.10,855.0000000000058,-158.00000000001546,,696.9999999999903
2017.03.10,857.0000000000077,-187.00000000001182,,669.9999999999959
2017.03.10,844.0000000000003,-179.00000000000205,,664.9999999999983
2017.03.10,835.000000000008,-177.99999999999727,,657.0000000000107
2017.03.10,895.0000000000014,-109.00000000000887,,785.9999999999925
2017.03.10,773.0000000000015,-174.0000000000066,,598.9999999999949
2017.03.10,757.0000000000076,-227.00000000000387,,530.0000000000038
2017.03.10,795.0000000000013,-308.9999999999975,,486.00000000000375
2017.03.10,1107.0000000000025,-456.0000000000173,,650.9999999999852
