names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,30,['NZDCAD'],80.0,-0.42615505202285403,B
USDCAD,10,"['NZDUSD', 'AUDCAD']",80.0,-1.0,B
AUDUSD,20,"['AUDNZD', 'NZDJPY', 'GBPAUD', 'NZDUSD', 'GBPCAD', 'GBPJPY', 'GBPUSD', 'EURCAD', 'AUDCAD', 'CADJPY']",100.0,-0.12,B
NZDUSD,50,"['AUDCHF', 'AUDJPY', 'NZDUSD']",80.0,-0.4494559884559886,B
EURCHF,15,['CADJPY'],80.0,-0.7354155844155842,B
CHFJPY,10,"['AUDCAD', 'AUDCHF']",80.0,-0.78,B
CADCHF,10,['EURNZD'],100.0,0.88,S
AUDCHF,10,['NZDUSD'],100.0,1.0,S
NZDCHF,30,['EURJPY'],80.0,-0.4932468740409918,B
EURGBP,30,"['EURUSD', 'USDJPY']",100.0,0.9254069264069266,S
GBPJPY,50,['EURGBP'],80.0,-0.4578473106528926,B
GBPCAD,10,['EURGBP'],100.0,-0.6963730158730163,B
EURJPY,10,"['AUDCAD', 'AUDCHF']",100.0,-0.72,B
EURCAD,10,['EURNZD'],100.0,-0.986,B
EURAUD,10,"['GBPCHF', 'NZDCHF', 'GBPUSD', 'NZDJPY', 'NZDUSD', 'GBPJPY']",100.0,-0.92,B
CADJPY,15,['AUDCAD'],100.0,0.5012975912975917,S
AUDJPY,10,['AUDCAD'],100.0,1.0,S
NZDJPY,20,['AUDCHF'],80.0,-0.7649557664557662,B
AUDCAD,30,"['USDJPY', 'CADJPY', 'EURCHF']",80.0,-0.418903318903319,B
NZDCAD,20,"['AUDNZD', 'GBPCAD', 'GBPAUD', 'USDCHF']",80.0,1.0,S
AUDNZD,10,['EURGBP'],80.0,0.6156031746031748,S
