date,EURJPY,empty,sum
2019.09.11,-967.9999999999893,,-967.9999999999893
2019.09.11,-955.9999999999889,,-955.9999999999889
2019.09.11,-850.9999999999991,,-850.9999999999991
2019.09.11,-789.999999999992,,-789.999999999992
2019.09.11,-802.9999999999973,,-802.9999999999973
2019.09.11,-861.9999999999948,,-861.9999999999948
2019.09.11,-849.9999999999943,,-849.9999999999943
2019.09.11,-778.9999999999964,,-778.9999999999964
2019.09.11,-712.9999999999939,,-712.9999999999939
2019.09.11,-753.9999999999907,,-753.9999999999907
2019.09.11,-750.0,,-750.0
2019.09.11,-795.9999999999923,,-795.9999999999923
2019.09.11,-807.9999999999927,,-807.9999999999927
2019.09.11,-900.9999999999962,,-900.9999999999962
2019.09.11,-909.9999999999966,,-909.9999999999966
2019.09.11,-915.9999999999968,,-915.9999999999968
2019.09.11,-944.9999999999932,,-944.9999999999932
2019.09.11,-949.9999999999886,,-949.9999999999886
2019.09.11,-929.9999999999926,,-929.9999999999926
2019.09.11,-983.9999999999947,,-983.9999999999947
2019.09.11,-1003.0000000000001,,-1003.0000000000001
2019.09.11,-1018.0000000000007,,-1018.0000000000007
2019.09.12,-977.9999999999944,,-977.9999999999944
2019.09.12,-966.9999999999987,,-966.9999999999987
2019.09.12,-980.9999999999945,,-980.9999999999945
2019.09.12,-970.9999999999894,,-970.9999999999894
2019.09.12,-1182.9999999999927,,-1182.9999999999927
2019.09.12,-1256.999999999991,,-1256.999999999991
2019.09.12,-1250.9999999999905,,-1250.9999999999905
2019.09.12,-1237.9999999999995,,-1237.9999999999995
2019.09.12,-1323.9999999999982,,-1323.9999999999982
2019.09.12,-1280.9999999999918,,-1280.9999999999918
2019.09.12,-1244.9999999999905,,-1244.9999999999905
2019.09.12,-1244.9999999999905,,-1244.9999999999905
2019.09.12,-1262.0000000000005,,-1262.0000000000005
2019.09.12,-1372.9999999999905,,-1372.9999999999905
2019.09.12,-1359.9999999999995,,-1359.9999999999995
2019.09.12,-1330.9999999999889,,-1330.9999999999889
2019.09.12,-1307.0000000000023,,-1307.0000000000023
2019.09.12,-1271.9999999999914,,-1271.9999999999914
2019.09.12,-1221.999999999994,,-1221.999999999994
2019.09.12,-1211.999999999989,,-1211.999999999989
2019.09.12,-1232.99999999999,,-1232.99999999999
2019.09.12,-1214.999999999989,,-1214.999999999989
2019.09.12,-1280.0000000000011,,-1280.0000000000011
2019.09.12,-1233.9999999999945,,-1233.9999999999945
2019.09.12,-1232.99999999999,,-1232.99999999999
2019.09.12,-1228.999999999999,,-1228.999999999999
2019.09.12,-1266.999999999996,,-1266.999999999996
2019.09.12,-1210.9999999999986,,-1210.9999999999986
2019.09.12,-1209.9999999999936,,-1209.9999999999936
2019.09.12,-1578.9999999999936,,-1578.9999999999936
2019.09.12,-497.99999999999045,,-497.99999999999045
2019.09.12,-372.99999999999045,,-372.99999999999045
2019.09.12,-731.9999999999993,,-731.9999999999993
2019.09.12,-1319.0000000000027,,-1319.0000000000027
2019.09.12,-1774.9999999999914,,-1774.9999999999914
2019.09.12,-1715.999999999994,,-1715.999999999994
2019.09.12,-1536.0000000000014,,-1536.0000000000014
2019.09.12,-1987.9999999999995,,-1987.9999999999995
2019.09.12,-1879.9999999999955,,-1879.9999999999955
2019.09.12,-1862.9999999999995,,-1862.9999999999995
2019.09.12,-2077.9999999999886,,-2077.9999999999886
2019.09.12,-1944.9999999999932,,-1944.9999999999932
2019.09.12,-1981.9999999999993,,-1981.9999999999993
2019.09.12,-2030.9999999999918,,-2030.9999999999918
2019.09.12,-2027.000000000001,,-2027.000000000001
2019.09.12,-1949.9999999999886,,-1949.9999999999886
2019.09.12,-1929.000000000002,,-1929.000000000002
2019.09.12,-1879.9999999999955,,-1879.9999999999955
2019.09.13,-1908.9999999999918,,-1908.9999999999918
2019.09.13,-1881.0000000000002,,-1881.0000000000002
2019.09.13,-1955.9999999999889,,-1955.9999999999889
2019.09.13,-1961.999999999989,,-1961.999999999989
2019.09.13,-1897.9999999999961,,-1897.9999999999961
2019.09.13,-1896.000000000001,,-1896.000000000001
2019.09.13,-1914.999999999992,,-1914.999999999992
2019.09.13,-2012.0000000000005,,-2012.0000000000005
2019.09.13,-2051.000000000002,,-2051.000000000002
2019.09.13,-2042.0000000000016,,-2042.0000000000016
2019.09.13,-1984.9999999999995,,-1984.9999999999995
2019.09.13,-1995.999999999995,,-1995.999999999995
2019.09.13,-1984.9999999999995,,-1984.9999999999995
2019.09.13,-2001.9999999999955,,-2001.9999999999955
2019.09.13,-2027.9999999999916,,-2027.9999999999916
2019.09.13,-1971.999999999994,,-1971.999999999994
2019.09.13,-1990.9999999999995,,-1990.9999999999995
2019.09.13,-1980.9999999999945,,-1980.9999999999945
2019.09.13,-2033.0000000000014,,-2033.0000000000014
2019.09.13,-2082.999999999998,,-2082.999999999998
2019.09.13,-2244.0,,-2244.0
2019.09.13,-2265.0000000000005,,-2265.0000000000005
2019.09.13,-2063.0000000000023,,-2063.0000000000023
2019.09.13,-2122.9999999999905,,-2122.9999999999905
2019.09.13,-2162.999999999997,,-2162.999999999997
2019.09.13,-2179.000000000002,,-2179.000000000002
2019.09.13,-2219.999999999999,,-2219.999999999999
2019.09.13,-2182.0000000000023,,-2182.0000000000023
2019.09.13,-2149.9999999999914,,-2149.9999999999914
2019.09.13,-2200.9999999999936,,-2200.9999999999936
2019.09.13,-2176.000000000002,,-2176.000000000002
2019.09.13,-2149.000000000001,,-2149.000000000001
2019.09.13,-2149.000000000001,,-2149.000000000001
2019.09.13,-2069.0000000000027,,-2069.0000000000027
2019.09.13,-1965.999999999994,,-1965.999999999994
2019.09.13,-2060.9999999999927,,-2060.9999999999927
2019.09.13,-2064.9999999999977,,-2064.9999999999977
2019.09.13,-2012.999999999991,,-2012.999999999991
2019.09.13,-2034.9999999999966,,-2034.9999999999966
2019.09.13,-2042.0000000000016,,-2042.0000000000016
2019.09.13,-2034.9999999999966,,-2034.9999999999966
2019.09.13,-2003.9999999999907,,-2003.9999999999907
2019.09.13,-2004.9999999999955,,-2004.9999999999955
2019.09.13,-2024.9999999999914,,-2024.9999999999914
2019.09.13,-2019.999999999996,,-2019.999999999996
2019.09.13,-2024.000000000001,,-2024.000000000001
2019.09.13,-2040.9999999999968,,-2040.9999999999968
2019.09.13,-2048.9999999999923,,-2048.9999999999923
