date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.10.14,81.00000000000884,-127.00000000001043,-31.000000000003247,-2.999999999997449,24.000000000001798,-42.999999999993044,68.00000000000139,-91.99999999999875,13.00000000000745,-75.9999999999983,-79.00000000000685,123.99999999999079,141.99999999999767,-52.000000000007596,-74.0000000000185,46.00000000000159,25.999999999992696,65.00000000000395,,11.999999999972033
2019.10.14,48.000000000003595,-153.00000000000313,-42.0000000000087,17.000000000000348,70.99999999999883,-66.99999999999484,1.999999999990898,-114.99999999999488,94.00000000000519,-107.00000000000153,-58.000000000002494,139.00000000000023,32.0000000000098,67.9999999999792,-108.00000000001918,93.99999999999409,50.99999999998994,134.00000000001188,,99.99999999995919
2019.10.14,109.00000000000354,-202.9999999999976,-21.999999999988695,68.00000000000139,82.00000000000429,-71.99999999999429,65.00000000000395,-206.99999999999363,138.00000000000477,-141.99999999999767,-33.000000000005244,157.00000000000713,163.00000000000205,65.99999999998829,-101.00000000001774,63.99999999999739,14.999999999998348,161.00000000001114,,308.0000000000274
2019.10.14,190.00000000000128,-181.00000000000892,15.999999999993797,66.00000000001049,70.99999999999883,-47.9999999999925,116.99999999998934,-185.99999999999284,182.99999999999983,-168.00000000000148,-18.0000000000069,130.0000000000079,156.00000000000057,102.99999999998644,-102.00000000000209,51.000000000001044,-21.00000000000435,184.00000000000637,,542.9999999999868
2019.10.14,197.00000000000273,-55.000000000005045,39.00000000001125,7.0000000000014495,53.999999999998494,-14.999999999998348,103.99999999999298,-122.99999999999045,173.00000000000094,-139.00000000000023,-91.00000000000774,28.000000000005798,21.00000000000435,87.99999999999919,-158.0000000000137,60.99999999999994,-25.00000000000835,205.00000000001074,,371.000000000004
2019.10.14,196.00000000000728,43.999999999999595,32.0000000000098,-18.999999999991246,100.00000000000009,-14.999999999998348,109.99999999998789,-144.99999999999602,218.00000000000708,-136.99999999999824,-158.0000000000026,-63.99999999999739,-259.0000000000092,187.99999999998818,-175.00000000001404,146.00000000000168,-9.00000000000345,280.9999999999979,,333.99999999998886
2019.10.14,178.00000000000037,211.00000000000563,53.999999999998494,-89.99999999999008,-26.000000000003798,73.00000000000084,69.9999999999923,-41.99999999998738,78.00000000000028,-39.999999999995595,-260.00000000000466,-194.0000000000053,-156.00000000000057,-84.0000000000174,-389.0000000000171,26.000000000003798,-77.00000000000485,233.00000000001654,,-435.0000000000086
2019.10.14,126.0000000000039,150.99999999999002,36.999999999998145,-76.99999999999375,-46.00000000000159,82.99999999999974,29.999999999996696,-45.99999999999227,24.000000000001798,0.999999999995449,-231.99999999999886,-131.99999999999878,-7.0000000000014495,-160.00000000000458,-445.0000000000065,-11.00000000000545,-98.0000000000092,219.00000000001364,,-583.000000000013
2019.10.14,121.99999999999989,246.99999999999721,55.000000000005045,-139.00000000000023,-104.00000000000409,204.99999999999963,4.999999999988347,-24.00000000000091,-34.99999999999615,124.99999999999733,-279.00000000000705,-181.9999999999933,5.999999999994898,-265.0000000000041,-750.0000000000063,-44.99999999999504,-221.99999999999997,334.00000000001205,,-946.0000000000127
2019.10.14,79.00000000000685,242.99999999999324,28.999999999990145,-65.99999999998829,-43.00000000000415,160.00000000000458,-15.999999999993797,-51.9999999999925,-2.999999999997449,107.00000000000153,-300.0000000000003,-269.9999999999925,-154.99999999999403,-160.00000000000458,-663.999999999998,-14.000000000002899,-209.9999999999991,352.000000000019,,-982.9999999999521
2019.10.14,31.000000000003247,268.0000000000016,41.000000000002146,-87.99999999999919,-63.00000000000195,174.00000000000747,-83.9999999999952,-122.99999999999045,-58.000000000002494,151.9999999999966,-309.99999999999915,-278.00000000000045,-140.0000000000068,-187.00000000000384,-687.0000000000153,-24.999999999997247,-212.00000000000108,343.00000000000443,,-1245.9999999999977
2019.10.14,-0.999999999995449,287.9999999999994,35.00000000000725,-85.99999999998609,-22.999999999995246,229.00000000000142,-110.00000000001009,-191.99999999999307,-37.99999999999359,226.00000000000398,-329.00000000000153,-306.9999999999906,-279.99999999999136,-106.00000000000608,-841.0000000000028,26.999999999999247,-287.9999999999994,499.000000000005,,-1296.999999999949
2019.10.14,-30.999999999992145,269.9999999999925,28.000000000005798,-76.99999999999375,19.00000000000235,165.9999999999995,-137.9999999999937,-226.99999999998965,-14.999999999998348,183.99999999999528,-319.99999999999807,-290.9999999999968,-364.00000000000875,-9.000000000014552,-682.0000000000048,75.00000000000284,-212.00000000000108,465.0000000000043,,-1158.999999999989
2019.10.14,-30.999999999992145,175.99999999999838,1.999999999990898,-78.00000000000028,9.00000000000345,148.0000000000037,-112.000000000001,-219.99999999999886,-29.000000000001247,165.00000000000404,-275.000000000003,-167.00000000000603,-198.00000000000927,-75.00000000000284,-679.0000000000074,56.0000000000005,-186.00000000000838,415.0000000000098,,-1079.0000000000198
2019.10.14,1.0000000000065512,87.99999999999919,-25.00000000000835,-40.99999999997994,26.000000000003798,116.00000000000499,-49.00000000001015,-234.99999999999943,9.999999999998899,114.99999999999844,-236.99999999999832,-92.00000000000318,-129.00000000000134,-73.00000000001194,-636.0000000000143,63.00000000000195,-168.00000000000148,391.000000000008,,-875.0000000000066
2019.10.14,-39.999999999995595,131.99999999999878,4.000000000004,-78.00000000000028,-14.999999999998348,130.0000000000079,-123.00000000000644,-233.99999999999466,-54.999999999993946,153.00000000000313,-245.0000000000063,-109.00000000000354,-85.00000000000173,-123.00000000000644,-619.9999999999983,32.999999999994145,-162.0000000000066,353.0000000000033,,-1084.000000000001
2019.10.14,9.999999999998899,139.00000000000023,35.00000000000725,-110.99999999999443,-54.999999999993946,160.00000000000458,-96.00000000000719,-203.99999999999352,-61.999999999995396,151.00000000000114,-224.9999999999974,-85.00000000000173,18.0000000000069,-175.00000000001404,-656.0000000000122,2.000000000002,-182.00000000000438,336.00000000000296,,-999.9999999999902
2019.10.14,-9.999999999998899,276.9999999999939,15.00000000000945,-113.99999999999189,-27.999999999994696,137.00000000000932,-103.00000000000864,-166.99999999998738,-51.000000000001044,143.00000000000423,-335.0000000000075,-261.0000000000001,-263.99999999999756,-147.00000000000824,-626.0000000000155,41.000000000002146,-150.00000000000568,341.99999999999784,,-1301.0000000000005
2019.10.14,-18.999999999991246,517.9999999999962,18.999999999991246,-81.9999999999821,-114.00000000000298,172.00000000000549,-116.00000000000499,-128.99999999999068,-144.99999999999514,180.99999999999784,-497.99999999999847,-608.9999999999928,-367.99999999999056,-344.00000000001097,-714.999999999999,-95.99999999999609,-213.00000000000762,263.99999999999756,,-2293.999999999974
2019.10.14,4.999999999999449,445.99999999999085,130.0000000000079,-133.99999999998968,-104.99999999999955,181.00000000000892,-200.00000000000017,-131.00000000000023,-114.00000000000298,175.00000000000293,-357.00000000000733,-449.9999999999948,-269.00000000000813,-159.00000000002024,-565.9999999999999,-48.99999999999905,-192.00000000000327,292.00000000000335,,-1497.0000000000116
2019.10.14,19.00000000000235,401.00000000000693,130.99999999999224,-113.99999999999189,-173.00000000000094,223.00000000000654,-181.9999999999933,-106.99999999999932,-173.00000000000094,209.00000000000364,-331.999999999999,-414.00000000000324,-32.0000000000098,-322.00000000000006,-687.0000000000153,-151.9999999999966,-262.00000000000665,260.0000000000158,,-1706.9999999999895
2019.10.14,131.00000000000333,563.0000000000024,133.00000000000534,-137.9999999999937,-231.99999999999886,265.0000000000041,-63.99999999999739,50.00000000001137,-161.00000000000003,178.99999999999582,-438.00000000000506,-600.0000000000006,-110.99999999999443,-460.000000000016,-797.0000000000033,-214.00000000000307,-304.00000000000426,236.00000000001398,,-1961.99999999998
