date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.03.08,233.00000000000543,-5.999999999994898,58.9999999999975,40.00000000000669,-49.00000000001015,531.9999999999991,-237.00000000002052,-12.000000000000455,-263.0000000000021,289.9999999999903,-15.999999999993797,413.99999999998727,-432.9999999999945,94.99999999999886,-69.00000000000794,38.0000000000047,128.0000000000001,131.9999999999908,82.99999999999974,-32.999999999994145,,925.999999999962
2021.03.08,219.00000000000253,-16.000000000016,95.99999999998943,50.0000000000056,-34.000000000000696,589.0000000000173,-228.00000000000597,-64.99999999999773,-265.0000000000041,257.9999999999916,-41.000000000002146,540.9999999999968,-554.9999999999944,177.99999999999727,-49.99999999999449,120.99999999999334,164.00000000000148,126.99999999999534,57.99999999999139,-0.999999999995449,,1145.9999999999711
2021.03.08,197.00000000000273,-127.00000000001043,176.9999999999925,263.0000000000021,-236.00000000000287,735.000000000019,-306.00000000000625,-269.999999999996,-410.00000000001035,400.9999999999958,-93.99999999999409,908.9999999999918,-385.00000000001313,397.99999999999613,59.000000000009045,-124.99999999999733,398.00000000001035,409.9999999999966,191.99999999999218,-139.99999999999568,,2045.999999999982
2021.03.08,202.0000000000022,-97.00000000001374,128.99999999999068,178.00000000000037,-130.0000000000079,647.0000000000198,-290.00000000001245,-216.00000000000819,-390.0000000000015,307.99999999999716,-44.99999999999504,734.9999999999852,-475.0000000000032,306.0000000000116,31.000000000003247,97.9999999999981,328.00000000000296,256.9999999999908,122.99999999999534,-39.999999999995595,,1658.9999999999598
2021.03.08,203.00000000000873,-83.9999999999952,99.99999999999432,135.00000000000733,-155.00000000000514,638.0000000000052,-278.00000000000045,-186.00000000000705,-364.00000000000875,332.99999999999443,-42.999999999993044,674.0000000000066,-547.999999999993,256.0000000000002,1.0000000000065512,25.999999999992696,277.000000000001,260.9999999999957,96.99999999999153,-98.99999999999353,,1244.0000000000082
2021.03.08,197.99999999999818,-93.00000000000975,97.99999999999898,175.00000000000293,-180.0000000000024,680.0000000000139,-288.0000000000216,-182.00000000000216,-390.0000000000015,353.99999999999875,-65.99999999999939,718.9999999999941,-519.0000000000028,261.0000000000241,34.000000000000696,-21.00000000000435,299.0000000000066,287.9999999999967,115.99999999999389,-105.99999999999498,,1376.9999999999898
2021.03.08,245.0000000000063,-43.999999999999595,137.99999999999102,130.0000000000079,-89.00000000000574,664.0000000000201,-293.0000000000099,-170.0000000000017,-386.0000000000086,304.9999999999997,-43.999999999999595,689.9999999999977,-509.00000000000387,260.0000000000193,21.00000000000435,116.00000000000499,287.00000000000614,219.99999999999886,107.99999999999699,-36.999999999998145,,1612.0000000000264
2021.03.08,246.00000000000176,-107.00000000001265,129.99999999999545,186.00000000000838,-146.00000000000168,717.000000000012,-355.0000000000164,-162.9999999999967,-441.0000000000025,358.9999999999982,-34.99999999999615,734.9999999999852,-436.9999999999985,319.0000000000168,43.999999999999595,72.0000000000054,344.0000000000083,277.9999999999916,117.99999999999588,-47.9999999999925,,1816.0000000000018
2021.03.08,295.0000000000008,21.999999999988695,105.99999999999454,68.00000000000139,-17.000000000000348,595.0000000000122,-291.00000000001904,-76.00000000000762,-392.00000000000347,270.99999999999903,-2.999999999997449,483.0000000000041,-453.0000000000145,151.00000000001046,35.999999999991594,201.00000000000674,225.00000000000853,117.999999999995,79.99999999999119,16.0000000000049,,1434.9999999999666
2021.03.08,355.0000000000053,112.000000000001,165.99999999999682,54.00000000000959,-19.00000000000235,606.0000000000176,-281.0000000000201,-61.00000000000705,-386.0000000000086,316.99999999998954,-19.00000000000235,478.999999999985,-387.000000000004,125.0,36.999999999998145,62.000000000006494,210.00000000000796,164.99999999999204,131.99999999999878,-56.99999999999594,,1609.9999999999677
2021.03.08,370.00000000000364,146.99999999998602,138.9999999999958,23.00000000000635,43.999999999999595,553.0000000000035,-266.0000000000107,-13.999999999995794,-360.0000000000048,271.9999999999945,2.999999999997449,353.999999999985,-354.0000000000099,55.00000000000682,4.000000000004,156.00000000000057,143.00000000000068,78.99999999999352,141.99999999999767,-25.999999999992696,,1463.9999999999613
2021.03.08,357.00000000000733,149.9999999999835,146.99999999999136,0.0,83.9999999999952,513.0000000000078,-247.00000000001944,-37.9999999999967,-353.0000000000033,224.9999999999974,17.000000000000348,337.99999999999386,-380.00000000000256,58.9999999999975,19.999999999997797,241.99999999998667,154.00000000001057,39.99999999999204,107.00000000000153,31.000000000003247,,1465.999999999944
2021.03.08,360.0000000000048,126.99999999998823,126.99999999999534,65.00000000000395,44.99999999999504,633.0000000000168,-279.00000000000705,-16.000000000005343,-387.000000000004,262.999999999991,-39.999999999995595,443.9999999999884,-388.9999999999949,67.00000000000728,43.999999999999595,201.99999999999108,174.0000000000066,67.99999999999784,151.9999999999966,19.00000000000235,,1678.9999999999784
2021.03.08,346.0000000000019,109.99999999998789,101.99999999998965,101.00000000000664,36.999999999998145,618.0000000000074,-276.00000000000955,0.0,-375.0000000000031,261.99999999999557,-26.999999999999247,405.00000000000114,-302.0000000000023,49.000000000006594,24.000000000001798,194.0000000000053,153.0000000000058,57.999999999992724,195.9999999999962,8.000000000008,,1682.9999999999905
2021.03.08,334.00000000000097,66.99999999999484,84.99999999999375,113.00000000000753,48.99999999999905,666.000000000011,-296.0000000000074,-1.9999999999953388,-378.00000000000057,239.99999999999577,-42.999999999993044,466.99999999998454,-367.0000000000062,76.99999999999818,-1.999999999990898,283.99999999999534,153.0000000000058,31.999999999996476,196.99999999999162,40.00000000000669,,1715.9999999999882
2021.03.08,353.99999999999875,43.999999999999595,72.99999999999329,177.00000000000495,3.999999999992898,721.000000000016,-343.00000000000443,39.00000000000148,-422.00000000000017,295.99999999999625,-46.00000000000159,483.0000000000041,-258.0000000000027,87.00000000001751,26.999999999999247,209.9999999999991,178.00000000001148,71.99999999998852,240.99999999999122,17.000000000000348,,1954.0000000000057
2021.03.08,368.00000000000165,102.00000000000209,132.99999999999557,155.00000000000514,16.999999999989246,667.0000000000176,-308.0000000000194,-7.999999999995566,-430.00000000000813,292.9999999999988,-39.999999999995595,485.99999999999,-204.00000000000418,94.00000000002251,90.99999999999665,163.00000000000205,221.00000000000364,99.99999999999432,218.99999999999142,29.000000000001247,,2147.999999999989
2021.03.08,425.0000000000087,242.99999999999324,143.99999999999125,32.0000000000098,127.99999999999478,609.0000000000151,-243.00000000001543,48.00000000000182,-400.00000000000034,228.99999999999034,-53.00000000000304,343.9999999999941,-314.99999999999864,-44.999999999987494,120.99999999999334,219.99999999999798,145.00000000001023,-11.00000000000989,153.99999999999858,80.00000000000229,,1854.9999999999868
