date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.03.08,-90.0000000000012,-17.000000000000348,-30.000000000001137,-1.999999999990898,-78.00000000000028,-19.999999999997797,-256.00000000001177,-251.00000000000477,-281.00000000000904,0.0,-63.99999999999739,0.0,-534.0000000000123,-31.999999999982265,-127.00000000001043,-76.0000000000094,-0.999999999990564,0.0,0.0,-134.0000000000008,,-1993.0000000000205
2021.03.08,208.00000000000819,-59.000000000009045,46.999999999997044,35.00000000000725,-70.0000000000034,428.00000000000614,-290.00000000001245,-76.00000000000762,-307.0000000000017,206.99999999999054,-80.00000000000229,399.0000000000009,-583.0000000000002,94.99999999999886,-106.00000000000608,-34.000000000000696,64.00000000000716,102.99999999999443,48.99999999999905,-107.99999999999699,,-78.00000000003097
2021.03.08,145.00000000000622,-154.0000000000097,93.99999999999409,49.00000000001015,-253.0000000000032,485.0000000000021,-334.00000000001205,-293.00000000000637,-427.0000000000107,230.99999999999233,-103.99999999999298,537.0000000000061,-624.0000000000023,159.9999999999966,-86.0000000000083,-157.00000000000713,163.0000000000109,109.99999999999943,52.99999999999194,-158.99999999999804,,-564.0000000000409
2021.03.08,175.99999999999838,-141.00000000001333,119.99999999999034,162.0000000000066,-271.0000000000101,647.0000000000198,-311.0000000000168,-281.0000000000059,-435.0000000000076,304.9999999999997,-108.99999999999244,721.0000000000036,-506.0000000000064,274.0000000000009,18.0000000000069,-191.00000000000784,313.0000000000024,248.99999999999523,113.99999999999189,-152.99999999999204,,700.9999999999632
2021.03.08,187.9999999999993,-97.00000000001374,66.99999999999307,78.00000000000028,-196.00000000000728,575.9999999999987,-293.0000000000099,-219.0000000000083,-393.00000000001,290.9999999999968,-58.99999999999794,526.9999999999868,-561.0000000000115,149.0000000000009,-48.000000000003595,-59.000000000009045,199.00000000001228,183.9999999999975,85.99999999999719,-124.99999999999733,,294.99999999991434
2021.03.08,165.00000000000404,-155.00000000001623,33.999999999991815,113.00000000000753,-243.00000000000432,605.0000000000111,-304.00000000001535,-219.0000000000083,-393.00000000001,320.9999999999935,-76.99999999999375,641.9999999999959,-560.0000000000049,212.0000000000175,-22.0000000000109,-92.00000000000318,257.000000000005,247.99999999999045,86.99999999999264,-159.9999999999935,,458.99999999994907
2021.03.08,173.00000000000094,-123.00000000000644,76.99999999999818,109.00000000000354,-221.00000000000452,636.9999999999986,-297.0000000000139,-222.0000000000084,-396.00000000000745,293.99999999999426,-83.9999999999952,674.999999999983,-543.0000000000045,253.00000000001432,-15.999999999993797,-95.00000000000064,277.000000000001,207.9999999999984,76.99999999999375,-146.00000000000168,,636.9999999999494
2021.03.08,211.00000000000563,-114.99999999999844,112.99999999999955,124.00000000000189,-178.00000000000037,655.0000000000056,-356.00000000000074,-204.9999999999983,-450.00000000000597,296.9999999999917,-63.99999999999739,663.9999999999873,-524.0000000000133,247.0000000000141,4.000000000004,5.999999999994898,279.0000000000106,208.99999999998897,98.99999999999353,-71.99999999999429,,943.9999999999889
2021.03.08,235.00000000000742,-119.00000000000244,93.99999999999409,67.00000000000594,-170.00000000000347,595.0000000000122,-360.0000000000048,-176.00000000000193,-460.00000000000483,265.99999999999955,-53.00000000000304,483.0000000000041,-517.0000000000119,145.00000000001023,-8.000000000008,17.000000000000348,225.00000000000853,114.99999999999488,68.99999999999685,-68.99999999999685,,378.9999999999968
2021.03.08,267.00000000000614,-4.000000000004,98.99999999998954,-23.999999999990695,-47.00000000000814,558.0000000000141,-318.00000000001825,-123.00000000000466,-398.00000000000944,248.99999999999923,-43.999999999999595,454.00000000000773,-527.9999999999951,97.00000000000841,-35.999999999991594,52.99999999999194,190.00000000001194,99.99999999999432,66.99999999999484,-65.99999999999939,,545.9999999999974
2021.03.08,351.0000000000013,103.99999999999298,135.99999999999568,5.000000000010552,-35.00000000000725,545.0000000000177,-284.00000000001756,-66.0000000000025,-400.00000000000034,267.99999999999045,-41.9999999999976,353.999999999985,-445.0000000000065,48.00000000000182,-12.000000000012001,7.0000000000014495,143.00000000000068,72.99999999999329,109.99999999999899,-100.00000000000009,,759.999999999946
2021.03.08,347.0000000000084,132.99999999998312,126.99999999999534,-46.999999999997044,37.99999999999359,506.0000000000064,-267.0000000000172,-49.99999999999716,-367.0000000000062,196.99999999999162,-22.999999999995246,301.9999999999925,-468.00000000000176,12.000000000000455,-12.999999999996348,121.99999999999989,117.00000000000443,-11.00000000000989,85.00000000000173,-35.999999999991594,,703.9999999999649
2021.03.08,348.00000000000387,123.99999999999079,94.99999999999886,-36.999999999998145,44.99999999999504,493.0000000000101,-282.0000000000045,-52.99999999999727,-390.0000000000015,193.99999999999417,-39.999999999995595,272.99999999999613,-470.9999999999992,-6.9999999999765805,-1.999999999990898,190.99999999998562,109.99999999999943,-20.000000000010232,90.0000000000012,9.999999999998899,,671.0
2021.03.08,346.0000000000019,104.99999999999955,94.99999999999886,-23.999999999990695,22.999999999995246,569.0000000000194,-281.0000000000201,-16.000000000005343,-389.000000000006,204.99999999999963,-43.999999999999595,331.99999999999363,-485.0000000000021,10.000000000019327,-24.000000000001798,170.99999999998784,112.00000000000898,-21.000000000000796,95.00000000000064,-9.999999999998899,,768.9999999999995
2021.03.08,328.0000000000061,59.99999999999339,51.9999999999925,81.00000000000884,-11.00000000000545,614.0000000000034,-302.0000000000023,-10.99999999999568,-403.0000000000089,219.99999999999798,-47.9999999999925,379.99999999999545,-395.99999999999636,19.000000000005457,-17.000000000000348,127.99999999999478,120.00000000000455,-11.00000000000989,166.99999999999494,-15.999999999993797,,953.9999999999922
2021.03.08,331.0000000000035,31.999999999987594,59.99999999998806,90.0000000000012,-3.0000000000085514,650.0000000000173,-350.00000000000585,-1.0000000000047748,-430.00000000000813,225.99999999999287,-51.99999999999649,413.99999999998727,-395.000000000012,45.000000000015916,-28.000000000005798,195.9999999999962,121.99999999999989,0.999999999990564,186.99999999999272,12.000000000000899,,1106.9999999999325
2021.03.08,348.00000000000387,19.999999999997797,72.99999999999329,139.00000000000023,-57.00000000000705,653.0000000000147,-361.0000000000113,-30.000000000001137,-454.00000000000995,279.99999999999136,-60.99999999999994,456.99999999999363,-262.00000000000665,79.00000000000773,14.999999999987246,100.99999999999554,175.00000000001137,71.99999999998852,196.99999999999162,-24.000000000001798,,1359.9999999999388
2021.03.08,365.0000000000042,99.00000000000463,128.99999999999068,29.000000000001247,9.999999999998899,609.0000000000151,-324.0000000000132,-33.00000000000125,-440.00000000000705,228.99999999999034,-78.00000000000028,326.9999999999982,-330.0000000000081,-75.9999999999934,35.00000000000725,150.99999999999002,132.000000000005,-18.000000000000682,153.99999999999858,9.999999999998899,,979.9999999999791
2021.03.08,408.00000000000836,187.99999999998818,141.9999999999959,-159.9999999999935,87.99999999999919,542.0000000000202,-312.00000000000114,7.000000000005002,-448.000000000004,131.99999999999878,-117.00000000000044,270.9999999999866,-617.0000000000009,-93.99999999999409,87.99999999999919,182.99999999999983,106.99999999999932,-126.00000000000477,-3.0000000000085514,69.00000000000794,,348.0000000000012
2021.03.08,431.99999999999903,297.9999999999983,163.99999999998727,-209.9999999999991,193.99999999999417,633.0000000000168,-241.00000000000233,-45.000000000001705,-397.0000000000029,54.999999999993946,-163.99999999999747,368.9999999999998,-893.9999999999948,-115.99999999998545,18.999999999991246,289.0000000000059,100.99999999999909,-166.00000000001103,-29.000000000001247,130.0000000000079,,421.9999999999971
2021.03.08,357.00000000000733,200.99999999998454,112.99999999999955,-191.99999999999218,196.99999999999162,663.0000000000135,-264.0000000000198,-64.99999999999773,-353.0000000000033,61.999999999995396,-276.9999999999939,514.9999999999864,-1161.9999999999964,-96.00000000000364,-93.00000000000975,381.99999999999346,29.000000000010573,-169.00000000001114,-18.0000000000069,92.99999999999864,,-77.0000000000538
2021.03.08,431.99999999999903,231.99999999998778,149.99999999999147,-397.99999999999835,258.9999999999981,767.0000000000066,-363.0000000000022,49.99999999999716,-482.00000000000466,61.999999999995396,-219.99999999999798,442.0000000000073,-1349.0000000000002,-131.00000000000023,-97.9999999999981,503.99999999999335,21.000000000000796,-287.00000000000614,-208.00000000000819,156.00000000000057,,-461.00000000003854
2021.03.08,582.0000000000048,371.99999999999454,192.99999999999784,-516.9999999999897,340.9999999999913,843.0000000000159,-365.0000000000153,135.00000000000512,-485.0000000000021,-32.0000000000098,-280.9999999999979,447.00000000000273,-1547.9999999999939,-199.99999999998863,-39.999999999995595,513.9999999999923,-33.00000000000125,-403.0000000000058,-243.00000000000432,241.00000000000233,,-478.9999999999973
