date,GBPUSD,EURUSD,GBPCHF,CHFJPY,AUDCHF,EURGBP,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,AUDNZD,empty,sum
2019.10.21,263.99999999999756,31.999999999987594,204.00000000000418,-6.999999999990791,-3.999999999992898,151.9999999999966,405.9999999999952,37.00000000000614,-131.99999999999878,-39.99999999999204,-72.00000000000273,-160.99999999998892,,679.0000000000211
2019.10.21,278.00000000000045,38.99999999998904,160.00000000000458,60.000000000002274,-63.99999999999739,149.99999999999457,534.9999999999966,15.000000000000568,-126.0000000000039,-3.0000000000001137,-69.00000000000261,-218.99999999999142,,755.9999999999923
2019.10.21,577.0000000000052,79.99999999999119,439.99999999999596,65.00000000001194,-43.999999999999595,347.9999999999928,716.9999999999899,-105.00000000000398,-168.0000000000126,48.00000000000182,45.99999999999227,-186.99999999998164,,1816.9999999999832
2019.10.21,414.00000000000324,30.999999999981043,295.99999999998516,46.00000000000648,-46.999999999997044,279.99999999999136,516.9999999999897,-54.000000000002046,-45.000000000006146,13.999999999995794,28.999999999996362,-82.99999999998863,,1397.9999999999554
2019.10.21,526.9999999999886,83.9999999999952,377.9999999999894,30.000000000001137,-60.99999999999994,305.99999999999517,682.0000000000048,-78.99999999999352,65.99999999998829,22.00000000000557,1.9999999999953388,-79.99999999999119,,1876.9999999999789
2019.10.21,456.9999999999963,45.99999999999049,326.9999999999884,1.0000000000047748,-80.99999999999774,279.99999999999136,639.9999999999961,-10.000000000005116,18.999999999991246,-19.000000000005457,-39.00000000000148,-104.99999999999955,,1515.9999999999495
2019.10.21,266.999999999995,-18.0000000000069,126.99999999998823,-10.99999999999568,-152.99999999999204,218.99999999999142,556.0000000000009,75.00000000000284,140.0000000000068,-54.000000000002046,-125.0,-79.99999999999119,,942.9999999999973
2019.10.21,283.99999999999534,-16.000000000016,112.000000000001,-40.99999999999682,-197.99999999999818,222.99999999999542,663.999999999998,135.99999999999568,182.99999999999983,-96.9999999999942,-195.99999999999795,-96.99999999999153,,956.9999999999905
2019.10.21,306.9999999999906,44.99999999998394,89.99999999999008,3.0000000000001137,-236.99999999999832,192.99999999999872,723.9999999999914,64.99999999999773,411.0000000000058,-61.99999999999761,-203.00000000000296,-35.999999999991594,,1299.9999999999677
2019.10.21,367.99999999999056,28.999999999990145,175.99999999999838,-21.99999999999136,-200.99999999999562,243.99999999999977,768.9999999999975,90.00000000000341,380.9999999999869,-66.99999999999307,-191.0000000000025,-11.999999999989797,,1563.999999999994
2019.10.21,356.00000000000074,29.999999999996696,139.9999999999846,-26.999999999986812,-271.9999999999945,237.99999999999378,922.999999999985,106.99999999999932,458.9999999999872,-79.9999999999983,-268.0000000000007,-56.99999999999594,,1548.9999999999711
