date,USDCAD,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.03.23,-852.0000000000083,-619.9999999999983,-563.0000000000024,17.000000000000348,-422.9999999999956,-726.0000000000044,-1886.00000000001,-399.0000000000009,-2577.9999999999914,-2280.9999999999995,-945.999999999998,-543.0000000000045,-458.9999999999983,,-12259.000000000013
2020.03.23,-880.9999999999984,-470.00000000000375,-480.0000000000027,21.00000000000435,-532.9999999999945,-607.0000000000019,-1482.99999999999,-352.00000000000387,-2113.9999999999936,-2069.0000000000095,-873.9999999999952,-265.99999999999955,-288.9999999999948,,-10396.999999999984
2020.03.23,-886.000000000009,-497.99999999999847,-380.999999999998,48.000000000003595,-561.0000000000003,-699.0000000000052,-1526.0000000000052,-399.0000000000009,-2462.0000000000086,-2029.000000000014,-875.9999999999977,-273.000000000001,-115.99999999999389,,-10658.000000000031
2020.03.23,-1019.0000000000143,-563.0000000000024,-439.0000000000005,96.00000000000719,-632.9999999999947,-738.0000000000053,-1997.9999999999886,-506.0000000000002,-2706.000000000008,-2273.999999999998,-1006.999999999998,-334.00000000000097,-171.99999999999437,,-12293.0
2020.03.23,-909.0000000000042,-430.00000000000813,-312.00000000000114,95.00000000000064,-624.9999999999977,-819.0000000000031,-1982.000000000017,-427.99999999999727,-2493.9999999999964,-2035.000000000009,-915.9999999999968,-214.99999999999852,-58.000000000002494,,-11128.00000000003
2020.03.23,-798.0000000000098,-338.00000000000495,-207.99999999999707,83.9999999999952,-609.9999999999994,-575.0000000000033,-1577.9999999999905,-519.999999999996,-2214.000000000005,-1686.999999999994,-774.0000000000009,-99.00000000000463,73.00000000000084,,-9244.000000000013
2020.03.23,-1027.0000000000002,-531.0000000000036,-385.99999999999744,116.00000000000499,-596.9999999999919,-707.000000000002,-2125.9999999999836,-486.99999999999477,-2268.000000000003,-1886.9999999999943,-793.9999999999969,-277.000000000005,-71.99999999999429,,-11042.999999999962
2020.03.23,-1161.000000000012,-451.0000000000014,-455.0000000000054,161.99999999999548,-567.9999999999907,-514.0000000000033,-2065.99999999999,-320.99999999999795,-2275.999999999989,-2205.999999999997,-1009.0000000000003,-91.00000000000774,-159.9999999999935,,-11115.99999999999
2020.03.23,-1249.9999999999955,-475.99999999999864,-507.9999999999973,165.9999999999995,-607.9999999999974,-657.0000000000076,-2136.0000000000045,-739.9999999999949,-2221.0000000000064,-2244.0000000000014,-979.9999999999968,-75.00000000000284,-146.00000000000168,,-11875.000000000007
2020.03.23,-1150.0000000000066,-292.00000000000335,-309.99999999999915,158.0000000000137,-409.99999999999926,-262.00000000000665,-584.0000000000067,-733.9999999999947,-1347.9999999999936,-1283.0000000000118,-759.999999999998,134.99999999999625,36.0000000000027,,-6804.000000000007
2020.03.23,-1044.0000000000005,-463.9999999999977,-382.00000000000455,147.99999999999258,-390.99999999999693,-402.00000000000233,-966.9999999999845,-615.9999999999997,-1885.0000000000034,-1546.000000000003,-786.0000000000014,-146.00000000000168,-44.99999999999504,,-8525.999999999998
2020.03.23,-1225.0000000000093,-591.0000000000082,-468.00000000000176,141.00000000001333,-375.9999999999986,-470.00000000000375,-1058.0000000000034,-493.9999999999998,-2054.0000000000005,-1602.9999999999989,-777.9999999999986,-262.00000000000665,-108.99999999999244,,-9347.00000000001
2020.03.23,-1296.0000000000082,-635.0000000000077,-475.99999999999864,68.00000000000139,-381.99999999999346,-514.0000000000033,-891.9999999999817,-438.99999999999295,-2024.0000000000036,-1523.0000000000077,-707.0000000000007,-250.00000000000577,-87.99999999999919,,-9158.000000000002
2020.03.23,-1412.9999999999975,-646.9999999999976,-453.0000000000034,35.00000000000725,-423.9999999999911,-475.99999999999864,-1001.9999999999918,-456.99999999999363,-1919.000000000004,-1161.000000000012,-619.9999999999975,-234.00000000000088,87.00000000000374,,-8683.999999999976
2020.03.23,-1412.0000000000132,-751.0000000000017,-562.0000000000069,9.999999999998899,-509.9999999999993,-623.0000000000069,-1041.9999999999873,-457.9999999999984,-2570.0000000000055,-1875.0000000000045,-716.9999999999987,-357.00000000000733,-108.99999999999244,,-10976.000000000024
2020.03.23,-1414.000000000004,-748.9999999999997,-592.0000000000036,154.99999999999403,-429.99999999999704,-624.0000000000023,-926.999999999989,-296.99999999999704,-2542.0,-2011.0000000000073,-769.999999999996,-409.0000000000038,-158.0000000000026,,-10768.000000000007
2020.03.23,-1340.000000000008,-796.0000000000078,-624.0000000000023,100.99999999999554,-362.99999999999113,-594.0000000000057,-387.000000000004,-302.99999999999727,-2604.9999999999905,-1968.000000000014,-689.0,-548.0000000000041,-285.00000000000193,,-10401.000000000031
2020.03.23,-1178.0000000000123,-796.0000000000078,-617.0000000000009,241.00000000000233,-403.99999999999324,-607.0000000000019,-357.99999999999164,-256.0000000000002,-2736.000000000005,-2022.0000000000127,-780.9999999999989,-551.0000000000015,-278.9999999999959,,-10344.00000000002
2020.03.23,-638.0000000000052,30.999999999992145,203.99999999999307,418.0000000000073,-331.999999999999,-92.00000000000318,1175.9999999999993,60.000000000002274,-1323.0000000000075,-458.00000000000284,-94.0000000000012,278.00000000000045,546.9999999999975,,-223.00000000002683
2020.03.23,-736.0000000000033,-209.00000000000364,-2.999999999997449,479.0000000000072,-346.9999999999973,-292.00000000000335,417.99999999998505,290.00000000000625,-1978.9999999999975,-1151.9999999999975,-189.99999999999773,-24.999999999997247,241.00000000000233,,-3504.9999999999945
2020.03.23,-1079.0000000000077,-294.00000000000534,-45.000000000006146,333.0000000000055,-617.0000000000009,-363.0000000000022,-256.99999999999613,515.0000000000006,-2021.9999999999905,-1236.9999999999993,-158.00000000000125,44.99999999999504,319.0000000000026,,-4860.000000000005
2020.03.23,-961.0000000000118,59.99999999999339,246.00000000000176,374.0000000000077,-679.9999999999917,-206.00000000000617,611.000000000006,724.0000000000038,-1394.9999999999907,-568.000000000013,204.00000000000063,548.9999999999995,805.0000000000001,,-237.00000000000034
2020.03.23,-1656.9999999999973,24.999999999997247,239.99999999999577,439.0000000000116,-945.9999999999912,-163.00000000000205,731.9999999999993,850.0000000000085,-1846.9999999999986,-1088.0,268.0000000000007,756.0000000000011,1012.0000000000018,,-1378.9999999999736
2020.03.23,-1753.0000000000045,-229.00000000000142,126.99999999999933,374.0000000000077,-1066.9999999999957,-463.9999999999977,1273.9999999999973,1122.0,-2473.9999999999986,-1137.0000000000102,225.9999999999991,635.9999999999922,1123.0000000000073,,-2242.000000000005
2020.03.23,-1943.000000000006,-638.0000000000052,-187.9999999999993,228.00000000000597,-1083.9999999999961,-853.0000000000038,319.0000000000026,1076.0000000000077,-3370.9999999999905,-1744.0000000000123,39.99999999999915,121.99999999999989,745.0000000000068,,-7290.999999999991
2020.03.23,-2110.000000000012,-507.0000000000019,-96.00000000000719,156.00000000000057,-1044.999999999996,-702.9999999999981,990.000000000002,1135.000000000005,-2960.0000000000073,-1553.0000000000043,201.0000000000005,224.000000000002,846.9999999999977,,-5421.000000000018
2020.03.23,-2022.0000000000127,-508.00000000000847,-92.99999999999864,79.00000000000685,-1041.9999999999984,-670.000000000004,1666.0000000000118,1064.9999999999977,-2533.0000000000073,-1107.0000000000136,280.9999999999988,336.9999999999984,887.9999999999999,,-3659.00000000003
2020.03.23,-1924.9999999999989,-238.0000000000049,183.99999999999528,160.00000000000458,-1070.9999999999998,-414.00000000000324,2292.000000000005,1049.0000000000066,-1963.0000000000036,-490.999999999997,428.0000000000044,692.9999999999992,1297.999999999999,,2.000000000006821
2020.03.23,-1700.0000000000125,-111.00000000000554,285.00000000000193,266.999999999995,-1000.0000000000009,-360.0000000000048,1513.9999999999932,1085.000000000008,-1800.0000000000016,-408.9999999999927,544.0000000000041,747.9999999999931,1266.0000000000005,,328.99999999997806
2020.03.23,-1785.9999999999986,-199.00000000000472,185.00000000000182,269.00000000000813,-857.9999999999922,-280.9999999999979,1688.0000000000007,995.0000000000045,-1781.9999999999948,-387.000000000004,507.000000000005,630.9999999999927,1170.0000000000043,,152.00000000002524
2020.03.23,-1749.0000000000005,-179.00000000000693,210.99999999999451,229.99999999999687,-800.9999999999961,-218.00000000000708,1747.999999999994,1120.0000000000045,-1418.0000000000082,-56.99999999999594,588.0000000000009,648.9999999999995,1188.0000000000002,,1311.9999999999761
2020.03.23,-1815.9999999999955,-209.00000000000364,66.99999999999484,225.99999999999287,-923.9999999999915,-340.00000000000693,1512.0000000000023,1033.0000000000014,-1672.9999999999911,-661.0000000000005,320.0000000000003,656.9999999999965,1046.0000000000025,,-761.9999999999984
2020.03.23,-1953.0000000000048,-248.00000000000378,-43.00000000000415,198.99999999999363,-996.9999999999924,-346.9999999999973,1526.0000000000052,888.9999999999958,-1822.9999999999968,-1002.9999999999983,100.00000000000142,627.9999999999952,933.000000000006,,-2139.0000000000005
2020.03.23,-1968.000000000014,-136.00000000000279,17.999999999995797,158.0000000000137,-948.9999999999999,-272.00000000000557,2275.000000000005,751.9999999999953,-1303.999999999994,-663.999999999998,246.9999999999999,852.9999999999926,1061.000000000001,,70.99999999998897
2020.03.23,-1835.0000000000089,0.999999999995449,58.000000000002494,194.0000000000053,-885.999999999998,-216.0000000000051,2621.000000000007,754.9999999999955,-740.0000000000073,-422.9999999999956,169.00000000000404,924.9999999999981,1019.0000000000032,,1641.999999999996
2020.03.23,-1761.9999999999968,156.99999999999602,175.99999999999838,9.999999999998899,-1091.999999999993,-26.000000000003798,2832.999999999997,460.00000000000796,59.000000000009045,438.9999999999894,341.0000000000011,1093.999999999995,919.9999999999986,,3608.9999999999977
2020.03.23,-1737.999999999995,169.99999999999238,66.99999999999484,100.99999999999554,-1027.0000000000002,39.00000000000014,2800.0000000000023,561.000000000007,-158.99999999999804,-83.9999999999952,210.00000000000085,1025.9999999999936,595.0000000000011,,2560.999999999999
2020.03.24,-1568.9999999999982,86.99999999999264,105.99999999999498,136.00000000000279,-895.9999999999968,-109.00000000000354,2781.0000000000114,650.0000000000057,-486.00000000000864,-319.0000000000026,138.00000000000523,817.000000000001,661.0000000000005,,1997.0000000000043
2020.03.24,-1368.0000000000136,239.0000000000003,220.99999999999343,297.9999999999983,-687.9999999999998,134.99999999999625,2821.000000000007,656.9999999999965,-316.0000000000052,-221.00000000000452,316.0000000000025,1047.9999999999934,1060.0000000000055,,4201.99999999997
2020.03.24,-1350.0000000000068,249.99999999999466,234.00000000000088,253.99999999999866,-717.000000000001,108.99999999999244,2756.0000000000027,743.9999999999998,-229.99999999999687,-109.00000000000354,383.0000000000027,1083.9999999999961,1051.9999999999973,,4459.999999999977
2020.03.24,-1343.0000000000052,518.9999999999917,485.0000000000021,316.0000000000052,-762.9999999999915,342.9999999999933,3015.9999999999964,719.9999999999989,276.00000000000955,441.99999999998687,496.0000000000022,1471.0,1401.0000000000077,,7378.999999999996
2020.03.24,-1367.000000000007,647.9999999999931,585.9999999999976,307.99999999999716,-794.9999999999901,483.99999999999557,3628.000000000009,694.0000000000026,792.9999999999993,693.9999999999947,667.9999999999993,1659.9999999999948,1549.0000000000005,,9549.999999999985
2020.03.24,-1297.0000000000148,819.9999999999985,700.999999999996,351.99999999999676,-922.0000000000006,459.99999999999375,3984.999999999994,668.9999999999969,554.00000000001,814.999999999988,715.0000000000034,1849.9999999999961,1699.0000000000061,,10400.999999999964
2020.03.24,-1022.9999999999961,975.9999999999991,903.9999999999937,479.0000000000072,-761.0000000000006,578.9999999999961,4259.000000000013,781.9999999999965,1097.999999999999,923.0000000000072,751.0000000000048,1944.0000000000014,1773.9999999999977,,12685.00000000002
2020.03.24,-980.0000000000031,1064.9999999999936,897.0000000000033,495.000000000001,-747.9999999999931,566.9999999999953,4337.000000000013,626.0000000000048,1244.0000000000007,980.9999999999875,751.0000000000048,1988.9999999999964,1741.0000000000036,,12965.00000000001
2020.03.24,-790.0000000000018,1117.0000000000014,958.0000000000033,462.0000000000068,-689.9999999999907,680.9999999999983,4313.999999999995,608.9999999999947,1380.0000000000034,1212.9999999999975,754.0000000000049,1962.9999999999925,1756.9999999999975,,13728.000000000005
2020.03.24,-578.0000000000118,1303.999999999994,1154.999999999995,459.99999999999375,-614.9999999999989,724.9999999999978,4682.000000000008,646.0000000000008,1913.9999999999934,1754.9999999999955,929.000000000002,1910.0000000000007,1928.0000000000075,,16214.999999999976
2020.03.24,-690.0000000000128,1237.9999999999948,1063.9999999999982,431.0000000000036,-644.0000000000001,903.9999999999937,4903.999999999997,709.0000000000032,1920.0000000000107,1617.9999999999861,956.0000000000031,2101.9999999999927,1846.9999999999986,,16358.999999999969
2020.03.24,-798.0000000000098,1183.0000000000007,1056.0000000000014,442.9999999999934,-674.9999999999923,725.9999999999933,4649.999999999998,649.0000000000009,1661.0000000000014,1513.9999999999932,858.0000000000041,2079.999999999993,1872.000000000007,,15218.999999999984
2020.03.24,-849.9999999999952,1122.0000000000007,1039.9999999999966,312.00000000000114,-740.9999999999917,622.9999999999958,4333.999999999994,512.0000000000005,1524.9999999999986,1405.9999999999961,768.9999999999984,2001.9999999999927,1878.0000000000018,,13931.999999999989
2020.03.24,-805.0000000000113,1017.9999999999967,995.9999999999969,295.0000000000008,-764.9999999999934,619.9999999999983,4015.9999999999973,489.9999999999949,1319.0000000000034,1519.0000000000036,807.9999999999998,1869.9999999999939,1829.000000000003,,13209.999999999985
2020.03.24,-800.0000000000007,1057.9999999999923,1027.9999999999957,303.0000000000088,-727.9999999999953,619.9999999999983,4082.0000000000077,472.999999999999,1462.0000000000077,1564.999999999994,795.0000000000017,1923.9999999999923,1877.0000000000064,,13659.000000000011
2020.03.24,-1021.0000000000052,848.9999999999998,812.999999999997,306.00000000000625,-729.9999999999973,497.99999999999847,3730.9999999999955,340.0000000000034,1028.9999999999911,1163.000000000003,603.0000000000016,1690.0000000000025,1690.999999999998,,10961.999999999995
2020.03.24,-836.9999999999989,969.9999999999931,930.999999999993,327.99999999999494,-656.9999999999965,668.9999999999974,4072.999999999993,474.00000000000375,1357.9999999999925,1436.9999999999993,737.9999999999995,1815.0,1739.999999999997,,13038.999999999969
2020.03.24,-717.9999999999964,1317.0000000000016,1174.9999999999927,374.0000000000077,-847.9999999999932,919.9999999999986,4715.000000000003,686.000000000007,2058.000000000004,1692.9999999999889,1044.000000000004,2219.9999999999995,2024.0000000000036,,16660.000000000022
2020.03.24,-670.000000000015,1479.9999999999925,1249.9999999999955,438.00000000000506,-794.9999999999901,915.9999999999945,5023.0,989.9999999999949,1933.9999999999914,1580.0000000000036,1169.000000000004,2350.999999999992,2051.0000000000027,,17716.99999999997
2020.03.24,-618.0000000000074,1364.999999999994,1192.9999999999995,446.9999999999974,-830.9999999999928,852.9999999999926,4669.000000000012,1141.999999999996,1669.0000000000093,1476.999999999995,1211.9999999999961,2193.999999999996,1890.9999999999982,,16662.999999999985
2020.03.24,-591.0000000000082,1395.9999999999973,1361.0000000000011,431.0000000000036,-756.9999999999966,912.9999999999972,4892.000000000007,1230.9999999999945,1754.9999999999955,2001.9999999999927,1360.999999999997,2256.0000000000023,2192.000000000005,,18441.99999999999
2020.03.24,-690.9999999999972,1327.999999999996,1319.0000000000034,377.0000000000051,-841.9999999999983,834.9999999999968,4452.000000000012,1132.000000000005,1601.9999999999923,1824.9999999999877,1402.9999999999986,2240.999999999993,2229.000000000003,,17209.999999999996
2020.03.24,-722.0000000000005,1239.9999999999966,1295.999999999997,341.00000000001353,-844.9999999999958,744.0000000000002,3998.0000000000127,1278.000000000006,1391.9999999999932,1842.9999999999945,1383.0000000000027,2141.9999999999995,2195.999999999998,,16286.000000000016
2020.03.24,-678.0000000000008,1297.999999999999,1335.9999999999927,320.00000000000915,-903.9999999999937,773.9999999999969,3871.0000000000023,1328.000000000003,1558.9999999999993,1804.0000000000057,1383.0000000000027,2193.999999999996,2172.0000000000073,,16457.00000000002
2020.03.24,-487.99999999999955,1429.999999999998,1417.999999999997,323.0000000000066,-937.9999999999944,700.999999999996,3523.0000000000095,1299.0000000000066,1391.0000000000089,1563.9999999999877,1357.999999999997,2223.9999999999927,2172.0000000000073,,15977.000000000011
2020.03.24,-551.9999999999969,1351.9999999999977,1300.0000000000011,418.0000000000073,-1067.9999999999911,580.0000000000027,2454.0000000000005,1510.000000000005,841.0000000000028,939.0000000000009,1250.9999999999977,2183.9999999999973,2077.000000000007,,13286.000000000033
2020.03.24,-1001.0000000000074,1009.9999999999998,983.999999999996,364.9999999999931,-1219.9999999999989,366.9999999999951,1693.9999999999955,1664.0000000000014,187.00000000000384,341.99999999999784,1024.9999999999986,1945.9999999999923,1876.0,,9238.999999999967
2020.03.24,-1751.999999999998,912.9999999999972,931.9999999999995,519.0000000000028,-1471.0,327.99999999999494,1771.0000000000114,1775.0000000000057,-279.00000000000705,-114.0000000000141,1027.000000000001,2095.0000000000023,1936.9999999999998,,7680.999999999995
2020.03.24,-1727.9999999999961,630.9999999999927,619.0000000000028,329.00000000000153,-1394.9999999999907,132.99999999999423,1392.9999999999998,1486.000000000004,-564.9999999999933,-383.0,743.000000000002,1844.9999999999966,1817.000000000002,,4925.0000000000155
2020.03.24,-1788.9999999999961,766.9999999999955,781.9999999999939,333.0000000000055,-1358.999999999999,261.99999999999557,1646.9999999999984,1326.0000000000077,-4.000000000004,228.99999999999034,938.0000000000024,2059.999999999995,2054.0000000000005,,7245.999999999985
2020.03.24,-1817.000000000002,844.0000000000003,990.9999999999974,346.0000000000019,-1324.9999999999984,395.99999999999636,1217.0000000000014,1405.0000000000011,320.00000000000915,958.9999999999987,1091.0000000000011,2206.9999999999923,2344.000000000002,,8978.000000000002
2020.03.24,-1331.0000000000155,1059.9999999999943,1061.000000000001,339.0000000000004,-1105.0000000000005,632.9999999999947,2054.0000000000005,1331.0000000000032,951.9999999999973,1296.9999999999925,1249.0000000000023,2171.000000000001,2187.0000000000055,,11897.999999999976
2020.03.24,-1078.0000000000011,1096.9999999999925,1159.9999999999943,513.0000000000078,-817.9999999999965,763.0000000000026,2239.9999999999977,1542.0000000000016,1238.99999999999,1678.9999999999861,1476.9999999999968,2086.9999999999945,2166.0000000000014,,14066.999999999967
2020.03.24,-1434.000000000002,1100.9999999999964,1093.999999999995,513.0000000000078,-797.9999999999987,946.9999999999978,2713.999999999994,1409.9999999999966,1858.000000000004,1990.000000000003,1512.0000000000075,2141.9999999999995,2166.0000000000014,,15215.000000000004
2020.03.24,-1435.0000000000084,1283.9999999999964,1144.0000000000007,503.000000000009,-822.9999999999959,1100.9999999999964,3469.9999999999955,1510.000000000005,2326.99999999999,2115.0,1577.999999999996,2598.999999999996,2368.0000000000036,,17740.999999999985
2020.03.24,-1577.0000000000061,1213.999999999993,1124.9999999999982,540.0000000000072,-822.9999999999959,1003.9999999999937,2052.0000000000095,1430.0000000000068,1882.9999999999902,1836.9999999999998,1585.000000000001,2478.9999999999977,2329.9999999999986,,15078.999999999993
2020.03.24,-1388.0000000000114,1188.0000000000002,1139.0000000000011,551.0000000000126,-906.9999999999911,909.9999999999997,2001.9999999999927,1798.0000000000018,1628.9999999999916,1737.999999999995,1642.000000000003,2317.9999999999977,2316.000000000007,,14936.000000000002
2020.03.24,-1564.999999999994,1201.999999999992,1115.9999999999948,510.99999999999477,-948.9999999999999,978.0000000000011,2370.0000000000055,1698.0000000000075,1900.999999999997,2066.999999999997,1643.9999999999984,2556.999999999998,2441.9999999999995,,15971.999999999993
2020.03.24,-1712.0000000000025,1029.000000000002,1005.9999999999958,414.00000000000324,-991.9999999999928,824.0000000000025,1720.0000000000105,1489.0000000000043,1584.999999999992,1773.0000000000023,1419.000000000004,2366.999999999997,2316.000000000007,,13238.000000000024
2020.03.24,-1574.0000000000086,869.999999999993,903.9999999999937,409.99999999999926,-845.9999999999912,781.9999999999939,1791.0000000000093,1381.0000000000002,1432.9999999999955,1793.0000000000002,1386.0000000000027,2117.9999999999977,2127.000000000001,,12574.999999999985
2020.03.24,-1581.0000000000102,909.9999999999997,888.9999999999953,412.00000000001234,-787.9999999999998,814.9999999999991,1933.0000000000068,1373.0000000000045,1520.9999999999945,1661.0000000000014,1342.000000000006,2161.9999999999973,2034.0000000000025,,12683.00000000001
2020.03.24,-1546.000000000003,988.9999999999955,980.0000000000031,402.9999999999978,-778.0000000000009,893.9999999999948,1991.0000000000093,1278.9999999999964,1690.999999999998,1865.0000000000055,1411.0000000000084,2245.9999999999923,2222.9999999999973,,13647.999999999996
2020.03.24,-1546.000000000003,1022.0000000000007,1019.0000000000032,390.0000000000015,-722.9999999999959,976.9999999999945,2083.999999999997,1376.9999999999955,2089.999999999992,2346.999999999988,1559.0000000000045,2302.9999999999995,2283.9999999999973,,15182.999999999975
2020.03.24,-1486.0000000000095,1044.0000000000005,1029.000000000002,432.9999999999945,-705.0000000000001,988.9999999999955,2388.999999999997,1447.0000000000027,2143.000000000006,2346.999999999988,1612.0000000000018,2305.999999999997,2282.0000000000064,,15829.999999999978
2020.03.24,-1595.0000000000132,1256.999999999997,1234.9999999999973,439.99999999999596,-861.0000000000007,1112.0000000000018,2878.0000000000027,1507.000000000005,2367.9999999999923,2612.9999999999986,1737.0000000000018,2566.9999999999973,2519.0000000000045,,17776.999999999978
2020.03.24,-1556.0000000000018,1359.9999999999945,1342.999999999994,490.999999999997,-859.9999999999941,1163.9999999999984,3025.000000000011,1478.0000000000086,2571.9999999999964,2834.9999999999877,1827.0000000000052,2642.0,2593.000000000001,,18913.999999999996
2020.03.24,-1243.0000000000164,1484.9999999999918,1461.9999999999966,324.0000000000132,-849.9999999999952,1259.9999999999945,3374.0000000000105,1146.000000000001,3045.0000000000086,3275.99999999999,1692.0000000000002,2774.999999999994,2629.0000000000036,,20374.99999999999
2020.03.24,-1171.9999999999952,1622.0000000000011,1400.0000000000011,334.00000000001205,-890.9999999999974,1347.9999999999936,3576.0000000000014,1433.9999999999975,3540.999999999994,3461.9999999999873,1893.9999999999984,2896.999999999994,2137.0,,21581.999999999985
2020.03.25,-1324.9999999999984,1410.0000000000002,1273.9999999999973,441.0000000000025,-771.9999999999949,1025.9999999999936,3734.9999999999995,1423.0000000000018,2974.9999999999945,2427.999999999986,1676.9999999999995,2666.000000000002,2283.000000000002,,19240.999999999985
2020.03.25,-1070.0000000000155,1735.9999999999932,1561.0000000000014,628.0000000000064,-711.9999999999905,1412.9999999999975,3493.9999999999973,1551.0000000000018,3190.000000000004,3035.999999999994,1920.9999999999993,2917.999999999998,2656.0000000000027,,22321.99999999999
2020.03.25,-1005.9999999999958,1662.9999999999923,1497.9999999999993,553.0000000000035,-723.9999999999914,1347.9999999999936,3400.000000000003,1646.000000000001,3088.000000000002,2917.999999999998,1908.0000000000084,2894.999999999992,2609.000000000006,,21796.000000000015
2020.03.25,-987.0000000000045,1642.9999999999945,1471.9999999999955,530.0000000000082,-740.9999999999917,1327.0000000000005,2956.000000000003,1524.000000000001,3096.999999999994,2828.9999999999927,1785.0000000000036,2894.999999999992,2576.0000000000005,,20905.99999999999
2020.03.25,-1002.000000000014,1488.0000000000005,1308.9999999999934,522.0000000000002,-685.9999999999977,1219.9999999999989,2771.999999999997,1406.9999999999964,2692.99999999999,2553.0000000000055,1621.0000000000023,2622.9999999999977,2412.9999999999986,,18932.999999999967
2020.03.25,-1112.0000000000018,1327.999999999996,1170.9999999999998,480.00000000001376,-656.9999999999965,1112.0000000000018,3186.0,1057.0000000000023,2415.999999999996,2178.9999999999977,1434.9999999999952,2483.000000000002,2294.0000000000073,,17372.000000000015
2020.03.25,-1056.0000000000125,1502.9999999999989,1314.9999999999995,544.9999999999955,-632.9999999999947,1280.0000000000034,3245.999999999993,1129.000000000005,2875.9999999999895,2604.9999999999905,1508.0000000000027,2600.9999999999977,2331.0000000000055,,19249.99999999997
2020.03.25,-809.0000000000152,1540.9999999999923,1310.0,581.9999999999936,-561.0000000000003,1269.9999999999934,3415.0000000000123,1188.0000000000023,2831.000000000006,2366.999999999986,1473.0000000000061,2618.9999999999936,2273.0000000000027,,19498.99999999997
2020.03.25,-673.0000000000125,1636.9999999999995,1417.0000000000016,581.9999999999936,-561.0000000000003,1322.9999999999964,3275.0000000000055,1237.9999999999995,3012.999999999999,2629.999999999999,1562.9999999999952,2590.9999999999986,2202.000000000004,,20236.999999999978
2020.03.25,-499.000000000005,1593.0,1385.000000000003,575.9999999999987,-473.99999999999665,1198.9999999999945,3197.0000000000055,1376.0000000000048,2862.000000000009,2492.0000000000055,1613.0000000000066,2354.0000000000005,2139.9999999999973,,19814.000000000025
