date,USDCHF,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,GBPJPY,GBPCAD,EURAUD,EURNZD,AUDCAD,empty,sum
2018.04.30,-67.00000000000594,-128.99999999997914,-54.999999999993946,172.0000000000166,-96.00000000000719,82.99999999999841,-46.00000000000159,147.00000000001978,251.00000000000122,-344.99999999999534,-387.000000000004,-63.99999999999739,,-535.9999999999485
2018.04.30,-79.00000000000685,-145.99999999997948,-39.999999999995595,219.00000000001364,-92.00000000000318,91.00000000000819,-19.00000000000235,207.9999999999984,310.0000000000103,-327.00000000001063,-324.9999999999975,-58.000000000002494,,-257.99999999996754
2018.04.30,-52.000000000007596,-127.99999999999478,-13.999999999991797,217.0000000000005,-80.00000000001339,137.00000000000045,-14.999999999998348,266.00000000001955,334.9999999999964,-329.00000000000153,-289.0000000000059,-56.99999999999594,,-8.999999999992362
2018.04.30,-25.00000000000835,-104.99999999999955,29.000000000001247,185.99999999999727,-68.00000000000139,156.99999999999648,5.999999999994898,260.9999999999957,307.99999999999716,-312.00000000000114,-215.00000000000963,-46.00000000000159,,175.99999999996103
2018.04.30,-7.0000000000014495,-70.99999999999883,73.00000000000084,175.00000000001404,-83.9999999999952,195.99999999999795,38.0000000000047,299.0000000000066,278.00000000000045,-313.99999999999204,-165.00000000001512,-39.00000000000014,,379.0000000000218
2018.04.30,17.000000000000348,-55.99999999998939,26.000000000003798,204.00000000000418,-87.00000000001484,212.0000000000033,-26.000000000003798,349.9999999999943,340.9999999999913,-323.0000000000066,-323.0000000000066,-29.999999999996696,,304.9999999999794
2018.04.30,-2.000000000002,-94.99999999997843,-8.999999999992347,63.99999999999739,-83.9999999999952,200.00000000000284,-44.99999999999504,177.00000000002092,177.99999999998929,-449.9999999999948,-370.00000000000364,-95.99999999999609,,-531.9999999999471
2018.04.30,1.999999999990898,-145.99999999997948,-27.999999999994696,-63.99999999999739,-97.9999999999981,231.00000000000875,-73.00000000000084,105.99999999999454,89.99999999999008,-577.0000000000052,-443.0000000000156,-122.99999999999534,,-1123.0000000000023
2018.04.30,-111.00000000000554,-176.99999999998272,-112.99999999999643,-25.999999999992696,-26.0000000000149,168.99999999999693,-71.99999999999429,32.00000000001069,-22.0000000000109,-353.0000000000033,-348.9999999999993,-131.00000000000333,,-1178.999999999996
2018.04.30,-99.00000000000463,-162.99999999997982,-107.99999999999699,-9.999999999998899,-53.999999999998494,186.9999999999976,-78.00000000000028,81.00000000001728,0.0,-407.0000000000018,-404.0000000000044,-141.99999999999767,,-1196.9999999999682
2018.04.30,-130.0000000000079,-202.9999999999976,-151.9999999999966,90.00000000001229,-93.00000000000975,168.99999999999693,-95.99999999999609,161.00000000000136,127.99999999999478,-513.0000000000078,-504.9999999999999,-178.00000000000037,,-1322.0000000000107
2018.04.30,-198.00000000000927,-244.9999999999841,-232.99999999999432,-68.00000000000139,-36.0000000000138,141.00000000000534,-129.9999999999968,-50.99999999998772,-139.00000000000023,-436.9999999999985,-496.00000000000756,-212.99999999999653,,-2104.999999999985
2018.04.30,-215.00000000000963,-233.99999999997868,-206.99999999999054,-59.99999999999339,-28.000000000005798,103.9999999999992,-90.99999999999665,-90.99999999997976,-173.00000000000094,-292.00000000000335,-402.9999999999978,-153.99999999999858,,-1843.999999999956
2018.04.30,-69.00000000000794,-170.99999999998784,-161.99999999999548,-275.000000000003,-15.999999999993797,225.00000000000853,-148.99999999999915,-162.00000000000614,-282.0000000000045,-395.99999999999636,-533.0000000000057,-129.00000000000134,,-2118.9999999999927
2018.04.30,-143.00000000000423,-184.99999999999073,-239.0000000000003,-119.00000000000244,52.99999999999194,147.00000000000557,-171.99999999999437,-102.00000000000387,-191.00000000000784,-300.99999999999574,-483.0000000000112,-192.00000000000327,,-1927.0000000000164
2018.04.30,-184.00000000000637,-250.99999999997902,-258.9999999999981,-149.9999999999835,65.99999999998829,112.00000000000898,-163.00000000000205,-176.9999999999925,-211.99999999998997,-265.0000000000041,-448.000000000004,-170.00000000000347,,-2100.999999999966
2018.04.30,-307.0000000000017,-358.9999999999982,-314.99999999999864,52.000000000007596,19.999999999997797,49.000000000006594,-131.00000000000333,-45.99999999999227,-25.00000000000835,-263.99999999999756,-436.9999999999985,-170.99999999999892,,-1933.9999999999852
2018.04.30,-364.00000000000875,-363.9999999999866,-329.999999999997,114.99999999999844,31.999999999987594,13.999999999995794,-105.99999999999498,-14.999999999986358,-32.999999999994145,-140.99999999999113,-358.00000000001387,-154.99999999999403,,-1704.999999999985
2018.04.30,-361.0000000000002,-272.99999999998994,-306.9999999999906,173.00000000000094,34.99999999998504,-6.000000000000227,-110.99999999999443,52.00000000002092,-76.99999999999375,-123.00000000000644,-252.0000000000078,-242.99999999999324,,-1492.99999999997
2018.04.30,-315.0000000000097,-222.99999999999542,-263.99999999999756,212.00000000001216,-8.000000000008,21.000000000000796,-75.9999999999983,98.00000000001319,-15.999999999993797,-205.00000000001074,-336.00000000000296,-226.00000000000398,,-1337.999999999994
2018.04.30,-426.00000000000415,-243.99999999999977,-336.9999999999984,234.00000000000088,2.999999999997449,-27.000000000001023,-70.99999999999883,55.00000000000682,-154.99999999999403,-218.99999999999142,-309.0000000000037,-334.00000000000097,,-1829.9999999999868
2018.04.30,-409.99999999999926,-88.99999999998354,-391.9999999999924,297.0000000000139,38.99999999998904,-36.000000000001364,-143.00000000000423,123.99999999999523,-253.99999999999866,-134.99999999999625,-419.9999999999982,-419.9999999999982,,-1838.9999999999739
2018.04.30,-376.00000000000966,-164.99999999999292,-375.9999999999986,528.0000000000174,35.999999999991594,-9.000000000000341,-143.00000000000423,403.99999999999636,207.00000000000162,-198.99999999999363,-443.99999999999994,-358.0000000000028,,-894.999999999995
2018.04.30,-232.00000000000998,142.0000000000199,-320.9999999999935,388.0000000000106,143.00000000000423,225.00000000000853,-190.00000000000128,570.0000000000216,-140.99999999999113,-92.00000000000318,-398.00000000000944,-478.0000000000006,,-383.99999999994435
2018.04.30,-332.00000000001006,105.00000000002174,-365.99999999999966,378.00000000001165,102.00000000000209,66.0000000000025,-165.9999999999995,344.99999999999886,-279.00000000000705,-110.00000000001009,-402.0000000000135,-517.0000000000008,,-1176.0000000000036
2018.04.30,-330.0000000000081,155.00000000001623,-337.99999999999386,302.0000000000023,85.99999999998609,-43.99999999999693,-139.00000000000023,103.00000000000864,-448.000000000004,-103.00000000000864,-354.0000000000099,-539.999999999996,,-1650.000000000004
2018.04.30,-233.00000000000543,220.00000000002018,-270.99999999999903,260.0000000000158,42.999999999993044,-48.99999999999238,-139.99999999999568,50.00000000001137,-418.9999999999916,-198.99999999999363,-426.9999999999996,-515.9999999999942,,-1680.9999999999313
2018.04.30,-187.9999999999993,83.00000000001084,-253.99999999999866,233.00000000001654,17.000000000000348,-40.99999999999682,-153.99999999999858,39.00000000001569,-182.99999999999983,-364.9999999999931,-497.99999999999847,-444.9999999999954,,-1755.9999999999368
2018.04.30,-277.000000000005,23.00000000001745,-373.00000000000114,261.0000000000001,35.999999999991594,-51.00000000000193,-212.00000000000108,56.000000000011596,-225.99999999999287,-415.99999999999415,-605.0000000000111,-534.9999999999966,,-2318.999999999983
2018.04.30,-263.0000000000021,59.000000000009045,-353.99999999999875,313.00000000000773,69.9999999999923,-1.0000000000047748,-202.0000000000022,183.00000000002115,-181.00000000000892,-350.00000000000585,-536.0000000000032,-539.999999999996,,-1801.9999999999914
2018.04.30,-213.00000000000762,-43.999999999999595,-370.9999999999991,234.00000000000088,69.9999999999923,3.0000000000001137,-255.00000000000523,99.00000000001796,-52.000000000007596,-507.9999999999973,-665.0000000000044,-504.9999999999999,,-2207.0000000000095
2018.04.30,-329.00000000000153,-97.9999999999981,-391.9999999999924,236.99999999999832,41.99999999998649,-25.99999999999625,-192.99999999999872,68.00000000001205,-180.0000000000024,-459.0000000000094,-551.0000000000126,-524.9999999999977,,-2406.0000000000123
2018.04.30,-351.0000000000013,-73.99999999999629,-423.9999999999911,358.9999999999982,63.99999999999739,-24.00000000000091,-209.00000000000364,199.00000000001228,-89.99999999999008,-479.0000000000072,-558.0000000000141,-597.0000000000031,,-2184.0
2018.04.30,-343.9999999999999,-58.99999999998684,-422.00000000000017,450.00000000001705,68.99999999998573,-10.99999999999568,-212.00000000000108,320.0000000000216,15.999999999993797,-458.00000000000284,-561.9999999999958,-588.9999999999951,,-1801.999999999959
2018.04.30,-309.99999999999915,16.000000000016,-401.99999999999125,419.9999999999982,62.000000000006494,-9.999999999990905,-216.0000000000051,288.0000000000109,-63.99999999999739,-462.0000000000068,-580.0000000000027,-610.9999999999949,,-1868.9999999999568
2018.04.30,-325.00000000000864,-89.99999999999008,-424.9999999999976,311.0000000000168,76.99999999999375,4.9999999999954525,-236.99999999999832,233.0000000000041,-72.0000000000054,-361.9999999999957,-561.0000000000115,-532.9999999999945,,-1978.9999999999918
2018.05.01,-297.00000000000284,-48.99999999998794,-414.9999999999987,375.0000000000142,90.99999999999665,-24.999999999991473,-249.99999999999466,272.99999999999613,8.000000000008,-350.9999999999902,-459.0000000000094,-575.9999999999987,,-1674.999999999959
2018.05.01,-304.00000000000426,-52.99999999999194,-420.9999999999936,416.00000000001637,79.99999999999119,-25.99999999999625,-234.00000000000088,278.00000000002,32.0000000000098,-401.99999999999125,-568.000000000013,-563.0000000000024,,-1764.999999999956
2018.05.01,-320.00000000000915,-37.99999999998249,-441.99999999999795,462.0000000000068,78.99999999998464,0.0,-248.00000000000378,323.0000000000075,42.0000000000087,-462.9999999999912,-635.0000000000077,-603.9999999999934,,-1843.999999999978
2018.05.01,-315.0000000000097,-20.999999999982144,-420.9999999999936,439.0000000000116,59.99999999999339,-6.000000000000227,-227.99999999999488,290.9999999999968,1.0000000000065512,-470.9999999999992,-626.0000000000155,-590.999999999997,,-1887.9999999999839
2018.05.01,-324.00000000000205,11.00000000000545,-414.9999999999987,436.00000000001415,48.99999999998794,4.9999999999954525,-219.00000000000253,313.0000000000166,-55.000000000005045,-463.9999999999977,-605.0000000000111,-612.0000000000015,,-1879.999999999999
2018.05.01,-318.00000000000716,3.0000000000196536,-395.99999999999636,469.0000000000083,46.999999999997044,42.00000000000159,-204.00000000000418,402.00000000001523,9.999999999998899,-429.99999999999704,-574.0000000000078,-576.9999999999942,,-1525.999999999966
2018.05.01,-341.0000000000024,19.00000000001345,-378.999999999996,478.0000000000006,36.999999999998145,-4.9999999999954525,-173.00000000000094,340.0000000000034,-41.000000000002146,-385.99999999999744,-509.00000000000387,-575.9999999999987,,-1535.9999999999814
2018.05.01,-348.00000000000387,25.00000000000835,-393.9999999999944,487.99999999999955,32.999999999994145,-7.999999999995566,-182.00000000000438,348.0000000000132,-49.00000000001015,-350.00000000000585,-538.0000000000163,-563.0000000000024,,-1538.0000000000177
2018.05.01,-384.00000000000654,-13.999999999980695,-425.99999999999307,475.0000000000032,38.0000000000047,10.000000000005116,-190.99999999999673,356.9999999999993,-76.0000000000094,-286.99999999999284,-546.000000000002,-534.0000000000011,,-1577.99999999997
2018.05.01,-390.0000000000015,-22.999999999995246,-434.9999999999965,485.0000000000021,26.999999999999247,-15.999999999991132,-194.0000000000053,330.0000000000125,-59.000000000009045,-293.0000000000099,-577.0000000000052,-526.0000000000042,,-1671.000000000004
2018.05.01,-398.00000000000944,-0.9999999999843467,-427.99999999999505,453.99999999999886,24.000000000001798,1.0000000000047748,-182.00000000000438,317.0000000000073,-141.99999999999767,-178.99999999999582,-548.0000000000151,-478.9999999999961,,-1560.9999999999852
2018.05.01,-389.000000000006,17.000000000000348,-402.9999999999978,451.0000000000014,17.000000000000348,10.000000000005116,-161.00000000000003,325.00000000001705,-154.0000000000097,-158.99999999999804,-512.0000000000014,-465.9999999999998,,-1423.9999999999884
2018.05.01,-391.000000000008,35.00000000000725,-401.99999999999125,463.9999999999977,15.999999999993797,19.99999999999602,-160.00000000000458,353.00000000000864,-170.00000000000347,-167.9999999999904,-506.0000000000064,-485.99999999999756,,-1394.9999999999982
2018.05.01,-389.000000000006,73.00000000001194,-410.9999999999947,459.0000000000094,17.000000000000348,13.999999999995794,-170.99999999999892,337.0000000000175,-228.00000000000597,-163.00000000000205,-531.0000000000148,-514.9999999999987,,-1507.9999999999864
2018.05.01,-396.00000000000745,95.00000000000064,-411.99999999999017,445.0000000000065,17.999999999984695,7.999999999995566,-171.99999999999437,324.0000000000123,-286.00000000000847,-134.99999999999625,-483.0000000000112,-576.9999999999942,,-1571.0000000000025
2018.05.01,-419.00000000000273,110.00000000001009,-400.9999999999958,455.0000000000054,18.999999999991246,-1.9999999999953388,-141.00000000000225,320.0000000000216,-334.9999999999964,-124.99999999999733,-456.9999999999963,-549.9999999999949,,-1525.9999999999527
2018.05.01,-431.0000000000036,103.00000000000864,-383.0,466.00000000001086,49.99999999999449,-19.99999999999602,-112.000000000001,306.0000000000116,-330.9999999999924,-53.999999999998494,-346.0000000000019,-536.9999999999986,,-1288.9999999999666
2018.05.01,-404.0000000000044,109.00000000000354,-402.9999999999978,384.00000000000654,68.99999999998573,25.000000000005684,-153.00000000000313,284.00000000002024,-400.00000000000034,-85.00000000000173,-415.0000000000098,-544.9999999999955,,-1533.999999999991
2018.05.01,-434.000000000001,23.00000000001745,-461.99999999999574,398.00000000000944,113.99999999999189,49.99999999999716,-185.99999999999727,323.0000000000075,-316.0000000000052,-167.9999999999904,-436.9999999999985,-602.0000000000025,,-1696.999999999967
2018.05.01,-430.00000000000813,-30.999999999981043,-487.99999999999955,418.0000000000073,116.99999999998934,37.00000000000614,-217.99999999999596,325.00000000001705,-209.9999999999991,-283.000000000011,-503.000000000009,-631.0000000000038,,-1896.9999999999877
2018.05.01,-446.00000000000193,-45.99999999999049,-490.999999999997,421.0000000000047,123.00000000000644,51.00000000000193,-212.00000000000108,347.0000000000084,-211.00000000000563,-313.99999999999204,-477.0000000000163,-654.9999999999944,,-1909.9999999999777
2018.05.01,-483.0000000000001,-121.99999999999989,-532.9999999999945,401.00000000000693,85.99999999998609,25.99999999999625,-224.000000000002,295.0000000000159,-200.00000000000017,-361.0000000000113,-571.0000000000103,-629.9999999999973,,-2316.0000000000105
2018.05.01,-570.0000000000039,-161.99999999999548,-547.999999999993,406.00000000001745,136.00000000000279,-72.99999999999329,-178.99999999999582,167.0000000000016,-290.9999999999968,-157.00000000000713,-380.00000000000256,-600.0000000000006,,-2250.9999999999663
2018.05.01,-631.0000000000038,-285.99999999998624,-622.9999999999958,16.000000000016,141.99999999999767,-42.999999999992156,-209.00000000000364,-227.99999999998022,-736.0000000000033,-269.9999999999925,-450.00000000001705,-642.9999999999936,,-3960.9999999999554
2018.05.01,-557.0000000000075,-277.9999999999783,-579.9999999999916,-21.999999999988695,197.00000000000273,61.99999999999761,-217.99999999999596,-125.0,-665.9999999999889,-269.00000000000813,-397.0000000000029,-620.9999999999937,,-3473.9999999999545
2018.05.01,-578.0000000000007,-197.99999999998707,-576.9999999999942,85.00000000000173,208.99999999999253,79.9999999999983,-200.00000000000017,13.00000000000523,-673.9999999999968,-130.0000000000079,-328.00000000001717,-631.0000000000038,,-2929.0000000000095
2018.05.01,-546.000000000002,-299.99999999998914,-639.0000000000007,-68.99999999998573,255.99999999998957,140.00000000000057,-282.0000000000045,-66.0000000000025,-679.0000000000074,-300.99999999999574,-468.00000000000176,-659.999999999994,,-3613.9999999999936
2018.05.01,-577.0000000000052,-344.99999999999534,-656.000000000001,58.000000000002494,242.99999999999324,90.00000000000341,-278.9999999999959,3.0000000000143245,-506.0000000000064,-232.00000000000998,-479.0000000000072,-609.000000000004,,-3289.000000000012
2018.05.01,-621.0000000000049,-328.9999999999793,-630.9999999999927,-31.999999999987594,197.00000000000273,58.000000000006935,-224.9999999999974,-138.00000000000523,-724.9999999999978,-202.9999999999976,-409.99999999999926,-607.9999999999974,,-3666.999999999949
2018.05.01,-618.0000000000074,-320.9999999999935,-652.9999999999925,-59.99999999999339,248.99999999998812,36.000000000001364,-246.99999999999721,-200.9999999999934,-767.0000000000066,-197.00000000000273,-392.00000000001455,-646.9999999999976,,-3818.0000000000095
2018.05.01,-577.0000000000052,-307.99999999999716,-618.9999999999918,-238.99999999998923,209.9999999999991,61.99999999999761,-246.00000000000176,-362.99999999999955,-914.9999999999991,-249.00000000001032,-438.00000000000506,-600.999999999996,,-4282.999999999999
2018.05.01,-629.0000000000018,-97.9999999999981,-631.9999999999992,-207.99999999998596,239.99999999999577,72.00000000000273,-219.99999999999798,-318.9999999999884,-1279.000000000008,-215.00000000000963,-341.99999999999784,-829.9999999999974,,-4459.999999999985
2018.05.01,-717.000000000001,-126.99999999998823,-672.9999999999902,-326.9999999999884,187.99999999998818,-69.00000000000261,-197.99999999999818,-641.9999999999959,-1558.9999999999993,-231.0000000000034,-357.00000000000733,-868.000000000002,,-5579.999999999988
2018.05.01,-774.000000000008,-500.9999999999959,-778.0000000000009,-384.9999999999909,261.9999999999845,-67.99999999999784,-263.0000000000021,-679.000000000002,-1227.0000000000002,-381.99999999999346,-367.0000000000062,-839.9999999999964,,-6002.000000000009
2018.05.01,-856.0000000000013,-668.9999999999862,-795.9999999999967,-269.9999999999925,285.00000000000193,-117.999999999995,-224.000000000002,-644.0000000000055,-981.999999999994,-289.9999999999903,-286.00000000000847,-698.9999999999941,,-5548.999999999964
2018.05.01,-823.000000000007,-672.9999999999902,-791.9999999999927,-580.999999999987,329.99999999998585,-76.99999999999818,-243.99999999999977,-931.999999999988,-1323.0000000000075,-344.00000000001097,-265.0000000000041,-736.9999999999987,,-6460.999999999999
2018.05.01,-762.0000000000072,-510.99999999999477,-739.0000000000008,-574.9999999999922,322.00000000000006,-72.00000000000273,-231.99999999999886,-915.9999999999968,-1425.0000000000095,-323.0000000000066,-249.00000000001032,-780.9999999999984,,-6263.000000000017
2018.05.01,-791.0000000000084,-391.9999999999924,-698.9999999999941,-496.99999999999187,292.00000000000335,-105.00000000000398,-173.00000000000094,-872.9999999999905,-1539.0000000000014,-266.0000000000107,-147.00000000000824,-841.9999999999983,,-6031.999999999997
2018.05.01,-773.0000000000015,-261.9999999999845,-674.9999999999923,-435.9999999999919,239.99999999999577,-73.99999999999807,-160.00000000000458,-763.9999999999816,-1605.9999999999964,-263.99999999999756,-190.00000000000128,-878.9999999999965,,-5842.999999999949
2018.05.01,-703.0000000000092,-212.99999999999653,-653.999999999999,-443.99999999999994,228.99999999999034,-111.0000000000042,-190.99999999999673,-824.9999999999886,-1564.0000000000098,-322.00000000000006,-283.000000000011,-871.999999999995,,-5953.00000000002
2018.05.01,-783.0000000000003,-334.9999999999964,-700.0000000000006,-424.99999999998647,255.99999999998957,-141.9999999999959,-180.0000000000024,-846.99999999998,-1512.0000000000023,-287.9999999999994,-212.00000000001216,-856.9999999999967,,-6024.999999999982
2018.05.01,-841.0000000000028,-431.99999999998795,-702.9999999999981,-356.00000000000074,236.99999999999832,-143.00000000000068,-141.00000000000225,-765.9999999999911,-1395.9999999999973,-242.99999999999324,-147.00000000000824,-802.0000000000027,,-5732.999999999988
2018.05.01,-879.0000000000075,-516.9999999999897,-733.9999999999902,-334.9999999999964,204.00000000000418,-138.9999999999958,-148.0000000000037,-742.999999999995,-1313.999999999993,-256.00000000001177,-208.00000000000819,-753.9999999999991,,-5822.999999999986
2018.05.01,-920.0000000000097,-163.9999999999864,-739.9999999999962,-278.9999999999848,197.99999999998707,-137.99999999999102,-129.9999999999968,-679.000000000002,-1791.0000000000093,-168.99999999999693,-178.00000000001148,-997.0000000000034,,-5987.000000000002
2018.05.01,-920.0000000000097,-269.9999999999925,-820.999999999994,-316.99999999998954,241.00000000000233,-84.00000000000318,-209.9999999999991,-646.9999999999914,-1693.9999999999955,-226.99999999999943,-304.9999999999997,-990.000000000002,,-6243.999999999974
2018.05.01,-894.0000000000059,-248.99999999998812,-800.0000000000007,-329.00000000000153,234.00000000000088,-24.00000000000091,-204.99999999999963,-580.9999999999889,-1692.9999999999889,-248.00000000000378,-313.00000000000773,-985.999999999998,,-6087.999999999984
2018.05.01,-898.0000000000099,-172.99999999997874,-793.9999999999947,-314.99999999999864,236.99999999999832,-88.99999999999864,-199.00000000000472,-652.9999999999916,-1791.0000000000093,-177.00000000000495,-290.9999999999968,-1005.0000000000003,,-6147.999999999989
2018.05.01,-887.0000000000044,-123.99999999999079,-732.9999999999948,-339.0000000000004,236.99999999999832,-67.99999999999784,-155.00000000000514,-609.9999999999852,-1879.0000000000084,-90.99999999999665,-114.0000000000141,-1029.9999999999975,,-5792.999999999995
2018.05.02,-887.9999999999999,-148.99999999999915,-700.999999999996,-317.9999999999961,251.99999999998556,-75.00000000000284,-121.99999999999989,-572.9999999999791,-1811.9999999999914,-147.99999999999258,-35.00000000000725,-1022.9999999999961,,-5591.9999999999745
2018.05.02,-891.0000000000084,-140.99999999999113,-701.9999999999915,-329.00000000000153,249.99999999999466,-108.00000000000409,-107.99999999999699,-637.0000000000005,-1831.999999999989,-157.99999999999147,-45.000000000006146,-1029.000000000002,,-5729.999999999988
2018.05.02,-884.000000000007,-91.99999999998099,-720.9999999999939,-339.0000000000004,236.99999999999832,-49.99999999999716,-122.99999999999534,-620.0000000000045,-1906.0000000000077,-129.00000000000134,-107.99999999999699,-1027.9999999999957,,-5762.999999999983
2018.05.02,-916.0000000000057,-130.99999999999224,-840.9999999999917,-322.9999999999844,239.99999999999577,-28.999999999996362,-221.00000000000452,-558.9999999999975,-1888.0000000000007,-154.99999999999403,-336.00000000000296,-1049.9999999999955,,-6208.999999999969
2018.05.02,-903.0000000000093,-124.99999999999733,-802.9999999999982,-357.99999999999164,242.99999999999324,-63.00000000000239,-199.00000000000472,-655.0000000000011,-1919.000000000004,-229.99999999999687,-284.00000000001756,-1083.9999999999961,,-6380.0000000000255
2018.05.02,-909.0000000000042,-123.99999999999079,-767.9999999999909,-341.99999999999784,234.00000000000088,-54.000000000002046,-156.99999999999602,-625.0,-1912.0000000000025,-295.0000000000008,-192.00000000001438,-1125.9999999999936,,-6269.999999999993
2018.05.02,-901.0000000000074,-152.99999999998093,-740.9999999999917,-359.99999999998255,211.00000000000563,-150.99999999999625,-138.00000000000477,-775.0000000000057,-1885.0000000000034,-323.99999999999096,-178.99999999999582,-1095.999999999997,,-6491.999999999951
2018.05.02,-922.0000000000006,-214.99999999998744,-762.9999999999915,-365.99999999999966,224.000000000002,-129.0000000000049,-148.0000000000037,-758.9999999999861,-1836.9999999999998,-287.9999999999994,-175.00000000001404,-1053.9999999999993,,-6431.999999999984
2018.05.02,-861.0000000000007,-80.99999999999774,-666.9999999999953,-344.99999999999534,212.99999999999653,-115.99999999999966,-95.99999999999609,-712.9999999999939,-1890.9999999999982,-201.00000000000674,-70.99999999999883,-1034.999999999997,,-5863.999999999983
2018.05.02,-814.0000000000036,-35.999999999991594,-672.9999999999902,-400.9999999999847,205.99999999999508,-137.99999999999102,-134.0000000000008,-808.9999999999975,-1937.000000000011,-272.00000000000557,-170.00000000000347,-1061.000000000001,,-6238.999999999985
2018.05.02,-794.0000000000058,51.000000000001044,-569.9999999999927,-426.9999999999996,198.99999999999363,-129.0000000000049,-46.00000000000159,-818.9999999999884,-2055.000000000007,-171.99999999999437,39.999999999995595,-1041.000000000003,,-5763.000000000007
2018.05.02,-823.000000000007,37.00000000002035,-576.9999999999942,-420.9999999999825,182.99999999999983,-137.00000000000045,-31.999999999998696,-824.9999999999886,-2078.0000000000023,-107.99999999999699,51.000000000001044,-1014.0000000000038,,-5743.999999999954
2018.05.02,-814.0000000000036,54.0000000000207,-590.999999999997,-418.9999999999916,180.99999999998673,-126.99999999999534,-51.000000000001044,-806.999999999988,-2082.9999999999905,-70.99999999999883,0.9999999999843467,-992.9999999999994,,-5719.999999999974
2018.05.02,-826.0000000000045,41.000000000002146,-612.9999999999969,-400.9999999999847,191.99999999999218,-135.99999999999568,-63.99999999999739,-801.9999999999925,-2065.000000000006,-17.000000000000348,-15.00000000000945,-968.9999999999976,,-5674.99999999999
2018.05.02,-844.0000000000003,24.000000000001798,-644.0000000000001,-395.99999999999636,198.99999999999363,-114.00000000000432,-82.00000000000429,-768.0000000000007,-2066.999999999997,24.000000000001798,-56.000000000011596,-953.0000000000039,,-5677.000000000021
2018.05.02,-843.0000000000049,35.00000000000725,-620.9999999999937,-391.9999999999924,190.99999999998562,-115.99999999999966,-60.99999999999994,-765.9999999999911,-2073.999999999998,38.0000000000047,-12.000000000012001,-944.9999999999958,,-5565.99999999999
2018.05.02,-897.0000000000033,-59.99999999999339,-711.9999999999905,-435.9999999999919,217.0000000000005,-118.99999999999977,-114.00000000000298,-814.9999999999977,-2093.999999999996,-4.000000000004,-106.00000000000608,-971.9999999999951,,-6111.99999999998
