date,USDCHF,EURUSD,USDJPY,AUDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,EURJPY,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2020.08.24,-48.99999999999905,-56.99999999999594,-43.99999999999693,-125.99999999999278,-103.00000000000864,-155.00000000000114,-68.00000000000139,-95.00000000000064,-11.00000000000545,-27.999999999994696,-112.99999999999955,-93.99999999999409,-165.9999999999995,-287.9999999999967,0.0,-131.99999999999878,-199.00000000001583,,-1728.0000000000011
2020.08.24,-56.99999999999594,-63.99999999999739,-66.0000000000025,-107.99999999999699,-24.000000000001798,-186.00000000000705,-78.99999999999574,21.999999999999797,7.0000000000014495,-17.999999999995797,-70.99999999999795,63.99999999999739,-120.99999999999334,-233.0000000000041,33.00000000000125,-165.00000000000404,-174.00000000000747,,-1240.0000000000002
2020.08.24,-138.00000000000477,-89.00000000000574,-13.999999999995794,-165.9999999999995,-26.999999999999247,-260.9999999999957,-92.00000000000318,-4.999999999999449,42.999999999993044,-8.999999999992347,-194.00000000000261,133.00000000000534,-41.000000000002146,-331.99999999999363,79.00000000000773,-185.99999999999727,-198.00000000000927,,-1496.9999999999945
2020.08.24,-4.999999999999449,-86.0000000000083,85.99999999999852,-173.9999999999964,56.99999999999594,-323.99999999999807,13.00000000000745,60.99999999999994,114.99999999999844,-3.999999999992898,-247.99999999999045,69.9999999999923,-76.99999999999375,-379.99999999999545,174.99999999999716,-180.99999999999784,-202.00000000001327,,-1103.9999999999961
2020.08.24,11.00000000000545,-134.99999999999625,64.00000000000716,-183.99999999999528,113.99999999999189,-302.0000000000067,40.00000000000669,106.00000000000608,146.00000000000168,-2.999999999997449,-259.00000000000034,60.99999999999994,-38.0000000000047,-384.00000000000034,188.0000000000024,-200.00000000000017,-204.00000000000418,,-978.9999999999842
2020.08.24,9.999999999998899,-129.00000000000134,63.00000000000239,-170.99999999999892,129.00000000000134,-280.00000000000114,29.000000000001247,82.00000000000429,146.00000000000168,1.0000000000065512,-256.9999999999908,15.00000000000945,-72.99999999998974,-370.00000000000455,167.0000000000016,-201.00000000000674,-201.00000000000674,,-1039.9999999999725
2020.08.24,61.999999999995396,-70.99999999999883,40.00000000000625,-125.99999999999278,126.99999999998823,-263.9999999999958,43.999999999999595,75.00000000000284,125.99999999999278,-8.999999999992347,-253.99999999999068,-46.999999999997044,-181.00000000000892,-326.9999999999982,126.00000000000477,-162.0000000000066,-172.0000000000166,,-1013.000000000008
2020.08.24,80.99999999999774,-62.000000000006494,-12.999999999991019,-134.99999999999625,153.9999999999875,-159.9999999999966,58.000000000002494,107.00000000000153,161.00000000000003,-6.999999999990347,-161.00000000000136,31.000000000003247,-79.99999999999119,-293.99999999999693,90.00000000000341,-177.00000000000495,-204.00000000000418,,-610.9999999999833
2020.08.24,36.999999999998145,-134.99999999999625,-77.99999999998875,-268.99999999999704,102.00000000000209,-84.99999999999375,68.00000000000139,124.00000000000189,139.00000000000023,-42.999999999993044,-87.0000000000033,55.99999999998939,-181.00000000000892,-353.9999999999992,42.00000000000159,-280.00000000000244,-253.00000000001432,,-1197.0000000000023
2020.08.24,43.00000000000415,-130.0000000000079,-69.00000000000261,-244.99999999999523,113.99999999999189,-121.99999999999989,68.00000000000139,168.00000000000148,183.99999999999528,-36.999999999998145,-123.99999999999523,157.00000000000713,-32.999999999994145,-350.9999999999991,125.0,-261.0000000000001,-276.00000000000955,,-789.0000000000006
2020.08.24,46.999999999997044,-114.99999999999844,-24.00000000000091,-258.0000000000027,129.00000000000134,-117.00000000000443,67.00000000000594,207.99999999999707,140.99999999999113,-30.999999999992145,-119.99999999999034,276.9999999999939,-157.00000000000713,-375.0,88.99999999999864,-294.00000000000534,-397.0000000000029,,-930.0000000000193
2020.08.24,65.00000000000395,-99.00000000000463,-15.999999999991132,-252.99999999999213,102.00000000000209,-153.0000000000058,90.99999999999665,160.00000000000458,102.99999999999754,-18.999999999991246,-112.99999999999955,249.00000000001032,-251.00000000000122,-375.0,39.00000000000148,-270.99999999999903,-422.9999999999956,,-1163.9999999999638
2020.08.24,75.9999999999983,-22.0000000000109,23.000000000010346,-203.99999999999307,116.99999999998934,-126.99999999999534,104.00000000000409,165.00000000000404,102.99999999999754,5.000000000010552,-82.99999999999841,259.9999999999936,-192.99999999999872,-353.9999999999992,55.00000000000682,-194.0000000000053,-405.0000000000109,,-673.9999999999972
2020.08.24,107.99999999999699,1.999999999990898,40.00000000000625,-183.99999999999528,150.00000000000568,-115.99999999999966,131.00000000000333,177.00000000000495,96.99999999999153,20.0000000000089,-72.00000000000273,266.999999999995,-217.0000000000005,-343.9999999999941,26.00000000001046,-172.00000000000549,-429.99999999999704,,-516.9999999999808
2020.08.24,104.00000000000409,7.0000000000014495,57.00000000000216,-175.99999999999838,150.00000000000568,-168.00000000000637,128.00000000000588,172.00000000000549,92.99999999999864,20.0000000000089,-118.99999999999977,243.99999999999977,-248.00000000000378,-364.9999999999949,31.00000000000591,-165.9999999999995,-422.00000000001125,,-657.9999999999759
2020.08.24,77.00000000000485,-17.000000000000348,69.00000000000261,-186.99999999999272,131.99999999999878,-186.00000000000705,109.99999999999899,151.9999999999966,113.99999999999189,0.0,-143.00000000000068,164.00000000000858,-156.00000000000057,-370.00000000000455,97.99999999999898,-179.00000000000693,-358.00000000001387,,-680.0000000000255
2020.08.24,97.00000000000264,-22.999999999995246,88.00000000000807,-134.99999999999625,130.0000000000079,-225.9999999999991,119.99999999999788,141.99999999999767,102.99999999999754,-3.999999999992898,-209.99999999999375,140.99999999999113,-228.99999999999034,-355.99999999999454,100.99999999999909,-113.00000000000753,-331.999999999999,,-705.9999999999667
2020.08.24,0.999999999995449,-107.00000000001265,54.000000000002046,-256.99999999999613,90.99999999999665,-274.0000000000009,87.00000000000374,139.00000000000023,90.0000000000012,2.000000000002,-212.0000000000033,177.00000000000495,-238.0000000000049,-424.99999999999716,102.00000000000387,-204.00000000000418,-351.0000000000124,,-1325.0000000000214
2020.08.24,-21.00000000000435,-121.00000000001555,22.00000000000557,-295.99999999999625,121.99999999999989,-262.00000000000045,95.00000000000064,195.9999999999962,129.00000000000134,17.000000000000348,-210.99999999999852,306.00000000000625,-100.99999999999554,-447.00000000000273,146.0000000000008,-240.00000000000688,-375.0000000000142,,-1041.0000000000236
2020.08.24,19.00000000000235,-158.0000000000137,14.000000000010004,-286.99999999999284,197.00000000000273,-242.999999999995,116.00000000000499,207.00000000000162,121.99999999999989,40.00000000000669,-232.99999999998988,293.99999999999426,-235.99999999999176,-448.99999999999807,123.00000000000466,-246.00000000000176,-431.0000000000036,,-1150.9999999999595
2020.08.24,26.000000000003798,-212.99999999999653,54.000000000002046,-300.0000000000003,66.99999999999484,-242.00000000000443,129.9999999999968,207.00000000000162,87.99999999999919,-81.9999999999932,-346.00000000000364,252.0000000000078,-358.9999999999982,-498.9999999999952,96.00000000000364,-243.00000000000432,-483.0000000000112,,-1846.9999999999973
2020.08.24,-99.00000000000463,-219.99999999999798,46.00000000000648,-326.9999999999995,-32.0000000000098,-418.00000000000637,46.00000000000159,146.00000000000168,-30.000000000007798,-113.99999999999189,-351.99999999998965,226.99999999999943,-570.0000000000039,-525.9999999999962,63.00000000000239,-270.0000000000036,-639.0000000000118,,-3069.000000000012
2020.08.24,-182.00000000000438,-248.00000000000378,12.000000000000455,-343.9999999999999,-256.99999999999613,-506.0000000000002,-42.999999999993044,104.99999999999955,-53.00000000000304,-202.9999999999976,-352.99999999999443,235.00000000000742,-523.9999999999911,-522.9999999999961,57.00000000000216,-324.00000000000205,-622.9999999999958,,-3773.9999999999686
2020.08.24,-195.00000000000074,-320.00000000000915,39.00000000000148,-352.9999999999922,-228.00000000000597,-503.0000000000001,-39.999999999995595,114.00000000000298,-70.99999999999883,-200.99999999999562,-417.99999999999216,130.99999999999224,-665.9999999999889,-534.000000000006,70.00000000000739,-302.9999999999977,-599.0000000000161,,-4076.9999999999955
2020.08.24,-210.99999999999451,-383.0,11.00000000000989,-375.9999999999986,-141.00000000001333,-504.0000000000049,-44.99999999999504,109.99999999999899,-55.000000000005045,-174.99999999999181,-450.9999999999934,110.00000000001009,-665.9999999999889,-527.000000000001,69.00000000000261,-335.0000000000075,-567.0000000000064,,-4135.999999999978
2020.08.24,-241.99999999999778,-468.00000000000176,-54.99999999999261,-391.9999999999924,-24.000000000001798,-487.99999999999955,-41.000000000002146,124.99999999999733,-6.0000000000060005,-131.99999999999878,-485.99999999999,82.00000000000429,-531.9999999999991,-516.0000000000053,134.00000000000034,-328.0000000000061,-507.000000000013,,-3876.0000000000045
2020.08.24,-219.00000000000253,-451.0000000000014,-60.000000000002274,-400.9999999999958,28.999999999990145,-459.0000000000032,-24.000000000001798,151.00000000000114,49.99999999999449,-94.99999999998954,-462.99999999999386,100.99999999999554,-428.00000000000614,-519.0000000000055,143.00000000000068,-341.99999999999784,-463.0000000000134,,-3450.000000000031
2020.08.24,-260.00000000000466,-510.99999999999477,-63.99999999999295,-442.9999999999934,35.999999999991594,-459.99999999999375,-51.000000000001044,165.00000000000404,132.99999999999423,-91.99999999999208,-485.99999999999,175.99999999999838,-177.99999999998929,-539.0000000000015,249.00000000000944,-426.9999999999996,-358.9999999999982,,-3110.9999999999536
2020.08.24,-248.99999999999923,-497.99999999999847,-67.99999999999784,-451.0000000000014,-14.000000000002899,-462.0000000000033,-39.999999999995595,197.00000000000273,124.99999999999733,-123.99999999999079,-478.9999999999992,218.00000000000708,-221.99999999998886,-555.9999999999974,245.00000000000455,-404.99999999999983,-378.00000000001165,,-3160.999999999975
2020.08.24,-326.9999999999995,-529.0000000000017,-54.99999999999261,-475.0000000000032,-22.0000000000109,-600.9999999999991,-46.00000000000159,156.99999999999602,92.99999999999864,-103.99999999999298,-549.9999999999972,217.0000000000005,-234.00000000000088,-617.0000000000044,256.0000000000002,-358.0000000000028,-385.99999999999744,,-3581.000000000008
2020.08.24,-334.00000000000097,-567.0000000000064,-69.00000000000261,-525.9999999999932,-19.00000000001345,-597.999999999999,-78.00000000000028,151.9999999999966,68.00000000000139,-116.99999999998934,-557.9999999999927,151.9999999999966,-346.0000000000019,-626.0000000000048,255.00000000000966,-412.00000000000125,-402.9999999999978,,-4025.9999999999995
2020.08.24,-385.000000000002,-517.9999999999962,-4.9999999999954525,-456.00000000000085,-225.00000000000853,-762.0000000000005,-178.99999999999582,84.0000000000063,-9.00000000000345,-166.99999999999494,-629.9999999999955,156.00000000000057,-391.9999999999924,-618.9999999999998,240.99999999999966,-450.00000000000597,-453.99999999999886,,-4769.9999999999845
2020.08.24,-356.9999999999962,-519.0000000000028,7.000000000005002,-465.9999999999998,-192.99999999999872,-674.0000000000066,-151.9999999999966,126.0000000000039,65.99999999999939,-204.99999999999963,-593.0000000000035,211.00000000000563,-218.00000000000708,-626.0000000000048,331.00000000000307,-482.00000000000466,-363.0000000000022,,-4107.0000000000055
