date,USDCHF,EURUSD,USDJPY,AUDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,EURJPY,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2020.08.24,-2.999999999997449,-39.999999999995595,-22.999999999996135,-76.99999999999375,-32.999999999994145,-105.00000000000398,2.999999999997449,53.999999999998494,70.99999999999883,-3.999999999992898,-42.00000000000159,148.99999999999915,-73.99999999999629,-218.00000000000352,63.00000000000239,-63.00000000000195,-102.00000000000209,,-443.99999999998306
2020.08.24,17.000000000000348,-19.999999999997797,-13.999999999995794,-88.99999999999464,52.000000000007596,-108.00000000000409,-14.999999999998348,62.000000000006494,127.99999999999478,14.000000000002899,-3.9999999999906777,177.99999999998929,116.00000000000499,-221.9999999999942,133.00000000000978,-129.00000000000134,-114.0000000000141,,-14.999999999974847
2020.08.24,19.999999999997797,-72.0000000000054,85.00000000000796,-139.99999999999568,119.99999999998678,-260.9999999999957,38.0000000000047,106.00000000000608,135.99999999999167,25.00000000000835,-194.00000000000261,140.0000000000068,-38.99999999998904,-322.9999999999933,177.99999999999727,-148.99999999999915,-198.00000000000927,,-527.9999999999827
2020.08.24,21.00000000000435,-80.00000000001339,117.00000000000443,-170.99999999999892,127.99999999999478,-290.9999999999968,55.000000000005045,141.99999999999767,181.9999999999933,28.000000000005798,-232.99999999998988,184.00000000000637,85.00000000000173,-376.0000000000048,253.0000000000001,-175.00000000000293,-157.00000000000713,,-288.0000000000002
2020.08.24,17.999999999995797,-129.00000000000134,87.0000000000033,-164.99999999999292,143.99999999998857,-269.00000000000546,43.999999999999595,129.9999999999968,173.00000000000094,1.0000000000065512,-256.0000000000002,99.99999999998899,-21.00000000000435,-352.00000000000387,227.00000000000387,-178.00000000000037,-167.00000000000603,,-613.0000000000301
2020.08.24,66.99999999999484,-51.000000000001044,109.99999999999943,-83.9999999999952,140.99999999999113,-221.00000000000364,51.99999999999649,87.99999999999919,148.99999999999915,6.0000000000060005,-197.9999999999933,25.999999999992696,-65.00000000000395,-278.0000000000058,170.0000000000017,-111.00000000000554,-148.00000000001478,,-347.00000000004263
2020.08.24,102.99999999999754,-48.000000000003595,46.00000000000648,-102.99999999999754,197.00000000000273,-115.99999999999966,75.9999999999983,129.9999999999968,185.00000000000182,16.0000000000049,-118.99999999999977,72.0000000000054,-14.000000000002899,-253.0000000000001,157.0000000000107,-140.0000000000068,-138.0000000000159,,50.99999999999835
2020.08.24,114.00000000000298,-18.0000000000069,7.000000000005002,-85.99999999999719,153.9999999999875,-52.00000000000671,89.00000000000574,129.00000000000134,168.99999999999693,-2.999999999997449,-42.00000000000159,76.99999999999375,-72.99999999998974,-209.00000000000318,91.99999999999875,-117.00000000000044,-168.0000000000126,,62.999999999976154
2020.08.24,56.0000000000005,-107.00000000001265,-51.9999999999925,-234.00000000000088,147.00000000000824,-67.99999999999784,89.00000000000574,219.99999999999798,232.99999999999432,-15.999999999993797,-69.99999999999318,295.0000000000008,119.00000000000244,-325.00000000000284,174.99999999999716,-243.99999999999977,-208.00000000000819,,10.00000000000557
2020.08.24,63.00000000000195,-92.00000000000318,-9.000000000000341,-224.9999999999974,156.00000000000057,-105.99999999999454,77.00000000000485,219.00000000000253,190.00000000000128,-12.999999999996348,-102.99999999999443,290.9999999999968,-8.999999999992347,-343.9999999999941,152.00000000000102,-258.9999999999981,-275.000000000003,,-286.9999999999648
