date,GBPUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,CADJPY,NZDCAD,AUDNZD,empty,sum
2020.07.27,-129.99999999998568,-17.000000000000348,-95.00000000000064,-207.00000000000162,-372.99999999999045,-130.0000000000079,-6.0000000000060005,-1.999999999990898,-269.9999999999818,-224.000000000002,-327.99999999999494,-235.00000000000742,-79.9999999999983,-84.0000000000063,-205.00000000001074,,-2385.9999999999854
2020.07.27,-71.99999999998319,-48.000000000003595,-224.000000000002,-32.0000000000098,-167.99999999999216,-165.9999999999995,149.99999999999457,14.000000000002899,-102.00000000000387,-207.00000000000162,-367.0000000000062,-306.9999999999906,-84.99999999999375,64.99999999999284,-153.00000000000313,,-1701.999999999999
2020.07.27,-61.99999999998429,-72.0000000000054,-190.00000000000128,95.999999999985,-171.99999999999704,-200.00000000000017,98.99999999999353,37.00000000000925,-195.99999999999795,-153.00000000000313,-255.99999999998957,-92.00000000000318,-90.99999999999397,65.99999999999939,-69.00000000000794,,-1254.9999999999968
2020.07.27,-10.999999999983245,-48.000000000003595,-182.00000000000438,105.99999999998388,-140.99999999999113,-170.00000000000347,129.00000000000134,88.00000000001029,-180.99999999998317,-87.00000000001484,-34.000000000000696,92.00000000000318,-24.999999999991473,131.99999999999878,-49.99999999999449,,-381.999999999973
2020.07.27,-50.99999999997884,19.999999999997797,-182.99999999999983,140.99999999999113,-193.9999999999884,-168.99999999999693,130.99999999999224,64.0000000000085,-103.00000000000864,-17.000000000000348,-106.99999999999044,-17.000000000000348,-62.99999999998818,132.99999999999423,-86.0000000000083,,-500.99999999997635
2020.07.27,14.000000000002899,-95.00000000000064,-250.00000000000577,158.99999999999804,-222.99999999999898,-195.00000000000074,175.99999999999838,52.000000000007596,-28.999999999996362,-46.999999999997044,-208.00000000000819,-121.99999999999989,-118.99999999999977,176.99999999999383,-99.00000000000463,,-809.0000000000113
2020.07.27,29.00000000001235,-178.99999999999582,-306.00000000000625,156.00000000000057,-336.9999999999891,-192.99999999999872,164.99999999999292,52.000000000007596,-37.00000000000614,-56.99999999999594,-202.9999999999976,-96.99999999999153,-168.99999999999693,165.9999999999995,-89.00000000000574,,-1098.9999999999707
2020.07.27,152.0000000000188,-256.00000000001177,-341.0000000000024,78.00000000000028,-378.0000000000001,-192.99999999999872,156.99999999999602,115.00000000000954,-30.000000000001137,-69.00000000000794,-313.99999999999204,49.99999999999449,-177.99999999999727,163.99999999999747,-165.9999999999995,,-1208.9999999999943
2020.07.27,235.00000000000742,-283.000000000011,-400.00000000000034,152.99999999998093,-204.9999999999983,-179.00000000000693,214.99999999999852,165.00000000000404,-52.99999999999727,-42.0000000000087,-283.99999999999534,35.999999999991594,-83.99999999998897,180.99999999999784,-163.00000000000205,,-708.0000000000286
2020.07.27,316.0000000000052,-322.00000000000006,-450.00000000000597,211.99999999998997,-209.99999999999375,-175.00000000000293,266.999999999995,137.00000000000932,-78.00000000000296,14.000000000002899,-303.9999999999932,-36.999999999998145,-82.99999999999841,289.9999999999903,-86.0000000000083,,-509.0000000000112
2020.07.27,352.000000000019,-280.0000000000136,-429.99999999999704,163.9999999999864,-96.9999999999942,-152.00000000000767,248.99999999999923,137.00000000000932,-157.99999999998704,80.99999999999774,-269.9999999999925,-25.00000000000835,19.000000000005457,283.99999999999534,-123.00000000000644,,-248.99999999999432
2020.07.27,367.0000000000062,-415.0000000000098,-526.0000000000042,163.9999999999864,-161.99999999999193,-155.00000000000514,254.99999999999412,93.00000000000975,-151.9999999999868,92.99999999998754,-368.9999999999971,-184.99999999999073,35.0000000000108,285.9999999999974,-188.9999999999947,,-859.9999999999882
2020.07.27,526.0000000000042,-489.0000000000061,-568.9999999999973,114.99999999999844,-208.99999999998897,-134.0000000000008,261.0000000000001,158.0000000000026,-73.0000000000075,129.99999999998568,-435.0000000000076,-120.99999999999334,9.000000000000341,327.99999999999494,-163.00000000000205,,-666.0000000000173
2020.07.27,508.00000000001955,-449.9999999999948,-546.000000000002,104.99999999999955,-194.99999999999318,-85.00000000000173,261.0000000000001,169.00000000000804,-86.99999999998909,109.99999999998789,-401.99999999999125,-106.00000000000608,35.0000000000108,353.99999999999875,-133.00000000000534,,-461.99999999995873
2020.07.27,474.0000000000189,-429.00000000001273,-539.999999999996,108.99999999998133,-238.9999999999901,-121.99999999999989,268.0000000000016,139.00000000000023,-58.9999999999975,83.9999999999952,-377.9999999999894,-113.99999999999189,-9.999999999990905,336.9999999999984,-113.00000000000753,,-592.9999999999803
2020.07.27,454.00000000002103,-428.00000000000614,-531.9999999999991,88.99999999998354,-262.999999999991,-106.00000000000608,256.99999999999613,162.0000000000066,-80.99999999998886,58.99999999998684,-391.000000000008,-55.99999999998939,-28.999999999996362,329.999999999997,-110.99999999999443,,-645.9999999999883
2020.07.27,369.0000000000193,-390.0000000000015,-509.9999999999993,40.99999999997994,-209.99999999999375,-102.00000000000209,224.9999999999974,176.0000000000095,-176.9999999999925,-22.999999999995246,-390.0000000000015,-62.000000000006494,4.0000000000048885,337.99999999999386,-73.99999999999629,,-784.9999999999837
2020.07.27,304.00000000001535,-380.00000000000256,-509.9999999999993,35.999999999991594,-190.9999999999883,-123.00000000000644,235.99999999999176,182.99999999999983,-177.99999999999727,-58.000000000002494,-426.9999999999996,-100.99999999999554,3.0000000000001137,339.99999999999585,-42.999999999993044,,-908.9999999999899
2020.07.27,305.00000000002194,-360.0000000000048,-489.0000000000061,-21.00000000000435,-238.9999999999901,-97.9999999999981,181.9999999999933,251.00000000000122,-292.0000000000016,-42.0000000000087,-476.0000000000098,41.000000000002146,-0.999999999990564,324.9999999999975,-93.00000000000975,,-1007.0000000000077
2020.07.27,286.00000000000847,-442.9999999999934,-526.9999999999997,-84.0000000000174,-131.9999999999908,-104.00000000000409,252.99999999999213,278.00000000000045,-412.9999999999825,-147.00000000000824,-628.9999999999907,-1.999999999990898,76.00000000000762,316.99999999998954,-147.99999999999258,,-1418.999999999972
2020.07.27,237.00000000002052,-394.00000000000546,-541.9999999999981,-131.00000000001444,-188.99999999999295,-70.0000000000034,230.99999999999233,297.00000000000284,-480.99999999999454,-144.99999999999514,-771.9999999999949,-140.0000000000068,119.00000000001398,322.9999999999955,-180.0000000000024,,-1836.9999999999827
2020.07.27,161.00000000001114,-331.0000000000146,-451.0000000000014,-139.00000000000023,-129.99999999999545,-162.0000000000066,224.9999999999974,184.00000000000637,-430.0000000000068,-75.00000000000284,-601.9999999999915,-25.00000000000835,78.00000000000296,271.9999999999945,-151.9999999999966,,-1577.000000000012
2020.07.27,371.00000000001023,-381.99999999999346,-456.9999999999963,183.99999999998417,-6.999999999990791,-165.00000000000404,300.99999999999574,155.00000000000514,-287.00000000000614,36.999999999998145,-421.99999999998903,-123.00000000000644,83.00000000001262,265.99999999999955,-224.000000000002,,-669.9999999999827
2020.07.27,356.00000000000074,-402.9999999999978,-448.9999999999994,170.99999999998784,66.0000000000025,-251.00000000000122,304.9999999999997,110.00000000001009,-373.9999999999952,-2.0000000000131024,-374.999999999992,76.0000000000094,111.0000000000042,206.99999999999054,-168.99999999999693,,-620.9999999999905
2020.07.27,391.000000000008,-340.00000000000693,-414.00000000000324,365.99999999999966,183.00000000000693,-389.000000000006,329.999999999997,43.00000000000415,-287.00000000000614,112.99999999998533,-174.00000000000747,-55.99999999998939,133.00000000000978,213.99999999999199,-151.9999999999966,,-39.00000000001296
2020.07.27,485.0000000000021,-425.0000000000087,-463.0000000000023,480.99999999999807,402.000000000001,-374.0000000000077,388.9999999999949,25.00000000000835,-411.00000000000136,129.00000000000134,-157.00000000000713,-15.00000000000945,162.00000000000614,244.99999999999523,-103.00000000000864,,369.9999999999619
2020.07.27,516.0000000000053,-482.00000000000466,-533.0000000000057,482.999999999989,402.000000000001,-414.00000000000324,412.9999999999967,128.00000000000588,-411.00000000000136,107.99999999999699,-232.99999999999432,-11.00000000000545,180.00000000000682,269.9999999999925,-130.99999999999224,,284.99999999998727
2020.07.27,707.0000000000132,-476.9999999999941,-551.0000000000015,638.9999999999895,405.00000000000114,-340.00000000000693,449.9999999999948,130.0000000000079,-225.9999999999991,353.0000000000033,-90.99999999999665,103.99999999999298,217.00000000001296,309.99999999999915,-126.0000000000039,,1504.0000000000127
2020.07.27,745.0000000000178,-487.0000000000152,-551.9999999999969,772.9999999999793,518.0000000000007,-485.0000000000021,544.9999999999955,62.000000000006494,-168.00000000000637,407.0000000000018,-85.00000000000173,59.99999999999339,154.00000000001057,313.99999999999204,-141.99999999999767,,1658.9999999999775
2020.07.27,653.0000000000147,-483.99999999999557,-568.0000000000018,892.9999999999883,642.0000000000101,-497.99999999999847,559.9999999999939,93.00000000000975,-234.00000000000887,249.99999999999466,-89.00000000000574,164.00000000000858,171.00000000000648,270.99999999999903,-112.000000000001,,1712.0000000000146
2020.07.27,563.0000000000024,-470.9999999999992,-570.9999999999993,758.9999999999985,593.0000000000035,-473.0000000000012,548.9999999999995,223.00000000000654,-287.00000000000614,207.99999999998596,-194.99999999998963,341.99999999999784,170.0000000000017,318.99999999999153,-113.99999999999189,,1615.0000000000002
2020.07.27,510.00000000001046,-356.00000000000074,-517.0000000000008,667.9999999999798,512.0000000000005,-407.99999999999727,468.9999999999972,345.0000000000064,-270.9999999999866,222.99999999999542,-214.00000000000307,543.0000000000045,188.0000000000024,310.9999999999946,-78.00000000000028,,1925.0000000000025
2020.07.27,582.0000000000158,-339.0000000000004,-521.0000000000048,781.9999999999939,555.0000000000068,-429.99999999999704,534.9999999999966,255.00000000000523,-206.99999999999363,377.9999999999894,-97.9999999999981,449.0000000000105,187.00000000001182,386.9999999999929,-70.99999999999883,,2444.00000000003
2020.07.27,597.0000000000031,-404.0000000000044,-685.0000000000023,769.9999999999818,560.0000000000023,-407.99999999999727,531.9999999999991,300.0000000000003,-284.9999999999966,401.00000000000693,-262.999999999991,390.0000000000015,210.00000000000796,427.99999999999505,-32.0000000000098,,2110.9999999999964
2020.07.27,722.0000000000005,-391.000000000008,-687.9999999999998,626.9999999999998,506.0000000000002,-309.0000000000037,507.9999999999973,321.0000000000046,-314.9999999999977,546.9999999999864,-214.00000000000307,394.9999999999898,308.00000000000693,582.9999999999891,-41.000000000002146,,2558.99999999996
2020.07.27,798.0000000000098,-536.0000000000032,-682.0000000000048,681.9999999999826,460.9999999999985,-279.00000000000705,475.99999999999864,301.0000000000068,-247.99999999999045,666.9999999999953,-137.00000000000932,456.9999999999963,284.000000000006,490.999999999997,-58.000000000002494,,2676.999999999974
2020.07.27,921.0000000000163,-517.9999999999962,-675.9999999999989,799.9999999999785,498.00000000000466,-273.000000000001,439.99999999999596,293.0000000000099,-149.0000000000009,678.0000000000008,103.00000000000864,648.0000000000041,291.000000000011,456.9999999999963,-36.999999999998145,,3476.000000000031
2020.07.27,861.0000000000007,-378.00000000001165,-582.0000000000048,783.9999999999848,459.0000000000032,-304.9999999999997,404.99999999999983,201.00000000000674,-116.99999999999022,714.999999999999,259.0000000000092,644.0000000000001,264.00000000001,454.9999999999943,35.999999999991594,,3700.9999999999927
2020.07.27,812.0000000000127,-445.0000000000065,-612.0000000000015,830.9999999999818,490.0000000000091,-341.99999999999784,458.9999999999983,206.00000000000617,-108.00000000000409,568.9999999999973,97.9999999999981,548.9999999999995,253.0000000000001,451.9999999999969,-5.999999999994898,,3205.999999999995
2020.07.27,794.0000000000058,-483.0000000000112,-617.9999999999964,831.9999999999883,525.0000000000057,-375.9999999999986,473.0000000000012,252.0000000000078,-109.00000000000887,483.99999999999557,93.00000000000975,547.0000000000086,220.00000000001307,388.9999999999949,-8.999999999992347,,3014.000000000023
2020.07.27,799.0000000000164,-492.0000000000035,-580.0000000000027,781.9999999999939,484.00000000000887,-356.00000000000074,464.9999999999932,228.00000000000597,-102.00000000000387,401.00000000000693,134.99999999999625,571.0000000000103,187.00000000001182,370.9999999999991,1.999999999990898,,2895.0000000000227
2020.07.27,772.0000000000172,-614.0000000000034,-602.999999999998,755.9999999999789,465.0000000000034,-414.00000000000324,463.0000000000023,303.0000000000088,-125.0,225.99999999999287,25.00000000000835,574.9999999999922,113.00000000001376,309.99999999999915,-17.000000000000348,,2235.000000000012
