date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.05.21,0.0,-43.999999999999595,-12.000000000000455,-43.999999999999595,-27.999999999994696,-261.0000000000001,-4.0000000000048885,-90.0000000000012,-14.000000000002899,-193.00000000001205,-15.999999999993797,-11.00000000000545,-64.99999999999773,-18.0000000000069,-37.00000000000614,-96.9999999999942,-60.00000000000449,,-994.0000000000241
2018.05.21,56.0000000000005,-63.99999999999739,-11.00000000000989,41.9999999999976,16.0000000000049,-201.00000000000674,-6.000000000000227,-80.00000000000229,82.99999999999974,-211.9999999999891,168.0000000000126,-9.999999999998899,-91.99999999998454,17.000000000000348,-42.00000000000159,-198.99999999999807,60.99999999999994,,-473.999999999973
2018.05.21,80.00000000000229,-15.00000000000945,-44.00000000001114,20.999999999993246,97.00000000000264,-316.0000000000052,-4.9999999999954525,-100.99999999999554,155.00000000000514,-225.9999999999991,208.00000000000819,103.99999999999298,-12.999999999976808,9.999999999998899,-40.99999999999682,-185.99999999999284,39.999999999995595,,-231.99999999998332
2018.05.21,95.99999999999609,-4.000000000004,-39.00000000000148,-18.0000000000069,-90.99999999999665,-315.0000000000208,55.00000000000682,-92.99999999999864,2.000000000002,-219.99999999999886,292.00000000000335,217.0000000000005,16.000000000019554,55.99999999998939,-6.000000000000227,-89.9999999999892,37.99999999999359,,-104.00000000000541
2018.05.21,119.00000000000244,12.999999999996348,-24.00000000000091,-19.00000000000235,-81.9999999999932,-336.00000000000296,49.99999999999716,-131.00000000000333,6.0000000000060005,-180.00000000000682,272.00000000000557,184.99999999999073,22.00000000001978,26.999999999999247,-16.999999999995907,56.000000000011596,37.99999999999359,,-0.9999999999828901
2018.05.21,127.99999999999478,22.0000000000109,-3.0000000000001137,-13.00000000000745,-70.99999999999883,-316.0000000000052,46.00000000000648,-112.000000000001,36.0000000000027,-224.99999999999432,278.00000000000045,191.99999999999218,20.000000000010232,14.999999999987246,-33.00000000000125,2.0000000000095497,42.999999999993044,,8.999999999999417
2018.05.21,133.00000000000534,19.999999999997797,25.99999999999625,-63.00000000000195,-161.99999999999548,-314.00000000001427,-30.000000000001137,-136.99999999999824,4.000000000004,-268.0000000000007,190.00000000000128,165.9999999999995,-66.99999999997885,-11.00000000000545,-94.99999999999886,-32.99999999998704,20.999999999993246,,-619.9999999999845
2018.05.21,231.0000000000034,140.99999999999113,98.99999999998954,-80.99999999999774,-232.99999999999432,-338.0000000000161,28.999999999996362,-192.00000000000327,-44.99999999999504,-207.9999999999984,107.00000000001265,114.99999999999844,0.0,-139.00000000000023,-108.99999999999466,47.000000000011255,-20.0000000000089,,-596.0000000000058
2018.05.21,224.9999999999974,151.9999999999966,119.99999999999034,-75.00000000000284,-173.00000000000094,-362.00000000001785,19.000000000005457,-224.9999999999974,26.999999999999247,-241.99999999999022,31.000000000003247,26.999999999999247,20.000000000010232,-216.00000000001617,-168.00000000000637,-44.999999999987494,-13.00000000000745,,-898.000000000025
2018.05.21,187.9999999999993,109.00000000000354,82.99999999999841,17.000000000000348,-110.99999999999443,-302.0000000000023,13.00000000000523,-221.00000000000452,21.00000000000435,-224.99999999999432,-85.99999999998609,-150.00000000000568,-8.99999999998613,-197.00000000000273,-177.0000000000067,-33.999999999991815,7.0000000000014495,,-1073.9999999999623
2018.05.21,197.00000000000273,106.99999999999044,87.99999999999386,24.000000000001798,-129.00000000000134,-203.00000000001984,16.000000000005343,-231.99999999999886,21.00000000000435,-139.00000000001,-149.9999999999835,-300.00000000001137,-9.999999999990905,-209.00000000001472,-183.9999999999975,-45.99999999999227,18.999999999991246,,-1130.0000000000305
2018.05.21,224.000000000002,139.00000000000023,138.9999999999958,36.999999999998145,-141.99999999999767,-236.00000000001398,15.000000000000568,-258.0000000000027,68.00000000000139,-181.0000000000116,-370.999999999988,-436.00000000001415,-24.999999999977263,-246.99999999999721,-200.00000000000284,-46.999999999997044,58.99999999999794,,-1462.0000000000064
2018.05.21,285.00000000000193,192.99999999999872,188.0000000000024,21.999999999999797,-232.99999999999432,-118.00000000001809,-3.0000000000001137,-287.9999999999994,-34.99999999999615,-62.00000000001182,-391.9999999999924,-374.0000000000077,-60.000000000002274,-287.9999999999994,-256.0000000000002,1.0000000000047748,-8.000000000008,,-1428.000000000022
