date,EURUSD,USDCAD,AUDCHF,EURJPY,EURAUD,empty,sum
2019.11.11,-18.999999999991246,-59.000000000009045,22.999999999995246,54.000000000002046,78.00000000000028,,76.9999999999973
2019.11.11,-17.000000000000348,-12.000000000012001,12.000000000000899,4.9999999999954525,133.99999999998968,,121.99999999997368
2019.11.11,-35.00000000000725,23.999999999979593,-50.0000000000056,-30.000000000001137,52.99999999999194,,-38.00000000004245
2019.11.11,-34.000000000000696,20.999999999982144,-14.000000000002899,7.999999999995566,120.00000000000898,,100.99999999998309
2019.11.11,-29.999999999996696,25.999999999992696,-33.000000000005244,-10.000000000005116,120.00000000000898,,72.99999999999463
2019.11.11,8.000000000008,43.999999999999595,-16.0000000000049,149.99999999999147,126.0000000000039,,311.99999999999807
2019.11.11,-17.000000000000348,51.99999999998539,-21.00000000000435,128.99999999999068,103.99999999999298,,246.99999999996436
2019.11.11,2.999999999997449,61.99999999998429,36.0000000000027,118.99999999999977,187.99999999998818,,407.9999999999724
2019.11.11,-9.999999999998899,55.99999999998939,51.000000000001044,152.9999999999916,246.99999999999721,,496.99999999998033
2019.11.11,-45.000000000006146,53.999999999998494,82.99999999999974,198.99999999999807,269.00000000000813,,559.9999999999983
2019.11.11,-32.999999999994145,52.99999999999194,31.000000000003247,168.99999999999693,165.9999999999995,,385.9999999999975
2019.11.11,-41.000000000002146,59.99999999999339,29.999999999996696,158.99999999999181,192.99999999999872,,400.9999999999785
2019.11.11,-45.000000000006146,53.999999999998494,51.99999999999649,205.99999999998886,228.00000000000597,,494.9999999999837
2019.11.11,-51.000000000001044,62.99999999999084,66.99999999999484,177.99999999999727,259.0000000000092,,515.9999999999911
2019.11.11,-55.000000000005045,57.99999999998029,46.00000000000159,146.99999999999136,225.99999999999287,,421.99999999996106
2019.11.11,-69.00000000000794,6.999999999979245,48.000000000003595,176.00000000000193,190.00000000000128,,351.9999999999781
2019.11.11,-42.0000000000087,71.99999999998319,131.99999999999878,301.9999999999925,319.0000000000026,,782.9999999999684
2019.11.11,-66.00000000001049,40.99999999997994,117.99999999999588,237.99999999999955,280.9999999999979,,611.9999999999627
2019.11.11,-73.99999999999629,14.999999999987246,90.0000000000012,234.99999999999943,225.00000000000853,,491.0000000000001
2019.11.11,-113.00000000000753,-18.0000000000069,48.99999999999905,192.99999999999784,228.99999999999034,,339.9999999999728
2019.11.11,-32.999999999994145,18.999999999991246,34.99999999999615,233.99999999999466,140.99999999999113,,395.999999999979
2019.11.11,-103.99999999999298,-7.0000000000014495,2.999999999997449,183.9999999999975,131.99999999999878,,207.9999999999993
2019.11.11,-123.99999999999079,-1.0000000000065512,58.000000000002494,144.99999999999602,164.99999999999292,,242.9999999999941
2019.11.11,-110.00000000001009,-31.000000000003247,75.9999999999983,190.9999999999883,147.99999999999258,,273.99999999996584
2019.11.11,-137.9999999999937,-53.00000000001415,81.9999999999932,152.00000000000102,150.99999999999002,,193.9999999999764
2019.11.11,-151.9999999999966,-35.00000000000725,109.00000000000354,144.99999999999602,222.99999999999542,,289.99999999999113
2019.11.11,-109.00000000000354,-3.0000000000196536,131.99999999999878,216.99999999999875,231.0000000000034,,467.9999999999777
2019.11.11,-76.99999999999375,36.999999999998145,180.0000000000024,246.9999999999999,286.99999999999284,,673.9999999999995
2019.11.11,-146.00000000000168,31.999999999987594,224.9999999999974,193.9999999999884,370.999999999988,,675.9999999999598
2019.11.11,-197.00000000000273,27.999999999983594,253.99999999999866,126.99999999999534,456.9999999999963,,668.9999999999711
2019.11.11,-221.00000000000452,79.99999999999119,259.9999999999936,95.99999999998943,486.999999999993,,701.9999999999627
2019.11.11,-198.00000000000927,21.999999999988695,268.99999999999704,92.99999999998931,401.00000000000693,,586.9999999999727
2019.11.11,-164.00000000000858,24.999999999986144,263.0000000000021,99.99999999999432,390.0000000000015,,613.9999999999754
2019.11.11,-175.99999999999838,-35.00000000000725,282.99999999999994,73.99999999999807,461.0000000000003,,606.9999999999927
2019.11.11,-136.00000000000279,-19.00000000001345,253.99999999999866,43.99999999999693,469.0000000000083,,611.9999999999877
2019.11.11,-161.99999999999548,-108.00000000001918,256.99999999999613,-9.000000000000341,513.9999999999923,,491.9999999999734
2019.11.11,-187.00000000000384,-78.00000000000028,287.9999999999994,6.999999999990791,530.9999999999926,,560.9999999999786
2019.11.11,-181.9999999999933,-26.0000000000149,276.9999999999939,-21.000000000000796,540.0000000000072,,587.999999999992
2019.11.11,-168.99999999999693,-33.00000000001635,292.00000000000335,4.9999999999954525,493.99999999999443,,588.99999999998
2019.11.11,-202.9999999999976,-94.00000000001629,290.9999999999968,28.999999999996362,453.99999999999886,,476.9999999999782
2019.11.11,-190.00000000000128,-85.00000000000173,297.00000000000284,60.000000000002274,439.99999999999596,,521.9999999999981
2019.11.11,-184.99999999999073,-75.00000000000284,278.9999999999959,67.99999999999784,381.0000000000091,,468.00000000000927
2019.11.11,-200.00000000000017,-26.0000000000149,273.9999999999965,42.999999999992156,364.9999999999931,,455.9999999999667
2019.11.11,-150.00000000000568,-15.00000000000945,297.9999999999983,70.99999999999795,400.00000000000034,,603.9999999999815
2019.11.11,-148.99999999999915,-9.999999999998899,309.99999999999915,85.99999999999852,418.9999999999916,,655.9999999999912
2019.11.11,-140.0000000000068,1.999999999990898,317.0000000000006,65.99999999998829,417.0000000000007,,661.9999999999737
2019.11.11,-126.0000000000039,27.999999999983594,324.9999999999975,73.99999999999807,439.99999999999596,,740.9999999999712
2019.11.11,-137.9999999999937,67.9999999999792,331.999999999999,75.9999999999934,421.99999999998903,,759.9999999999669
2019.11.12,-133.00000000000534,22.999999999995246,341.99999999999784,79.9999999999983,434.000000000001,,745.999999999987
2019.11.12,-131.99999999999878,68.99999999998573,376.99999999999403,66.99999999999307,526.9999999999886,,907.9999999999627
2019.11.12,-150.00000000000568,117.99999999999588,348.9999999999993,62.99999999998818,504.9999999999999,,884.9999999999776
2019.11.12,-161.00000000001114,91.99999999998099,353.0000000000033,48.00000000000182,526.0000000000042,,857.9999999999792
2019.11.12,-161.00000000001114,117.99999999999588,363.0000000000022,21.000000000000796,509.99999999998823,,850.9999999999759
2019.11.12,-157.99999999999147,133.99999999998968,285.00000000000193,-91.99999999999875,398.00000000000944,,567.0000000000108
2019.11.12,-121.99999999999989,157.99999999999147,327.99999999999494,-27.000000000001023,479.0000000000072,,815.9999999999927
2019.11.12,-96.99999999999153,203.99999999998198,344.99999999999534,12.999999999991019,560.0000000000049,,1024.9999999999818
2019.11.12,-95.00000000000064,200.00000000000017,383.99999999999545,-8.000000000009777,703.0000000000092,,1183.9999999999945
2019.11.12,-100.99999999999554,211.99999999998997,375.9999999999986,7.999999999995566,687.9999999999998,,1182.9999999999884
2019.11.12,-134.99999999999625,152.99999999998093,312.00000000000114,-40.00000000000625,571.9999999999948,,861.9999999999743
2019.11.12,-133.99999999998968,168.99999999999693,332.99999999999443,-36.000000000001364,621.9999999999892,,953.9999999999895
2019.11.12,-137.9999999999937,197.99999999998707,341.0000000000024,-20.000000000010232,648.9999999999885,,1029.999999999974
2019.11.12,-157.00000000000713,150.99999999999002,317.9999999999961,-47.000000000011255,574.0000000000078,,838.9999999999756
2019.11.12,-140.99999999999113,157.99999999999147,292.00000000000335,-47.000000000011255,548.9999999999995,,810.999999999992
