date,GBPUSD,AUDUSD,EURGBP,empty,sum
2016.08.08,-124.99999999999733,-87.00000000000374,-1.0000000000065512,,-213.00000000000762
2016.08.08,-83.00000000001084,-123.00000000000644,43.999999999999595,,-162.00000000001768
2016.08.08,-63.99999999999739,-126.99999999999933,56.99999999999594,,-134.0000000000008
2016.08.08,-39.00000000001125,-96.00000000000719,88.99999999999464,,-46.0000000000238
2016.08.08,-76.0000000000094,-97.00000000000264,85.99999999999719,,-87.00000000001486
2016.08.08,-130.99999999999224,-43.00000000000415,42.999999999993044,,-131.00000000000335
2016.08.08,-178.99999999999582,-28.000000000005798,21.999999999999797,,-185.00000000000182
2016.08.08,-163.00000000000205,-137.00000000000932,5.999999999994898,,-294.0000000000165
2016.08.08,-147.00000000000824,-124.00000000000189,14.999999999998348,,-256.00000000001177
2016.08.08,-191.00000000000784,-157.00000000000713,41.000000000002146,,-307.00000000001285
2016.08.08,-249.00000000001032,-92.00000000000318,31.000000000003247,,-310.0000000000103
2016.08.08,-191.99999999999218,-40.00000000000669,65.99999999999939,,-165.9999999999995
2016.08.08,-167.00000000000603,-60.00000000000449,97.9999999999981,,-129.00000000001242
2016.08.08,-177.00000000000495,-60.00000000000449,119.00000000000244,,-118.00000000000699
2016.08.08,-161.99999999999548,-60.99999999999994,139.99999999999568,,-82.99999999999974
2016.08.08,-143.00000000000423,-47.00000000000814,143.9999999999997,,-46.000000000012705
2016.08.08,-144.99999999999514,-10.000000000010001,156.00000000000057,,0.9999999999954241
2016.08.08,-147.99999999999258,-57.00000000000705,87.99999999999919,,-117.00000000000044
2016.08.08,-140.0000000000068,-38.0000000000047,117.00000000000044,,-61.00000000001104
2016.08.08,8.999999999992347,-57.00000000000705,181.9999999999933,,133.9999999999786
2016.08.08,90.99999999999665,-47.00000000000814,173.00000000000094,,216.99999999998943
2016.08.08,151.9999999999966,129.9999999999968,236.00000000000287,,517.9999999999962
2016.08.08,163.00000000000205,140.99999999999113,264.999999999993,,568.9999999999861
2016.08.08,143.00000000000423,166.99999999999494,220.99999999999343,,530.9999999999926
2016.08.08,157.99999999999147,125.99999999999278,264.999999999993,,548.9999999999773
2016.08.08,211.00000000000563,162.99999999999093,302.9999999999977,,676.9999999999943
2016.08.08,-65.00000000000395,186.99999999999272,80.99999999999774,,202.99999999998653
2016.08.08,-62.99999999999084,211.99999999998997,92.00000000000318,,241.0000000000023
2016.08.08,15.999999999993797,162.99999999999093,105.99999999999498,,284.9999999999797
2016.08.08,63.99999999999739,172.99999999998983,151.9999999999966,,388.9999999999838
2016.08.08,116.99999999998934,201.99999999999108,182.99999999999983,,501.9999999999803
2016.08.08,217.0000000000005,203.99999999999307,249.99999999999466,,670.9999999999882
2016.08.08,215.99999999999397,192.99999999999872,225.99999999999287,,634.9999999999856
2016.08.08,116.99999999998934,202.9999999999976,107.00000000000153,,426.99999999998846
2016.08.08,153.00000000000313,444.9999999999954,146.00000000000168,,744.0000000000002
2016.08.08,261.0000000000001,439.99999999999596,246.99999999999721,,947.9999999999934
2016.08.08,224.000000000002,422.00000000000017,214.99999999999852,,861.0000000000007
2016.08.08,259.9999999999936,422.00000000000017,209.00000000000364,,890.9999999999974
2016.08.08,265.0000000000041,408.9999999999927,241.00000000000233,,914.9999999999991
2016.08.08,314.99999999999864,412.9999999999967,253.0000000000032,,980.9999999999985
2016.08.08,302.0000000000023,424.9999999999976,248.99999999999923,,975.9999999999991
2016.08.08,320.00000000000915,431.99999999999903,287.9999999999994,,1040.0000000000075
2016.08.08,300.99999999999574,412.9999999999967,275.99999999999847,,989.9999999999909
2016.08.08,263.99999999999756,385.99999999999744,265.99999999999955,,915.9999999999945
2016.08.08,262.999999999991,385.99999999999744,282.99999999999994,,931.9999999999884
2016.08.08,312.00000000000114,379.9999999999915,300.0000000000003,,991.999999999993
2016.08.08,262.00000000000665,348.9999999999993,253.99999999999866,,865.0000000000045
2016.08.08,278.00000000000045,350.9999999999902,263.99999999999756,,892.9999999999882
2016.08.09,238.99999999998923,350.9999999999902,232.99999999999432,,822.9999999999737
2016.08.09,266.999999999995,374.999999999992,278.00000000000045,,919.9999999999875
2016.08.09,287.9999999999994,369.99999999999255,281.99999999999335,,939.9999999999852
2016.08.09,331.999999999999,380.999999999998,312.00000000000114,,1024.9999999999982
2016.08.09,292.00000000000335,400.9999999999958,292.00000000000335,,985.0000000000025
2016.08.09,313.99999999999204,407.99999999999727,317.0000000000006,,1038.99999999999
2016.08.09,398.00000000000944,427.99999999999505,365.99999999999966,,1192.000000000004
2016.08.09,452.00000000000796,359.99999999999363,419.9999999999982,,1231.9999999999998
2016.08.09,632.9999999999947,306.9999999999906,536.0000000000032,,1475.9999999999884
2016.08.09,678.0000000000008,208.99999999999253,546.000000000002,,1432.9999999999955
2016.08.09,773.0000000000015,90.99999999999665,551.0000000000015,,1414.9999999999995
2016.08.09,831.000000000004,88.99999999999464,612.0000000000015,,1532.0
2016.08.09,801.9999999999916,115.99999999999389,612.9999999999969,,1530.9999999999823
2016.08.09,723.0000000000069,89.99999999999008,590.999999999997,,1403.999999999994
2016.08.09,734.9999999999968,139.99999999999568,583.9999999999957,,1458.9999999999882
2016.08.09,723.0000000000069,159.9999999999935,568.0000000000018,,1451.0000000000023
2016.08.09,733.0000000000059,164.99999999999292,568.9999999999973,,1466.9999999999961
2016.08.09,815.9999999999945,132.99999999999423,602.0000000000025,,1550.9999999999914
2016.08.09,756.0000000000011,141.99999999999767,556.0000000000009,,1453.9999999999998
2016.08.09,774.9999999999924,157.99999999999147,556.9999999999964,,1489.9999999999802
2016.08.09,777.9999999999898,192.99999999999872,526.9999999999997,,1497.9999999999882
2016.08.09,710.999999999995,267.99999999999045,529.9999999999972,,1508.9999999999827
2016.08.09,693.9999999999947,339.99999999999585,514.9999999999987,,1548.999999999989
2016.08.09,571.9999999999948,350.9999999999902,558.000000000003,,1480.999999999988
2016.08.09,601.9999999999915,409.99999999999926,575.9999999999987,,1587.9999999999895
2016.08.09,748.9999999999997,402.9999999999978,641.9999999999982,,1793.9999999999957
2016.08.09,890.9999999999974,387.99999999999943,729.9999999999973,,2008.999999999994
2016.08.09,827.0,470.9999999999992,661.9999999999959,,1959.999999999995
2016.08.09,882.9999999999893,517.9999999999962,661.0000000000005,,2061.999999999986
2016.08.09,958.9999999999987,470.9999999999992,683.0000000000002,,2112.999999999998
2016.08.09,964.0000000000093,389.99999999999034,675.9999999999989,,2029.9999999999984
2016.08.09,919.0000000000032,325.99999999999295,673.9999999999968,,1918.999999999993
2016.08.09,916.0000000000057,408.9999999999927,675.0000000000034,,2000.0000000000018
2016.08.09,964.0000000000093,459.99999999999375,844.0000000000003,,2268.0000000000036
2016.08.09,648.0000000000041,519.9999999999983,798.9999999999942,,1966.9999999999964
2016.08.09,669.0000000000085,569.9999999999927,803.9999999999936,,2042.999999999995
2016.08.09,645.0000000000067,608.9999999999928,739.9999999999962,,1993.999999999996
2016.08.09,553.0000000000035,608.9999999999928,670.9999999999993,,1832.9999999999957
2016.08.09,604.9999999999889,586.9999999999931,693.9999999999947,,1885.9999999999764
