names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,15,"['CADCHF', 'CADJPY']",80.0,0.3468516483516485,S
USDJPY,15,['CADJPY'],80.0,-0.9453333333333334,B
USDCAD,10,"['GBPCHF', 'GBPCAD']",100.0,-0.0003333333333333366,B
AUDUSD,10,"['GBPCAD', 'EURGBP', 'GBPUSD']",100.0,-0.72,B
NZDUSD,15,['EURCHF'],80.0,0.6215476190476193,S
GBPCHF,15,"['NZDCAD', 'GBPCAD', 'CADJPY']",100.0,-0.3,B
EURCHF,10,['GBPJPY'],80.0,1.0,S
AUDCHF,10,"['GBPCHF', 'GBPCAD']",100.0,-0.003666666666666665,B
NZDCHF,10,"['AUDNZD', 'AUDCAD', 'USDJPY']",80.0,0.14,S
EURGBP,15,"['CADJPY', 'GBPJPY', 'EURUSD']",100.0,0.099,S
GBPJPY,10,"['AUDJPY', 'EURGBP', 'NZDCAD', 'GBPUSD']",100.0,-0.56,B
GBPCAD,15,"['NZDCHF', 'CADJPY', 'GBPJPY', 'AUDJPY', 'USDJPY']",100.0,-0.88,B
GBPAUD,15,"['EURGBP', 'GBPUSD']",100.0,0.40241613941613935,S
EURAUD,10,"['GBPCHF', 'GBPCAD']",100.0,0.01433333333333333,S
EURNZD,10,"['GBPCHF', 'GBPCAD']",100.0,0.07033333333333333,S
AUDJPY,15,"['NZDUSD', 'EURCAD']",80.0,0.14833333333333332,S
AUDNZD,10,"['AUDNZD', 'GBPCHF']",100.0,1.0,S
