date,GBPCHF,EURCHF,GBPAUD,EURCAD,EURNZD,AUDJPY,NZDJPY,empty,sum
2019.12.16,-87.00000000001484,-51.99999999998539,-312.00000000000114,-36.999999999998145,-104.00000000001519,-36.000000000001364,-31.999999999996476,,-660.0000000000125
2019.12.16,-130.0000000000079,-54.99999999998284,-600.0000000000006,-18.0000000000069,87.99999999999919,1.9999999999953388,-2.0000000000095497,,-715.0000000000133
2019.12.16,-230.00000000001907,-5.999999999994898,-633.0000000000168,11.00000000000545,261.0000000000001,4.0000000000048885,39.99999999999204,,-553.0000000000283
2019.12.16,-313.00000000000773,9.000000000014552,-719.000000000003,76.99999999999375,245.99999999999068,-46.999999999997044,-9.000000000000341,,-756.0000000000091
2019.12.16,-367.0000000000062,35.00000000000725,-751.9999999999972,36.999999999998145,224.000000000002,7.999999999995566,22.999999999996135,,-792.0000000000042
2019.12.16,-378.00000000001165,34.000000000000696,-700.0000000000117,14.000000000002899,119.99999999998678,-37.9999999999967,-34.99999999999659,,-983.0000000000263
2019.12.16,-386.00000000001967,60.000000000015596,-660.0000000000161,4.000000000004,173.99999999998528,-21.000000000000796,-9.000000000000341,,-838.0000000000321
2019.12.16,-400.00000000000034,83.00000000001084,-650.0000000000173,25.999999999992696,200.00000000000017,-7.000000000005002,3.0000000000001137,,-745.0000000000188
2019.12.16,-582.0000000000158,90.00000000001229,-897.0000000000144,25.999999999992696,139.00000000000023,-88.99999999999864,-51.00000000000193,,-1364.0000000000255
2019.12.16,-710.0000000000106,115.00000000002063,-1053.9999999999993,19.999999999997797,197.99999999998707,-49.000000000006594,-40.99999999999682,,-1521.000000000008
2019.12.16,-764.0000000000091,107.00000000001265,-1122.0000000000007,-7.0000000000014495,153.9999999999875,-39.00000000000148,-42.00000000000159,,-1713.0000000000143
2019.12.16,-740.0000000000073,99.00000000000463,-1124.0000000000139,18.999999999991246,194.99999999998963,-37.9999999999967,-39.00000000000148,,-1628.0000000000337
2019.12.16,-699.0000000000052,120.00000000000898,-1221.0000000000055,39.00000000001125,270.99999999999903,-16.999999999995907,-16.000000000005343,,-1522.9999999999927
2019.12.16,-675.0000000000034,121.99999999999989,-1239.9999999999966,39.00000000001125,320.9999999999935,49.99999999999716,24.999999999991473,,-1358.0000000000068
2019.12.16,-695.0000000000011,134.00000000001188,-1255.0000000000061,55.000000000005045,358.9999999999982,48.00000000000182,13.999999999995794,,-1339.9999999999945
2019.12.16,-658.0000000000031,114.0000000000141,-1245.0000000000073,11.00000000000545,367.99999999999056,40.00000000000625,16.999999999995907,,-1352.9999999999982
