date,AUDJPY,empty,sum
2017.07.25,-637.0000000000005,,-637.0000000000005
2017.07.25,-802.9999999999973,,-802.9999999999973
2017.07.25,-905.0000000000011,,-905.0000000000011
2017.07.25,-896.9999999999914,,-896.9999999999914
2017.07.25,-983.9999999999947,,-983.9999999999947
2017.07.25,-959.9999999999937,,-959.9999999999937
2017.07.25,-942.9999999999978,,-942.9999999999978
2017.07.25,-906.9999999999965,,-906.9999999999965
2017.07.25,-897.9999999999961,,-897.9999999999961
2017.07.25,-878.9999999999907,,-878.9999999999907
2017.07.25,-938.999999999993,,-938.999999999993
2017.07.25,-930.9999999999974,,-930.9999999999974
2017.07.25,-902.9999999999916,,-902.9999999999916
2017.07.25,-858.9999999999947,,-858.9999999999947
2017.07.25,-957.9999999999984,,-957.9999999999984
2017.07.25,-1016.9999999999959,,-1016.9999999999959
2017.07.25,-1018.0000000000007,,-1018.0000000000007
2017.07.25,-1009.0000000000003,,-1009.0000000000003
2017.07.25,-991.9999999999902,,-991.9999999999902
2017.07.25,-1024.9999999999914,,-1024.9999999999914
2017.07.26,-1012.999999999991,,-1012.999999999991
2017.07.26,-983.9999999999947,,-983.9999999999947
2017.07.26,-986.9999999999948,,-986.9999999999948
2017.07.26,-1012.0000000000005,,-1012.0000000000005
2017.07.26,-1013.9999999999958,,-1013.9999999999958
2017.07.26,-1040.9999999999968,,-1040.9999999999968
2017.07.26,-1090.0000000000034,,-1090.0000000000034
2017.07.26,-1058.9999999999975,,-1058.9999999999975
2017.07.26,-1054.000000000002,,-1054.000000000002
2017.07.26,-893.9999999999912,,-893.9999999999912
2017.07.26,-750.9999999999906,,-750.9999999999906
2017.07.26,-756.0000000000002,,-756.0000000000002
2017.07.26,-768.9999999999912,,-768.9999999999912
2017.07.26,-742.999999999995,,-742.999999999995
2017.07.26,-670.9999999999923,,-670.9999999999923
2017.07.26,-638.9999999999958,,-638.9999999999958
2017.07.26,-602.9999999999944,,-602.9999999999944
2017.07.26,-546.999999999997,,-546.999999999997
2017.07.26,-481.9999999999993,,-481.9999999999993
2017.07.26,-450.9999999999934,,-450.9999999999934
2017.07.26,-524.9999999999915,,-524.9999999999915
2017.07.26,-527.9999999999916,,-527.9999999999916
2017.07.26,-560.0000000000023,,-560.0000000000023
2017.07.26,-602.0000000000039,,-602.0000000000039
2017.07.26,-596.0000000000036,,-596.0000000000036
2017.07.26,-671.999999999997,,-671.999999999997
2017.07.26,-661.9999999999919,,-661.9999999999919
2017.07.26,-697.0000000000027,,-697.0000000000027
2017.07.26,-721.0000000000036,,-721.0000000000036
2017.07.26,-718.9999999999941,,-718.9999999999941
2017.07.26,-715.0000000000034,,-715.0000000000034
2017.07.26,-637.0000000000005,,-637.0000000000005
2017.07.26,-677.9999999999973,,-677.9999999999973
2017.07.26,-754.9999999999955,,-754.9999999999955
2017.07.26,-841.9999999999987,,-841.9999999999987
2017.07.26,-966.9999999999987,,-966.9999999999987
2017.07.26,-939.9999999999977,,-939.9999999999977
2017.07.26,-1012.999999999991,,-1012.999999999991
2017.07.26,-1015.0000000000006,,-1015.0000000000006
2017.07.26,-1042.9999999999923,,-1042.9999999999923
2017.07.26,-1042.0000000000016,,-1042.0000000000016
2017.07.26,-1099.0000000000036,,-1099.0000000000036
2017.07.26,-1242.999999999995,,-1242.999999999995
2017.07.26,-1069.0000000000027,,-1069.0000000000027
2017.07.26,-1197.0000000000027,,-1197.0000000000027
2017.07.26,-1096.0000000000036,,-1096.0000000000036
2017.07.26,-1111.9999999999948,,-1111.9999999999948
2017.07.26,-1140.0000000000005,,-1140.0000000000005
2017.07.27,-1215.0000000000034,,-1215.0000000000034
2017.07.27,-1194.0000000000027,,-1194.0000000000027
2017.07.27,-1209.9999999999936,,-1209.9999999999936
2017.07.27,-1149.9999999999914,,-1149.9999999999914
2017.07.27,-1064.9999999999977,,-1064.9999999999977
2017.07.27,-1094.9999999999989,,-1094.9999999999989
2017.07.27,-1108.000000000004,,-1108.000000000004
2017.07.27,-1051.9999999999925,,-1051.9999999999925
2017.07.27,-1200.9999999999934,,-1200.9999999999934
2017.07.27,-1364.0000000000043,,-1364.0000000000043
2017.07.27,-1358.000000000004,,-1358.000000000004
2017.07.27,-1420.0000000000018,,-1420.0000000000018
2017.07.27,-1441.9999999999932,,-1441.9999999999932
2017.07.27,-1551.9999999999925,,-1551.9999999999925
2017.07.27,-1572.9999999999932,,-1572.9999999999932
2017.07.27,-1590.0000000000034,,-1590.0000000000034
2017.07.27,-1590.0000000000034,,-1590.0000000000034
2017.07.27,-1563.0000000000023,,-1563.0000000000023
2017.07.27,-1551.9999999999925,,-1551.9999999999925
2017.07.27,-1543.9999999999968,,-1543.9999999999968
2017.07.27,-1560.9999999999927,,-1560.9999999999927
2017.07.27,-1530.0000000000011,,-1530.0000000000011
2017.07.27,-1484.9999999999995,,-1484.9999999999995
2017.07.27,-1444.9999999999932,,-1444.9999999999932
2017.07.27,-1403.9999999999964,,-1403.9999999999964
2017.07.27,-1453.000000000003,,-1453.000000000003
2017.07.27,-1466.9999999999986,,-1466.9999999999986
2017.07.27,-1435.0000000000023,,-1435.0000000000023
2017.07.27,-1441.0000000000025,,-1441.0000000000025
2017.07.27,-1453.9999999999936,,-1453.9999999999936
2017.07.27,-1340.999999999994,,-1340.999999999994
2017.07.27,-1322.0000000000027,,-1322.0000000000027
2017.07.27,-1362.9999999999995,,-1362.9999999999995
2017.07.27,-1364.0000000000043,,-1364.0000000000043
2017.07.27,-1218.999999999994,,-1218.999999999994
2017.07.27,-1241.9999999999902,,-1241.9999999999902
2017.07.27,-1197.9999999999932,,-1197.9999999999932
2017.07.27,-1134.999999999991,,-1134.999999999991
2017.07.27,-1118.9999999999998,,-1118.9999999999998
2017.07.27,-1131.0000000000002,,-1131.0000000000002
2017.07.27,-909.9999999999966,,-909.9999999999966
2017.07.27,-688.999999999993,,-688.999999999993
2017.07.27,-759.9999999999909,,-759.9999999999909
2017.07.27,-730.000000000004,,-730.000000000004
2017.07.27,-706.9999999999936,,-706.9999999999936
2017.07.27,-772.9999999999961,,-772.9999999999961
2017.07.27,-834.0000000000032,,-834.0000000000032
2017.07.27,-849.9999999999943,,-849.9999999999943
2017.07.28,-828.000000000003,,-828.000000000003
2017.07.28,-850.9999999999991,,-850.9999999999991
2017.07.28,-843.0000000000035,,-843.0000000000035
2017.07.28,-849.9999999999943,,-849.9999999999943
2017.07.28,-840.0000000000034,,-840.0000000000034
2017.07.28,-778.9999999999964,,-778.9999999999964
2017.07.28,-799.9999999999972,,-799.9999999999972
2017.07.28,-743.9999999999998,,-743.9999999999998
2017.07.28,-631.9999999999908,,-631.9999999999908
2017.07.28,-757.9999999999956,,-757.9999999999956
2017.07.28,-766.9999999999959,,-766.9999999999959
2017.07.28,-771.0000000000008,,-771.0000000000008
2017.07.28,-756.9999999999908,,-756.9999999999908
2017.07.28,-721.9999999999942,,-721.9999999999942
2017.07.28,-619.9999999999903,,-619.9999999999903
2017.07.28,-697.0000000000027,,-697.0000000000027
2017.07.28,-676.9999999999925,,-676.9999999999925
2017.07.28,-697.9999999999933,,-697.9999999999933
2017.07.28,-786.9999999999919,,-786.9999999999919
2017.07.28,-781.9999999999965,,-781.9999999999965
2017.07.28,-846.9999999999942,,-846.9999999999942
2017.07.28,-759.0000000000003,,-759.0000000000003
2017.07.28,-786.9999999999919,,-786.9999999999919
2017.07.28,-783.9999999999918,,-783.9999999999918
2017.07.28,-786.9999999999919,,-786.9999999999919
2017.07.28,-730.9999999999945,,-730.9999999999945
2017.07.28,-653.9999999999964,,-653.9999999999964
2017.07.28,-573.9999999999981,,-573.9999999999981
2017.07.28,-612.9999999999995,,-612.9999999999995
2017.07.28,-679.000000000002,,-679.000000000002
2017.07.28,-707.9999999999984,,-707.9999999999984
2017.07.28,-872.9999999999905,,-872.9999999999905
2017.07.28,-834.9999999999937,,-834.9999999999937
2017.07.28,-825.9999999999934,,-825.9999999999934
2017.07.28,-879.9999999999955,,-879.9999999999955
2017.07.28,-981.9999999999993,,-981.9999999999993
2017.07.28,-997.9999999999905,,-997.9999999999905
2017.07.28,-751.9999999999953,,-751.9999999999953
2017.07.28,-757.9999999999956,,-757.9999999999956
2017.07.28,-721.0000000000036,,-721.0000000000036
2017.07.28,-650.9999999999962,,-650.9999999999962
2017.07.28,-664.999999999992,,-664.999999999992
2017.07.28,-650.9999999999962,,-650.9999999999962
2017.07.28,-676.9999999999925,,-676.9999999999925
2017.07.28,-581.0000000000031,,-581.0000000000031
2017.07.28,-515.9999999999911,,-515.9999999999911
2017.07.28,-534.9999999999966,,-534.9999999999966
2017.07.28,-600.9999999999991,,-600.9999999999991
