date,AUDJPY,empty,sum
2017.07.24,-24.00000000000091,,-24.00000000000091
2017.07.24,-96.9999999999942,,-96.9999999999942
2017.07.24,-81.00000000000307,,-81.00000000000307
2017.07.24,-118.99999999999977,,-118.99999999999977
2017.07.24,-161.99999999999193,,-161.99999999999193
2017.07.24,-79.9999999999983,,-79.9999999999983
2017.07.24,48.00000000000182,,48.00000000000182
2017.07.24,102.00000000000387,,102.00000000000387
2017.07.24,153.0000000000058,,153.0000000000058
2017.07.24,16.999999999995907,,16.999999999995907
2017.07.24,-70.99999999999795,,-70.99999999999795
2017.07.24,-121.99999999999989,,-121.99999999999989
2017.07.24,-73.99999999999807,,-73.99999999999807
2017.07.24,-69.00000000000261,,-69.00000000000261
2017.07.24,-18.000000000000682,,-18.000000000000682
2017.07.24,-140.99999999999113,,-140.99999999999113
2017.07.24,-143.99999999999125,,-143.99999999999125
2017.07.24,-247.99999999999045,,-247.99999999999045
2017.07.24,-198.99999999999807,,-198.99999999999807
2017.07.24,-225.9999999999991,,-225.9999999999991
2017.07.24,-334.99999999999375,,-334.99999999999375
2017.07.24,-277.9999999999916,,-277.9999999999916
2017.07.24,-376.99999999999534,,-376.99999999999534
2017.07.24,-284.9999999999966,,-284.9999999999966
2017.07.24,-236.99999999999477,,-236.99999999999477
2017.07.24,-207.9999999999984,,-207.9999999999984
2017.07.24,-156.99999999999648,,-156.99999999999648
2017.07.24,-204.9999999999983,,-204.9999999999983
2017.07.24,-236.99999999999477,,-236.99999999999477
2017.07.24,-215.0000000000034,,-215.0000000000034
2017.07.24,-239.00000000000432,,-239.00000000000432
2017.07.24,-271.99999999999136,,-271.99999999999136
2017.07.24,-384.9999999999909,,-384.9999999999909
2017.07.24,-328.9999999999935,,-328.9999999999935
2017.07.24,-313.99999999999295,,-313.99999999999295
2017.07.24,-325.00000000000284,,-325.00000000000284
2017.07.24,-173.99999999999238,,-173.99999999999238
2017.07.24,-209.99999999999375,,-209.99999999999375
2017.07.24,-234.99999999999943,,-234.99999999999943
2017.07.24,-231.99999999999932,,-231.99999999999932
2017.07.24,-200.00000000000284,,-200.00000000000284
2017.07.24,-204.9999999999983,,-204.9999999999983
2017.07.24,-200.9999999999934,,-200.9999999999934
2017.07.24,-218.00000000000352,,-218.00000000000352
2017.07.24,-247.99999999999045,,-247.99999999999045
2017.07.24,-243.99999999999977,,-243.99999999999977
2017.07.24,-221.9999999999942,,-221.9999999999942
2017.07.24,-200.00000000000284,,-200.00000000000284
2017.07.25,-222.99999999999898,,-222.99999999999898
2017.07.25,-250.0,,-250.0
2017.07.25,-237.99999999999955,,-237.99999999999955
2017.07.25,-274.0000000000009,,-274.0000000000009
2017.07.25,-283.9999999999918,,-283.9999999999918
2017.07.25,-331.99999999999363,,-331.99999999999363
2017.07.25,-326.9999999999982,,-326.9999999999982
2017.07.25,-271.0000000000008,,-271.0000000000008
2017.07.25,-248.99999999999523,,-248.99999999999523
2017.07.25,-150.99999999999625,,-150.99999999999625
2017.07.25,-158.00000000000125,,-158.00000000000125
2017.07.25,-274.0000000000009,,-274.0000000000009
2017.07.25,-218.9999999999941,,-218.9999999999941
2017.07.25,-280.00000000000114,,-280.00000000000114
2017.07.25,-298.0000000000018,,-298.0000000000018
2017.07.25,-277.000000000001,,-277.000000000001
2017.07.25,-286.9999999999919,,-286.9999999999919
2017.07.25,-289.0000000000015,,-289.0000000000015
2017.07.25,-194.99999999999318,,-194.99999999999318
2017.07.25,-230.99999999999454,,-230.99999999999454
2017.07.25,-301.9999999999925,,-301.9999999999925
2017.07.25,-424.99999999999716,,-424.99999999999716
2017.07.25,-408.9999999999918,,-408.9999999999918
2017.07.25,-361.0000000000042,,-361.0000000000042
2017.07.25,-441.99999999999307,,-441.99999999999307
2017.07.25,-506.0000000000002,,-506.0000000000002
2017.07.25,-489.0000000000043,,-489.0000000000043
2017.07.25,-557.9999999999927,,-557.9999999999927
2017.07.25,-623.9999999999952,,-623.9999999999952
2017.07.25,-798.0000000000018,,-798.0000000000018
2017.07.25,-786.9999999999919,,-786.9999999999919
2017.07.25,-884.0000000000003,,-884.0000000000003
2017.07.25,-896.0000000000008,,-896.0000000000008
2017.07.25,-875.0,,-875.0
2017.07.25,-875.0,,-875.0
2017.07.25,-813.999999999993,,-813.999999999993
2017.07.25,-826.9999999999982,,-826.9999999999982
2017.07.25,-847.999999999999,,-847.999999999999
2017.07.25,-924.9999999999972,,-924.9999999999972
2017.07.25,-902.9999999999916,,-902.9999999999916
2017.07.25,-820.999999999998,,-820.999999999998
2017.07.25,-813.0000000000024,,-813.0000000000024
2017.07.25,-957.9999999999984,,-957.9999999999984
2017.07.25,-1000.9999999999906,,-1000.9999999999906
2017.07.25,-954.9999999999983,,-954.9999999999983
2017.07.25,-974.9999999999943,,-974.9999999999943
2017.07.25,-951.9999999999982,,-951.9999999999982
2017.07.25,-1012.999999999991,,-1012.999999999991
2017.07.26,-972.999999999999,,-972.999999999999
2017.07.26,-950.9999999999934,,-950.9999999999934
2017.07.26,-968.9999999999941,,-968.9999999999941
2017.07.26,-983.0000000000041,,-983.0000000000041
2017.07.26,-1003.0000000000001,,-1003.0000000000001
2017.07.26,-1000.0,,-1000.0
2017.07.26,-1030.0000000000011,,-1030.0000000000011
2017.07.26,-867.999999999995,,-867.999999999995
2017.07.26,-724.0000000000038,,-724.0000000000038
2017.07.26,-616.9999999999902,,-616.9999999999902
2017.07.26,-704.9999999999983,,-704.9999999999983
2017.07.26,-715.0000000000034,,-715.0000000000034
2017.07.26,-707.9999999999984,,-707.9999999999984
2017.07.26,-635.9999999999957,,-635.9999999999957
2017.07.26,-591.9999999999987,,-591.9999999999987
2017.07.26,-537.9999999999967,,-537.9999999999967
2017.07.26,-548.0000000000018,,-548.0000000000018
2017.07.26,-453.00000000000296,,-453.00000000000296
2017.07.26,-391.9999999999959,,-391.9999999999959
2017.07.26,-414.99999999999204,,-414.99999999999204
