date,EURUSD,CHFJPY,AUDCHF,AUDJPY,NZDCAD,empty,sum
2017.09.25,93.00000000000975,-72.00000000000273,56.99999999999594,-50.99999999998772,-85.00000000000173,,-57.9999999999865
2017.09.25,161.99999999999548,46.999999999997044,51.99999999999649,-7.999999999995566,-383.99999999999545,,-131.000000000002
2017.09.25,249.99999999999466,192.99999999999784,51.000000000001044,93.00000000000352,-282.99999999999994,,303.9999999999971
2017.09.25,234.00000000000088,208.99999999998897,92.99999999999864,150.00000000000568,-195.9999999999962,,489.999999999998
2017.09.25,229.99999999999687,210.99999999999852,85.00000000000173,141.00000000000534,-59.99999999999339,,607.0000000000091
2017.09.25,279.99999999999136,304.00000000000205,161.00000000000003,299.0000000000066,19.999999999997797,,1063.9999999999977
2017.09.25,347.9999999999928,304.9999999999926,251.99999999999667,403.0000000000058,158.99999999999804,,1466.999999999986
2017.09.25,293.99999999999426,302.99999999999727,237.99999999999378,383.0000000000098,148.0000000000037,,1365.9999999999986
2017.09.25,278.00000000000045,240.99999999999966,212.00000000000108,304.00000000000205,258.0000000000027,,1293.000000000006
2017.09.25,313.99999999999204,209.99999999999375,151.00000000000114,213.00000000000807,236.99999999999832,,1124.9999999999934
2017.09.25,320.9999999999935,209.99999999999375,108.99999999999244,165.00000000000625,341.99999999999784,,1146.9999999999839
2017.09.25,324.9999999999975,213.99999999999864,73.00000000000084,138.00000000000523,363.0000000000022,,1113.0000000000043
2017.09.25,300.00000000001137,65.99999999998829,51.99999999999649,-10.99999999999568,544.0,,951.0000000000005
2017.09.25,337.99999999999386,164.00000000000148,35.999999999991594,41.00000000001103,531.9999999999991,,1110.999999999997
2017.09.25,361.0000000000113,150.99999999999625,82.99999999999974,94.0000000000083,485.99999999999756,,1175.0000000000132
2017.09.25,344.99999999999534,167.99999999999216,161.99999999999548,192.00000000000728,436.9999999999985,,1303.9999999999886
2017.09.25,347.0000000000084,119.99999999999034,170.99999999999892,168.00000000000637,463.9999999999977,,1270.0000000000018
2017.09.25,290.00000000001245,102.99999999999443,183.99999999999528,173.00000000000182,417.0000000000007,,1167.0000000000045
2017.09.25,231.0000000000034,140.00000000000057,163.00000000000205,170.0000000000017,294.00000000000534,,998.0000000000131
2017.09.25,107.99999999999699,36.000000000001364,178.00000000000037,105.00000000000398,207.00000000000162,,634.0000000000043
2017.09.25,201.00000000000674,91.99999999999875,141.00000000000225,109.99999999999943,85.00000000000173,,629.0000000000089
2017.09.25,107.00000000001265,-29.000000000010573,205.99999999999508,103.00000000000864,21.999999999999797,,409.00000000000557
2017.09.25,75.00000000000284,-93.00000000000352,171.99999999999437,0.0,12.999999999996348,,166.99999999999005
2017.09.25,66.99999999999484,-189.00000000000716,280.9999999999979,54.000000000002046,97.9999999999981,,310.9999999999857
2017.09.25,-48.000000000003595,-275.0000000000057,261.99999999999557,-37.9999999999967,224.000000000002,,124.99999999999159
2017.09.25,-123.00000000000644,-380.00000000000966,278.9999999999959,-101.99999999998965,356.9999999999962,,30.999999999986358
2017.09.25,-143.99999999998857,-409.000000000006,356.00000000000074,-30.9999999999917,287.0000000000039,,59.00000000001842
2017.09.25,-228.00000000000597,-394.00000000000546,339.99999999999585,-37.9999999999967,245.0000000000063,,-75.00000000000591
2017.09.25,-217.0000000000005,-365.99999999999966,376.99999999999403,22.00000000000557,233.00000000000543,,49.0000000000048
2017.09.25,-279.00000000000705,-346.00000000000364,365.99999999999966,31.00000000000591,256.99999999999613,,28.99999999999102
2017.09.25,-287.9999999999994,-243.0000000000092,309.99999999999915,42.00000000000159,424.00000000000216,,244.99999999999426
2017.09.25,-258.0000000000027,-249.00000000000944,254.99999999999412,-24.999999999991473,424.00000000000216,,146.99999999999272
2017.09.25,-208.00000000000819,-152.00000000000102,197.99999999999818,-16.999999999995907,463.9999999999977,,284.9999999999908
2017.09.25,-195.9999999999962,-112.00000000000898,204.99999999999963,19.000000000005457,353.0000000000033,,269.0000000000032
2017.09.25,-147.99999999999258,36.99999999999193,78.00000000000028,-6.999999999990791,419.00000000000273,,379.0000000000116
2017.09.25,-326.9999999999884,-177.0000000000067,-119.99999999999788,-396.99999999999136,302.0000000000023,,-718.999999999982
2017.09.25,-421.99999999998903,-188.0000000000024,-82.00000000000429,-368.9999999999998,270.0000000000036,,-790.9999999999918
2017.09.25,-475.99999999998755,-224.00000000000375,-299.00000000000483,-641.9999999999959,290.00000000000136,,-1350.9999999999907
2017.09.25,-563.0000000000024,-106.99999999999932,-414.9999999999987,-688.999999999993,258.9999999999981,,-1514.9999999999952
2017.09.25,-536.0000000000032,-76.00000000000762,-370.00000000000364,-610.99999999999,212.00000000000108,,-1381.0000000000034
2017.09.25,-601.000000000007,-112.99999999999955,-296.0000000000074,-554.9999999999926,175.99999999999838,,-1389.0000000000082
2017.09.25,-583.0000000000002,-27.000000000001023,-279.00000000000705,-468.9999999999941,202.0000000000022,,-1156.0
2017.09.25,-600.0000000000006,-102.00000000000387,-297.00000000000284,-547.9999999999876,202.9999999999976,,-1343.9999999999973
2017.09.25,-537.9999999999941,-52.00000000000671,-352.00000000000784,-575.9999999999934,199.00000000000472,,-1318.9999999999973
2017.09.25,-509.99999999998823,-51.00000000000193,-341.0000000000024,-560.9999999999928,157.00000000000713,,-1305.9999999999784
2017.09.25,-507.9999999999973,-55.00000000000682,-399.0000000000049,-629.9999999999955,109.99999999999899,,-1482.0000000000055
2017.09.25,-523.9999999999911,-24.00000000000091,-391.000000000008,-594.9999999999989,158.99999999999804,,-1375.000000000001
2017.09.25,-514.9999999999987,-10.000000000005116,-447.0000000000085,-568.9999999999884,173.9999999999964,,-1367.0000000000045
2017.09.26,-522.0000000000002,-49.000000000006594,-470.00000000000375,-593.9999999999941,143.00000000000423,,-1492.0000000000002
2017.09.26,-526.0000000000042,-6.000000000000227,-461.0000000000003,-607.9999999999899,316.0000000000052,,-1284.9999999999893
2017.09.26,-445.99999999999085,129.99999999999545,-475.99999999999864,-551.9999999999925,251.99999999999667,,-1091.99999999999
2017.09.26,-431.99999999998795,97.99999999999898,-448.000000000004,-560.9999999999928,224.9999999999974,,-1117.9999999999884
2017.09.26,-455.99999999998977,119.99999999999034,-448.000000000004,-541.9999999999874,178.00000000000037,,-1147.9999999999905
2017.09.26,-429.99999999999704,120.99999999999511,-434.000000000001,-530.9999999999917,38.0000000000047,,-1235.9999999999898
2017.09.26,-475.99999999998755,112.99999999999955,-504.00000000000443,-611.9999999999948,285.00000000000193,,-1193.9999999999854
2017.09.26,-445.0000000000065,34.99999999999659,-573.0000000000013,-756.0000000000002,331.999999999999,,-1407.0000000000123
2017.09.26,-436.9999999999985,51.9999999999925,-473.0000000000012,-625.9999999999906,358.0000000000028,,-1125.999999999995
2017.09.26,-401.00000000000693,63.99999999999295,-434.000000000001,-578.9999999999935,406.00000000000637,,-944.0000000000023
2017.09.26,-381.99999999999346,80.99999999998886,-368.00000000000165,-483.99999999999466,375.9999999999986,,-777.0000000000023
2017.09.26,-408.9999999999927,3.9999999999906777,-382.00000000000455,-564.9999999999977,443.99999999999994,,-908.0000000000043
2017.09.26,-414.00000000000324,-5.000000000009663,-345.0000000000064,-518.9999999999912,375.9999999999986,,-907.0000000000118
2017.09.26,-377.0000000000051,-62.00000000001182,-385.000000000002,-610.99999999999,399.0000000000049,,-1036.000000000004
2017.09.26,-418.9999999999916,-109.99999999999943,-411.0000000000058,-677.9999999999973,406.00000000000637,,-1211.9999999999877
2017.09.26,-452.99999999999227,-121.99999999999989,-338.00000000000495,-603.9999999999992,339.0000000000004,,-1177.999999999996
2017.09.26,-539.0000000000006,-176.00000000000193,-326.0000000000041,-634.9999999999909,375.0000000000031,,-1300.9999999999943
2017.09.26,-577.9999999999897,-275.0000000000057,-287.9999999999994,-669.9999999999875,436.9999999999985,,-1373.9999999999836
2017.09.26,-453.99999999999886,-343.0000000000035,-243.00000000000432,-671.999999999997,475.0000000000032,,-1237.0000000000007
2017.09.26,-523.9999999999911,-410.0000000000108,-267.00000000000614,-751.9999999999953,522.0000000000002,,-1431.0000000000034
2017.09.26,-581.9999999999936,-271.0000000000008,-331.999999999999,-715.999999999994,501.000000000007,,-1399.9999999999802
2017.09.26,-859.9999999999941,-344.0000000000083,-275.000000000003,-709.9999999999937,568.9999999999973,,-1620.0000000000018
2017.09.26,-856.9999999999967,-365.99999999999966,-311.00000000000574,-765.9999999999911,563.9999999999978,,-1735.9999999999955
2017.09.26,-815.9999999999945,-292.0000000000016,-382.00000000000455,-786.9999999999919,656.9999999999965,,-1619.9999999999964
2017.09.26,-766.0,-404.0000000000106,-263.99999999999756,-736.9999999999948,609.9999999999994,,-1561.0000000000032
2017.09.26,-839.9999999999964,-456.00000000000307,-299.00000000000483,-821.9999999999885,626.0000000000043,,-1790.9999999999884
2017.09.26,-1008.0000000000089,-426.00000000000193,-365.99999999999966,-875.0,617.0000000000009,,-2058.0000000000095
2017.09.26,-1089.0000000000066,-489.0000000000043,-392.9999999999989,-950.9999999999934,634.9999999999967,,-2287.0000000000064
2017.09.26,-1029.9999999999975,-368.0000000000092,-377.0000000000051,-842.9999999999893,612.9999999999969,,-2005.000000000004
2017.09.26,-1102.000000000003,-276.00000000001046,-484.00000000000665,-897.9999999999961,728.0000000000064,,-2032.00000000001
2017.09.26,-1102.9999999999873,-271.0000000000008,-526.9999999999997,-940.9999999999883,831.9999999999994,,-2009.9999999999764
2017.09.26,-1069.9999999999932,-185.00000000000227,-430.00000000000813,-757.9999999999956,900.9999999999962,,-1542.0000000000027
2017.09.26,-1041.000000000003,-91.00000000000819,-400.00000000000034,-659.9999999999966,934.9999999999969,,-1257.0000000000114
2017.09.26,-1183.0000000000007,-79.00000000000773,-538.0000000000051,-789.999999999992,968.9999999999976,,-1621.0000000000077
2017.09.26,-1174.9999999999927,-129.0000000000049,-526.0000000000042,-831.9999999999936,967.0000000000067,,-1694.9999999999886
2017.09.26,-1326.000000000005,182.99999999999272,-736.9999999999987,-831.9999999999936,1058.9999999999989,,-1653.0000000000057
2017.09.26,-1259.9999999999945,84.99999999999375,-680.0000000000028,-842.9999999999893,963.0000000000027,,-1734.99999999999
2017.09.26,-1282.9999999999898,60.99999999999284,-658.9999999999985,-842.9999999999893,1034.0000000000016,,-1689.999999999983
2017.09.26,-1180.0000000000032,84.99999999999375,-621.0000000000049,-778.9999999999964,1014.0000000000038,,-1481.0000000000073
2017.09.26,-1170.0000000000043,129.99999999999545,-617.0000000000009,-734.9999999999994,948.9999999999999,,-1443.000000000009
2017.09.26,-981.999999999994,237.99999999999955,-605.0,-637.0000000000005,870.0000000000041,,-1115.999999999991
2017.09.26,-893.9999999999948,239.99999999999488,-614.0000000000034,-653.9999999999964,1002.9999999999983,,-919.0000000000013
2017.09.26,-992.9999999999994,213.99999999999864,-639.0000000000007,-702.9999999999887,1014.0000000000038,,-1106.9999999999864
2017.09.26,-1001.0000000000074,217.9999999999893,-648.9999999999995,-699.9999999999886,1085.9999999999982,,-1046.0000000000082
2017.09.26,-1103.9999999999939,363.9999999999901,-728.0000000000064,-685.9999999999928,1058.9999999999989,,-1095.0000000000039
2017.09.26,-1061.000000000001,373.9999999999952,-763.9999999999981,-725.9999999999991,1021.0000000000052,,-1155.9999999999975
2017.09.26,-1113.9999999999927,342.9999999999893,-714.0000000000035,-686.9999999999976,1063.9999999999982,,-1108.0000000000064
2017.09.26,-1062.0000000000073,311.9999999999976,-777.0000000000055,-705.9999999999889,1058.9999999999989,,-1174.0000000000048
2017.09.27,-1076.9999999999945,328.9999999999935,-748.0000000000042,-705.9999999999889,1046.0000000000025,,-1155.9999999999916
2017.09.27,-1079.0000000000077,307.9999999999927,-734.0000000000014,-699.9999999999886,999.0000000000055,,-1205.9999999999995
2017.09.27,-1079.0000000000077,335.9999999999985,-724.0000000000024,-685.9999999999928,907.9999999999977,,-1245.0000000000068
2017.09.27,-1092.000000000004,339.9999999999892,-744.0000000000002,-713.9999999999986,919.9999999999986,,-1290.000000000015
2017.09.27,-1116.000000000006,327.99999999998875,-738.0000000000053,-719.9999999999989,907.0000000000023,,-1339.000000000019
2017.09.27,-1150.0000000000066,403.99999999999636,-782.0000000000049,-705.9999999999889,960.0000000000053,,-1273.9999999999982
2017.09.27,-1171.9999999999952,372.99999999999045,-728.0000000000064,-674.9999999999972,1049.0,,-1153.0000000000082
2017.09.27,-1109.0000000000043,393.99999999999125,-709.9999999999995,-641.9999999999959,1053.9999999999993,,-1013.0000000000093
2017.09.27,-1082.9999999999895,361.99999999999477,-646.9999999999976,-589.9999999999892,1044.0000000000005,,-913.9999999999809
2017.09.27,-1096.9999999999925,351.99999999998965,-699.0000000000052,-658.9999999999918,975.0000000000036,,-1127.9999999999964
2017.09.27,-1113.0000000000084,313.99999999999295,-672.0000000000059,-655.9999999999917,907.0000000000023,,-1220.000000000011
2017.09.27,-1099.9999999999898,322.9999999999933,-706.0000000000066,-686.9999999999976,934.0000000000015,,-1235.9999999999995
2017.09.27,-1089.999999999991,308.9999999999975,-675.9999999999989,-661.9999999999919,953.0000000000039,,-1165.9999999999802
2017.09.27,-1078.0000000000011,304.9999999999926,-740.0000000000073,-740.9999999999997,931.0000000000041,,-1323.0000000000114
2017.09.27,-1146.0000000000025,245.9999999999951,-796.0000000000078,-851.9999999999897,948.0000000000044,,-1600.0000000000005
2017.09.27,-1192.9999999999995,241.99999999999022,-797.0000000000033,-853.9999999999992,970.9999999999997,,-1631.0000000000123
2017.09.27,-1221.0000000000055,205.99999999998886,-777.0000000000055,-860.99999999999,977.0000000000057,,-1676.0000000000061
2017.09.27,-1242.999999999994,200.9999999999934,-785.9999999999978,-866.9999999999902,990.9999999999974,,-1703.9999999999918
2017.09.27,-1292.0000000000043,259.9999999999909,-677.0000000000053,-705.9999999999889,1033.0000000000061,,-1382.0000000000011
2017.09.27,-1401.0000000000077,266.9999999999959,-706.0000000000066,-740.9999999999997,1153.9999999999995,,-1427.0000000000186
2017.09.27,-1485.9999999999873,298.9999999999924,-634.0000000000013,-629.9999999999955,1024.0000000000027,,-1426.999999999989
