date,EURUSD,CHFJPY,AUDCHF,AUDJPY,NZDCAD,empty,sum
2017.09.25,-21.00000000000435,-100.99999999999909,-38.0000000000047,-70.99999999999795,-95.00000000000064,,-326.0000000000067
2017.09.25,43.999999999999595,-94.99999999999886,29.999999999996696,-57.999999999992724,-386.9999999999929,,-465.9999999999882
2017.09.25,141.99999999999767,-43.00000000000637,24.000000000001798,-24.00000000000091,-385.000000000002,,-286.0000000000098
2017.09.25,228.00000000000597,161.99999999999193,41.000000000002146,83.00000000001262,-285.00000000000193,,229.0000000000108
2017.09.25,197.00000000000273,150.99999999999625,47.9999999999925,79.00000000000773,-236.00000000000287,,238.99999999999633
2017.09.25,212.99999999999653,194.99999999999318,68.00000000000139,114.00000000000432,-66.99999999999484,,523.0000000000006
2017.09.25,268.0000000000016,257.99999999999557,131.99999999999878,264.00000000001,9.00000000000345,,931.0000000000093
2017.09.25,290.9999999999968,266.9999999999959,190.99999999999673,350.9999999999991,82.00000000000429,,1181.999999999993
2017.09.25,198.99999999999363,177.99999999999727,198.99999999999363,253.0000000000001,140.0000000000068,,968.9999999999915
2017.09.25,263.99999999999756,161.99999999999193,134.99999999999625,182.00000000000216,223.00000000000654,,965.9999999999943
2017.09.25,289.0000000000059,149.0000000000009,96.99999999999153,133.00000000000978,236.99999999999832,,905.0000000000065
2017.09.25,313.99999999999204,184.99999999998806,73.00000000000084,126.00000000000477,333.0000000000055,,1030.9999999999911
2017.09.25,290.9999999999968,51.9999999999925,29.999999999996696,-41.99999999998738,341.0000000000024,,672.000000000001
2017.09.25,292.00000000000335,55.999999999997385,7.9999999999968985,-27.999999999991587,523.0000000000068,,851.0000000000128
2017.09.25,327.99999999999494,120.99999999999511,31.999999999998696,30.000000000001137,451.0000000000014,,961.9999999999914
2017.09.25,327.00000000001063,141.9999999999959,80.00000000000229,88.00000000000807,433.0000000000056,,1070.0000000000225
2017.09.25,339.0000000000004,103.9999999999992,142.99999999999312,145.00000000001023,434.000000000001,,1165.000000000004
2017.09.25,263.99999999999756,80.99999999998886,154.99999999999403,139.00000000001,412.00000000000125,,1050.9999999999918
2017.09.25,164.99999999999292,12.000000000000455,120.99999999999334,53.00000000001148,284.0000000000065,,635.0000000000047
2017.09.25,45.000000000006146,-4.0000000000048885,107.99999999999699,58.000000000006935,195.00000000000074,,402.0000000000059
2017.09.25,59.99999999999339,-22.00000000000557,105.99999999999498,30.000000000001137,85.00000000000173,,258.9999999999857
2017.09.25,12.999999999996348,-50.00000000001137,125.99999999999278,62.00000000001182,-14.999999999998348,,135.99999999999125
2017.09.25,-1.999999999990898,-103.9999999999992,163.00000000000205,-0.999999999990564,-19.999999999997797,,36.000000000023576
2017.09.25,45.000000000006146,-206.00000000000307,80.00000000000229,-128.99999999999068,7.0000000000014495,,-202.99999999998388
2017.09.25,-70.99999999999883,-309.0000000000117,234.00000000000088,-51.9999999999925,80.99999999999774,,-117.00000000000445
2017.09.25,-187.00000000000384,-403.0000000000058,234.99999999999633,-158.00000000000125,216.0000000000051,,-297.00000000000944
2017.09.25,-167.00000000000603,-463.99999999999864,264.999999999993,-104.99999999998977,226.99999999999943,,-244.000000000002
2017.09.25,-296.9999999999917,-466.0000000000082,337.99999999999386,-57.999999999992724,190.99999999999673,,-292.00000000000205
2017.09.25,-242.00000000000887,-408.00000000000125,318.99999999999153,-43.99999999999693,233.00000000000543,,-142.0000000000101
2017.09.25,-322.00000000000006,-387.00000000000045,353.99999999999875,6.000000000000227,233.00000000000543,,-115.99999999999605
2017.09.25,-346.0000000000019,-349.00000000000375,304.9999999999997,34.000000000006025,229.00000000000142,,-126.99999999999852
2017.09.25,-324.9999999999975,-315.00000000001194,224.9999999999974,-54.99999999999261,367.0000000000062,,-102.99999999999847
2017.09.25,-368.9999999999971,-290.00000000000625,195.00000000000074,-50.99999999998772,382.00000000000455,,-132.9999999999859
2017.09.25,-229.99999999999687,-178.00000000001148,154.99999999999403,-49.99999999999716,340.00000000000693,,36.99999999999545
2017.09.25,-231.0000000000034,-147.00000000000557,73.99999999999629,-24.00000000000091,340.00000000000693,,11.99999999999335
2017.09.25,-340.9999999999913,-185.00000000000227,-226.00000000000398,-462.99999999999386,279.00000000000705,,-935.9999999999843
2017.09.25,-458.00000000000284,-323.0000000000075,-197.00000000000273,-472.999999999999,146.99999999999713,,-1304.000000000015
2017.09.25,-492.0000000000035,-341.0000000000082,-317.0000000000006,-683.9999999999975,262.00000000000665,,-1572.0000000000032
2017.09.25,-665.9999999999889,-224.00000000000375,-695.0000000000011,-851.9999999999897,182.99999999999983,,-2253.999999999983
2017.09.25,-581.0000000000093,-203.00000000000296,-421.0000000000047,-699.9999999999886,189.00000000000583,,-1715.9999999999998
2017.09.25,-607.0000000000019,-136.0000000000099,-372.0000000000057,-610.99999999999,156.00000000000057,,-1570.0000000000068
