date,USDCHF,CADCHF,EURGBP,GBPJPY,AUDJPY,empty,sum
2020.09.21,-412.9999999999967,-109.00000000000354,-131.00000000000333,-1330.0000000000125,-859.9999999999994,,-2843.0000000000155
2020.09.21,-449.9999999999948,-116.00000000000499,-95.00000000000064,-1328.000000000003,-917.0000000000016,,-2906.000000000005
2020.09.21,-458.00000000000284,-90.0000000000012,-217.0000000000005,-1398.0000000000246,-865.9999999999997,,-3029.0000000000286
2020.09.21,-566.9999999999953,-69.00000000000794,-231.99999999999886,-1141.0000000000196,-792.0000000000016,,-2801.0000000000236
2020.09.21,-580.9999999999982,-65.00000000000395,-258.9999999999981,-1272.0000000000198,-965.999999999994,,-3143.000000000014
2020.09.21,-605.0,-26.999999999999247,-251.00000000000122,-1383.0000000000098,-1024.9999999999914,,-3291.0000000000014
2020.09.21,-693.9999999999947,-13.00000000000745,-282.0000000000045,-1336.0000000000127,-981.9999999999993,,-3307.000000000018
2020.09.21,-680.9999999999983,5.999999999994898,-258.9999999999981,-1266.0000000000196,-917.9999999999922,,-3118.000000000013
2020.09.21,-636.0000000000032,-14.000000000002899,-213.00000000000762,-1144.0000000000055,-846.0000000000036,,-2853.0000000000227
2020.09.21,-675.0000000000034,7.9999999999968985,-262.00000000000665,-1115.000000000009,-868.9999999999998,,-2913.000000000022
2020.09.21,-626.9999999999998,83.9999999999952,-336.9999999999984,-1234.0000000000089,-828.000000000003,,-2942.0000000000146
2020.09.21,-549.9999999999949,110.99999999999443,-370.00000000000364,-1063.0000000000166,-744.9999999999903,,-2617.000000000011
2020.09.21,-536.9999999999986,104.99999999999955,-356.00000000000074,-1064.9999999999977,-739.9999999999949,,-2592.9999999999923
2020.09.21,-544.9999999999955,122.99999999999534,-367.0000000000062,-1037.0000000000061,-777.000000000001,,-2603.0000000000136
2020.09.21,-502.00000000000244,187.9999999999993,-370.9999999999991,-1000.0,-781.9999999999965,,-2466.9999999999986
2020.09.21,-476.9999999999941,144.99999999999514,-331.999999999999,-951.0000000000218,-724.9999999999943,,-2340.000000000014
2020.09.21,-493.99999999999443,136.99999999999824,-306.00000000000625,-927.0000000000209,-706.0000000000031,,-2296.0000000000264
2020.09.21,-475.0000000000032,127.99999999999478,-318.00000000000716,-960.000000000008,-710.9999999999985,,-2336.0000000000223
2020.09.22,-431.0000000000036,198.99999999999363,-321.0000000000046,-1060.0000000000023,-747.9999999999905,,-2361.0000000000073
2020.09.22,-434.9999999999965,196.99999999999162,-324.00000000000205,-1039.0000000000157,-731.9999999999993,,-2333.000000000022
2020.09.22,-478.9999999999961,181.9999999999933,-301.0000000000068,-983.0000000000041,-709.9999999999937,,-2291.0000000000073
2020.09.22,-490.999999999997,156.99999999999602,-274.00000000000756,-945.999999999998,-713.9999999999986,,-2268.000000000005
2020.09.22,-490.999999999997,137.9999999999937,-265.0000000000041,-933.9999999999975,-695.999999999998,,-2248.0000000000027
2020.09.22,-519.0000000000028,107.99999999999699,-245.0000000000063,-889.00000000001,-641.9999999999959,,-2187.000000000018
2020.09.22,-544.9999999999955,100.99999999999554,-270.0000000000036,-900.0000000000057,-620.9999999999951,,-2235.000000000004
2020.09.22,-587.9999999999997,108.99999999999244,-301.0000000000068,-975.9999999999991,-850.9999999999991,,-2607.0000000000123
2020.09.22,-568.9999999999973,141.99999999999767,-300.0000000000003,-1283.0000000000155,-1114.999999999995,,-3125.0000000000105
2020.09.22,-525.9999999999932,149.99999999999457,-300.0000000000003,-1253.0000000000143,-996.9999999999999,,-2926.000000000013
2020.09.22,-519.9999999999983,149.99999999999457,-309.99999999999915,-1266.0000000000196,-966.9999999999987,,-2913.0000000000214
2020.09.22,-509.00000000000387,165.9999999999995,-278.00000000000045,-1213.0000000000223,-933.9999999999975,,-2768.0000000000246
2020.09.22,-502.00000000000244,149.99999999999457,-263.0000000000021,-1158.0000000000155,-899.9999999999915,,-2673.000000000017
2020.09.22,-466.9999999999952,153.99999999999858,-262.00000000000665,-1070.0000000000216,-816.0000000000025,,-2461.0000000000273
2020.09.22,-448.000000000004,171.99999999999437,-257.0000000000072,-1111.0000000000184,-837.0000000000033,,-2481.0000000000387
2020.09.22,-448.000000000004,169.99999999999238,-260.00000000000466,-1103.0000000000086,-840.0000000000034,,-2481.000000000028
2020.09.22,-492.0000000000035,190.00000000000128,-287.9999999999994,-1222.0000000000084,-912.9999999999967,,-2725.000000000007
2020.09.22,-529.0000000000017,181.9999999999933,-306.00000000000625,-1295.000000000016,-932.9999999999927,,-2881.000000000023
2020.09.22,-573.9999999999967,182.99999999999983,-326.9999999999995,-1358.000000000004,-1025.9999999999964,,-3101.999999999997
2020.09.22,-612.0000000000015,176.99999999999383,-314.99999999999864,-1362.9999999999995,-1110.99999999999,,-3223.999999999996
2020.09.22,-641.0000000000027,148.99999999999915,-456.00000000000085,-1640.0000000000148,-1110.99999999999,,-3699.000000000009
2020.09.22,-717.000000000001,127.99999999999478,-658.9999999999985,-2028.00000000002,-1168.9999999999968,,-4445.000000000022
2020.09.22,-702.9999999999981,82.99999999999974,-389.000000000006,-1569.0000000000168,-1082.9999999999984,,-3661.000000000019
2020.09.22,-639.0000000000007,66.99999999999484,-73.00000000000084,-1106.9999999999993,-966.9999999999987,,-2719.0000000000045
2020.09.22,-670.9999999999993,24.999999999997247,-180.0000000000024,-1215.0000000000034,-993.9999999999998,,-3035.0000000000073
2020.09.22,-680.9999999999983,26.999999999999247,-280.00000000000244,-1449.0000000000123,-921.999999999997,,-3305.000000000011
2020.09.22,-641.9999999999982,53.999999999998494,-247.00000000000833,-1368.0000000000234,-920.9999999999923,,-3124.0000000000236
2020.09.22,-483.99999999999557,108.99999999999244,-135.00000000000733,-1150.0000000000057,-822.0000000000027,,-2482.000000000019
2020.09.22,-476.9999999999941,117.99999999999588,-30.000000000007798,-942.0000000000073,-844.9999999999989,,-2176.000000000012
2020.09.22,-515.9999999999942,107.99999999999699,-230.000000000008,-1294.0000000000111,-923.9999999999924,,-2856.0000000000086
2020.09.22,-585.0000000000022,136.99999999999824,-275.000000000003,-1388.0000000000052,-996.9999999999999,,-3108.0000000000123
2020.09.22,-585.0000000000022,105.99999999999498,-273.000000000001,-1300.0000000000114,-908.0000000000013,,-2960.000000000021
2020.09.22,-542.9999999999935,66.99999999999484,-377.0000000000051,-1296.0000000000207,-890.9999999999911,,-3040.0000000000155
2020.09.22,-709.9999999999995,-26.000000000003798,-384.00000000000654,-1338.9999999999986,-863.9999999999901,,-3322.999999999998
2020.09.22,-773.0000000000015,-121.99999999999989,-378.00000000000057,-1338.9999999999986,-926.0000000000019,,-3538.0000000000023
2020.09.22,-934.0000000000015,-97.00000000000264,-486.00000000000864,-1522.0000000000198,-959.0000000000032,,-3998.000000000036
2020.09.22,-981.999999999994,-142.00000000000878,-480.99999999999807,-1627.0000000000095,-1091.9999999999986,,-4324.000000000009
2020.09.22,-1017.9999999999967,-203.00000000000873,-506.0000000000064,-1505.0000000000239,-1018.0000000000007,,-4250.000000000036
2020.09.22,-1034.999999999997,-220.00000000000907,-504.00000000000443,-1463.0000000000223,-989.9999999999949,,-4212.000000000027
2020.09.22,-1061.000000000001,-192.99999999999872,-508.00000000000847,-1546.0000000000207,-1135.9999999999957,,-4444.000000000025
2020.09.22,-1039.9999999999966,-179.00000000000693,-491.0000000000081,-1507.000000000005,-1173.9999999999923,,-4391.000000000009
2020.09.22,-985.999999999998,-216.0000000000051,-479.0000000000072,-1463.9999999999986,-1100.999999999999,,-4246.000000000008
2020.09.22,-990.000000000002,-221.00000000000452,-477.0000000000052,-1457.000000000022,-1091.9999999999986,,-4237.000000000033
2020.09.22,-976.9999999999945,-237.00000000000944,-441.0000000000025,-1457.9999999999984,-1106.9999999999993,,-4220.000000000005
2020.09.22,-985.999999999998,-231.99999999999886,-404.0000000000044,-1463.0000000000223,-1096.999999999994,,-4182.000000000018
2020.09.22,-975.0000000000036,-229.00000000000142,-392.9999999999989,-1407.0000000000107,-1075.9999999999934,,-4080.000000000008
2020.09.22,-944.9999999999958,-214.00000000000307,-389.000000000006,-1409.0000000000202,-1064.9999999999977,,-4022.000000000023
2020.09.22,-973.0000000000016,-241.00000000000233,-419.00000000000273,-1497.000000000014,-1087.0000000000032,,-4217.000000000024
2020.09.23,-968.0000000000022,-221.00000000000452,-423.0000000000067,-1585.000000000008,-1126.9999999999955,,-4324.000000000016
2020.09.23,-931.0000000000041,-192.99999999999872,-413.0000000000078,-1514.00000000001,-1087.9999999999939,,-4139.000000000015
2020.09.23,-992.000000000004,-234.00000000000088,-389.000000000006,-1517.0000000000243,-1078.000000000003,,-4210.000000000038
2020.09.23,-998.9999999999943,-243.00000000000432,-387.000000000004,-1415.0000000000205,-1051.0000000000018,,-4095.000000000025
2020.09.23,-990.000000000002,-237.00000000000944,-392.00000000000347,-1421.0000000000207,-1058.9999999999975,,-4099.000000000033
2020.09.23,-988.9999999999955,-270.0000000000036,-367.0000000000062,-1354.0000000000134,-1012.999999999991,,-3993.0000000000095
2020.09.23,-1066.9999999999957,-317.0000000000006,-326.9999999999995,-1253.0000000000143,-1010.9999999999957,,-3975.0000000000055
2020.09.23,-1146.0000000000025,-308.00000000000824,-331.999999999999,-1360.0000000000136,-1305.9999999999973,,-4452.00000000002
2020.09.23,-1166.999999999996,-336.00000000000296,-302.0000000000023,-1368.9999999999998,-1352.9999999999945,,-4526.999999999995
2020.09.23,-1108.9999999999934,-329.00000000000153,-292.00000000000335,-1290.0000000000205,-1298.9999999999923,,-4319.000000000011
2020.09.23,-1129.0000000000023,-335.0000000000075,-295.0000000000008,-1353.0000000000086,-1320.999999999998,,-4433.000000000017
2020.09.23,-1134.0000000000016,-270.0000000000036,-300.0000000000003,-1448.0000000000075,-1420.0000000000018,,-4572.000000000015
2020.09.23,-1132.9999999999952,-255.00000000000523,-285.00000000000193,-1417.0000000000016,-1387.0000000000005,,-4477.000000000004
2020.09.23,-1114.0000000000039,-252.0000000000078,-275.99999999999847,-1353.0000000000086,-1375.9999999999905,,-4371.000000000009
2020.09.23,-1144.0000000000007,-247.00000000000833,-275.000000000003,-1459.0000000000032,-1524.9999999999914,,-4650.000000000007
2020.09.23,-1146.999999999998,-236.00000000000287,-291.0000000000079,-1453.000000000003,-1456.0000000000032,,-4583.000000000015
2020.09.23,-1117.0000000000014,-224.000000000002,-300.0000000000003,-1457.000000000022,-1423.0000000000018,,-4521.000000000027
2020.09.23,-1109.9999999999998,-233.00000000000543,-316.0000000000052,-1355.0000000000182,-1368.9999999999998,,-4383.000000000028
2020.09.23,-1210.0,-218.00000000000708,-543.0000000000045,-1777.0000000000152,-1515.0000000000005,,-5263.000000000027
2020.09.23,-1166.999999999996,-218.00000000000708,-540.0000000000072,-1642.0000000000243,-1415.9999999999968,,-4983.000000000031
2020.09.23,-1129.9999999999977,-159.00000000000912,-585.0000000000022,-1919.0000000000111,-1549.9999999999973,,-5343.000000000017
2020.09.23,-1053.0000000000039,-142.00000000000878,-600.0000000000006,-1909.0000000000202,-1548.9999999999923,,-5253.0000000000255
2020.09.23,-1063.0000000000027,-148.0000000000037,-636.0000000000032,-1922.0000000000255,-1578.000000000003,,-5347.000000000038
2020.09.23,-1086.9999999999936,-175.00000000000293,-617.0000000000009,-1882.000000000005,-1566.0000000000025,,-5327.0000000000055
2020.09.23,-992.9999999999994,-150.00000000000568,-611.000000000006,-1627.0000000000095,-1480.9999999999945,,-4862.000000000015
2020.09.23,-985.0000000000025,-156.00000000000057,-536.0000000000032,-1493.9999999999998,-1537.9999999999968,,-4709.000000000004
2020.09.23,-948.9999999999999,-118.00000000000699,-548.0000000000041,-1588.0000000000223,-1524.000000000001,,-4727.000000000035
2020.09.23,-1031.9999999999995,-152.00000000000767,-492.0000000000035,-1479.0000000000134,-1447.9999999999932,,-4603.000000000018
2020.09.23,-1051.0000000000018,-162.0000000000066,-487.99999999999955,-1467.000000000013,-1442.9999999999977,,-4611.000000000018
2020.09.23,-1122.0000000000007,-182.00000000000438,-397.0000000000029,-1384.0000000000146,-1527.9999999999916,,-4613.000000000015
2020.09.23,-1146.0000000000025,-186.00000000000838,-370.00000000000364,-1372.000000000014,-1551.0000000000018,,-4625.000000000031
2020.09.23,-1127.9999999999957,-150.00000000000568,-334.00000000000097,-1290.0000000000205,-1567.9999999999977,,-4470.00000000002
2020.09.23,-1219.0000000000034,-203.00000000000873,-235.00000000000742,-1123.0000000000189,-1558.9999999999975,,-4339.0000000000355
2020.09.23,-1220.9999999999943,-237.00000000000944,-231.99999999999886,-1166.0000000000252,-1573.9999999999982,,-4430.0000000000255
2020.09.23,-1317.999999999997,-180.0000000000024,-192.99999999999872,-1210.000000000008,-1671.999999999997,,-4573.000000000004
2020.09.23,-1412.000000000002,-263.0000000000021,-119.00000000000244,-1056.0000000000116,-1637.999999999991,,-4488.000000000009
2020.09.23,-1361.9999999999966,-219.00000000000253,-39.00000000000014,-757.000000000005,-1506.0000000000002,,-3883.0000000000045
2020.09.23,-1361.9999999999966,-202.0000000000022,-52.000000000007596,-825.000000000017,-1575.0000000000027,,-4016.0000000000264
2020.09.23,-1336.9999999999993,-173.00000000000094,-42.0000000000087,-755.0000000000239,-1569.9999999999932,,-3877.000000000026
2020.09.23,-1264.9999999999939,-226.00000000000398,-25.00000000000835,-609.0000000000089,-1530.9999999999918,,-3656.000000000007
2020.09.23,-1317.999999999997,-239.0000000000003,-94.00000000000519,-765.0000000000148,-1515.9999999999911,,-3932.000000000008
2020.09.23,-1322.000000000001,-221.99999999999997,-113.00000000000753,-813.0000000000166,-1564.9999999999977,,-4035.0000000000227
2020.09.23,-1354.999999999995,-172.00000000000549,-170.00000000000347,-951.0000000000218,-1653.9999999999964,,-4302.000000000022
2020.09.23,-1414.9999999999995,-199.00000000000472,-161.00000000000003,-1031.000000000006,-1709.0000000000032,,-4515.000000000013
2020.09.23,-1417.999999999997,-204.00000000000418,-168.00000000000148,-1073.0000000000075,-1724.9999999999943,,-4588.000000000005
2020.09.23,-1402.0000000000032,-187.00000000000384,-164.00000000000858,-1060.0000000000023,-1781.9999999999964,,-4595.000000000015
2020.09.23,-1383.000000000001,-145.00000000000622,-170.00000000000347,-1082.9999999999984,-1795.9999999999923,,-4577.000000000002
2020.09.23,-1375.9999999999995,-129.00000000000134,-143.00000000000423,-1070.0000000000216,-1789.999999999992,,-4508.000000000019
2020.09.24,-1412.9999999999975,-137.00000000000932,-128.00000000000588,-1169.0000000000111,-1819.9999999999932,,-4667.000000000016
2020.09.24,-1375.000000000004,-97.00000000000264,-87.00000000000374,-1086.0000000000127,-1811.9999999999977,,-4457.000000000021
2020.09.24,-1391.9999999999932,-160.00000000000458,-104.00000000000409,-1073.0000000000075,-1783.0000000000014,,-4512.000000000011
2020.09.24,-1412.9999999999975,-150.00000000000568,-111.00000000000554,-1045.000000000016,-1805.9999999999973,,-4525.000000000022
2020.09.24,-1436.0000000000039,-143.00000000000423,-151.00000000000114,-1188.0000000000166,-1899.9999999999914,,-4818.000000000017
2020.09.24,-1427.0000000000005,-131.00000000000333,-142.00000000000878,-1195.0000000000216,-1929.9999999999927,,-4825.000000000027
2020.09.24,-1397.9999999999993,-118.00000000000699,-164.00000000000858,-1182.0000000000164,-1896.9999999999914,,-4759.000000000023
2020.09.24,-1225.9999999999939,-25.00000000000835,-164.00000000000858,-919.0000000000111,-1762.0000000000005,,-4096.000000000022
2020.09.24,-1234.0000000000018,-28.000000000005798,-182.99999999999983,-981.9999999999993,-1793.9999999999968,,-4221.000000000004
2020.09.24,-1249.9999999999955,-19.00000000000235,-160.00000000000458,-933.9999999999975,-1890.9999999999911,,-4253.999999999991
2020.09.24,-1266.999999999996,-29.000000000001247,-153.99999999999858,-969.9999999999989,-1905.9999999999918,,-4325.999999999986
2020.09.24,-1288.9999999999957,-20.0000000000089,-163.00000000000205,-1036.0000000000014,-1986.9999999999948,,-4495.000000000003
2020.09.24,-1298.9999999999945,-9.00000000000345,-160.00000000000458,-1037.0000000000061,-1998.9999999999952,,-4504.000000000004
2020.09.24,-1307.999999999998,0.999999999995449,-172.00000000000549,-1040.0000000000205,-1992.999999999995,,-4512.000000000024
2020.09.24,-1307.999999999998,21.999999999999797,-151.00000000000114,-1038.000000000011,-2028.9999999999964,,-4504.000000000006
2020.09.24,-1334.0000000000018,25.999999999992696,-209.9999999999991,-1159.0000000000202,-2072.999999999993,,-4750.000000000022
2020.09.24,-1376.999999999995,17.999999999995797,-221.00000000000452,-1222.0000000000084,-2114.999999999995,,-4917.000000000007
2020.09.24,-1368.0000000000025,12.999999999996348,-229.00000000000142,-1256.0000000000002,-2206.000000000003,,-5046.000000000011
2020.09.24,-1375.9999999999995,-16.0000000000049,-260.00000000000466,-1378.0000000000143,-2212.000000000003,,-5242.000000000027
2020.09.24,-1413.999999999993,0.0,-250.00000000000577,-1437.0000000000118,-2289.0000000000014,,-5390.000000000012
2020.09.24,-1429.999999999998,-65.00000000000395,-246.00000000000176,-1451.9999999999982,-2262.0000000000005,,-5455.000000000002
2020.09.24,-1432.9999999999955,-123.00000000000644,-158.99999999999804,-1324.0000000000123,-2219.999999999999,,-5259.000000000011
2020.09.24,-1554.9999999999952,-156.00000000000057,-164.00000000000858,-1164.0000000000157,-2128.0,,-5167.00000000002
2020.09.24,-1514.9999999999998,-150.00000000000568,-87.99999999999919,-1041.0000000000252,-2094.999999999999,,-4889.000000000029
2020.09.24,-1517.999999999997,-153.99999999999858,-4.000000000004,-986.0000000000184,-2143.9999999999914,,-4806.000000000009
2020.09.24,-1673.9999999999977,-245.0000000000063,56.99999999999594,-999.0000000000236,-2204.999999999998,,-5066.00000000003
2020.09.24,-1605.9999999999964,-255.00000000000523,179.99999999999127,-792.0000000000016,-2167.9999999999923,,-4641.000000000004
2020.09.24,-1559.9999999999948,-230.000000000008,240.99999999999122,-614.0000000000043,-1995.999999999995,,-4159.000000000011
2020.09.24,-1527.9999999999961,-213.00000000000762,129.00000000000134,-695.999999999998,-2055.9999999999973,,-4363.999999999997
2020.09.24,-1607.000000000003,-231.0000000000034,79.99999999999119,-878.0000000000143,-2134.999999999991,,-4771.00000000002
2020.09.24,-1575.9999999999995,-216.0000000000051,166.99999999999494,-816.0000000000025,-2210.9999999999986,,-4652.000000000011
2020.09.24,-1656.0000000000018,-170.00000000000347,152.99999999999204,-847.0000000000084,-2316.0000000000027,,-4836.000000000025
2020.09.24,-1622.9999999999966,-169.00000000000804,239.0000000000003,-680.0000000000068,-2313.0000000000023,,-4546.000000000013
2020.09.24,-1663.9999999999989,-220.00000000000907,174.99999999999181,-749.0000000000236,-2304.000000000002,,-4762.000000000042
2020.09.24,-1627.9999999999961,-270.0000000000036,31.999999999998696,-953.000000000003,-2197.999999999993,,-5016.999999999997
2020.09.24,-1783.9999999999966,-314.99999999999864,-20.0000000000089,-1022.0000000000198,-2274.9999999999914,,-5416.000000000016
2020.09.24,-1785.0000000000032,-342.000000000009,-50.0000000000056,-1013.0000000000052,-2260.9999999999955,,-5451.000000000018
2020.09.24,-1764.9999999999943,-387.000000000004,-56.0000000000005,-841.0000000000082,-2158.999999999992,,-5207.999999999998
2020.09.24,-1629.9999999999982,-425.0000000000087,-56.0000000000005,-806.0000000000116,-2057.0000000000023,,-4974.000000000022
2020.09.24,-1654.9999999999955,-445.0000000000065,-28.000000000005798,-792.0000000000016,-2063.0000000000023,,-4983.000000000011
2020.09.24,-1613.9999999999932,-486.00000000000864,12.999999999996348,-579.0000000000077,-1926.9999999999925,,-4593.0000000000055
2020.09.24,-1576.999999999995,-511.0000000000059,19.999999999997797,-543.0000000000064,-1857.99999999999,,-4469.0
2020.09.24,-1568.0000000000027,-492.999999999999,-13.00000000000745,-624.0000000000236,-1899.9999999999914,,-4598.000000000024
2020.09.24,-1630.9999999999936,-509.00000000000387,-24.000000000001798,-758.0000000000098,-1981.9999999999993,,-4904.000000000008
2020.09.24,-1674.9999999999932,-496.00000000000756,-53.999999999998494,-810.0000000000023,-2021.9999999999914,,-5056.999999999993
2020.09.24,-1688.0000000000007,-497.000000000003,-58.000000000002494,-832.9999999999984,-2039.0000000000014,,-5115.0000000000055
2020.09.24,-1637.999999999995,-467.0000000000063,-74.00000000000739,-799.0000000000066,-2021.000000000001,,-4999.000000000016
2020.09.24,-1710.999999999996,-479.0000000000072,-90.0000000000012,-825.000000000017,-2048.000000000002,,-5153.000000000024
2020.09.25,-1656.9999999999973,-572.0000000000058,-25.00000000000835,-901.0000000000105,-2034.9999999999966,,-5190.000000000018
2020.09.25,-1651.999999999998,-464.00000000000887,4.999999999999449,-728.0000000000086,-2051.9999999999927,,-4891.000000000009
2020.09.25,-1661.9999999999968,-497.99999999999847,-13.00000000000745,-709.0000000000032,-2043.9999999999968,,-4926.000000000003
2020.09.25,-1669.9999999999936,-504.00000000000443,-26.000000000003798,-704.0000000000077,-1974.9999999999943,,-4879.000000000004
2020.09.25,-1668.9999999999982,-499.000000000005,-31.000000000003247,-705.0000000000125,-1969.9999999999989,,-4874.000000000018
2020.09.25,-1661.0000000000014,-508.00000000000847,-7.0000000000014495,-600.0000000000227,-1906.9999999999964,,-4683.000000000031
2020.09.25,-1700.999999999997,-521.0000000000048,18.999999999991246,-581.0000000000173,-1920.9999999999923,,-4705.00000000002
2020.09.25,-1707.000000000003,-525.0000000000088,47.9999999999925,-578.000000000003,-1927.9999999999973,,-4690.000000000019
2020.09.25,-1746.9999999999986,-547.0000000000086,37.99999999999359,-564.0000000000214,-1932.0000000000023,,-4752.000000000037
2020.09.25,-1707.000000000003,-542.0000000000091,34.000000000000696,-569.0000000000168,-1917.9999999999923,,-4702.00000000002
2020.09.25,-1702.0000000000034,-509.00000000000387,20.999999999993246,-596.0000000000036,-1890.9999999999911,,-4677.000000000009
2020.09.25,-1686.999999999994,-508.00000000000847,42.999999999993044,-572.0000000000027,-1887.0000000000005,,-4611.000000000013
2020.09.25,-1676.9999999999952,-531.9999999999991,64.99999999999284,-557.0000000000164,-1878.0,,-4579.000000000018
2020.09.25,-1700.0000000000016,-518.0000000000074,30.999999999992145,-724.000000000018,-1917.0000000000016,,-4828.000000000036
2020.09.25,-1693.9999999999955,-534.0000000000011,39.00000000000014,-692.0000000000073,-1888.999999999996,,-4770.0
2020.09.25,-1674.9999999999932,-528.0000000000063,66.99999999999484,-635.0000000000193,-1844.9999999999989,,-4616.000000000023
2020.09.25,-1649.999999999996,-504.9999999999999,52.99999999999194,-695.0000000000216,-1879.9999999999955,,-4677.000000000021
2020.09.25,-1646.000000000003,-450.00000000000597,49.99999999999449,-721.0000000000036,-1914.0000000000014,,-4681.00000000002
2020.09.25,-1668.0000000000027,-455.0000000000054,44.99999999999504,-740.0000000000091,-1976.9999999999895,,-4795.000000000012
2020.09.25,-1617.0000000000018,-429.0000000000016,63.00000000000195,-687.0000000000118,-1945.999999999998,,-4616.000000000011
2020.09.25,-1658.9999999999993,-507.0000000000019,119.99999999999788,-707.9999999999984,-1930.9999999999973,,-4684.999999999999
2020.09.25,-1576.999999999995,-470.00000000000375,195.00000000000074,-383.0000000000098,-1730.9999999999945,,-3966.0000000000023
2020.09.25,-1625.999999999994,-414.9999999999987,181.9999999999933,-483.0000000000041,-1789.999999999992,,-4131.999999999995
2020.09.25,-1685.9999999999986,-487.0000000000041,212.99999999999653,-484.00000000000887,-1762.999999999991,,-4207.0000000000055
2020.09.25,-1771.999999999996,-535.0000000000077,165.9999999999995,-675.0000000000114,-1838.9999999999986,,-4655.000000000015
2020.09.25,-1795.9999999999975,-519.0000000000028,56.99999999999594,-876.0000000000048,-1948.9999999999982,,-5083.000000000007
2020.09.25,-1802.999999999999,-481.0000000000092,-95.00000000000064,-1087.0000000000175,-2042.9999999999923,,-5509.000000000018
2020.09.25,-1778.0000000000018,-448.9999999999994,-86.0000000000083,-1064.0000000000214,-2144.999999999996,,-5522.000000000027
2020.09.25,-1837.9999999999952,-470.9999999999992,-139.00000000000023,-1229.0000000000134,-2235.99999999999,,-5912.999999999998
2020.09.25,-1842.9999999999945,-509.00000000000387,42.999999999993044,-966.0000000000082,-2131.0,,-5406.000000000013
