date,USDCHF,empty,sum
2020.09.22,348.9999999999993,,348.9999999999993
2020.09.22,341.99999999999784,,341.99999999999784
2020.09.22,380.00000000000256,,380.00000000000256
2020.09.22,468.00000000000176,,468.00000000000176
2020.09.22,473.0000000000012,,473.0000000000012
2020.09.22,473.99999999999665,,473.99999999999665
2020.09.22,473.0000000000012,,473.0000000000012
2020.09.22,473.0000000000012,,473.0000000000012
2020.09.22,465.9999999999998,,465.9999999999998
2020.09.22,470.00000000000375,,470.00000000000375
2020.09.22,473.99999999999665,,473.99999999999665
2020.09.22,475.0000000000032,,475.0000000000032
2020.09.22,426.9999999999996,,426.9999999999996
2020.09.22,437.999999999994,,437.999999999994
2020.09.22,417.99999999999613,,417.99999999999613
2020.09.22,420.9999999999936,,420.9999999999936
2020.09.22,422.9999999999956,,422.9999999999956
2020.09.22,475.0000000000032,,475.0000000000032
2020.09.22,483.0000000000001,,483.0000000000001
2020.09.22,531.9999999999991,,531.9999999999991
2020.09.22,529.9999999999972,,529.9999999999972
2020.09.22,575.0000000000033,,575.0000000000033
2020.09.22,580.9999999999982,,580.9999999999982
2020.09.22,478.0000000000006,,478.0000000000006
2020.09.22,514.0000000000033,,514.0000000000033
2020.09.22,600.999999999996,,600.999999999996
2020.09.22,478.0000000000006,,478.0000000000006
2020.09.22,346.9999999999973,,346.9999999999973
2020.09.22,424.00000000000216,,424.00000000000216
2020.09.22,434.000000000001,,434.000000000001
2020.09.22,488.999999999995,,488.999999999995
2020.09.22,465.9999999999998,,465.9999999999998
2020.09.22,453.0000000000034,,453.0000000000034
2020.09.22,486.999999999993,,486.999999999993
2020.09.22,658.0000000000031,,658.0000000000031
2020.09.22,714.999999999999,,714.999999999999
2020.09.22,831.000000000004,,831.000000000004
2020.09.22,915.9999999999945,,915.9999999999945
2020.09.22,922.999999999996,,922.999999999996
2020.09.22,961.0000000000008,,961.0000000000008
2020.09.22,951.9999999999973,,951.9999999999973
2020.09.22,944.0000000000003,,944.0000000000003
2020.09.22,939.9999999999964,,939.9999999999964
2020.09.22,942.9999999999939,,942.9999999999939
2020.09.22,941.9999999999984,,941.9999999999984
2020.09.22,907.9999999999977,,907.9999999999977
2020.09.22,895.0000000000014,,895.0000000000014
2020.09.22,925.9999999999935,,925.9999999999935
2020.09.23,890.0000000000019,,890.0000000000019
2020.09.23,873.999999999997,,873.999999999997
2020.09.23,907.0000000000023,,907.0000000000023
2020.09.23,973.0000000000016,,973.0000000000016
2020.09.23,946.9999999999978,,946.9999999999978
2020.09.23,953.0000000000039,,953.0000000000039
2020.09.23,963.9999999999982,,963.9999999999982
2020.09.23,1017.9999999999967,,1017.9999999999967
2020.09.23,1075.0000000000036,,1075.0000000000036
2020.09.23,1056.9999999999968,,1056.9999999999968
2020.09.23,1049.0,,1049.0
2020.09.23,1092.000000000004,,1092.000000000004
2020.09.23,1058.9999999999989,,1058.9999999999989
2020.09.23,1059.9999999999943,,1059.9999999999943
2020.09.23,1090.000000000002,,1090.000000000002
2020.09.23,1100.000000000001,,1100.000000000001
2020.09.23,1081.999999999994,,1081.999999999994
2020.09.23,1066.0000000000002,,1066.0000000000002
2020.09.23,1066.9999999999957,,1066.9999999999957
2020.09.23,1054.9999999999948,,1054.9999999999948
2020.09.23,1005.9999999999958,,1005.9999999999958
2020.09.23,963.9999999999982,,963.9999999999982
2020.09.23,976.9999999999945,,976.9999999999945
2020.09.23,963.9999999999982,,963.9999999999982
2020.09.23,881.9999999999939,,881.9999999999939
2020.09.23,893.9999999999948,,893.9999999999948
2020.09.23,883.0000000000005,,883.0000000000005
2020.09.23,929.000000000002,,929.000000000002
2020.09.23,971.9999999999951,,971.9999999999951
2020.09.23,1005.9999999999958,,1005.9999999999958
2020.09.23,1073.0000000000018,,1073.0000000000018
2020.09.23,1064.9999999999936,,1064.9999999999936
2020.09.23,1071.9999999999952,,1071.9999999999952
2020.09.23,1041.9999999999984,,1041.9999999999984
2020.09.23,1217.0000000000014,,1217.0000000000014
2020.09.23,1251.000000000002,,1251.000000000002
2020.09.23,1202.000000000003,,1202.000000000003
2020.09.23,1285.9999999999982,,1285.9999999999982
2020.09.23,1229.9999999999977,,1229.9999999999977
2020.09.23,1202.000000000003,,1202.000000000003
2020.09.23,1249.9999999999955,,1249.9999999999955
2020.09.23,1268.0000000000025,,1268.0000000000025
2020.09.23,1302.0000000000032,,1302.0000000000032
2020.09.23,1344.9999999999961,,1344.9999999999961
2020.09.23,1349.9999999999957,,1349.9999999999957
2020.09.23,1330.9999999999934,,1330.9999999999934
2020.09.23,1337.9999999999948,,1337.9999999999948
2020.09.23,1344.9999999999961,,1344.9999999999961
2020.09.24,1351.0000000000023,,1351.0000000000023
2020.09.24,1291.9999999999932,,1291.9999999999932
2020.09.24,1310.9999999999955,,1310.9999999999955
2020.09.24,1373.000000000002,,1373.000000000002
2020.09.24,1381.9999999999943,,1381.9999999999943
2020.09.24,1375.9999999999995,,1375.9999999999995
2020.09.24,1142.999999999994,,1142.999999999994
2020.09.24,1186.9999999999936,,1186.9999999999936
2020.09.24,1156.9999999999968,,1156.9999999999968
2020.09.24,1141.0000000000032,,1141.0000000000032
2020.09.24,1229.0000000000023,,1229.0000000000023
2020.09.24,1249.9999999999955,,1249.9999999999955
2020.09.24,1254.999999999995,,1254.999999999995
2020.09.24,1266.0000000000005,,1266.0000000000005
2020.09.24,1280.9999999999989,,1280.9999999999989
2020.09.24,1300.9999999999966,,1300.9999999999966
2020.09.24,1300.0000000000011,,1300.0000000000011
2020.09.24,1307.999999999998,,1307.999999999998
2020.09.24,1302.9999999999986,,1302.9999999999986
2020.09.24,1344.9999999999961,,1344.9999999999961
2020.09.24,1310.0,,1310.0
2020.09.24,1325.9999999999939,,1325.9999999999939
2020.09.24,1391.9999999999932,,1391.9999999999932
2020.09.24,1432.9999999999955,,1432.9999999999955
2020.09.24,1407.9999999999982,,1407.9999999999982
2020.09.24,1492.9999999999998,,1492.9999999999998
2020.09.24,1529.0000000000025,,1529.0000000000025
2020.09.24,1456.0000000000018,,1456.0000000000018
2020.09.24,1451.0000000000023,,1451.0000000000023
2020.09.24,1500.0000000000014,,1500.0000000000014
2020.09.24,1452.9999999999932,,1452.9999999999932
2020.09.24,1500.0000000000014,,1500.0000000000014
2020.09.24,1527.0000000000007,,1527.0000000000007
2020.09.24,1500.9999999999968,,1500.9999999999968
2020.09.24,1510.9999999999957,,1510.9999999999957
2020.09.24,1595.9999999999975,,1595.9999999999975
2020.09.24,1710.999999999996,,1710.999999999996
2020.09.24,1610.9999999999957,,1610.9999999999957
2020.09.24,1571.0000000000002,,1571.0000000000002
2020.09.24,1580.999999999999,,1580.999999999999
2020.09.24,1524.9999999999986,,1524.9999999999986
2020.09.24,1476.999999999995,,1476.999999999995
2020.09.24,1512.9999999999977,,1512.9999999999977
2020.09.24,1534.000000000002,,1534.000000000002
2020.09.24,1615.9999999999952,,1615.9999999999952
2020.09.24,1613.9999999999932,,1613.9999999999932
2020.09.24,1597.9999999999993,,1597.9999999999993
2020.09.24,1619.0000000000039,,1619.0000000000039
2020.09.25,1583.9999999999966,,1583.9999999999966
2020.09.25,1549.0000000000005,,1549.0000000000005
2020.09.25,1559.9999999999948,,1559.9999999999948
2020.09.25,1639.999999999997,,1639.999999999997
2020.09.25,1627.9999999999961,,1627.9999999999961
2020.09.25,1625.999999999994,,1625.999999999994
2020.09.25,1641.999999999999,,1641.999999999999
2020.09.25,1646.9999999999984,,1646.9999999999984
2020.09.25,1671.0000000000002,,1671.0000000000002
2020.09.25,1654.9999999999955,,1654.9999999999955
2020.09.25,1659.9999999999948,,1659.9999999999948
2020.09.25,1658.0000000000039,,1658.0000000000039
2020.09.25,1647.9999999999939,,1647.9999999999939
2020.09.25,1639.999999999997,,1639.999999999997
2020.09.25,1673.0000000000023,,1673.0000000000023
2020.09.25,1624.9999999999986,,1624.9999999999986
2020.09.25,1605.000000000001,,1605.000000000001
2020.09.25,1607.9999999999984,,1607.9999999999984
2020.09.25,1597.9999999999993,,1597.9999999999993
2020.09.25,1536.000000000004,,1536.000000000004
2020.09.25,1539.9999999999968,,1539.9999999999968
2020.09.25,1500.0000000000014,,1500.0000000000014
2020.09.25,1490.999999999998,,1490.999999999998
2020.09.25,1612.9999999999977,,1612.9999999999977
2020.09.25,1666.000000000001,,1666.000000000001
2020.09.25,1719.0000000000039,,1719.0000000000039
2020.09.25,1719.9999999999993,,1719.9999999999993
2020.09.25,1705.000000000001,,1705.000000000001
2020.09.25,1736.9999999999995,,1736.9999999999995
2020.09.25,1746.0000000000032,,1746.0000000000032
2020.09.25,1754.0,,1754.0
2020.09.25,1712.0000000000025,,1712.0000000000025
2020.09.25,1768.000000000003,,1768.000000000003
2020.09.25,1812.0000000000025,,1812.0000000000025
2020.09.25,1837.9999999999952,,1837.9999999999952
2020.09.25,1797.9999999999995,,1797.9999999999995
2020.09.25,1849.9999999999961,,1849.9999999999961
2020.09.25,1871.0000000000005,,1871.0000000000005
2020.09.25,1841.0000000000036,,1841.0000000000036
2020.09.25,1900.0000000000016,,1900.0000000000016
2020.09.25,1885.9999999999989,,1885.9999999999989
2020.09.25,1868.9999999999984,,1868.9999999999984
2020.09.25,1841.999999999999,,1841.999999999999
2020.09.25,1849.9999999999961,,1849.9999999999961
2020.09.25,1807.9999999999984,,1807.9999999999984
2020.09.25,1815.0,,1815.0
2020.09.25,1856.000000000002,,1856.000000000002
2020.09.25,1858.9999999999995,,1858.9999999999995
