date,EURUSD,NZDUSD,CADCHF,NZDCHF,GBPJPY,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,NZDCAD,empty,sum
2015.11.16,-82.99999999998863,-45.000000000006146,-82.99999999999974,-117.00000000000044,-33.00000000001546,-245.9999999999809,-155.99999999997837,-178.99999999999582,-333.9999999999899,-6.000000000000227,-75.9999999999983,,-1357.999999999954
2015.11.16,-70.99999999999883,-178.00000000000037,-90.99999999999665,-239.99999999999577,127.9999999999859,-244.99999999997613,-148.99999999999915,-201.00000000000674,-493.99999999999443,-82.99999999999841,-230.99999999999233,,-1854.999999999973
2015.11.16,0.0,-162.0000000000066,-87.99999999999919,-189.99999999999017,-128.00000000001432,-155.9999999999775,-207.99999999998596,-269.00000000000813,-441.99999999998687,-164.99999999999204,-113.99999999999189,,-1921.9999999999525
2015.11.16,287.9999999999994,-219.00000000000253,4.999999999999449,-149.99999999999457,-30.000000000001137,246.00000000000932,152.0000000000188,-70.0000000000145,-282.9999999999888,-185.99999999999284,-161.00000000000003,,-407.9999999999675
2015.11.16,123.00000000000644,-130.0000000000079,-52.99999999999194,-128.99999999999022,-13.00000000000523,-95.99999999997522,-54.99999999998284,-285.00000000000193,-292.00000000000335,-82.99999999999841,-64.99999999999284,,-1077.9999999999436
2015.11.16,131.99999999999878,-242.00000000000887,-65.99999999999939,-184.99999999999073,111.99999999999477,-145.99999999998658,-153.9999999999875,-336.00000000000296,-591.9999999999925,-101.99999999998965,-97.9999999999981,,-1676.9999999999627
2015.11.16,103.00000000000864,-176.0000000000095,-48.99999999999905,-124.99999999999733,203.00000000000296,-234.99999999998522,-100.99999999999554,-285.00000000000193,-447.99999999998175,-37.9999999999967,-80.00000000000229,,-1230.9999999999577
2015.11.16,131.00000000001444,-178.00000000000037,-29.999999999996696,-161.99999999999548,228.999999999985,-159.9999999999966,-6.999999999979245,-150.00000000000568,-453.99999999999886,-18.999999999991246,-134.0000000000008,,-933.9999999999656
2015.11.16,131.99999999999878,-179.00000000000693,-33.9999999999896,-179.99999999999127,181.99999999998795,-97.99999999998477,15.00000000000945,-107.00000000001265,-429.99999999999704,-63.99999999999295,-130.99999999999224,,-893.9999999999714
2015.11.16,158.99999999999804,-130.0000000000079,-9.999999999998899,-86.99999999999264,188.99999999999295,-88.99999999999864,23.00000000001745,-45.000000000006146,-258.99999999998704,8.000000000009777,-70.99999999999883,,-311.99999999997186
2015.11.16,144.99999999999514,-137.00000000000932,30.000000000007798,-81.9999999999932,140.99999999999113,-67.99999999998363,25.00000000000835,-14.000000000002899,-312.00000000000114,-9.000000000000341,-86.99999999999264,,-367.9999999999808
2015.11.16,89.00000000000574,-164.00000000000858,3.0000000000085514,-127.99999999999478,96.99999999997999,-96.99999999997999,-42.999999999993044,-66.00000000001049,-463.9999999999977,-62.99999999998818,-117.00000000000044,,-952.999999999979
2015.11.16,120.00000000000898,-172.00000000000549,-20.999999999993246,-130.99999999999224,97.99999999998477,-105.99999999999454,-78.99999999998464,-107.00000000001265,-452.99999999999227,-69.99999999999318,-129.9999999999968,,-1050.9999999999714
2015.11.16,164.00000000000858,-165.9999999999995,3.0000000000085514,-115.99999999999389,129.99999999999545,-76.99999999999818,-13.999999999980695,-43.00000000001525,-371.99999999999454,-40.99999999999682,-114.99999999999844,,-646.9999999999648
2015.11.16,134.00000000001188,-151.00000000000114,24.000000000001798,-98.99999999999353,162.9999999999825,-102.99999999998022,41.000000000002146,-87.00000000001484,-368.9999999999971,-27.000000000001023,-108.99999999999244,,-582.999999999982
2015.11.16,104.99999999999955,-132.0000000000099,26.000000000003798,-114.99999999999844,118.99999999999977,-95.99999999997522,24.000000000001798,-172.0000000000166,-365.99999999999966,-24.999999999991473,-136.00000000000279,,-767.9999999999891
2015.11.16,60.000000000015596,-102.00000000000209,14.000000000002899,-78.99999999999574,118.99999999999977,-136.99999999997203,-15.999999999993797,-178.99999999999582,-320.9999999999935,4.0000000000048885,-81.9999999999932,,-718.999999999923
2015.11.16,45.000000000006146,-78.00000000000028,-8.999999999992347,-114.99999999999844,106.99999999999932,-143.99999999997704,22.0000000000109,-165.00000000001512,-320.9999999999935,22.00000000000557,-81.9999999999932,,-717.999999999948
2015.11.16,-120.99999999999334,-87.00000000000374,-44.99999999999504,-132.99999999999423,167.0000000000016,-611.9999999999948,-127.99999999999478,-266.0000000000107,-583.9999999999845,20.000000000010232,-131.99999999999878,,-1920.9999999999582
2015.11.16,-211.99999999998997,-111.00000000000554,-75.9999999999983,-171.99999999999437,221.00000000000364,-623.9999999999952,-213.99999999998087,-312.00000000000114,-614.9999999999877,131.00000000000023,-139.00000000000023,,-2122.9999999999495
2015.11.16,-205.99999999999508,-123.00000000000644,-66.99999999999484,-185.99999999999727,227.00000000000387,-810.9999999999786,-250.99999999997902,-253.99999999999866,-712.0000000000015,188.0000000000024,-139.99999999999568,,-2334.999999999941
2015.11.16,-62.99999999999084,-148.0000000000037,30.000000000007798,-152.99999999999204,420.99999999999227,-723.9999999999895,-111.99999999997878,-143.00000000000423,-597.0000000000031,179.00000000000205,-234.00000000000088,,-1543.9999999999611
