date,USDCHF,EURUSD,NZDUSD,GBPCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURNZD,NZDJPY,AUDCAD,empty,sum
2018.05.14,-56.0000000000005,181.00000000000892,-44.99999999999504,-365.99999999999966,2.999999999997449,-16.0000000000049,100.00000000000009,-421.99999999999704,-507.9999999999973,251.00000000000477,419.9999999999982,731.9999999999993,-57.00000000000216,139.00000000000023,,356.0000000000124
2018.05.14,-0.999999999995449,117.99999999999588,57.00000000000705,-287.000000000015,41.000000000002146,52.99999999999194,124.00000000000189,-416.99999999997317,-391.9999999999924,258.0000000000098,333.9999999999899,839.9999999999964,-43.99999999999693,147.00000000000824,,831.0000000000302
2018.05.14,-107.99999999999699,93.99999999999409,-51.000000000001044,-411.0000000000058,44.99999999999504,31.999999999998696,31.000000000003247,-762.0000000000005,-544.9999999999955,287.00000000000614,284.9999999999797,794.9999999999901,-152.00000000000102,143.9999999999997,,-316.000000000034
2018.05.14,-158.99999999999804,263.99999999999756,-4.999999999999449,-432.0000000000102,-14.000000000002899,60.99999999999994,67.00000000000594,-793.9999999999827,-604.0000000000045,518.0000000000007,310.9999999999946,889.0000000000065,-135.00000000000512,126.99999999999933,,94.00000000000138
2018.05.14,-137.9999999999937,269.9999999999925,-24.000000000001798,-510.00000000001046,9.999999999998899,59.99999999999339,19.999999999997797,-830.9999999999889,-612.9999999999969,548.0000000000018,370.999999999988,906.9999999999911,-155.00000000000114,91.00000000000774,,5.999999999978414
2018.05.14,-68.00000000000139,283.99999999999534,-12.000000000000899,-605.9999999999955,63.99999999999739,27.999999999994696,9.00000000000345,-932.9999999999927,-663.999999999998,564.9999999999977,351.99999999999676,913.9999999999926,-134.00000000000034,60.99999999999994,,-140.00000000001074
2018.05.14,-73.00000000000084,391.000000000008,-2.999999999997449,-592.9999999999991,63.99999999999739,20.999999999993246,68.00000000000139,-973.9999999999895,-702.0000000000026,721.0000000000036,506.9999999999908,1078.0000000000011,-173.00000000000182,90.0000000000012,,422.0000000000054
2018.05.14,-68.99999999999685,343.00000000000443,-21.999999999999797,-588.9999999999951,117.99999999999588,-16.0000000000049,73.00000000000084,-935.9999999999786,-563.9999999999867,675.0000000000114,381.99999999999346,984.9999999999915,-197.00000000000273,50.0000000000056,,233.00000000003823
2018.05.14,-60.00000000000449,307.99999999999716,16.0000000000049,-588.0000000000107,92.99999999999864,13.999999999991797,48.000000000003595,-878.9999999999907,-573.0000000000013,655.0000000000011,365.99999999999966,984.9999999999915,-152.00000000000102,31.000000000003247,,263.9999999999836
2018.05.14,-144.99999999999514,353.99999999998766,52.000000000007596,-516.0000000000053,17.000000000000348,121.99999999999989,39.00000000000014,-898.9999999999725,-669.0000000000085,633.0000000000098,423.99999999997993,1143.9999999999895,-78.00000000000296,42.0000000000087,,519.9999999999991
2018.05.14,-197.00000000000273,381.99999999999346,31.999999999998696,-493.99999999999443,0.999999999995449,145.9999999999906,19.999999999997797,-1006.9999999999766,-727.9999999999953,640.9999999999911,429.99999999999704,1130.9999999999932,-82.00000000000784,43.00000000000415,,317.9999999999845
2018.05.14,-192.99999999999872,387.99999999998835,35.00000000000725,-466.9999999999952,24.999999999997247,151.00000000000114,14.999999999998348,-991.9999999999902,-668.0000000000019,676.9999999999925,355.99999999997857,1153.000000000004,-78.00000000000296,36.0000000000027,,437.99999999998136
2018.05.14,-209.9999999999991,425.99999999999307,-2.999999999997449,-419.0000000000138,9.999999999998899,137.9999999999937,79.00000000000685,-899.9999999999773,-523.9999999999911,676.0000000000161,395.99999999999636,1144.999999999996,-100.99999999999909,77.00000000000485,,790.0000000000279
2018.05.14,-315.9999999999941,394.9999999999898,74.00000000000739,-278.00000000000045,-90.0000000000012,230.99999999999233,111.00000000000554,-806.999999999988,-570.0000000000039,647.9999999999961,430.9999999999814,1265.000000000005,-31.00000000000591,92.00000000000318,,1154.9999999999873
2018.05.14,-373.99999999999653,373.00000000000114,58.99999999999794,-204.00000000000418,-134.0000000000008,310.9999999999946,102.00000000000209,-929.9999999999784,-648.9999999999885,665.9999999999968,492.9999999999879,1353.9999999999886,-57.00000000000216,59.000000000009045,,1069.0000000000075
2018.05.14,-363.99999999999767,472.00000000000574,58.99999999999794,-310.0000000000103,-87.99999999999919,309.99999999999915,43.00000000000415,-1022.9999999999961,-651.0000000000016,747.9999999999905,417.99999999998505,1334.9999999999973,-70.00000000000739,74.00000000000739,,952.9999999999748
2018.05.14,-336.9999999999984,255.99999999998957,126.0000000000039,-407.0000000000018,-111.00000000000554,318.99999999999153,-49.99999999999449,-1088.9999999999986,-797.0000000000033,604.9999999999898,395.99999999999636,1334.9999999999973,-14.000000000010004,50.0000000000056,,281.9999999999617
2018.05.14,-204.00000000000418,201.99999999999108,185.99999999999727,-497.99999999999847,-70.0000000000034,297.9999999999983,-90.0000000000012,-960.9999999999843,-734.9999999999968,474.9999999999943,239.99999999999577,1282.9999999999898,40.99999999999682,69.00000000000794,,235.99999999998272
2018.05.14,-170.00000000000347,207.00000000000162,177.00000000000495,-446.9999999999974,-12.000000000000899,289.9999999999903,-70.0000000000034,-1038.9999999999873,-697.9999999999986,549.0000000000066,263.99999999999756,1246.9999999999982,10.99999999999568,45.000000000006146,,354.0000000000098
2018.05.14,-215.99999999999397,252.0000000000078,194.0000000000053,-404.0000000000044,-2.999999999997449,343.9999999999999,-34.000000000000696,-1037.9999999999825,-628.9999999999907,609.0000000000089,306.9999999999906,1421.0000000000057,60.99999999999284,36.0000000000027,,900.000000000044
2018.05.14,-195.00000000000074,303.9999999999932,190.00000000000128,-385.00000000001313,12.000000000000899,324.9999999999975,-12.000000000000899,-979.9999999999898,-547.999999999993,561.000000000007,291.9999999999812,1391.9999999999932,48.00000000000182,60.00000000000449,,1063.9999999999832
2018.05.14,-175.99999999999838,252.0000000000078,213.00000000000762,-358.00000000001387,24.999999999997247,324.9999999999975,26.000000000003798,-798.9999999999782,-527.9999999999951,485.99999999999,325.99999999998187,1434.000000000002,119.99999999999034,50.0000000000056,,1395.9999999999984
2018.05.14,-156.99999999999602,214.00000000000307,197.00000000000273,-356.00000000000074,16.0000000000049,295.0000000000008,31.999999999998696,-717.9999999999893,-553.0000000000035,443.00000000001205,347.9999999999928,1350.0000000000068,125.0,74.00000000000739,,1310.0000000000396
2018.05.14,-63.99999999999739,36.999999999998145,243.99999999999977,-357.00000000000733,19.999999999997797,300.99999999999574,-19.999999999997797,-657.999999999987,-544.9999999999955,336.9999999999891,273.9999999999965,1351.9999999999977,146.99999999999136,14.000000000002899,,1081.9999999999839
2018.05.14,31.999999999998696,-56.000000000011596,341.99999999999784,-397.0000000000029,19.00000000000235,323.99999999999096,-68.00000000000139,-732.9999999999757,-570.0000000000039,295.99999999999227,215.99999999999397,1290.9999999999977,159.9999999999966,-6.999999999990347,,848.9999999999848
2018.05.14,31.000000000003247,-21.00000000000435,341.99999999999784,-446.9999999999974,-19.999999999997797,335.99999999999187,-78.00000000000028,-809.9999999999739,-719.000000000003,370.00000000000455,221.99999999998886,1313.0000000000086,164.99999999999204,4.999999999999449,,689.0000000000099
2018.05.14,24.999999999997247,4.999999999988347,369.0000000000082,-431.0000000000036,0.999999999995449,351.99999999999676,-78.00000000000028,-801.9999999999925,-713.9999999999924,360.99999999999,282.9999999999888,1383.000000000001,173.00000000000182,19.00000000000235,,945.9999999999812
2018.05.14,36.0000000000027,-69.9999999999923,394.00000000000546,-452.00000000000796,-21.00000000000435,381.99999999999346,-100.99999999999554,-750.0,-736.0000000000033,287.00000000000614,262.999999999991,1410.0000000000002,235.99999999999,26.000000000003798,,903.9999999999893
2018.05.14,52.000000000007596,-68.00000000000139,413.0000000000078,-405.0000000000109,-34.99999999999615,389.99999999999034,-83.9999999999952,-724.9999999999943,-726.0000000000044,300.00000000001137,281.99999999998226,1392.9999999999998,233.99999999999466,53.00000000000304,,1073.9999999999943
2018.05.14,56.000000000011596,-157.99999999999147,406.00000000000637,-380.00000000000256,-58.99999999999794,384.9999999999909,-124.00000000000189,-692.9999999999836,-740.9999999999917,210.00000000000796,211.99999999998997,1239.9999999999966,233.99999999999466,39.00000000000014,,627.0000000000289
2018.05.15,39.00000000000014,-187.00000000000384,404.99999999999983,-476.0000000000098,-48.000000000003595,348.9999999999993,-173.00000000000094,-746.9999999999857,-645.999999999991,206.99999999999363,80.99999999999774,1180.9999999999877,201.99999999999818,-51.000000000001044,,135.99999999998076
2018.05.15,45.000000000006146,-173.00000000000094,385.99999999999744,-390.0000000000015,-7.0000000000014495,346.9999999999973,-144.99999999999514,-750.0,-624.0000000000023,239.00000000000432,97.9999999999981,1167.9999999999914,174.99999999999716,-21.999999999999797,,346.9999999999907
2018.05.15,59.000000000009045,-157.00000000000713,382.00000000000455,-431.0000000000036,-19.00000000000235,339.99999999999585,-149.99999999999457,-780.9999999999775,-706.0000000000066,262.00000000000045,130.99999999999224,1194.0000000000061,173.99999999999238,9.00000000000345,,307.00000000001245
2018.05.15,72.0000000000054,-131.99999999999878,397.0000000000029,-417.0000000000007,-0.999999999995449,356.9999999999962,-134.0000000000008,-779.9999999999727,-662.000000000007,276.00000000001046,186.99999999998164,1246.9999999999982,179.00000000000205,31.000000000003247,,620.0000000000247
2018.05.15,72.0000000000054,-131.99999999999878,396.00000000000745,-424.00000000000216,-0.999999999995449,358.9999999999982,-136.00000000000279,-864.9999999999807,-672.0000000000059,314.9999999999977,205.99999999999508,1244.0000000000007,158.00000000000125,12.000000000000899,,532.0000000000209
2018.05.15,63.99999999999739,-123.00000000000644,373.00000000000114,-451.0000000000014,4.000000000004,339.0000000000004,-166.99999999999494,-893.0000000000007,-703.9999999999935,318.00000000001205,198.99999999999363,1200.0000000000011,125.99999999999056,9.999999999998899,,295.0000000000022
2018.05.15,65.00000000000395,-139.00000000000023,382.00000000000455,-438.00000000000506,-4.000000000004,346.9999999999973,-129.9999999999968,-903.9999999999964,-692.9999999999881,355.99999999999454,198.99999999999363,1235.9999999999927,131.9999999999908,4.000000000004,,412.99999999999113
2018.05.15,50.0000000000056,-79.99999999999119,375.0000000000031,-453.0000000000145,19.999999999997797,351.0000000000013,-124.99999999999733,-879.9999999999955,-655.9999999999899,346.00000000000364,205.99999999999508,1307.999999999998,143.00000000000068,13.00000000000745,,618.0000000000244
2018.05.15,56.000000000011596,-97.9999999999981,380.00000000000256,-473.99999999999665,19.999999999997797,352.9999999999922,-144.99999999999514,-944.9999999999932,-670.9999999999993,408.9999999999918,184.99999999999073,1310.9999999999955,137.00000000000045,50.0000000000056,,568.0000000000058
2018.05.15,55.000000000005045,-127.00000000001043,385.99999999999744,-492.0000000000035,9.999999999998899,359.99999999999363,-148.0000000000037,-938.999999999993,-702.9999999999869,389.00000000001,179.99999999998016,1337.9999999999948,153.99999999999636,2.000000000002,,464.99999999998084
2018.05.15,62.000000000006494,-99.00000000000463,380.999999999998,-486.00000000000864,24.000000000001798,356.00000000000074,-144.99999999999514,-912.9999999999825,-705.0000000000001,370.00000000000455,203.99999999998198,1326.9999999999893,164.99999999999204,32.0000000000098,,572.9999999999936
2018.05.15,80.99999999999774,-93.99999999999409,436.00000000000307,-475.0000000000032,38.0000000000047,387.99999999999943,-119.99999999999788,-887.9999999999768,-644.0000000000001,382.000000000005,197.99999999998707,1419.999999999999,197.00000000000273,11.00000000000545,,930.0000000000321
2018.05.15,82.00000000000429,-86.99999999999264,409.0000000000038,-459.99999999999375,36.999999999998145,361.9999999999957,-115.99999999999389,-858.9999999999804,-635.0000000000077,381.0000000000002,194.99999999998963,1360.99999999999,174.99999999999716,38.0000000000047,,883.0000000000151
2018.05.15,100.99999999999554,-97.9999999999981,426.9999999999996,-456.9999999999963,56.99999999999594,369.99999999999255,-109.00000000000354,-831.9999999999936,-598.999999999994,359.00000000000887,181.9999999999933,1384.0000000000075,191.99999999999307,20.0000000000089,,997.0000000000098
2018.05.15,110.00000000001009,-191.99999999999218,429.0000000000016,-456.9999999999963,58.000000000002494,361.9999999999957,-119.00000000000244,-882.9999999999814,-591.0000000000082,382.000000000005,136.99999999998712,1358.999999999999,176.9999999999925,-3.999999999992898,,768.0000000000201
2018.05.15,168.99999999999693,-289.0000000000059,500.00000000000045,-453.99999999999886,26.000000000003798,397.99999999999835,-143.9999999999997,-893.999999999977,-662.9999999999914,359.00000000000887,132.99999999998312,1418.9999999999925,204.9999999999983,-98.99999999999353,,666.0000000000161
2018.05.15,181.9999999999933,-292.00000000000335,524.0000000000023,-463.9999999999977,17.999999999995797,412.9999999999967,-141.99999999999767,-950.9999999999934,-665.0000000000044,394.00000000000546,165.9999999999995,1436.9999999999993,188.0000000000024,-65.99999999999939,,741.9999999999986
2018.05.15,144.99999999999514,-259.9999999999936,526.9999999999997,-456.00000000001194,-21.00000000000435,419.9999999999982,-141.00000000000225,-949.9999999999886,-662.9999999999914,401.00000000001046,178.99999999999582,1438.000000000006,180.99999999999739,-90.99999999999665,,709.0000000000139
2018.05.15,110.99999999999443,-314.99999999999864,522.0000000000002,-417.0000000000007,-34.000000000000696,439.99999999999596,-146.00000000000168,-996.9999999999857,-687.9999999999998,362.99999999999955,166.99999999998383,1435.0000000000084,131.00000000000023,-112.99999999999643,,458.99999999999926
2018.05.15,100.0000000000112,-238.0000000000049,448.000000000004,-418.0000000000073,-21.00000000000435,388.9999999999949,-126.99999999999933,-1024.9999999999773,-678.0000000000008,487.99999999999955,207.99999999998596,1385.9999999999984,109.99999999999943,-120.99999999999334,,501.0000000000061
2018.05.15,12.999999999996348,-151.00000000001222,383.0,-418.0000000000073,-7.0000000000014495,335.99999999999187,-97.00000000000264,-1006.0000000000002,-665.9999999999889,490.0000000000091,157.99999999999147,1252.999999999993,34.99999999999659,-110.99999999999443,,211.99999999997112
2018.05.15,-31.999999999998696,-188.9999999999947,369.0000000000082,-275.000000000003,-34.99999999999615,368.9999999999971,-58.000000000002494,-920.9999999999923,-465.0000000000043,465.0000000000034,133.99999999998968,1241.0000000000032,49.99999999999716,-105.99999999999498,,547.000000000012
2018.05.15,51.000000000001044,-209.9999999999991,353.0000000000033,-107.99999999999699,-124.99999999999733,312.9999999999966,17.000000000000348,-702.9999999999745,-531.9999999999991,420.0000000000159,184.99999999999073,1097.999999999999,27.999999999991587,-59.99999999999339,,727.0000000000382
2018.05.15,62.99999999999084,-270.99999999999903,392.00000000000347,-398.9999999999938,-124.00000000000189,336.9999999999984,-153.99999999999858,-1027.9999999999916,-791.0000000000084,421.99999999999704,245.99999999999068,1103.0000000000095,21.99999999999136,-29.999999999996696,,-212.00000000000875
2018.05.15,51.000000000001044,-256.99999999999613,307.0000000000017,-354.9999999999942,-129.9999999999968,285.9999999999974,-146.99999999999713,-1069.9999999999932,-754.9999999999945,480.99999999999454,231.99999999998778,992.9999999999994,-45.000000000001705,-17.999999999995797,,-426.9999999999876
2018.05.15,36.0000000000027,-171.99999999999437,341.99999999999784,-337.99999999999386,-90.99999999999665,324.9999999999975,-132.99999999999423,-1035.999999999973,-774.9999999999924,503.9999999999907,248.99999999998812,1080.9999999999986,-26.00000000001046,1.0000000000065512,,-32.99999999997276
2018.05.15,48.000000000003595,-239.99999999999577,361.0000000000002,-373.00000000000114,-68.00000000000139,312.00000000000114,-161.00000000000003,-998.9999999999952,-709.0000000000041,456.99999999999363,170.99999999998784,1063.9999999999982,-7.000000000005002,-53.999999999998494,,-198.00000000001668
2018.05.15,70.99999999999883,-242.00000000000887,385.99999999999744,-290.9999999999968,-63.00000000000195,340.9999999999913,-109.99999999999899,-967.9999999999893,-636.9999999999986,432.9999999999927,158.99999999999804,1099.9999999999898,10.99999999999568,-84.99999999999064,,104.99999999997856
2018.05.15,89.00000000000574,-597.0000000000031,462.0000000000068,-258.0000000000027,-90.0000000000012,404.99999999999983,-239.99999999999577,-821.9999999999743,-648.0000000000041,85.00000000000796,-32.0000000000098,1008.0000000000089,103.9999999999992,-189.99999999999017,,-723.9999999999525
2018.05.15,218.99999999999142,-655.0000000000056,539.0000000000006,-297.9999999999983,-111.00000000000554,397.99999999999835,-243.99999999999977,-932.9999999999927,-733.0000000000059,52.99999999999727,-1.0000000000065512,984.000000000007,125.0,-191.99999999999218,,-849.0000000000119
2018.05.15,224.000000000002,-679.0000000000074,474.00000000000773,-326.0000000000041,-126.99999999999933,326.9999999999995,-244.99999999999523,-863.9999999999759,-687.9999999999998,177.99999999999727,-272.00000000000557,855.9999999999901,42.00000000000159,-265.99999999999955,,-1365.9999999999889
2018.05.15,202.9999999999976,-947.9999999999933,506.0000000000064,-256.00000000001177,-309.0000000000037,358.9999999999982,-264.999999999993,-881.9999999999766,-828.0000000000065,3.0000000000143245,-83.00000000001084,834.0000000000014,66.99999999999307,-245.99999999999068,,-1844.9999999999752
2018.05.15,191.00000000000784,-1119.0000000000034,775.9999999999989,-11.00000000000545,-507.9999999999973,559.9999999999939,-258.9999999999981,-696.9999999999743,-1051.0000000000018,-108.00000000000409,123.99999999999079,1001.9999999999918,239.99999999999488,-153.99999999999858,,-1014.000000000005
2018.05.15,348.9999999999993,-1217.0000000000014,851.9999999999972,86.99999999999264,-492.999999999999,622.9999999999958,-239.0000000000003,-693.9999999999884,-1105.0000000000005,-97.99999999998477,188.9999999999947,1092.9999999999884,271.99999999999136,-76.99999999999375,,-458.0000000000085
2018.05.15,293.99999999999426,-1127.9999999999957,856.0000000000013,76.99999999999375,-487.0000000000041,656.000000000001,-271.9999999999945,-706.9999999999936,-1105.0000000000005,-54.000000000002046,273.9999999999965,1177.000000000006,286.9999999999919,-46.999999999997044,,-179.00000000000284
2018.05.15,154.99999999999403,-994.000000000006,816.0000000000056,-43.999999999999595,-473.99999999999665,646.9999999999976,-253.0000000000032,-946.9999999999743,-1044.0000000000005,103.00000000000864,233.99999999997868,1201.999999999992,212.0000000000033,-104.99999999999955,,-492.0000000000001
2018.05.15,113.00000000000753,-880.9999999999984,806.0000000000067,-2.0000000000131024,-449.9999999999948,678.9999999999962,-280.00000000000244,-1019.9999999999818,-1079.0000000000077,205.0000000000125,287.9999999999994,1305.0000000000007,215.0000000000034,-80.99999999999774,,-181.99999999997
2018.05.15,7.0000000000014495,-811.0000000000061,768.000000000002,51.99999999998539,-477.0000000000052,725.9999999999933,-302.9999999999977,-993.9999999999998,-1049.9999999999955,212.99999999999386,106.99999999999044,1238.99999999999,212.99999999999386,-121.99999999999989,,-432.00000000005355
2018.05.15,-115.99999999999389,-883.9999999999959,785.0000000000024,129.99999999998568,-521.0000000000048,776.9999999999943,-373.00000000000114,-1079.999999999984,-1065.0000000000048,176.00000000001614,118.99999999998023,1266.999999999996,221.9999999999942,-129.9999999999968,,-693.0000000000117
2018.05.15,-114.99999999999844,-775.9999999999989,780.9999999999984,-8.000000000008,-500.00000000000045,792.9999999999993,-334.00000000000097,-1217.9999999999893,-988.9999999999955,305.0000000000068,66.99999999999484,1387.9999999999893,200.00000000000284,-146.99999999999713,,-552.999999999997
2018.05.15,95.00000000000064,-924.9999999999981,856.0000000000013,-119.00000000000244,-382.00000000000455,751.9999999999972,-364.9999999999931,-1165.9999999999968,-997.0000000000034,227.00000000000387,45.99999999999049,1431.9999999999889,271.0000000000008,-151.9999999999966,,-427.0000000000117
2018.05.15,180.0000000000024,-920.9999999999941,878.000000000001,-124.99999999999733,-297.9999999999983,741.9999999999982,-385.000000000002,-1177.9999999999973,-940.0000000000075,253.00000000001432,-46.0000000000127,1401.999999999992,242.999999999995,-147.99999999999258,,-342.99999999999875
2018.05.15,219.99999999999798,-1056.9999999999968,924.9999999999981,-126.0000000000039,-280.9999999999979,759.999999999994,-422.00000000000017,-1169.9999999999875,-889.9999999999908,118.99999999999977,-194.0000000000053,1319.999999999988,274.0000000000009,-200.00000000000017,,-722.0000000000041
2018.05.15,158.99999999999804,-981.0000000000097,853.9999999999992,-137.00000000000932,-270.99999999999903,740.9999999999917,-405.9999999999952,-1154.9999999999727,-900.9999999999962,167.0000000000016,-204.00000000000418,1316.0000000000061,268.0000000000007,-196.99999999999162,,-746.9999999999807
2018.05.15,209.9999999999991,-1045.000000000007,935.0000000000081,-139.00000000000023,-285.9999999999974,791.9999999999927,-429.99999999999704,-1100.999999999999,-919.0000000000032,72.00000000000273,-217.0000000000005,1408.0000000000093,340.999999999994,-239.99999999999577,,-618.9999999999943
2018.05.15,229.99999999999687,-1045.9999999999914,928.0000000000066,-137.9999999999937,-270.0000000000036,774.9999999999924,-439.0000000000005,-1140.9999999999911,-892.0000000000039,90.00000000000341,-185.00000000001293,1341.9999999999986,302.99999999999727,-224.9999999999974,,-667.9999999999992
2018.05.15,200.00000000000017,-1005.0000000000115,928.0000000000066,-131.00000000001444,-295.0000000000008,790.9999999999973,-459.99999999999375,-1143.999999999977,-923.0000000000072,88.99999999999864,-150.00000000000568,1360.99999999999,313.99999999999295,-183.99999999999528,,-609.0000000000205
2018.05.15,167.9999999999904,-1049.0000000000111,933.000000000006,-85.00000000000173,-375.9999999999986,810.9999999999951,-473.0000000000012,-1104.9999999999898,-966.0000000000002,67.00000000000728,-153.00000000000313,1239.9999999999966,314.9999999999977,-183.99999999999528,,-857.0000000000077
2018.05.16,134.99999999999625,-1045.9999999999914,914.0000000000038,-4.000000000004,-409.0000000000038,839.0000000000009,-490.00000000000153,-1064.9999999999977,-960.9999999999897,2.0000000000095497,-171.00000000001003,1090.9999999999975,322.00000000000273,-196.99999999999162,,-1039.999999999979
2018.05.16,140.0000000000068,-1053.9999999999993,911.0000000000063,9.999999999998899,-382.00000000000455,825.9999999999934,-495.000000000001,-1084.9999999999795,-956.0000000000013,38.000000000010914,-169.00000000001913,1180.9999999999877,301.00000000000193,-240.99999999999122,,-974.9999999999902
2018.05.16,151.9999999999966,-1181.999999999994,902.9999999999983,0.0,-383.0,803.9999999999936,-500.9999999999959,-1080.9999999999889,-954.9999999999948,-99.99999999999432,-277.00000000001614,1075.9999999999882,287.9999999999967,-187.9999999999993,,-1444.0000000000107
2018.05.16,127.99999999999478,-1249.9999999999955,929.000000000002,83.9999999999952,-399.0000000000049,833.9999999999903,-536.0000000000032,-976.9999999999754,-882.9999999999893,-231.99999999999932,-366.0000000000219,974.9999999999925,346.9999999999942,-181.9999999999933,,-1528.0000000000136
2018.05.16,127.99999999999478,-1242.0000000000098,907.9999999999977,66.99999999999484,-385.99999999999744,820.999999999994,-542.9999999999935,-914.999999999992,-887.9999999999999,-240.0000000000091,-345.0000000000175,981.999999999994,354.99999999998977,-167.9999999999904,,-1466.0000000000448
2018.05.16,110.99999999999443,-1241.0000000000032,870.9999999999995,59.99999999999339,-378.00000000000057,801.9999999999916,-556.0000000000009,-957.9999999999984,-872.9999999999905,-186.00000000000705,-377.0000000000051,958.9999999999987,305.9999999999974,-192.99999999999872,,-1653.0000000000296
