date,USDCHF,EURUSD,NZDUSD,GBPCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.05.14,-48.000000000003595,235.99999999999176,-112.99999999999643,-317.0000000000117,34.000000000000696,-60.99999999999994,75.9999999999983,-375.99999999997635,-490.999999999997,268.0000000000007,426.9999999999996,503.99999999999335,-129.0000000000049,-123.00000000000466,289.0000000000059,,175.99999999999568
2018.05.14,-43.999999999999595,226.99999999999943,-103.99999999999298,-310.9999999999946,29.000000000001247,-56.0000000000005,75.9999999999983,-373.9999999999952,-496.00000000000756,268.0000000000007,428.9999999999905,513.0000000000078,-126.00000000000477,-121.00000000000932,285.00000000000193,,194.9999999999955
2018.05.14,-12.999999999996348,194.99999999998963,-112.99999999999643,-327.00000000001063,51.99999999999649,-85.00000000000173,68.00000000000139,-366.9999999999902,-465.99999999998863,248.99999999999523,390.9999999999858,443.99999999999994,-137.00000000000045,-139.00000000001,256.0000000000007,,7.999999999974818
2018.05.14,36.0000000000027,146.00000000000168,-68.99999999999685,-344.99999999999534,77.00000000000485,-76.0000000000094,63.99999999999739,-355.99999999999454,-426.9999999999996,235.99999999999,352.9999999999811,483.99999999999557,-148.00000000001035,-114.00000000000432,248.00000000000378,,108.99999999996672
2018.05.14,52.99999999999194,156.00000000000057,24.000000000001798,-346.0000000000019,70.99999999999883,3.999999999992898,85.00000000000173,-381.0000000000002,-445.0000000000065,284.9999999999966,402.9999999999978,723.9999999999914,-155.00000000000114,-39.00000000000148,208.00000000000819,,646.9999999999706
2018.05.14,-9.00000000000345,252.99999999999213,1.0000000000065512,-312.00000000000114,43.999999999999595,24.999999999997247,126.0000000000039,-370.9999999999809,-458.00000000000284,340.0000000000034,488.9999999999839,814.0000000000036,-140.00000000000057,-28.999999999996362,192.00000000000327,,965.0000000000084
2018.05.14,4.999999999999449,194.0000000000053,60.00000000000449,-249.00000000001032,44.99999999999504,73.99999999999629,139.00000000000023,-262.9999999999768,-374.999999999992,259.00000000001455,431.99999999998795,873.999999999997,-120.00000000000455,45.000000000001705,152.00000000000767,,1272.000000000026
2018.05.14,50.0000000000056,133.99999999998968,102.00000000000209,-251.00000000000122,87.00000000000374,83.9999999999952,129.00000000000134,-371.9999999999857,-286.99999999999284,342.00000000001296,337.99999999999386,886.000000000009,-225.9999999999991,3.0000000000001137,187.00000000000384,,1206.0000000000384
2018.05.14,-60.00000000000449,306.9999999999906,13.00000000000745,-344.99999999999534,111.00000000000554,70.99999999999883,102.00000000000209,-677.9999999999973,-348.9999999999993,575.000000000017,347.9999999999928,913.9999999999926,-373.00000000000466,-118.99999999999977,163.00000000000205,,680.0000000000083
2018.05.14,-132.99999999999423,371.99999999999454,-2.000000000002,-351.99999999999676,12.000000000000899,106.99999999999044,79.00000000000685,-785.9999999999729,-587.0000000000042,633.0000000000098,512.9999999999857,970.0000000000042,-320.0000000000074,-130.00000000000966,163.00000000000205,,539.0000000000074
2018.05.14,-21.999999999999797,304.9999999999997,43.999999999999595,-489.0000000000061,122.99999999999534,76.99999999999375,34.99999999999615,-817.9999999999836,-513.9999999999923,596.0000000000036,376.9999999999829,987.9999999999889,-373.00000000000466,-102.00000000000387,100.00000000000009,,326.99999999996976
2018.05.14,-56.99999999999594,425.0000000000087,40.00000000000669,-487.99999999999955,68.99999999999685,95.00000000000064,101.00000000000664,-864.9999999999807,-628.9999999999907,736.9999999999948,588.9999999999951,1153.9999999999884,-343.0000000000035,-109.00000000000887,92.00000000000318,,811.0000000000217
2018.05.14,-17.999999999995797,441.0000000000025,9.00000000000345,-489.0000000000061,146.99999999999713,37.99999999999359,143.9999999999997,-834.9999999999795,-455.99999999998977,772.9999999999961,513.9999999999923,1102.000000000003,-409.9999999999966,-153.99999999999636,109.99999999999899,,916.0000000000226
2018.05.14,33.000000000005244,353.99999999998766,28.000000000005798,-543.0000000000045,175.99999999999838,22.999999999995246,89.00000000000574,-834.9999999999795,-459.99999999999375,691.0000000000025,418.9999999999916,1017.0000000000013,-407.0000000000107,-142.00000000001012,65.99999999999939,,508.99999999999415
2018.05.14,-56.99999999999594,401.99999999999125,72.0000000000054,-480.99999999999807,94.00000000000519,126.99999999999933,84.0000000000063,-852.9999999999802,-563.0000000000024,704.0000000000077,505.99999999998425,1194.9999999999905,-368.0000000000092,-69.00000000000261,70.0000000000034,,863.000000000005
2018.05.14,-122.99999999999534,401.00000000000693,52.000000000007596,-422.00000000001125,77.00000000000485,153.99999999999858,63.99999999999739,-827.9999999999745,-526.0000000000042,652.0000000000152,439.99999999999596,1144.999999999996,-371.0000000000093,-61.00000000000705,93.00000000000975,,747.0000000000305
2018.05.14,-163.99999999999747,414.00000000000324,82.00000000000429,-411.0000000000058,27.999999999994696,212.00000000000108,45.000000000006146,-933.9999999999975,-622.9999999999958,717.9999999999893,490.999999999997,1242.0000000000098,-385.0000000000051,-57.00000000000216,65.99999999999939,,724.000000000001
2018.05.14,-137.9999999999937,425.99999999999307,40.00000000000669,-375.0000000000142,99.00000000000463,152.99999999999204,100.00000000000009,-804.9999999999784,-419.9999999999982,683.9999999999975,406.9999999999796,1154.999999999995,-412.00000000000614,-76.99999999999818,91.00000000000774,,927.9999999999875
2018.05.14,-202.9999999999976,446.9999999999974,74.00000000000739,-268.0000000000016,11.00000000000545,231.99999999999886,128.00000000000588,-768.999999999977,-472.9999999999901,693.000000000012,502.9999999999868,1268.0000000000025,-364.0000000000043,-31.999999999996476,136.00000000000279,,1383.0000000000518
2018.05.14,-261.99999999999557,429.99999999999704,140.0000000000068,-157.00000000000713,-72.0000000000054,339.0000000000004,134.99999999999625,-762.0000000000005,-523.0000000000068,695.999999999998,558.9999999999984,1408.0000000000093,-335.9999999999985,28.999999999996362,113.00000000000753,,1736.9999999999961
2018.05.14,-363.99999999999767,530.0000000000082,68.00000000000139,-154.99999999999403,-87.00000000000374,335.99999999999187,119.99999999999788,-917.999999999978,-551.9999999999969,812.0000000000118,558.9999999999984,1373.000000000002,-411.00000000000136,-55.00000000000682,114.00000000000298,,1370.0000000000362
2018.05.14,-336.9999999999984,516.0000000000053,128.00000000000588,-246.99999999999721,-65.99999999999939,378.00000000000057,75.00000000000284,-967.9999999999893,-621.9999999999892,788.0000000000109,540.9999999999915,1503.9999999999943,-406.0000000000059,13.999999999995794,111.00000000000554,,1409.0000000000332
2018.05.14,-176.99999999999383,255.99999999998957,212.00000000000108,-320.9999999999935,-56.0000000000005,348.9999999999993,-22.999999999995246,-932.9999999999927,-693.9999999999947,610.99999999999,432.9999999999945,1334.9999999999973,-350.0000000000085,45.99999999999227,112.000000000001,,799.9999999999861
2018.05.14,-143.00000000000423,265.0000000000041,187.00000000000384,-428.00000000000614,53.999999999998494,303.9999999999932,-58.000000000002494,-922.9999999999734,-585.9999999999976,551.9999999999925,279.99999999999136,1293.9999999999952,-397.00000000000557,58.9999999999975,129.00000000000134,,588.9999999999881
2018.05.14,-151.9999999999966,265.99999999998846,258.9999999999981,-358.9999999999982,9.999999999998899,379.9999999999915,-19.999999999997797,-956.9999999999936,-595.9999999999966,639.00000000001,356.9999999999851,1465.9999999999895,-412.00000000000614,87.0000000000033,54.00000000000959,,1021.9999999999853
2018.05.14,-187.00000000000384,334.9999999999964,207.00000000000162,-371.99999999999454,44.99999999999504,351.99999999999676,-9.999999999998899,-912.9999999999825,-536.9999999999875,614.0000000000043,320.9999999999935,1436.9999999999993,-417.0000000000016,85.99999999999852,77.00000000000485,,1038.0000000000214
2018.05.14,-163.00000000000205,322.00000000000006,228.00000000000597,-312.00000000000114,26.999999999999247,356.00000000000074,41.000000000002146,-786.9999999999777,-502.00000000000244,579.0000000000077,375.9999999999986,1469.9999999999936,-361.0000000000042,121.99999999999989,77.00000000000485,,1473.0000000000252
2018.05.14,-151.9999999999966,343.00000000000443,228.00000000000597,-320.9999999999935,24.999999999997247,348.9999999999993,60.99999999999994,-665.9999999999968,-516.0000000000053,500.0,421.99999999998903,1499.000000000006,-283.00000000000125,179.9999999999926,81.00000000000884,,1750.0000000000098
2018.05.14,-63.99999999999739,218.00000000000708,246.99999999999721,-289.0000000000059,48.99999999999905,306.9999999999906,67.00000000000594,-597.9999999999848,-418.9999999999916,451.9999999999982,348.9999999999993,1367.000000000007,-293.00000000000637,150.99999999999625,84.0000000000063,,1628.000000000021
2018.05.14,34.000000000000696,43.999999999999595,351.0000000000013,-347.0000000000084,34.000000000000696,343.9999999999999,-14.000000000002899,-628.9999999999907,-526.9999999999886,361.99999999999477,305.9999999999841,1370.0000000000045,-257.000000000005,206.99999999999363,32.0000000000098,,1309.9999999999934
2018.05.14,33.000000000005244,15.999999999993797,348.9999999999993,-375.9999999999986,51.000000000001044,341.99999999999784,-53.00000000000304,-726.9999999999754,-527.9999999999951,388.00000000000523,236.99999999999832,1331.9999999999998,-313.0000000000024,170.99999999999227,11.00000000000545,,933.0000000000235
2018.05.14,52.99999999999194,14.999999999987246,369.0000000000082,-429.99999999999704,-0.999999999995449,351.0000000000013,-71.99999999999429,-799.999999999983,-713.9999999999924,423.0000000000018,369.99999999998147,1378.9999999999968,-263.00000000000523,173.00000000000182,59.000000000009045,,912.0000000000124
2018.05.14,48.99999999999905,22.999999999995246,400.00000000000034,-417.0000000000007,21.00000000000435,386.9999999999929,-61.999999999995396,-732.9999999999757,-645.999999999991,381.0000000000002,326.9999999999884,1473.9999999999975,-257.000000000005,239.99999999999488,33.000000000005244,,1220.0000000000102
2018.05.14,69.9999999999923,-36.999999999998145,431.0000000000036,-381.0000000000091,-4.999999999999449,401.99999999999125,-63.00000000000195,-703.9999999999793,-655.9999999999899,353.00000000000864,335.9999999999808,1465.0000000000052,-233.0000000000041,250.99999999999056,86.0000000000083,,1314.9999999999986
2018.05.14,58.000000000002494,-60.99999999999994,419.9999999999982,-357.00000000000733,-4.999999999999449,400.00000000000034,-73.99999999999629,-678.9999999999736,-628.0000000000064,310.0000000000023,287.9999999999994,1401.0000000000077,-234.99999999999943,247.99999999999045,60.00000000000449,,1146.0000000000227
2018.05.14,89.99999999999008,-156.00000000000057,440.00000000000705,-364.00000000000875,-46.999999999997044,395.0000000000009,-124.00000000000189,-639.9999999999864,-714.999999999999,217.9999999999893,287.9999999999994,1249.9999999999955,-165.00000000000625,257.99999999999557,89.00000000000574,,816.9999999999836
2018.05.15,50.0000000000056,-129.00000000000134,409.99999999999926,-363.0000000000022,0.0,404.99999999999983,-131.99999999999878,-731.9999999999993,-605.9999999999955,280.00000000000114,177.99999999998929,1268.0000000000025,-269.00000000000546,206.00000000000307,30.000000000007798,,596.0000000000061
2018.05.15,69.00000000000794,-154.99999999999403,392.00000000000347,-356.00000000000074,24.000000000001798,359.99999999999363,-134.99999999999625,-729.9999999999898,-563.0000000000024,271.000000000015,133.99999999998968,1191.9999999999932,-293.00000000000637,176.00000000000193,11.00000000000545,,397.0000000000225
2018.05.15,80.99999999999774,-107.00000000001265,401.00000000000693,-417.0000000000007,14.000000000002899,361.0000000000002,-134.0000000000008,-762.9999999999768,-662.000000000007,302.99999999999727,219.99999999999798,1279.9999999999923,-265.00000000000057,197.00000000000273,54.00000000000959,,563.000000000009
2018.05.15,76.99999999999375,-131.99999999999878,402.9999999999978,-385.99999999999744,-0.999999999995449,363.99999999999767,-134.0000000000008,-774.9999999999773,-653.999999999999,312.0000000000118,213.99999999998087,1249.9999999999955,-277.000000000001,179.00000000000205,40.00000000000669,,480.00000000001637
2018.05.15,73.99999999999629,-106.00000000000608,417.0000000000007,-405.9999999999952,9.999999999998899,379.9999999999915,-126.99999999999933,-776.9999999999868,-655.9999999999899,325.00000000001705,224.99999999998633,1322.000000000001,-277.000000000001,206.00000000000307,17.000000000000348,,627.0000000000167
2018.05.15,73.99999999999629,-107.00000000001265,387.000000000004,-400.00000000000034,9.00000000000345,351.99999999999676,-122.99999999999534,-825.9999999999934,-648.0000000000041,367.999999999995,222.99999999999542,1246.9999999999982,-310.0000000000023,143.99999999999125,25.00000000000835,,414.9999999999805
2018.05.15,66.99999999999484,-69.9999999999923,417.0000000000007,-409.0000000000149,26.999999999999247,387.99999999999943,-107.99999999999699,-820.999999999998,-624.0000000000023,388.00000000000523,224.99999999998633,1375.9999999999995,-320.99999999999795,191.99999999999307,28.000000000005798,,754.9999999999818
2018.05.15,63.99999999999739,-53.999999999998494,391.000000000008,-422.9999999999956,34.000000000000696,364.9999999999931,-109.99999999999899,-856.9999999999993,-626.9999999999998,419.00000000001114,226.99999999999943,1336.0000000000039,-340.0000000000034,155.9999999999917,79.00000000000685,,660.0000000000166
2018.05.15,90.99999999999665,-93.99999999999409,431.0000000000036,-466.00000000001086,46.00000000000159,383.99999999999545,-141.00000000000225,-920.9999999999923,-652.9999999999925,425.00000000001137,192.99999999999872,1374.999999999993,-362.99999999999955,168.99999999999693,92.00000000000318,,568.0000000000091
2018.05.15,69.00000000000794,-68.00000000000139,404.99999999999983,-472.00000000000574,39.00000000000014,378.999999999996,-143.9999999999997,-894.9999999999818,-676.9999999999943,396.000000000015,206.99999999997942,1350.0000000000068,-335.9999999999985,179.00000000000205,60.99999999999994,,493.00000000002564
2018.05.15,100.0000000000112,-89.00000000000574,450.00000000000597,-449.0000000000105,44.99999999999504,395.99999999999636,-115.99999999999389,-852.9999999999802,-635.9999999999922,402.9999999999916,221.99999999998886,1429.999999999998,-332.9999999999984,206.00000000000307,40.00000000000669,,816.0000000000157
2018.05.15,86.0000000000083,-73.00000000001194,436.00000000000307,-438.00000000000506,41.000000000002146,395.0000000000009,-112.000000000001,-830.9999999999889,-628.9999999999907,389.00000000001,222.99999999999542,1425.9999999999939,-320.99999999999795,212.99999999999386,42.0000000000087,,847.0000000000207
2018.05.15,113.00000000000753,-86.99999999999264,431.0000000000036,-453.99999999999886,63.00000000000195,370.9999999999991,-105.99999999999498,-827.9999999999745,-591.0000000000082,396.000000000015,195.9999999999962,1384.0000000000075,-340.0000000000034,191.99999999999307,50.0000000000056,,790.0000000000568
2018.05.15,112.000000000001,-86.99999999999264,443.0000000000045,-453.0000000000145,68.99999999999685,380.999999999998,-107.99999999999699,-829.9999999999841,-581.9999999999936,396.000000000015,190.99999999998562,1414.000000000004,-344.0000000000083,203.99999999999352,24.000000000001798,,830.0000000000102
2018.05.15,174.00000000000747,-190.00000000000128,519.0000000000028,-426.9999999999996,73.99999999999629,414.9999999999987,-114.99999999999844,-855.9999999999945,-540.9999999999915,405.00000000000114,139.9999999999846,1455.9999999999907,-380.00000000000966,215.0000000000034,1.0000000000065512,,889.9999999999967
2018.05.15,232.99999999999432,-278.00000000000045,609.9999999999994,-419.0000000000138,31.000000000003247,465.9999999999998,-122.99999999999534,-851.9999999999754,-625.9999999999932,394.00000000000546,202.9999999999976,1556.0000000000018,-335.9999999999985,268.0000000000007,-60.99999999999994,,1066.0000000000255
2018.05.15,192.99999999999872,-228.00000000000597,536.9999999999986,-453.99999999999886,44.99999999999504,422.00000000000017,-141.00000000000225,-945.999999999998,-636.9999999999986,445.99999999999795,178.99999999999582,1453.9999999999998,-385.0000000000051,188.0000000000024,-24.999999999997247,,647.9999999999824
2018.05.15,147.00000000000824,-215.00000000000963,589.0000000000061,-351.99999999999676,-19.00000000000235,505.99999999999534,-109.00000000000354,-864.9999999999807,-648.9999999999885,420.99999999999227,247.99999999998158,1597.9999999999884,-332.9999999999984,268.0000000000007,-83.9999999999952,,1150.9999999999975
2018.05.15,127.99999999999478,-204.00000000000418,540.0000000000072,-289.0000000000059,-19.00000000000235,469.99999999999267,-76.99999999999375,-922.9999999999734,-574.9999999999922,518.0000000000007,231.99999999998778,1485.000000000003,-403.0000000000058,164.99999999999204,-66.99999999999484,,981.0000000000056
2018.05.15,104.99999999999955,-104.99999999999955,448.9999999999994,-384.00000000000654,29.000000000001247,392.9999999999989,-82.99999999999974,-944.9999999999932,-587.0000000000042,533.9999999999918,235.99999999999176,1408.9999999999936,-409.9999999999966,119.99999999999034,-86.99999999999264,,673.9999999999743
2018.05.15,34.000000000000696,-90.99999999999665,387.000000000004,-253.00000000001432,19.999999999997797,379.9999999999915,-51.000000000001044,-881.9999999999766,-434.000000000001,527.0000000000152,159.99999999998238,1271.0,-447.00000000000273,63.99999999999295,-80.99999999999774,,603.9999999999943
2018.05.15,80.99999999999774,-187.00000000000384,431.0000000000036,-68.00000000000139,-29.000000000001247,390.99999999999693,39.00000000000014,-659.9999999999966,-312.00000000000114,465.0000000000034,208.99999999999253,1241.0000000000032,-381.0000000000002,85.99999999999852,-51.99999999999649,,1253.9999999999948
2018.05.15,66.99999999999484,-171.99999999999437,395.0000000000009,-36.999999999998145,-97.9999999999981,363.99999999999767,41.000000000002146,-626.9999999999811,-431.0000000000036,460.00000000000796,339.99999999998477,1170.0000000000043,-302.99999999999727,58.9999999999975,35.00000000000725,,1263.0000000000248
2018.05.15,96.00000000000719,-232.99999999999432,430.00000000000813,-191.00000000000784,-121.00000000000443,376.99999999999403,-59.99999999999339,-875.0,-669.9999999999928,507.000000000005,350.9999999999902,1163.000000000003,-326.9999999999982,30.000000000001137,-0.999999999995449,,476.00000000002206
2018.05.15,53.999999999998494,-148.99999999999915,358.9999999999982,-309.0000000000037,-82.00000000000429,337.99999999999386,-112.000000000001,-996.9999999999857,-737.9999999999942,534.9999999999966,318.9999999999804,1119.0000000000034,-365.0000000000091,-8.000000000009777,9.999999999998899,,-26.000000000037026
2018.05.15,48.000000000003595,-151.9999999999966,368.00000000000165,-243.00000000001543,-66.99999999999484,348.9999999999993,-73.99999999999629,-925.9999999999877,-621.9999999999892,528.9999999999964,280.9999999999979,1136.999999999988,-382.000000000005,3.9999999999906777,9.999999999998899,,259.9999999999914
2018.05.15,76.0000000000094,-174.00000000000747,387.000000000004,-258.0000000000027,-44.99999999999504,349.99999999999477,-78.00000000000028,-923.9999999999782,-591.0000000000082,521.9999999999914,248.99999999998812,1150.999999999991,-397.00000000000557,13.999999999995794,-23.999999999990695,,257.99999999998636
2018.05.15,103.99999999999298,-236.99999999999832,467.0000000000063,-218.00000000000708,-63.00000000000195,408.9999999999927,-71.99999999999429,-819.9999999999932,-581.9999999999936,438.99999999999295,246.99999999999721,1255.9999999999905,-341.99999999999875,109.99999999999943,-62.99999999999084,,634.999999999994
2018.05.15,234.00000000000088,-563.0000000000024,557.0000000000075,-258.0000000000027,-68.99999999999685,410.9999999999947,-226.00000000000398,-717.9999999999893,-642.9999999999936,122.0000000000141,38.99999999998904,1008.9999999999932,-251.00000000000477,185.00000000000227,-112.000000000001,,-282.99999999999284
2018.05.15,310.0000000000103,-634.0000000000013,619.0000000000028,-258.0000000000027,-56.99999999999594,420.9999999999936,-212.00000000000108,-824.9999999999886,-615.9999999999943,235.00000000001364,36.999999999998145,1062.0000000000073,-326.9999999999982,141.9999999999959,-134.99999999999625,,-237.99999999995669
2018.05.15,229.99999999999687,-575.9999999999987,534.0000000000011,-131.00000000001444,-75.9999999999983,393.9999999999944,-175.00000000000293,-746.9999999999857,-414.00000000000324,228.00000000000864,-73.00000000001194,876.9999999999944,-353.9999999999992,90.00000000000341,-245.99999999999068,,-439.00000000000625
2018.05.15,330.9999999999924,-947.9999999999933,778.0000000000009,0.0,-300.0000000000003,565.9999999999999,-258.9999999999981,-647.9999999999961,-824.9999999999868,10.99999999999568,140.99999999999113,1009.9999999999998,-120.00000000000455,248.99999999999523,-121.99999999999989,,-136.00000000000398
2018.05.15,357.00000000000733,-1012.9999999999973,853.9999999999992,110.99999999999443,-412.9999999999967,624.9999999999977,-212.00000000000108,-532.999999999987,-936.9999999999878,-20.999999999986585,319.999999999987,1099.0000000000055,0.999999999990564,307.9999999999927,26.000000000003798,,572.0000000000216
2018.05.15,425.99999999999307,-1120.0000000000098,963.9999999999982,141.99999999999767,-427.99999999999505,690.9999999999972,-212.99999999999653,-512.9999999999768,-940.0000000000075,-34.99999999999659,323.99999999999096,1225.0000000000093,9.999999999990905,371.9999999999999,-25.999999999992696,,879.0000000000022
2018.05.15,314.99999999999864,-930.999999999993,879.0000000000075,107.99999999999699,-409.99999999999926,678.0000000000008,-187.00000000000384,-670.9999999999923,-933.000000000006,133.00000000000978,352.9999999999811,1279.000000000008,-82.00000000000784,299.99999999999716,-34.99999999999615,,796.0000000000016
2018.05.15,222.00000000001108,-807.0000000000022,831.000000000004,70.99999999999883,-404.99999999999983,693.9999999999947,-204.99999999999963,-858.9999999999804,-970.9999999999885,275.0000000000057,363.9999999999866,1340.000000000008,-171.00000000000648,240.99999999999966,21.999999999999797,,642.0000000000312
2018.05.15,119.00000000000244,-758.9999999999985,814.0000000000036,60.99999999999994,-429.99999999999704,745.9999999999911,-263.99999999999756,-967.9999999999893,-1044.0000000000005,283.00000000001546,320.9999999999935,1368.999999999998,-198.0000000000075,248.99999999999523,-49.99999999999449,,249.00000000001438
2018.05.15,34.99999999999615,-781.9999999999939,790.9999999999973,160.99999999998892,-431.0000000000036,783.0000000000003,-290.00000000000136,-976.9999999999754,-909.9999999999886,251.00000000000477,159.99999999998238,1279.9999999999923,-269.00000000000546,227.99999999999443,-103.99999999999298,,-74.00000000000492
2018.05.15,-112.000000000001,-679.0000000000074,795.0000000000013,252.99999999999213,-500.00000000000045,888.9999999999953,-287.9999999999994,-1071.9999999999743,-947.9999999999933,343.9999999999941,200.00000000000017,1435.0000000000084,-305.0000000000068,244.99999999999034,-97.9999999999981,,159.00000000000088
2018.05.15,96.00000000000719,-764.0000000000091,861.0000000000007,5.999999999994898,-327.99999999999494,807.9999999999976,-322.9999999999955,-1098.9999999999895,-885.9999999999868,312.0000000000118,83.9999999999952,1479.0000000000082,-352.00000000000387,280.00000000000114,-130.99999999999224,,43.00000000004482
2018.05.15,236.99999999999832,-865.0000000000047,902.0000000000028,-100.0000000000112,-287.9999999999994,756.0000000000011,-346.0000000000019,-1093.999999999994,-930.0000000000086,274.0000000000009,82.99999999998863,1438.000000000006,-328.00000000000296,283.9999999999918,-106.99999999999044,,-84.00000000002363
2018.05.15,221.00000000000452,-920.0000000000097,929.000000000002,-73.99999999999629,-275.99999999999847,795.9999999999967,-385.000000000002,-1143.0000000000007,-865.999999999989,260.9999999999957,-40.0000000000178,1428.9999999999914,-385.0000000000051,289.99999999999204,-142.99999999999312,,-306.0000000000296
2018.05.15,263.99999999999756,-980.0000000000031,934.0000000000015,-93.99999999999409,-221.00000000000452,768.9999999999975,-403.99999999999324,-1086.999999999989,-764.9999999999934,182.00000000001637,-164.00000000000858,1346.0000000000027,-400.0000000000057,301.00000000000193,-170.99999999999892,,-489.9999999999731
2018.05.15,268.0000000000016,-941.9999999999984,960.0000000000053,-121.99999999999989,-246.00000000000176,791.9999999999927,-390.0000000000015,-1082.9999999999984,-859.9999999999941,200.9999999999934,-53.00000000001415,1473.9999999999975,-355.000000000004,340.999999999994,-174.99999999999181,,-190.00000000001955
2018.05.15,292.00000000000335,-1039.9999999999966,995.0000000000015,-87.99999999999919,-248.00000000000378,817.9999999999965,-419.00000000000273,-1012.0000000000005,-819.9999999999985,92.00000000001296,-141.00000000001333,1434.000000000002,-332.00000000000784,387.999999999991,-215.99999999999397,,-297.0000000000092
2018.05.15,262.00000000000665,-997.0000000000034,967.0000000000067,-123.00000000000644,-246.00000000000176,805.0000000000001,-436.00000000000307,-1123.9999999999952,-862.0000000000072,164.0000000000157,-129.00000000000134,1412.9999999999975,-375.0,334.99999999999375,-178.00000000000037,,-523.9999999999984
2018.05.15,214.00000000000307,-1001.0000000000074,963.0000000000027,-82.00000000000429,-285.00000000000193,836.9999999999989,-456.00000000000085,-1081.9999999999936,-890.9999999999974,102.00000000000387,-141.00000000001333,1401.0000000000077,-337.0000000000033,367.999999999995,-180.99999999999784,,-571.0000000000089
2018.05.15,171.00000000001003,-1044.0000000000005,951.9999999999973,56.99999999999594,-375.9999999999986,849.9999999999952,-468.9999999999972,-1009.9999999999909,-914.9999999999991,67.00000000000728,-89.00000000000574,1239.9999999999966,-283.00000000000125,348.99999999998954,-135.99999999999167,,-635.999999999993
