date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CADCHF,GBPJPY,GBPAUD,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.07.04,-114.99999999999844,-114.0000000000141,-61.00000000000705,-181.9999999999933,-174.00000000000747,-39.00000000000014,-209.00000000000318,-139.00000000000023,-82.00000000000429,-258.0000000000027,-194.00000000000261,-235.00000000000742,0.0,-155.00000000001623,,-1957.0000000000573
2016.07.04,133.00000000000534,-66.00000000001049,-82.99999999999841,-159.9999999999935,17.000000000000348,41.9999999999976,-377.00000000000955,26.0000000000149,55.000000000005045,-207.99999999998596,-201.99999999999818,-234.00000000000088,133.00000000000534,-146.00000000000168,,-1069.99999999997
2016.07.04,134.0000000000008,-121.00000000001555,-53.00000000001148,-231.99999999999886,66.00000000001049,99.00000000000463,-407.0000000000107,35.00000000000725,89.00000000000574,-340.9999999999913,-302.99999999999727,-296.0000000000074,180.0000000000024,-137.00000000000932,,-1287.0000000000107
2016.07.04,187.9999999999993,-120.00000000000898,-25.000000000005684,-253.99999999999866,137.9999999999937,154.99999999999403,-421.99999999999704,72.0000000000054,184.00000000000637,-378.999999999996,-314.9999999999977,-311.00000000000574,250.00000000000577,-154.0000000000097,,-993.000000000015
2016.07.04,246.00000000000176,-109.00000000000354,-50.00000000001137,-237.99999999999378,178.00000000001148,214.00000000000307,-436.00000000000705,144.0000000000108,126.0000000000039,-171.99999999999437,-268.0000000000007,-256.0000000000007,109.00000000000354,-279.00000000000705,,-790.999999999984
2016.07.04,233.00000000000543,-123.00000000000644,-172.00000000001125,-241.99999999999778,156.00000000000057,226.99999999999943,-383.0000000000098,208.00000000000819,146.00000000000168,-69.9999999999923,-243.99999999999977,-239.0000000000003,112.99999999999643,-304.9999999999997,,-695.0000000000057
2016.07.04,236.00000000000287,-83.9999999999952,-201.99999999999818,-239.99999999999577,148.99999999999915,214.99999999999852,-307.00000000001637,97.9999999999981,194.99999999998963,-175.99999999999838,-250.0,-258.0000000000027,139.99999999999568,-255.00000000000523,,-739.0000000000277
2016.07.04,195.9999999999962,-60.000000000015596,-79.9999999999983,-325.99999999999295,96.00000000000719,175.99999999999838,-346.00000000000364,-164.99999999999292,275.9999999999874,-197.00000000000273,-361.99999999999477,-375.0000000000031,175.00000000000293,-328.00000000001717,,-1320.000000000029
2016.07.04,172.00000000000549,-89.00000000000574,-55.00000000000682,-390.0000000000015,83.9999999999952,180.0000000000024,-389.00000000001,-346.0000000000019,414.00000000000324,-185.99999999999727,-426.00000000000193,-418.0000000000073,151.00000000000114,-408.00000000000836,,-1706.0000000000332
2016.07.04,178.99999999999582,-133.00000000000534,-48.00000000000182,-553.0000000000035,104.99999999999955,214.99999999999852,-415.9999999999968,-615.9999999999943,417.0000000000007,-146.99999999998602,-626.0000000000048,-518.0000000000074,28.000000000005798,-584.0000000000067,,-2697.0000000000064
2016.07.04,95.99999999999609,-194.0000000000053,-17.000000000010118,-597.0000000000031,119.00000000000244,229.00000000000142,-682.0000000000164,-580.999999999987,665.0000000000044,-146.99999999998602,-670.0000000000017,-548.9999999999995,97.00000000000264,-609.9999999999994,,-2841.000000000002
2016.07.04,109.00000000000354,-174.00000000000747,-11.00000000000989,-541.9999999999981,97.00000000001374,217.0000000000005,-713.9999999999986,-398.9999999999938,612.9999999999969,-21.999999999988695,-659.9999999999966,-509.00000000000387,85.00000000000173,-602.999999999998,,-2512.9999999999786
2016.07.04,143.00000000000423,-151.00000000001222,101.99999999998965,-526.9999999999997,120.99999999999334,217.0000000000005,-748.9999999999952,-373.99999999998545,607.9999999999864,-130.99999999999224,-680.9999999999974,-497.000000000003,41.9999999999976,-642.0000000000092,,-2519.0000000000227
2016.07.04,133.00000000000534,-148.00000000001478,100.99999999999909,-512.0000000000014,113.00000000000753,221.00000000000452,-760.9999999999957,-493.99999999999443,558.9999999999984,-110.99999999999443,-692.9999999999978,-478.0000000000006,17.999999999995797,-646.0000000000132,,-2698.0000000000014
2016.07.04,133.00000000000534,-143.00000000000423,66.0000000000025,-470.00000000000375,114.99999999999844,226.00000000000398,-647.0000000000198,-411.99999999999017,543.999999999989,-68.99999999998573,-634.0000000000003,-429.0000000000016,102.00000000000209,-512.0000000000014,,-2130.000000000006
2016.07.04,133.00000000000534,-136.00000000000279,66.99999999999307,-461.99999999999574,92.00000000000318,226.00000000000398,-612.9999999999995,-341.99999999999784,544.9999999999955,-69.9999999999923,-591.0000000000082,-404.99999999999983,104.00000000000409,-517.0000000000119,,-1969.0000000000032
2016.07.04,102.00000000000209,-172.0000000000166,72.99999999999329,-522.0000000000002,103.00000000000864,243.00000000000432,-679.000000000002,-421.99999999998903,577.9999999999897,-165.9999999999995,-673.0000000000018,-475.0000000000032,97.9999999999981,-528.0000000000174,,-2440.0000000000337
2016.07.04,94.00000000000519,-192.00000000001438,19.99999999999602,-653.999999999999,87.99999999999919,246.00000000000176,-692.0000000000073,-743.0000000000048,687.9999999999998,-329.99999999998585,-778.0000000000058,-548.0000000000041,170.00000000000347,-546.000000000002,,-3177.0000000000173
2016.07.04,133.00000000000534,-175.00000000001404,-28.000000000005798,-780.000000000003,78.00000000000028,302.0000000000023,-597.0000000000084,-1024.0000000000027,919.0000000000032,-363.0000000000022,-838.0000000000081,-687.0000000000043,158.0000000000026,-739.0000000000008,,-3641.0000000000364
2016.07.04,143.00000000000423,-161.99999999999548,-7.000000000005002,-753.0000000000036,41.000000000002146,329.00000000000153,-691.0000000000025,-1061.000000000001,1041.000000000003,-469.99999999999267,-852.9999999999944,-652.0000000000082,73.00000000000084,-731.000000000015,,-3753.000000000006
2016.07.04,177.00000000000495,-100.0000000000112,48.00000000000182,-739.9999999999962,53.999999999998494,327.99999999999494,-620.0000000000045,-1066.9999999999957,1109.0000000000043,-479.99999999999153,-882.000000000005,-665.9999999999999,83.9999999999952,-761.0000000000117,,-3516.000000000017
2016.07.04,214.00000000000307,-93.00000000000975,42.00000000000159,-751.9999999999972,99.00000000000463,351.0000000000013,-605.9999999999945,-1037.9999999999834,1095.999999999986,-299.99999999998914,-867.0000000000044,-697.9999999999986,83.9999999999952,-802.0000000000139,,-3269.999999999999
2016.07.04,217.99999999999596,-18.0000000000069,21.000000000000796,-769.999999999993,-8.000000000008,329.999999999997,-587.0000000000175,-1093.999999999995,1255.0000000000061,-693.9999999999947,-858.0000000000041,-766.0,143.9999999999997,-789.0000000000175,,-3616.0000000000373
2016.07.04,297.00000000000284,157.99999999999147,27.000000000001023,-695.0000000000011,1.0000000000065512,375.0000000000031,-545.0000000000159,-1219.9999999999989,1282.0000000000055,-648.9999999999885,-825.0000000000028,-700.0000000000006,119.00000000000244,-712.0000000000015,,-3086.9999999999964
2016.07.04,306.00000000000625,44.99999999998394,-20.000000000010232,-731.9999999999993,36.0000000000138,434.000000000001,-323.0000000000075,-1299.99999999999,1303.999999999994,-679.9999999999917,-790.0000000000063,-657.0000000000076,126.99999999999933,-685.0000000000023,,-2935.0000000000164
2016.07.04,229.00000000000142,-79.00000000000685,-26.00000000001046,-863.9999999999981,130.99999999999224,417.99999999999613,-480.99999999999454,-1383.000000000001,1353.000000000004,-686.9999999999932,-936.9999999999976,-753.0000000000036,190.00000000000128,-707.0000000000132,,-3596.000000000023
2016.07.04,204.99999999999963,-86.0000000000083,-69.00000000000261,-885.0000000000025,107.00000000001265,412.00000000000125,-463.99999999999864,-1391.9999999999932,1398.9999999999948,-668.9999999999862,-926.0000000000019,-801.0000000000073,226.99999999999943,-745.0000000000178,,-3687.0000000000105
2016.07.04,202.9999999999976,-80.99999999999774,-38.000000000010914,-868.000000000002,69.00000000000794,405.9999999999952,-421.99999999999704,-1683.9999999999966,1402.9999999999986,-590.0000000000016,-912.9999999999967,-775.9999999999989,185.00000000000182,-773.0000000000015,,-3879.0000000000014
2016.07.04,202.9999999999976,-50.0000000000167,-67.99999999999784,-881.9999999999939,60.99999999999994,429.0000000000016,-193.00000000001205,-1785.9999999999986,1523.999999999992,-712.9999999999859,-924.9999999999972,-729.0000000000018,177.00000000000495,-763.0000000000026,,-3715.0000000000105
2016.07.04,141.00000000000225,-148.99999999999915,-70.00000000000739,-924.0000000000026,80.99999999999774,400.00000000000034,-316.0000000000025,-1584.999999999992,1417.0000000000016,-802.9999999999982,-942.9999999999978,-740.0000000000073,226.00000000000398,-687.0000000000153,,-3952.000000000017
2016.07.04,78.00000000000028,-229.00000000001253,-52.00000000000671,-883.0000000000005,78.00000000000028,383.99999999999545,-367.999999999995,-1553.0000000000043,1297.999999999999,-658.0000000000031,-941.0000000000025,-724.0000000000024,243.99999999999977,-665.0000000000044,,-3991.0000000000364
2016.07.04,31.999999999998696,-198.00000000000927,-55.00000000000682,-885.0000000000025,66.00000000001049,375.9999999999986,-302.0000000000209,-1575.9999999999995,1329.0000000000025,-699.9999999999895,-936.9999999999976,-691.0000000000083,250.00000000000577,-629.9999999999973,,-3921.0000000000155
2016.07.04,41.000000000002146,-197.00000000000273,-39.00000000000148,-885.0000000000025,22.999999999995246,336.9999999999984,-278.99999999999636,-1651.9999999999868,1322.9999999999852,-855.9999999999901,-932.0000000000022,-748.0000000000042,277.000000000005,-623.000000000018,,-4210.000000000018
2016.07.04,23.00000000000635,-182.99999999999983,-29.000000000010573,-885.0000000000025,-52.99999999999194,351.0000000000013,-231.99999999999932,-1661.9999999999857,1351.9999999999977,-848.9999999999886,-944.0000000000026,-712.0000000000015,304.9999999999997,-585.0000000000133,,-4102.999999999991
2016.07.04,-48.99999999999905,-157.00000000000713,-27.000000000001023,-966.9999999999957,-79.99999999999119,292.00000000000335,-413.0000000000109,-1567.9999999999916,1349.0000000000002,-915.9999999999835,-1021.0000000000008,-681.0000000000093,270.99999999999903,-595.0000000000122,,-4561.999999999999
2016.07.04,-56.99999999999594,-199.00000000001583,-105.00000000000398,-1000.0000000000009,-102.99999999998644,385.99999999999744,-432.00000000001637,-1634.000000000002,1496.9999999999927,-1249.9999999999955,-1049.0000000000066,-699.0000000000052,261.99999999999557,-591.0000000000082,,-4974.000000000051
2016.07.04,-99.00000000000463,-212.99999999999653,-121.99999999999989,-985.0000000000025,-104.99999999999955,363.0000000000022,-872.0000000000141,-1570.0000000000048,1482.0000000000055,-1174.9999999999927,-992.999999999995,-682.0000000000048,409.99999999999926,-455.0000000000054,,-5016.000000000013
2016.07.04,-56.0000000000005,-212.99999999999653,-140.00000000000057,-992.9999999999994,-45.000000000006146,387.99999999999943,-730.9999999999945,-1320.9999999999943,1468.0000000000027,-1258.0000000000036,-984.9999999999994,-679.0000000000074,416.00000000000523,-405.0000000000109,,-4554.000000000006
2016.07.04,-104.99999999999955,-236.00000000001398,-133.00000000000978,-966.0000000000002,-72.99999999998974,324.9999999999975,-412.00000000000614,-1444.9999999999852,1421.99999999999,-1109.9999999999889,-945.999999999998,-731.9999999999993,392.9999999999989,-458.00000000000284,,-4476.000000000007
2016.07.04,-97.00000000000264,-234.00000000000088,-135.00000000000512,-973.999999999997,-75.99999999998718,297.9999999999983,-355.0000000000182,-1560.9999999999902,1451.0000000000023,-1129.9999999999866,-950.0000000000028,-745.0000000000068,446.9999999999974,-436.9999999999985,,-4497.999999999997
2016.07.04,-119.00000000000244,-283.99999999999534,-144.00000000000546,-963.0000000000027,-45.000000000006146,243.99999999999977,-474.9999999999943,-1476.999999999995,1391.9999999999932,-992.9999999999994,-945.999999999998,-787.9999999999998,397.0000000000029,-517.0000000000119,,-4718.0000000000155
2016.07.04,-119.99999999999788,-310.0000000000103,-131.00000000000023,-968.9999999999976,-21.999999999988695,277.000000000005,-421.0000000000207,-1506.9999999999916,1354.999999999995,-970.0000000000042,-963.9999999999986,-736.9999999999987,392.00000000000347,-492.0000000000035,,-4619.000000000008
2016.07.04,-126.99999999999933,-307.99999999999716,-91.99999999999875,-970.9999999999997,-31.999999999987594,253.99999999999866,-391.9999999999959,-1530.9999999999934,1383.9999999999852,-1002.9999999999983,-978.9999999999992,-753.0000000000036,395.0000000000009,-468.00000000000176,,-4622.99999999999
2016.07.04,-126.99999999999933,-346.0000000000019,-109.00000000000887,-963.0000000000027,-22.999999999995246,268.99999999999704,-385.0000000000193,-1519.0000000000036,1346.0000000000027,-1004.9999999999892,-974.9999999999943,-744.0000000000002,455.0000000000054,-453.0000000000145,,-4579.000000000024
2016.07.04,-126.99999999999933,-344.99999999999534,-112.00000000000898,-985.0000000000025,2.999999999997449,246.99999999999721,-421.0000000000207,-1522.0000000000011,1350.9999999999911,-1017.0000000000013,-995.0000000000045,-784.0000000000069,477.0000000000052,-405.0000000000109,,-4635.00000000006
2016.07.04,-163.99999999999747,-334.9999999999964,-117.00000000000443,-988.0,-45.99999999999049,212.99999999999653,-406.0000000000059,-1502.9999999999877,1350.9999999999911,-1024.999999999987,-984.9999999999994,-791.0000000000084,497.000000000003,-407.0000000000018,,-4705.999999999988
2016.07.04,-161.00000000000003,-339.0000000000004,-118.99999999999977,-954.9999999999948,-45.000000000006146,234.99999999999633,-365.0000000000091,-1495.9999999999861,1305.0000000000007,-977.99999999999,-951.9999999999982,-747.0000000000088,446.00000000000193,-422.00000000001125,,-4593.0000000000055
2016.07.04,-154.99999999999403,-322.00000000000006,-109.99999999999943,-958.9999999999987,-58.000000000002494,266.999999999995,-376.0000000000048,-1550.9999999999914,1336.0000000000039,-960.0000000000053,-981.9999999999993,-730.0000000000084,309.99999999999915,-541.0000000000136,,-4831.000000000019
2016.07.05,-158.99999999999804,-314.99999999999864,-145.00000000001023,-929.9999999999975,-109.99999999998789,231.0000000000034,-331.0000000000173,-1567.9999999999916,1289.9999999999911,-943.9999999999893,-929.000000000002,-677.0000000000053,339.0000000000004,-433.0000000000167,,-4681.00000000002
2016.07.05,-168.99999999999693,-263.00000000001324,-123.00000000000466,-919.0000000000032,-89.00000000000574,265.0000000000041,-289.0000000000157,-1512.0000000000023,1258.999999999988,-963.999999999987,-909.000000000006,-664.000000000009,375.9999999999986,-430.00000000001927,,-4431.000000000072
2016.07.05,-95.99999999999609,-261.0000000000001,-115.0000000000091,-900.0000000000008,-48.000000000003595,288.9999999999948,-254.0000000000191,-1527.9999999999961,1280.9999999999989,-1029.9999999999975,-903.0000000000058,-675.0000000000034,378.00000000000057,-491.0000000000192,,-4353.000000000057
2016.07.05,-92.99999999999864,-245.0000000000063,-108.00000000000409,-934.0000000000015,-52.99999999999194,295.99999999999625,-301.00000000001614,-1539.0000000000014,1361.9999999999966,-849.9999999999952,-945.0000000000074,-714.999999999999,353.0000000000033,-520.0000000000093,,-4292.000000000035
2016.07.05,-95.99999999999609,-239.99999999999577,-100.00000000000853,-922.0000000000006,-70.99999999999883,229.99999999999687,-282.0000000000107,-1547.9999999999939,1329.0000000000025,-836.9999999999989,-932.0000000000022,-740.0000000000073,370.9999999999991,-527.0000000000108,,-4365.000000000025
2016.07.05,-95.99999999999609,-214.00000000000307,-118.00000000000921,-881.9999999999939,-79.00000000000685,210.99999999999451,-289.0000000000157,-1473.9999999999975,1222.9999999999964,-737.9999999999942,-890.0000000000006,-750.0000000000063,338.00000000000495,-565.0000000000155,,-4323.000000000042
2016.07.05,-100.00000000000009,-201.00000000000674,-361.0000000000042,-842.9999999999937,-129.00000000000134,163.00000000000205,-225.9999999999991,-1354.999999999995,1119.0000000000034,-678.9999999999852,-823.0000000000075,-713.0000000000081,343.00000000000443,-533.0000000000057,,-4337.999999999996
2016.07.05,-105.99999999999498,-158.0000000000137,-349.00000000000375,-805.0000000000001,-177.00000000000495,175.00000000000293,79.99999999998408,-1392.9999999999998,1147.9999999999934,-753.0000000000036,-656.9999999999965,-702.0000000000026,258.0000000000027,-560.0000000000049,,-3999.0000000000423
2016.07.05,-68.00000000000139,-107.99999999999699,-584.0000000000032,-842.9999999999937,-168.99999999999693,153.99999999999858,104.99999999998977,-1629.9999999999982,1175.9999999999993,-783.9999999999848,-695.999999999998,-760.0000000000051,290.9999999999968,-556.0000000000009,,-4471.9999999999945
2016.07.05,-60.00000000000449,-106.00000000000608,-573.9999999999981,-737.9999999999942,-165.9999999999995,117.99999999999588,456.99999999999363,-1529.0000000000025,812.999999999997,-678.9999999999852,-415.00000000000625,-650.0000000000061,275.000000000003,-504.0000000000156,,-3758.0000000000286
2016.07.05,-46.00000000000159,-60.99999999999994,-514.00000000001,-683.9999999999957,-180.99999999998673,149.99999999999457,469.99999999999886,-1383.9999999999852,1014.0000000000038,-709.0000000000041,-409.000000000006,-616.0000000000055,334.00000000000097,-450.00000000001705,,-3086.0000000000136
2016.07.05,-56.0000000000005,-83.9999999999952,-615.9999999999997,-753.9999999999991,-154.99999999999403,158.99999999999804,573.9999999999839,-1516.9999999999907,1136.0000000000036,-748.9999999999997,-450.00000000000284,-651.0000000000016,343.00000000000443,-463.0000000000134,,-3283.0000000000064
2016.07.05,-95.99999999999609,-97.00000000001374,-510.0000000000051,-714.0000000000035,-184.00000000000637,119.00000000000244,478.999999999985,-1441.0000000000034,1044.0000000000005,-666.9999999999953,-424.0000000000066,-650.0000000000061,317.0000000000006,-492.0000000000035,,-3316.0000000000523
2016.07.05,-82.99999999999974,-97.00000000001374,-530.0000000000011,-739.0000000000008,-165.9999999999995,112.000000000001,462.99999999999386,-1466.9999999999961,1092.9999999999884,-648.9999999999885,-463.0000000000081,-690.0000000000017,353.0000000000033,-511.000000000017,,-3374.00000000004
2016.07.05,-87.00000000000374,-110.00000000001009,-534.000000000006,-847.9999999999932,-177.99999999998929,134.99999999999625,507.000000000005,-1688.0000000000007,1218.9999999999923,-815.9999999999945,-530.0000000000011,-807.0000000000022,361.9999999999957,-567.0000000000064,,-3942.000000000018
2016.07.05,-83.9999999999952,-85.00000000000173,-636.0000000000099,-997.9999999999989,-180.0000000000024,114.99999999999844,524.0000000000009,-2029.9999999999984,1082.9999999999895,-910.9999999999951,-695.0000000000074,-996.000000000008,268.99999999999704,-796.0000000000189,,-5420.00000000005
2016.07.05,-34.000000000000696,-48.000000000003595,-633.0000000000098,-702.0000000000026,-180.0000000000024,160.00000000000458,609.9999999999852,-1458.0000000000036,1034.999999999986,-658.0000000000031,-370.00000000000455,-641.0000000000027,263.0000000000021,-538.0000000000163,,-3194.0000000000714
2016.07.05,-51.99999999999649,-92.00000000000318,-549.0000000000066,-786.9999999999933,-177.99999999998929,178.00000000000037,542.0000000000016,-1621.9999999999902,1168.9999999999977,-679.9999999999917,-472.999999999999,-675.9999999999989,287.9999999999994,-563.0000000000024,,-3494.999999999972
2016.07.05,-56.99999999999594,-66.00000000001049,-742.0000000000044,-768.000000000002,-217.0000000000005,195.9999999999962,628.9999999999907,-1820.9999999999836,1116.000000000006,-687.9999999999998,-432.00000000000216,-675.0000000000034,214.00000000000307,-619.9999999999983,,-3931.000000000004
2016.07.05,-93.99999999999409,-156.00000000000057,-749.0000000000094,-641.9999999999982,-180.99999999998673,151.9999999999966,918.9999999999827,-2034.9999999999868,724.9999999999978,-587.0000000000042,-234.99999999999943,-508.00000000000847,136.99999999999824,-524.9999999999977,,-3779.0000000000105
2016.07.05,-280.00000000000244,-553.0000000000035,-847.0000000000084,-803.9999999999936,-224.000000000002,154.99999999999403,1421.999999999997,-2315.9999999999845,729.0000000000018,-522.9999999999845,-290.9999999999968,-543.0000000000045,146.99999999999713,-547.0000000000086,,-4474.999999999999
2016.07.05,-343.00000000000443,-617.0000000000009,-910.0000000000108,-836.9999999999989,-96.99999999999153,124.99999999999733,1418.9999999999827,-2888.999999999986,723.9999999999914,-652.9999999999925,-346.00000000000364,-614.9999999999989,248.99999999999923,-450.00000000001705,,-5240.000000000035
2016.07.05,-251.99999999999667,-323.0000000000066,-930.9999999999974,-795.9999999999967,-180.0000000000024,85.99999999999719,1804.9999999999784,-2778.999999999998,763.9999999999869,-631.0000000000038,-192.99999999999784,-647.0000000000086,285.9999999999974,-426.9999999999996,,-4218.000000000047
2016.07.05,-234.99999999999633,-334.00000000001205,-968.0000000000035,-788.9999999999952,-231.0000000000034,-33.000000000005244,1927.9999999999973,-2929.0000000000036,594.0000000000057,-580.0000000000027,-171.00000000000648,-643.0000000000047,316.0000000000052,-422.00000000001125,,-4497.000000000037
2016.07.05,-129.9999999999968,-216.00000000001617,-930.9999999999974,-585.9999999999976,-190.00000000000128,-24.999999999997247,2212.9999999999936,-2699.9999999999914,590.0000000000016,-489.99999999999045,7.000000000005002,-625.0000000000089,361.0000000000002,-353.0000000000033,,-3075.0000000000005
2016.07.05,-121.00000000000443,-276.00000000000955,-948.0000000000075,-632.9999999999947,-96.99999999999153,41.000000000002146,2140.999999999991,-2732.9999999999854,748.9999999999997,-560.0000000000049,0.0,-633.0000000000058,461.99999999999574,-320.00000000000915,,-2928.0000000000246
2016.07.05,-80.00000000000229,-279.00000000000705,-977.0000000000039,-597.0000000000031,-46.999999999997044,-19.999999999997797,1816.9999999999789,-2481.999999999984,600.0000000000006,-504.9999999999999,48.99999999999238,-691.0000000000083,480.99999999999807,-331.999999999999,,-3063.0000000000327
2016.07.05,-80.99999999999774,-395.99999999999636,-966.0000000000082,-626.9999999999998,36.999999999998145,26.999999999999247,1780.0000000000011,-2254.0000000000005,458.00000000000284,-446.9999999999974,-9.000000000000341,-645.0000000000067,436.9999999999985,-338.0000000000161,,-3024.0000000000227
