date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.08.02,0.0,-129.00000000000134,-46.0000000000127,-67.99999999999784,-100.99999999999554,0.0,0.0,-251.00000000000477,-144.99999999999514,-225.99999999999287,-253.99999999999866,-127.99999999999478,-121.99999999999989,-461.0000000000003,-57.999999999992724,0.0,-143.9999999999997,-218.00000000000708,,-2350.9999999999936
2021.08.02,-14.999999999998348,-51.000000000001044,-42.999999999993044,-33.00000000000125,-136.99999999999824,-32.999999999994145,-38.0000000000047,-227.00000000000387,-202.9999999999976,-103.00000000000864,-104.99999999999955,-130.0000000000079,-159.00000000002024,-262.999999999991,41.00000000001103,79.9999999999983,-163.99999999999747,12.999999999996348,,-1570.0000000000116
2021.08.02,115.99999999999389,-63.000000000013046,-19.999999999997797,76.99999999999818,-126.99999999999933,12.999999999996348,9.999999999998899,-253.0000000000001,-222.99999999999542,-119.00000000000244,-82.00000000000429,-62.000000000006494,-65.00000000000395,-337.99999999999386,115.0000000000091,97.99999999999898,-180.99999999999784,-36.999999999998145,,-1141.0000000000175
2021.08.02,107.99999999999699,-121.00000000001555,-53.999999999998494,70.00000000000739,-153.99999999999858,123.00000000000644,63.99999999999739,-272.00000000000557,-239.0000000000003,-60.99999999999994,-32.999999999994145,-68.00000000000139,-94.00000000001629,-282.9999999999888,193.00000000001205,224.99999999999432,-153.99999999999858,137.9999999999937,,-612.0000000000093
2021.08.02,129.00000000000134,-106.00000000000608,-42.0000000000087,85.99999999999852,-134.0000000000008,121.99999999999989,66.99999999999484,-289.0000000000015,-225.99999999999287,-99.00000000000463,-78.99999999998464,-59.99999999999339,-81.00000000001995,-299.00000000000483,197.00000000000273,221.9999999999942,-151.9999999999966,139.99999999999568,,-604.0000000000267
2021.08.02,143.9999999999997,-60.99999999999994,-22.999999999995246,82.99999999999841,-132.99999999999423,107.00000000001265,60.99999999999994,-266.00000000000534,-226.99999999999943,-21.00000000000435,-19.999999999997797,-69.00000000000794,-76.0000000000094,-192.99999999999872,179.00000000000205,250.99999999999056,-146.99999999999713,156.00000000000057,,-255.00000000000568
2021.08.02,136.99999999999824,-104.99999999999955,-59.000000000009045,-16.999999999995907,-161.99999999999548,114.99999999999844,88.99999999998354,-222.99999999999898,-243.99999999999977,-131.99999999999878,-106.00000000000608,-43.999999999999595,-59.000000000009045,-357.00000000000733,109.99999999999943,146.99999999999136,-207.00000000000162,105.99999999999498,,-1011.0000000000553
2021.08.02,139.00000000000023,-134.00000000001188,-70.99999999999883,-24.00000000000091,-192.00000000000327,147.00000000000824,97.9999999999981,-168.00000000000637,-275.99999999999847,-165.9999999999995,-4.000000000004,42.999999999993044,-134.00000000001188,-286.99999999999284,151.00000000001046,167.0000000000016,-256.0000000000007,176.99999999999383,,-790.000000000023
2021.08.02,149.99999999999457,-125.00000000001954,-59.99999999999339,-12.999999999991019,-183.99999999999528,153.00000000000313,106.99999999999044,-179.00000000000205,-264.999999999993,-190.00000000000128,-93.99999999999409,60.99999999999994,-103.00000000000864,-374.999999999992,134.00000000000034,143.99999999999125,-256.99999999999613,137.9999999999937,,-958.0000000000132
2021.08.02,178.99999999999582,-80.00000000001339,-22.0000000000109,52.00000000000671,-124.00000000000189,131.99999999999878,100.99999999999554,-209.99999999999375,-239.0000000000003,-153.00000000000313,-146.00000000000168,22.999999999995246,-49.00000000001015,-462.0000000000068,115.99999999999966,121.99999999999989,-185.99999999999727,104.99999999999955,,-841.0000000000481
2021.08.02,144.99999999999514,-18.0000000000069,-21.00000000000435,40.00000000000625,-68.99999999999685,62.000000000006494,75.00000000000284,-206.99999999999363,-187.9999999999993,-167.9999999999904,-224.99999999998633,114.99999999999844,58.99999999998684,-617.0000000000009,25.000000000005684,21.000000000000796,-166.99999999999494,51.99999999999649,,-1085.9999999999745
2021.08.02,113.99999999999189,-64.0000000000196,-73.00000000001194,29.000000000010573,-122.99999999999534,49.00000000001015,75.00000000000284,-257.000000000005,-184.99999999999073,-133.00000000000534,-136.99999999998712,92.00000000000318,42.999999999993044,-564.9999999999933,69.00000000000261,61.99999999999761,-192.99999999999872,63.99999999999739,,-1132.9999999999977
2021.08.02,108.99999999999244,-70.0000000000145,-83.00000000001084,48.00000000000182,-132.99999999999423,49.99999999999449,82.99999999998863,-266.9999999999959,-191.99999999999218,-140.99999999999113,-35.999999999991594,121.99999999999989,21.999999999988695,-445.99999999999085,155.00000000000114,161.99999999999193,-217.99999999999596,134.99999999999625,,-700.0000000000219
2021.08.02,107.99999999999699,-85.00000000000173,-87.99999999999919,27.000000000001023,-136.99999999999824,65.00000000000395,80.99999999999774,-242.00000000000443,-195.9999999999962,-103.99999999999298,-58.000000000002494,106.00000000000608,34.000000000000696,-469.99999999999267,143.00000000000068,137.99999999999102,-182.00000000000438,107.99999999999699,,-751.9999999999973
2021.08.02,107.99999999999699,-124.00000000001299,-93.99999999999409,42.00000000000159,-146.99999999999713,93.00000000000975,92.99999999998754,-260.0000000000051,-203.99999999999307,-121.99999999999989,-55.000000000005045,100.99999999999554,27.999999999983594,-482.00000000000466,157.0000000000107,137.99999999999102,-182.99999999999983,98.99999999999353,,-812.0000000000415
2021.08.02,113.99999999999189,-110.00000000001009,-83.9999999999952,66.0000000000025,-131.00000000000333,114.99999999999844,102.00000000000209,-260.0000000000051,-200.99999999999562,-130.99999999999224,-102.00000000000209,73.99999999999629,48.99999999998794,-502.00000000000244,158.00000000000125,141.9999999999959,-168.00000000000148,80.00000000000229,,-789.0000000000291
2021.08.02,141.00000000000225,-114.0000000000141,-75.00000000000284,24.00000000000091,-131.99999999999878,127.00000000001043,110.99999999999443,-233.0000000000041,-219.99999999999798,-170.00000000000347,-153.00000000000313,79.99999999999119,27.999999999983594,-513.9999999999923,111.0000000000042,96.9999999999942,-177.00000000000495,75.9999999999983,,-993.0000000000422
2021.08.02,115.99999999999389,-204.00000000000418,-113.00000000000753,24.00000000000091,-197.99999999999818,163.00000000000205,119.00000000000244,-213.99999999999864,-252.99999999999213,-194.0000000000053,-99.00000000000463,70.99999999999883,-62.000000000006494,-451.0000000000014,179.00000000000205,153.99999999999636,-222.99999999999542,117.99999999999588,,-1067.0000000000214
2021.08.02,97.00000000000264,-233.00000000001654,-120.99999999999334,5.000000000009663,-192.00000000000327,154.0000000000097,96.99999999999153,-248.00000000000466,-236.99999999999832,-204.99999999998852,-158.99999999999804,62.99999999999084,-60.000000000015596,-476.0000000000098,136.0000000000099,115.99999999999966,-214.00000000000307,96.99999999999153,,-1380.0000000000257
2021.08.02,90.99999999999665,-280.9999999999979,-198.99999999999363,6.000000000000227,-229.99999999999687,141.99999999999767,90.99999999999665,-257.000000000005,-307.99999999999716,-259.0000000000092,-79.99999999999119,-17.000000000000348,-181.00000000000892,-487.99999999999955,182.00000000000216,143.99999999999125,-249.99999999999466,87.99999999999919,,-1806.0000000000105
2021.08.02,34.000000000000696,-369.0000000000193,-229.00000000001253,-4.9999999999954525,-256.99999999999613,222.00000000001108,132.99999999998312,-335.9999999999985,-317.0000000000006,-381.0000000000091,-170.00000000000347,127.99999999999478,-83.00000000001084,-476.0000000000098,231.99999999999932,192.99999999999784,-275.99999999999847,137.9999999999937,,-1819.000000000074
2021.08.02,73.99999999999629,-384.00000000000654,-232.00000000000998,36.000000000001364,-275.000000000003,236.99999999999832,161.99999999999548,-325.9999999999934,-314.99999999999864,-312.00000000000114,-102.99999999998644,58.000000000002494,-102.00000000000209,-377.9999999999894,267.0000000000101,268.0000000000007,-258.9999999999981,158.99999999999804,,-1424.9999999999864
2021.08.02,73.00000000000084,-411.0000000000058,-239.00000000001143,25.000000000005684,-290.00000000000136,258.0000000000027,191.99999999999218,-272.00000000000557,-331.999999999999,-327.99999999999494,-99.99999999998899,95.00000000000064,-121.99999999999989,-357.00000000000733,261.0000000000099,256.0000000000002,-265.0000000000041,202.0000000000022,,-1354.0000000000039
2021.08.02,82.99999999999974,-397.0000000000029,-243.99999999999977,7.000000000005002,-292.9999999999988,209.00000000001472,197.99999999998707,-251.00000000000477,-323.99999999999096,-336.00000000000296,-78.99999999998464,148.99999999999915,-98.0000000000203,-421.0000000000047,268.0000000000007,229.99999999998977,-309.0000000000037,197.99999999999818,,-1410.000000000019
2021.08.02,44.99999999999504,-335.00000000001864,-235.00000000000742,8.000000000009777,-290.9999999999968,224.000000000002,148.99999999999915,-308.00000000000693,-314.99999999999864,-302.0000000000023,-58.000000000002494,123.00000000000644,-123.00000000000644,-394.00000000000546,264.00000000001,237.99999999999955,-292.9999999999988,187.9999999999993,,-1415.0000000000227
2021.08.02,36.0000000000027,-317.0000000000117,-316.0000000000052,-70.99999999999795,-304.9999999999997,153.00000000000313,160.99999999998892,-268.0000000000007,-317.0000000000006,-225.00000000000853,29.00000000001235,90.99999999999665,-129.00000000000134,-374.0000000000077,264.00000000001,250.99999999999056,-297.9999999999983,192.99999999999872,,-1442.0000000000286
2021.08.02,24.000000000001798,-319.0000000000026,-327.99999999999494,-90.99999999999397,-324.9999999999975,92.00000000000318,188.9999999999947,-213.99999999999864,-319.99999999999807,-150.00000000000568,100.99999999999554,154.0000000000097,-83.00000000001084,-479.99999999999153,248.00000000000466,162.9999999999967,-288.9999999999948,137.9999999999937,,-1489.9999999999884
2021.08.02,26.999999999999247,-180.0000000000024,-286.99999999999284,-112.99999999999955,-327.99999999999494,-34.000000000000696,158.99999999999804,-197.00000000000273,-319.99999999999807,-79.00000000000685,236.99999999999832,180.0000000000024,-147.00000000000824,-577.0000000000052,222.99999999999898,107.99999999998988,-343.9999999999999,132.99999999999423,,-1539.0000000000302
