date,CHFJPY,EURGBP,empty,sum
2021.09.20,-162.9999999999967,43.999999999999595,,-118.9999999999971
2021.09.20,-54.000000000002046,161.00000000000003,,106.99999999999798
2021.09.20,-93.00000000000352,170.00000000000347,,76.99999999999994
2021.09.20,-111.0000000000042,182.99999999999983,,71.99999999999562
2021.09.20,-141.9999999999959,191.00000000000784,,49.00000000001194
2021.09.20,-149.0000000000009,185.99999999999727,,36.99999999999636
2021.09.20,-168.99999999999693,165.00000000000404,,-3.9999999999928946
2021.09.20,-170.0000000000017,167.00000000000603,,-2.99999999999568
2021.09.20,-134.00000000000034,187.00000000000384,,53.000000000003496
2021.09.20,-58.9999999999975,211.00000000000563,,152.00000000000813
2021.09.20,-13.00000000000523,223.00000000000654,,210.0000000000013
2021.09.20,9.000000000000341,197.99999999999818,,206.99999999999852
2021.09.20,-51.00000000000193,177.00000000000495,,126.00000000000301
2021.09.20,-54.000000000002046,168.99999999999693,,114.99999999999488
2021.09.20,-46.999999999997044,196.00000000000728,,149.00000000001023
2021.09.20,-64.00000000000716,235.00000000000742,,171.00000000000026
2021.09.20,-70.99999999999795,207.00000000000162,,136.00000000000367
2021.09.20,-78.00000000000296,207.00000000000162,,128.99999999999866
2021.09.20,36.99999999999193,226.00000000000398,,262.9999999999959
2021.09.20,24.00000000000091,319.99999999999807,,343.999999999999
2021.09.20,164.00000000000148,402.00000000000233,,566.0000000000039
2021.09.20,63.99999999999295,419.9999999999982,,483.99999999999113
2021.09.20,138.00000000000523,419.9999999999982,,558.0000000000034
2021.09.20,94.99999999999886,384.00000000000654,,479.0000000000054
2021.09.20,233.99999999999466,317.0000000000006,,550.9999999999952
2021.09.20,149.99999999999147,385.99999999999744,,535.9999999999889
2021.09.20,10.99999999999568,300.0000000000003,,310.99999999999596
2021.09.20,188.0000000000024,294.00000000000534,,482.00000000000773
2021.09.20,134.00000000000034,340.00000000000693,,474.0000000000073
2021.09.20,70.99999999999795,455.0000000000054,,526.0000000000034
2021.09.20,-9.000000000000341,511.0000000000059,,502.00000000000557
2021.09.20,-79.9999999999983,443.99999999999994,,364.00000000000165
2021.09.20,-67.99999999999784,404.99999999999983,,337.000000000002
2021.09.20,-109.99999999999943,400.00000000000034,,290.0000000000009
2021.09.20,-164.00000000000148,529.0000000000017,,365.0000000000002
2021.09.20,-155.00000000000114,548.0000000000041,,393.00000000000296
2021.09.20,-171.00000000000648,553.999999999999,,382.9999999999925
2021.09.20,-156.0000000000059,636.9999999999986,,480.9999999999927
2021.09.20,-155.00000000000114,640.0000000000073,,485.00000000000614
2021.09.20,-75.00000000000284,674.000000000008,,599.0000000000051
2021.09.20,-43.99999999999693,626.0000000000043,,582.0000000000074
2021.09.20,-46.00000000000648,619.0000000000028,,572.9999999999964
2021.09.20,-16.000000000005343,643.0000000000047,,626.9999999999993
2021.09.20,-31.00000000000591,672.0000000000059,,641.0
2021.09.20,-43.00000000000637,640.0000000000073,,597.0000000000009
2021.09.20,-63.00000000000239,595.0000000000011,,531.9999999999987
2021.09.20,-60.000000000002274,596.0000000000076,,536.0000000000053
2021.09.20,-46.999999999997044,607.0000000000019,,560.0000000000049
2021.09.21,-63.00000000000239,582.0000000000048,,519.0000000000024
2021.09.21,-46.00000000000648,535.0000000000077,,489.00000000000125
2021.09.21,-61.99999999999761,583.0000000000002,,521.0000000000026
2021.09.21,-48.00000000000182,577.0000000000052,,529.0000000000034
2021.09.21,-36.000000000001364,602.0000000000025,,566.0000000000011
2021.09.21,-125.0,585.9999999999976,,460.9999999999976
2021.09.21,-186.00000000000705,621.0000000000049,,434.99999999999784
2021.09.21,-246.9999999999999,631.0000000000038,,384.00000000000387
2021.09.21,-216.99999999999875,596.0000000000076,,379.00000000000887
2021.09.21,-289.0000000000015,629.9999999999973,,340.9999999999958
2021.09.21,-305.9999999999974,616.0000000000055,,310.0000000000081
2021.09.21,-295.0000000000017,575.9999999999987,,280.99999999999704
2021.09.21,-302.0000000000067,604.0000000000045,,301.99999999999784
2021.09.21,-326.9999999999982,573.0000000000013,,246.00000000000307
2021.09.21,-326.0000000000076,572.0000000000058,,245.99999999999818
2021.09.21,-280.00000000000114,546.000000000002,,266.0000000000009
2021.09.21,-277.000000000001,563.0000000000024,,286.00000000000136
2021.09.21,-274.0000000000009,604.0000000000045,,330.00000000000364
2021.09.21,-355.99999999999454,553.0000000000035,,197.00000000000898
2021.09.21,-316.0000000000025,578.0000000000007,,261.9999999999982
2021.09.21,-400.0000000000057,489.0000000000061,,89.0000000000004
2021.09.21,-495.9999999999951,453.0000000000034,,-42.9999999999917
2021.09.21,-495.9999999999951,475.0000000000032,,-20.99999999999193
2021.09.21,-510.9999999999957,495.000000000001,,-15.999999999994657
2021.09.21,-606.9999999999993,500.00000000000045,,-106.99999999999886
2021.09.21,-593.0000000000035,490.00000000000153,,-103.00000000000199
2021.09.21,-549.0000000000066,536.9999999999986,,-12.000000000007958
2021.09.21,-605.9999999999945,502.00000000000244,,-103.9999999999921
2021.09.21,-486.0000000000042,579.0000000000073,,93.00000000000307
2021.09.21,-575.0000000000028,609.9999999999994,,34.99999999999659
2021.09.21,-555.9999999999974,590.999999999997,,34.99999999999966
2021.09.21,-500.0,638.0000000000052,,138.00000000000523
