,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDCHF,15,['EURUSD'],80.0,-0.8018347208347203,S
1,1,GBPUSD,10,"['AUDUSD', 'EURGBP', 'GBPAUD']",80.0,-0.0322,S
2,2,EURUSD,15,"['AUDUSD', 'AUDNZD', 'GBPAUD', 'EURUSD']",100.0,0.7062076984126991,B
3,3,USDJPY,10,"['GBPCHF', 'CADCHF']",80.0,0.9920513888888889,B
4,4,USDCAD,10,['AUDJPY'],80.0,0.9600300000000006,B
5,5,AUDUSD,15,"['GBPAUD', 'NZDCHF']",80.0,-0.42942557359306877,S
6,6,EURCHF,10,['EURAUD'],80.0,-0.9889600000000007,S
7,7,CHFJPY,15,"['USDJPY', 'USDCHF', 'AUDUSD', 'EURNZD', 'EURGBP', 'CADJPY', 'CADCHF', 'GBPCHF']",100.0,0.0252,B
8,8,CADCHF,50,"['EURCHF', 'AUDCAD', 'AUDCHF', 'GBPCHF', 'AUDNZD', 'NZDCHF', 'GBPAUD', 'USDCHF']",80.0,0.7055516666666672,B
9,9,AUDCHF,10,['CHFJPY'],80.0,-0.7154651190476001,S
10,10,EURGBP,20,"['CADCHF', 'EURGBP']",80.0,-0.4268149728212922,S
11,11,GBPJPY,10,"['USDCHF', 'CADCHF', 'NZDUSD']",80.0,0.794,B
12,12,GBPCAD,30,['NZDUSD'],80.0,-0.329340829402788,S
13,13,GBPAUD,50,"['CHFJPY', 'EURGBP']",100.0,-0.19649418373722466,S
14,14,EURJPY,10,['GBPCHF'],100.0,0.988970000000001,B
15,15,EURCAD,10,['AUDJPY'],80.0,0.9596699999999991,B
16,16,EURNZD,10,['AUDCHF'],80.0,-0.6614219047619091,S
17,17,CADJPY,10,['GBPCHF'],100.0,0.9903000000000007,B
18,18,AUDJPY,10,"['EURGBP', 'EURAUD']",100.0,0.9997,B
19,19,NZDJPY,15,['GBPCHF'],100.0,0.9969999999999998,B
20,20,AUDCAD,10,['GBPCHF'],80.0,-0.9906200000000004,S
21,21,NZDCAD,10,['AUDJPY'],80.0,0.9605499999999997,B
22,22,AUDNZD,50,"['AUDUSD', 'USDCHF', 'GBPAUD', 'GBPCHF', 'NZDCAD']",80.0,0.9877419047619047,B
